,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
3076,FSIP2,1,1,57,1.8%,"No
"
3077,L3MBTL3,2,2,57,3.5%,"No
"
3078,DNAH10,2,2,57,3.5%,"No
"
3079,MAP3K21,1,1,57,1.8%,"No
"
3080,LGSN,1,1,57,1.8%,"No
"
3081,ERBIN,1,1,57,1.8%,"No
"
3082,CCNI2,1,1,57,1.8%,"No
"
3083,CYP7B1,1,1,57,1.8%,"No
"
3084,CNTN3,1,1,57,1.8%,"No
"
3085,ZNF256,1,1,57,1.8%,"No
"
3086,PAPPA,1,1,57,1.8%,"No
"
3087,SORBS3,1,1,57,1.8%,"No
"
3088,KCNK6,1,1,57,1.8%,"No
"
3089,TIMM10B,1,1,57,1.8%,"No
"
3090,MBIP,1,1,57,1.8%,"No
"
3091,RCC2,1,1,57,1.8%,"No
"
3092,TGDS,1,1,57,1.8%,"No
"
3093,HDAC7,2,2,57,3.5%,"Yes
"
3094,TENM1,4,2,57,3.5%,"No
"
3095,NKRF,2,1,57,1.8%,"No
"
3096,PCDH20,2,1,57,1.8%,"No
"
3097,FNIP1,1,1,57,1.8%,"No
"
3098,LATS2,1,1,57,1.8%,"Yes
"
3099,MACF1,5,2,57,3.5%,"No
"
3100,BRWD3,5,1,57,1.8%,"No
"
3101,TSPAN16,1,1,57,1.8%,"No
"
3102,NHLRC3,1,1,57,1.8%,"No
"
3103,UGT1A9,1,1,57,1.8%,"No
"
3104,MYO5C,2,2,57,3.5%,"No
"
3105,ESF1,3,3,57,5.3%,"No
"
3106,ABCG2,1,1,57,1.8%,"No
"
3107,ECEL1,1,1,57,1.8%,"No
"
3108,DDX56,1,1,57,1.8%,"No
"
3109,PBX1,1,1,57,1.8%,"Yes
"
3110,GARIN1A,1,1,57,1.8%,"No
"
3111,PCNX3,1,1,57,1.8%,"No
"
3112,CBX6,1,1,57,1.8%,"No
"
3113,NPTXR,1,1,57,1.8%,"No
"
3114,PDCL,2,2,57,3.5%,"No
"
3115,CBX5,2,2,57,3.5%,"No
"
3116,ZNF736,1,1,57,1.8%,"No
"
3117,ABCA6,2,2,57,3.5%,"No
"
3118,STK32C,1,1,57,1.8%,"No
"
3119,ABCA5,2,1,57,1.8%,"No
"
3120,PCF11,2,1,57,1.8%,"No
"
3121,PLXNC1,3,1,57,1.8%,"No
"
3122,CEBPZ,1,1,57,1.8%,"No
"
3123,ATAD5,2,1,57,1.8%,"No
"
3124,GOT1,1,1,57,1.8%,"No
"
3125,MAGIX,1,1,57,1.8%,"No
"
3126,GOLGB1,4,2,57,3.5%,"No
"
3127,GOLGA4,3,1,57,1.8%,"No
"
3128,MAB21L4,1,1,57,1.8%,"No
"
3129,OR2M2,1,1,57,1.8%,"No
"
3130,CNNM1,1,1,57,1.8%,"No
"
3131,FLACC1,1,1,57,1.8%,"No
"
3132,MYOF,1,1,57,1.8%,"No
"
3133,ARHGEF6,2,1,57,1.8%,"No
"
3134,ANP32A,1,1,57,1.8%,"No
"
3135,HOMER1,1,1,57,1.8%,"No
"
3136,COL6A6,3,3,57,5.3%,"No
"
3137,LPCAT3,1,1,57,1.8%,"No
"
3138,PBX3,1,1,57,1.8%,"No
"
3139,NARF,1,1,57,1.8%,"No
"
3140,SEC11A,1,1,57,1.8%,"No
"
3141,SLC17A5,2,2,57,3.5%,"No
"
3142,GP1BA,1,1,57,1.8%,"No
"
3143,ANO4,2,2,57,3.5%,"No
"
3144,C10ORF53,1,1,57,1.8%,"No
"
3145,TRIM33,1,1,57,1.8%,"Yes
"
3146,ARL15,1,1,57,1.8%,"No
"
3147,NBAS,1,1,57,1.8%,"No
"
3148,FBXL19,1,1,57,1.8%,"No
"
3149,CAPN7,1,1,57,1.8%,"No
"
3150,SLC25A13,3,2,57,3.5%,"No
"
3151,PARP14,1,1,57,1.8%,"No
"
3152,KCTD4,1,1,57,1.8%,"No
"
3153,FAM120B,1,1,57,1.8%,"No
"
3154,ZNF197,2,1,57,1.8%,"No
"
3155,SULF2,1,1,57,1.8%,"No
"
3156,GP2,2,2,57,3.5%,"No
"
3157,KLHL9,1,1,57,1.8%,"No
"
3158,SMIM43,1,1,57,1.8%,"No
"
3159,PICK1,1,1,57,1.8%,"No
"
3160,CHST3,1,1,57,1.8%,"No
"
3161,C1QL2,1,1,57,1.8%,"No
"
3162,GPLD1,1,1,57,1.8%,"No
"
3163,FAM209A,1,1,57,1.8%,"No
"
3164,GID4,1,1,57,1.8%,"Yes
"
3165,DOCK5,1,1,57,1.8%,"No
"
3166,CTTNBP2,1,1,57,1.8%,"No
"
3167,CMKLR2,1,1,57,1.8%,"No
"
3168,ROCK2,4,3,57,5.3%,"No
"
3169,TAF15,2,2,57,3.5%,"Yes
"
3170,MAPK8IP1,1,1,57,1.8%,"No
"
3171,ADGRG3,1,1,57,1.8%,"No
"
3172,AKAP6,2,2,57,3.5%,"No
"
3173,THEMIS2,1,1,57,1.8%,"No
"
3174,CEACAM21,1,1,57,1.8%,"No
"
3175,TUBA3E,1,1,57,1.8%,"No
"
3176,MIS12,1,1,57,1.8%,"No
"
3177,CRYBG2,1,1,57,1.8%,"No
"
3178,CTNND2,1,1,57,1.8%,"No
"
3179,ZBTB41,1,1,57,1.8%,"No
"
3180,CTNND1,1,1,57,1.8%,"No
"
3181,OR4A16,1,1,57,1.8%,"No
"
3182,EDA2R,1,1,57,1.8%,"No
"
3183,CNPPD1,1,1,57,1.8%,"No
"
3184,CTSD,1,1,57,1.8%,"No
"
3185,DDI1,1,1,57,1.8%,"No
"
3186,GPR15,1,1,57,1.8%,"No
"
3187,CTRB1,1,1,57,1.8%,"No
"
3188,UGT3A1,1,1,57,1.8%,"No
"
3189,CHST10,1,1,57,1.8%,"No
"
3190,CDH20,1,1,57,1.8%,"No
"
3191,SUSD4,2,2,57,3.5%,"No
"
3192,ZNF683,1,1,57,1.8%,"No
"
3193,IGHV4OR15-8,1,1,57,1.8%,"No
"
3194,SLC25A27,1,1,57,1.8%,"No
"
3195,GPR20,1,1,57,1.8%,"No
"
3196,PDPR,1,1,57,1.8%,"No
"
3197,CTSE,1,1,57,1.8%,"No
"
3198,EXOC4,1,1,57,1.8%,"No
"
3199,DDX54,1,1,57,1.8%,"No
"
3200,CAPSL,1,1,57,1.8%,"No
"
3201,TMEM62,1,1,57,1.8%,"No
"
3202,CTSV,1,1,57,1.8%,"No
"
3203,LPAR4,1,1,57,1.8%,"No
"
3204,WASH4P,1,1,57,1.8%,"No
"
3205,CPNE4,1,1,57,1.8%,"No
"
3206,TBX4,1,1,57,1.8%,"No
"
3207,KLHL13,2,2,57,3.5%,"No
"
3208,UACA,3,3,57,5.3%,"No
"
3209,COIL,1,1,57,1.8%,"No
"
3210,OXR1,3,1,57,1.8%,"No
"
3211,KIF23,1,1,57,1.8%,"No
"
3212,FNDC11,2,1,57,1.8%,"No
"
3213,CX3CR1,1,1,57,1.8%,"No
"
3214,ALKBH2,1,1,57,1.8%,"No
"
3215,CUX1,1,1,57,1.8%,"Yes
"
3216,GPR32,1,1,57,1.8%,"No
"
3217,ZNF655,1,1,57,1.8%,"No
"
3218,CTSZ,1,1,57,1.8%,"No
"
3219,AHNAK,7,6,57,10.5%,"No
"
3220,CPNE2,1,1,57,1.8%,"No
"
3221,ARHGAP30,1,1,57,1.8%,"No
"
3222,C17ORF97,1,1,57,1.8%,"No
"
3223,GPR34,2,1,57,1.8%,"No
"
3224,ELL,1,1,57,1.8%,"Yes
"
3225,RNF214,1,1,57,1.8%,"No
"
3226,RTP2,1,1,57,1.8%,"No
"
3227,SLC14A2,2,2,57,3.5%,"No
"
3228,KIF26B,3,3,57,5.3%,"No
"
3229,FAM171B,1,1,57,1.8%,"No
"
3230,TRPM8,2,2,57,3.5%,"No
"
3231,RADX,1,1,57,1.8%,"No
"
3232,STXBP5,1,1,57,1.8%,"No
"
3233,ASPSCR1,1,1,57,1.8%,"Yes
"
3234,CDH26,2,2,57,3.5%,"No
"
3235,FFAR3,1,1,57,1.8%,"No
"
3236,TGIF2,1,1,57,1.8%,"No
"
3237,GPR39,1,1,57,1.8%,"No
"
3238,OR8B2,1,1,57,1.8%,"No
"
3239,GPR37,3,3,57,5.3%,"No
"
3240,CYLC1,2,2,57,3.5%,"No
"
3241,GRK4,1,1,57,1.8%,"No
"
3242,SYMPK,1,1,57,1.8%,"No
"
3243,SLC25A51,1,1,57,1.8%,"No
"
3244,CREBRF,1,1,57,1.8%,"No
"
3245,GPATCH1,1,1,57,1.8%,"No
"
3246,ARV1,1,1,57,1.8%,"No
"
3247,KRTAP10-8,1,1,57,1.8%,"No
"
3248,IGHV3OR16-9,1,1,57,1.8%,"No
"
3249,P2RY12,1,1,57,1.8%,"No
"
3250,SAMD4B,2,2,57,3.5%,"No
"
3251,TRPM3,1,1,57,1.8%,"No
"
3252,RAP1A,1,1,57,1.8%,"No
"
3253,CYP1A2,2,2,57,3.5%,"No
"
3254,SECISBP2,1,1,57,1.8%,"No
"
3255,CYP1A1,1,1,57,1.8%,"No
"
3256,C9ORF43,1,1,57,1.8%,"No
"
3257,AMIGO2,1,1,57,1.8%,"No
"
3258,SFR1,1,1,57,1.8%,"No
"
3259,RALGDS,2,2,57,3.5%,"Yes
"
3260,USP43,1,1,57,1.8%,"No
"
3261,SEMA6D,1,1,57,1.8%,"No
"
3262,CYP2A7,2,2,57,3.5%,"No
"
3263,RANBP2,2,2,57,3.5%,"Yes
"
3264,GRIA3,5,4,57,7.0%,"No
"
3265,PCOLCE2,1,1,57,1.8%,"No
"
3266,FASTKD3,1,1,57,1.8%,"No
"
3267,DPF1,1,1,57,1.8%,"No
"
3268,SRPK3,1,1,57,1.8%,"No
"
3269,GRIA1,2,2,57,3.5%,"No
"
3270,CYP3A43,1,1,57,1.8%,"No
"
3271,GRB14,1,1,57,1.8%,"No
"
3272,RARG,1,1,57,1.8%,"No
"
3273,SIRPB2,1,1,57,1.8%,"No
"
3274,SPATA31A6,1,1,57,1.8%,"No
"
3275,ATF7IP2,1,1,57,1.8%,"No
"
3276,SCLT1,2,2,57,3.5%,"No
"
3277,CYP2F1,1,1,57,1.8%,"No
"
3278,SUSD3,1,1,57,1.8%,"No
"
3279,ARID4A,1,1,57,1.8%,"Yes
"
3280,GRIK3,1,1,57,1.8%,"No
"
3281,GRIK2,1,1,57,1.8%,"No
"
3282,DPY19L2,3,1,57,1.8%,"No
"
3283,GRN,1,1,57,1.8%,"No
"
3284,GRID2,1,1,57,1.8%,"No
"
3285,GRID1,1,1,57,1.8%,"No
"
3286,RASA1,2,2,57,3.5%,"Yes
"
3287,RASGRF2,2,2,57,3.5%,"No
"
3288,RB1,6,5,57,8.8%,"Yes
"
3289,ZNF622,1,1,57,1.8%,"No
"
3290,CD2AP,1,1,57,1.8%,"No
"
3291,NXPE3,1,1,57,1.8%,"No
"
3292,CYP7A1,1,1,57,1.8%,"No
"
3293,TMSB15B,1,1,57,1.8%,"No
"
3294,CYP4B1,2,2,57,3.5%,"No
"
3295,AMACR,1,1,57,1.8%,"No
"
3296,CLEC5A,1,1,57,1.8%,"No
"
3297,MYBPC2,3,3,57,5.3%,"No
"
3298,SLC46A2,1,1,57,1.8%,"No
"
3299,MYBPC3,1,1,57,1.8%,"No
"
3300,PLEKHG6,1,1,57,1.8%,"No
"
3301,MYC,2,2,57,3.5%,"Yes
"
3302,ZNF410,1,1,57,1.8%,"No
"
3303,SETD5,1,1,57,1.8%,"Yes
"
3304,RBBP6,3,2,57,3.5%,"No
"
3305,LETM2,1,1,57,1.8%,"No
"
3306,MX2,1,1,57,1.8%,"No
"
3307,RBBP7,1,1,57,1.8%,"No
"
3308,MYBL1,1,1,57,1.8%,"Yes
"
3309,MYBPC1,2,2,57,3.5%,"No
"
3310,NCAPG,1,1,57,1.8%,"No
"
3311,MYBL2,1,1,57,1.8%,"No
"
3312,RAD51AP2,1,1,57,1.8%,"No
"
3313,SH3BP1,1,1,57,1.8%,"No
"
3314,ERAP2,2,1,57,1.8%,"No
"
3315,CYP26A1,1,1,57,1.8%,"No
"
3316,ALPK2,1,1,57,1.8%,"No
"
3317,ZMYND8,1,1,57,1.8%,"No
"
3318,BBS7,4,1,57,1.8%,"No
"
3319,MYF6,2,2,57,3.5%,"No
"
3320,RBP3,2,1,57,1.8%,"No
"
3321,MYH1,2,2,57,3.5%,"No
"
3322,ATAD3A,1,1,57,1.8%,"No
"
3323,MICOS13,1,1,57,1.8%,"No
"
3324,MMP26,1,1,57,1.8%,"No
"
3325,CYP17A1,1,1,57,1.8%,"Yes
"
3326,ZNF267,1,1,57,1.8%,"No
"
3327,FANCI,1,1,57,1.8%,"No
"
3328,P3H2,1,1,57,1.8%,"No
"
3329,PUS10,1,1,57,1.8%,"No
"
3330,MACO1,1,1,57,1.8%,"No
"
3331,LHFPL1,1,1,57,1.8%,"No
"
3332,EXD2,1,1,57,1.8%,"No
"
3333,TMLHE,1,1,57,1.8%,"No
"
3334,BMF,1,1,57,1.8%,"No
"
3335,MYD88,1,1,57,1.8%,"Yes
"
3336,ZNF836,1,1,57,1.8%,"No
"
3337,ZNF610,1,1,57,1.8%,"No
"
3338,MYH10,1,1,57,1.8%,"No
"
3339,TRIM62,1,1,57,1.8%,"No
"
3340,MYH11,1,1,57,1.8%,"Yes
"
3341,DISC1,1,1,57,1.8%,"No
"
3342,LRRC1,1,1,57,1.8%,"No
"
3343,ZNF470,2,2,57,3.5%,"No
"
3344,UBE2NL,1,1,57,1.8%,"No
"
3345,ZNF749,1,1,57,1.8%,"No
"
3346,CYP51A1,2,2,57,3.5%,"No
"
3347,MYH2,3,3,57,5.3%,"No
"
3348,ERI1,1,1,57,1.8%,"No
"
3349,MYH6,1,1,57,1.8%,"No
"
3350,RCN2,1,1,57,1.8%,"No
"
3351,MYH7,2,2,57,3.5%,"No
"
3352,MYH9,2,2,57,3.5%,"Yes
"
3353,EPHA6,1,1,57,1.8%,"No
"
3354,MYO1A,1,1,57,1.8%,"No
"
3355,HSPA6,1,1,57,1.8%,"No
"
3356,GIMAP1,1,1,57,1.8%,"No
"
3357,HSPA1B,1,1,57,1.8%,"No
"
3358,ZNF808,1,1,57,1.8%,"No
"
3359,LIPI,1,1,57,1.8%,"No
"
3360,REL,1,1,57,1.8%,"Yes
"
3361,HECTD4,2,2,57,3.5%,"No
"
3362,MYL6,1,1,57,1.8%,"No
"
3363,C1QBP,1,1,57,1.8%,"No
"
3364,HSPA4,1,1,57,1.8%,"No
"
3365,MYLK,2,1,57,1.8%,"No
"
3366,REV3L,4,3,57,5.3%,"Yes
"
3367,EGFLAM,1,1,57,1.8%,"No
"
3368,RFC1,3,3,57,5.3%,"No
"
3369,MYO10,1,1,57,1.8%,"No
"
3370,IGSF3,1,1,57,1.8%,"No
"
3371,SALL3,2,2,57,3.5%,"No
"
3372,UQCC1,1,1,57,1.8%,"No
"
3373,HKDC1,2,2,57,3.5%,"No
"
3374,KIRREL1,1,1,57,1.8%,"No
"
3375,HSPB1,1,1,57,1.8%,"No
"
3376,TEX26,1,1,57,1.8%,"No
"
3377,ARL11,1,1,57,1.8%,"No
"
3378,UBXN10,1,1,57,1.8%,"No
"
3379,TTC7B,1,1,57,1.8%,"No
"
3380,RENBP,1,1,57,1.8%,"No
"
3381,ZNF620,1,1,57,1.8%,"No
"
3382,C1R,1,1,57,1.8%,"No
"
3383,MYO5B,1,1,57,1.8%,"No
"
3384,MYO6,1,1,57,1.8%,"No
"
3385,DPF2,1,1,57,1.8%,"No
"
3386,C2,1,1,57,1.8%,"No
"
3387,MYO7A,3,3,57,5.3%,"No
"
3388,REST,1,1,57,1.8%,"Yes
"
3389,MYO7B,2,2,57,3.5%,"No
"
3390,C3AR1,1,1,57,1.8%,"No
"
3391,MYO9A,1,1,57,1.8%,"No
"
3392,RXFP2,1,1,57,1.8%,"No
"
3393,ASXL2,3,2,57,3.5%,"Yes
"
3394,LRFN5,1,1,57,1.8%,"No
"
3395,HSPD1,1,1,57,1.8%,"No
"
3396,ALG10B,2,1,57,1.8%,"No
"
3397,WDR41,1,1,57,1.8%,"No
"
3398,OR1L4,1,1,57,1.8%,"No
"
3399,SLC39A1,1,1,57,1.8%,"No
"
3400,TMEM39A,1,1,57,1.8%,"No
"
3401,DNAI7,1,1,57,1.8%,"No
"
3402,IL36B,2,1,57,1.8%,"No
"
3403,C4BPA,1,1,57,1.8%,"No
"
3404,DIS3L,1,1,57,1.8%,"No
"
3405,RFC4,1,1,57,1.8%,"No
"
3406,RFC5,2,2,57,3.5%,"No
"
3407,RFX1,1,1,57,1.8%,"No
"
3408,USP51,1,1,57,1.8%,"No
"
3409,LRRC37A2,1,1,57,1.8%,"No
"
3410,GPAT4,1,1,57,1.8%,"No
"
3411,OR7A10,1,1,57,1.8%,"No
"
3412,NAP1L2,3,2,57,3.5%,"No
"
3413,CFAP43,4,2,57,3.5%,"No
"
3414,EML1,1,1,57,1.8%,"No
"
3415,HSPG2,1,1,57,1.8%,"No
"
3416,ELN,1,1,57,1.8%,"Yes
"
3417,C7,2,2,57,3.5%,"No
"
3418,STMN4,1,1,57,1.8%,"No
"
3419,C8A,1,1,57,1.8%,"No
"
3420,CYRIA,1,1,57,1.8%,"No
"
3421,FILIP1,1,1,57,1.8%,"No
"
3422,NUBPL,1,1,57,1.8%,"No
"
3423,ATP13A5,2,1,57,1.8%,"No
"
3424,C9,1,1,57,1.8%,"No
"
3425,RGS3,1,1,57,1.8%,"No
"
3426,UNC5D,2,2,57,3.5%,"No
"
3427,OSTN,2,2,57,3.5%,"No
"
3428,NAGLU,1,1,57,1.8%,"No
"
3429,TCEAL5,1,1,57,1.8%,"No
"
3430,NCAM1,1,1,57,1.8%,"No
"
3431,NCAM2,1,1,57,1.8%,"No
"
3432,RBM43,2,1,57,1.8%,"No
"
3433,HTR1E,1,1,57,1.8%,"No
"
3434,PROSER1,2,2,57,3.5%,"No
"
3435,SPG11,2,2,57,3.5%,"No
"
3436,HTR1B,2,1,57,1.8%,"No
"
3437,FHOD3,1,1,57,1.8%,"No
"
3438,RASGRP4,1,1,57,1.8%,"No
"
3439,DHX35,1,1,57,1.8%,"No
"
3440,CCDC92,1,1,57,1.8%,"No
"
3441,CPAMD8,2,1,57,1.8%,"No
"
3442,PGM2,2,1,57,1.8%,"No
"
3443,INTU,1,1,57,1.8%,"No
"
3444,VPS53,1,1,57,1.8%,"No
"
3445,ALPK1,1,1,57,1.8%,"No
"
3446,AKR1B15,1,1,57,1.8%,"No
"
3447,ADGRE1,2,2,57,3.5%,"No
"
3448,ZNF654,1,1,57,1.8%,"No
"
3449,MYRF,1,1,57,1.8%,"No
"
3450,NAP1L3,1,1,57,1.8%,"No
"
3451,ZNF142,1,1,57,1.8%,"No
"
3452,ZNF25,1,1,57,1.8%,"No
"
3453,TRIM25,1,1,57,1.8%,"No
"
3454,OR1J1,1,1,57,1.8%,"No
"
3455,NCK1,2,2,57,3.5%,"No
"
3456,NCL,1,1,57,1.8%,"No
"
3457,NDN,1,1,57,1.8%,"No
"
3458,SEMA3A,1,1,57,1.8%,"No
"
3459,EPAS1,1,1,57,1.8%,"Yes
"
3460,PRKD3,2,2,57,3.5%,"No
"
3461,EP300,1,1,57,1.8%,"Yes
"
3462,HUS1,1,1,57,1.8%,"No
"
3463,CLEC12A,2,2,57,3.5%,"No
"
3464,YY2,1,1,57,1.8%,"No
"
3465,HTR5A,1,1,57,1.8%,"No
"
3466,HTR4,1,1,57,1.8%,"No
"
3467,ZNF384,1,1,57,1.8%,"Yes
"
3468,RTL5,2,2,57,3.5%,"No
"
3469,NHSL2,2,1,57,1.8%,"No
"
3470,ENPEP,2,2,57,3.5%,"No
"
3471,ENO3,1,1,57,1.8%,"No
"
3472,ADAMTS19,1,1,57,1.8%,"No
"
3473,CFAP410,1,1,57,1.8%,"No
"
3474,RAB38,2,2,57,3.5%,"No
"
3475,NCBP1,1,1,57,1.8%,"No
"
3476,KLHDC4,1,1,57,1.8%,"No
"
3477,FAM20A,1,1,57,1.8%,"No
"
3478,NCF2,1,1,57,1.8%,"No
"
3479,LINGO2,1,1,57,1.8%,"No
"
3480,KLHL30,1,1,57,1.8%,"No
"
3481,TTLL8,1,1,57,1.8%,"No
"
3482,ZFYVE27,1,1,57,1.8%,"No
"
3483,EPHA5,5,4,57,7.0%,"Yes
"
3484,KRT222,1,1,57,1.8%,"No
"
3485,EPHA4,1,1,57,1.8%,"No
"
3486,EPHA3,3,1,57,1.8%,"Yes
"
3487,EPHA1,1,1,57,1.8%,"No
"
3488,TNC,1,1,57,1.8%,"No
"
3489,MAP7D2,1,1,57,1.8%,"No
"
3490,DMTN,1,1,57,1.8%,"No
"
3491,EPB42,1,1,57,1.8%,"No
"
3492,EPB41L2,3,3,57,5.3%,"No
"
3493,ZRANB1,1,1,57,1.8%,"No
"
3494,GRAMD1C,2,1,57,1.8%,"No
"
3495,CA8,1,1,57,1.8%,"No
"
3496,DIRAS2,1,1,57,1.8%,"No
"
3497,BTN3A3,1,1,57,1.8%,"No
"
3498,RERG,1,1,57,1.8%,"No
"
3499,ADAMTS14,1,1,57,1.8%,"No
"
3500,ZNF174,1,1,57,1.8%,"No
"
3501,SCML2,1,1,57,1.8%,"No
"
3502,SYCP2,3,3,57,5.3%,"No
"
3503,ADGRF1,2,1,57,1.8%,"No
"
3504,ZNF189,1,1,57,1.8%,"No
"
3505,ABCA9,2,2,57,3.5%,"No
"
3506,FBXO27,1,1,57,1.8%,"No
"
3507,ICAM4,2,2,57,3.5%,"No
"
3508,AGMO,2,2,57,3.5%,"No
"
3509,EPHB4,1,1,57,1.8%,"Yes
"
3510,AMER3,1,1,57,1.8%,"No
"
3511,CACNA1A,3,3,57,5.3%,"No
"
3512,TYW1B,2,1,57,1.8%,"No
"
3513,CACNA1B,3,3,57,5.3%,"No
"
3514,CACNA1C,2,2,57,3.5%,"No
"
3515,EPHB2,2,2,57,3.5%,"No
"
3516,CACNA1D,1,1,57,1.8%,"Yes
"
3517,EPHB1,2,2,57,3.5%,"Yes
"
3518,SLC9A4,2,1,57,1.8%,"No
"
3519,CACNA1E,5,3,57,5.3%,"No
"
3520,CACNA1F,2,1,57,1.8%,"No
"
3521,SELP,1,1,57,1.8%,"No
"
3522,ZNF180,1,1,57,1.8%,"No
"
3523,ABCA8,2,1,57,1.8%,"No
"
3524,RNF111,1,1,57,1.8%,"No
"
3525,CFAP46,3,3,57,5.3%,"No
"
3526,SEMG2,1,1,57,1.8%,"No
"
3527,SEMG1,2,2,57,3.5%,"No
"
3528,CCAR2,1,1,57,1.8%,"No
"
3529,ELSPBP1,1,1,57,1.8%,"No
"
3530,SFPQ,1,1,57,1.8%,"Yes
"
3531,TNMD,2,2,57,3.5%,"No
"
3532,PLPPR5,1,1,57,1.8%,"No
"
3533,CENPK,1,1,57,1.8%,"No
"
3534,ERBB3,5,4,57,7.0%,"Yes
"
3535,RTP4,1,1,57,1.8%,"No
"
3536,ERBB2,1,1,57,1.8%,"Yes
"
3537,RTKN2,2,2,57,3.5%,"No
"
3538,UBR3,1,1,57,1.8%,"No
"
3539,SH3BP4,2,2,57,3.5%,"No
"
3540,CCDC190,1,1,57,1.8%,"No
"
3541,ZNF716,2,2,57,3.5%,"No
"
3542,SGK3,1,1,57,1.8%,"No
"
3543,DDR1,1,1,57,1.8%,"Yes
"
3544,EPS15,2,2,57,3.5%,"Yes
"
3545,CACNA2D1,1,1,57,1.8%,"No
"
3546,CACNB2,1,1,57,1.8%,"No
"
3547,CACNB4,3,2,57,3.5%,"No
"
3548,ZKSCAN8,1,1,57,1.8%,"No
"
3549,MAP2K4,1,1,57,1.8%,"Yes
"
3550,DNAJB12,1,1,57,1.8%,"No
"
3551,MICU1,1,1,57,1.8%,"No
"
3552,TAF1L,1,1,57,1.8%,"No
"
3553,CACNG3,1,1,57,1.8%,"No
"
3554,AK8,1,1,57,1.8%,"No
"
3555,EYA4,1,1,57,1.8%,"No
"
3556,PNCK,1,1,57,1.8%,"No
"
3557,SSBP3,1,1,57,1.8%,"No
"
3558,SRSF5,1,1,57,1.8%,"No
"
3559,MAGEF1,1,1,57,1.8%,"No
"
3560,PCDH8,1,1,57,1.8%,"No
"
3561,PCDH9,3,2,57,3.5%,"No
"
3562,TRA2B,1,1,57,1.8%,"No
"
3563,VSIR,2,2,57,3.5%,"No
"
3564,ADAT3,1,1,57,1.8%,"No
"
3565,ERCC6,1,1,57,1.8%,"No
"
3566,TET2,1,1,57,1.8%,"Yes
"
3567,ERCC5,1,1,57,1.8%,"Yes
"
3568,CAD,1,1,57,1.8%,"Yes
"
3569,ERCC4,1,1,57,1.8%,"Yes
"
3570,PLD3,1,1,57,1.8%,"No
"
3571,CCDC181,1,1,57,1.8%,"No
"
3572,DCHS2,4,1,57,1.8%,"No
"
3573,BNC2,1,1,57,1.8%,"No
"
3574,CALCR,1,1,57,1.8%,"No
"
3575,TRPM4,1,1,57,1.8%,"No
"
3576,ZNF207,1,1,57,1.8%,"No
"
3577,CNPY2,1,1,57,1.8%,"No
"
3578,SFRP4,1,1,57,1.8%,"Yes
"
3579,SOGA1,1,1,57,1.8%,"No
"
3580,SRSF1,1,1,57,1.8%,"No
"
3581,TLR6,2,1,57,1.8%,"No
"
3582,IRAG1,2,2,57,3.5%,"No
"
3583,ZNF227,1,1,57,1.8%,"No
"
3584,LSM5,1,1,57,1.8%,"No
"
3585,ZNF112,1,1,57,1.8%,"No
"
3586,ZNF230,1,1,57,1.8%,"No
"
3587,SGCG,1,1,57,1.8%,"No
"
3588,NOD2,1,1,57,1.8%,"No
"
3589,PLXNB2,3,3,57,5.3%,"No
"
3590,ZSWIM7,1,1,57,1.8%,"No
"
3591,SLC7A11,1,1,57,1.8%,"No
"
3592,TMC2,1,1,57,1.8%,"No
"
3593,TMC1,1,1,57,1.8%,"No
"
3594,PCK1,1,1,57,1.8%,"No
"
3595,PKDREJ,3,3,57,5.3%,"No
"
3596,SLC4A5,2,2,57,3.5%,"No
"
3597,SFTPB,1,1,57,1.8%,"No
"
3598,ABCA7,1,1,57,1.8%,"No
"
3599,XYLT1,2,1,57,1.8%,"No
"
3600,FBL,1,1,57,1.8%,"No
"
3601,ZP2,1,1,57,1.8%,"No
"
3602,XYLT2,2,2,57,3.5%,"No
"
3603,PCSK1,1,1,57,1.8%,"No
"
3604,ZP3,1,1,57,1.8%,"No
"
3605,ZNF804A,1,1,57,1.8%,"No
"
3606,SH3GL1,1,1,57,1.8%,"Yes
"
3607,CCBE1,1,1,57,1.8%,"No
"
3608,TNIP1,1,1,57,1.8%,"No
"
3609,B3GALT5,1,1,57,1.8%,"No
"
3610,LAMC3,1,1,57,1.8%,"No
"
3611,PCNT,4,2,57,3.5%,"No
"
3612,SGK1,1,1,57,1.8%,"Yes
"
3613,MIDEAS,1,1,57,1.8%,"Yes
"
3614,MACROD2,1,1,57,1.8%,"No
"
3615,PCOLCE,1,1,57,1.8%,"No
"
3616,SGSH,1,1,57,1.8%,"No
"
3617,VPS26C,1,1,57,1.8%,"No
"
3618,NUP62,1,1,57,1.8%,"No
"
3619,PDC,1,1,57,1.8%,"No
"
3620,DNAAF11,2,2,57,3.5%,"No
"
3621,PDCD1,1,1,57,1.8%,"Yes
"
3622,ZNF619,1,1,57,1.8%,"No
"
3623,OR7D2,1,1,57,1.8%,"No
"
3624,PDE1A,2,1,57,1.8%,"No
"
3625,AHNAK2,2,1,57,1.8%,"No
"
3626,SP5,1,1,57,1.8%,"No
"
3627,C1ORF87,1,1,57,1.8%,"No
"
3628,RXYLT1,1,1,57,1.8%,"No
"
3629,ZXDA,1,1,57,1.8%,"No
"
3630,SH3GL3,1,1,57,1.8%,"No
"
3631,TMEM41A,1,1,57,1.8%,"No
"
