,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
3182,CADPS2,1,1,41,2.4%,"No
"
3183,TPTE,2,2,41,4.9%,"No
"
3184,BARHL2,1,1,41,2.4%,"No
"
3185,JMJD1C,2,2,41,4.9%,"No
"
3186,TPP2,1,1,41,2.4%,"No
"
3187,LNX1,1,1,41,2.4%,"No
"
3188,TPO,3,3,41,7.3%,"No
"
3189,INTS12,1,1,41,2.4%,"No
"
3190,C6ORF62,1,1,41,2.4%,"No
"
3191,RNF39,1,1,41,2.4%,"No
"
3192,TSPAN19,1,1,41,2.4%,"No
"
3193,CNTNAP2,1,1,41,2.4%,"No
"
3194,LTN1,1,1,41,2.4%,"No
"
3195,E2F1,1,1,41,2.4%,"No
"
3196,C8ORF48,2,2,41,4.9%,"No
"
3197,RPAP1,1,1,41,2.4%,"No
"
3198,MCAT,1,1,41,2.4%,"No
"
3199,GOPC,1,1,41,2.4%,"Yes
"
3200,NR2C1,1,1,41,2.4%,"No
"
3201,LRIG1,1,1,41,2.4%,"No
"
3202,FBXO15,1,1,41,2.4%,"No
"
3203,NT5E,1,1,41,2.4%,"No
"
3204,TENM4,5,5,41,12.2%,"No
"
3205,CD177,1,1,41,2.4%,"No
"
3206,EBF1,1,1,41,2.4%,"Yes
"
3207,KCNT2,1,1,41,2.4%,"No
"
3208,TYMP,1,1,41,2.4%,"No
"
3209,RGL3,2,2,41,4.9%,"No
"
3210,NTRK3,1,1,41,2.4%,"Yes
"
3211,PCDHGA12,1,1,41,2.4%,"No
"
3212,APMAP,1,1,41,2.4%,"No
"
3213,NOX4,4,3,41,7.3%,"No
"
3214,COL5A3,1,1,41,2.4%,"No
"
3215,TNRC6A,1,1,41,2.4%,"No
"
3216,TOX3,1,1,41,2.4%,"No
"
3217,ADCK1,1,1,41,2.4%,"No
"
3218,CATSPERE,1,1,41,2.4%,"No
"
3219,PAK5,1,1,41,2.4%,"Yes
"
3220,PCDH11X,2,2,41,4.9%,"No
"
3221,EDA,1,1,41,2.4%,"No
"
3222,NUP98,1,1,41,2.4%,"Yes
"
3223,SCYL3,1,1,41,2.4%,"No
"
3224,ROPN1B,1,1,41,2.4%,"No
"
3225,DDR2,1,1,41,2.4%,"Yes
"
3226,CHST11,1,1,41,2.4%,"No
"
3227,SLC44A2,1,1,41,2.4%,"No
"
3228,BICRA,2,2,41,4.9%,"No
"
3229,SMURF1,1,1,41,2.4%,"No
"
3230,TRIM60,1,1,41,2.4%,"No
"
3231,HTATSF1,1,1,41,2.4%,"No
"
3232,PRPF19,1,1,41,2.4%,"No
"
3233,RPS6KA6,1,1,41,2.4%,"No
"
3234,CD163L1,2,2,41,4.9%,"No
"
3235,TBC1D10B,1,1,41,2.4%,"No
"
