,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
5740,RRP9,17,14,517,2.7%,"No
"
5741,CCNB2,17,13,517,2.5%,"No
"
5742,CCNE2,20,20,517,3.9%,"No
"
5743,CBFA2T2,24,20,517,3.9%,"No
"
5744,ARHGEF1,43,33,517,6.4%,"No
"
5745,GGNBP1,3,3,517,0.6%,"No
"
5746,CENPP,12,11,517,2.1%,"No
"
5747,AIFM1,35,26,517,5.0%,"No
"
5748,TEX101,12,12,517,2.3%,"No
"
5749,KCNQ4,18,16,517,3.1%,"No
"
5750,C11ORF68,6,6,517,1.2%,"No
"
5751,TOX2,22,19,517,3.7%,"No
"
5752,SCML4,26,19,517,3.7%,"No
"
5753,FAM50A,19,18,517,3.5%,"No
"
5754,DISP1,81,51,517,9.9%,"No
"
5755,FAM167A,12,12,517,2.3%,"No
"
5756,FRMD5,35,27,517,5.2%,"No
"
5757,SELENOO,21,16,517,3.1%,"No
"
5758,FAM107B,17,15,517,2.9%,"No
"
5759,LINC02872,4,4,517,0.8%,"No
"
5760,MFSD5,21,18,517,3.5%,"No
"
5761,AICDA,17,15,517,2.9%,"No
"
5762,CCDC3,12,12,517,2.3%,"No
"
5763,CLEC18C,5,5,517,1.0%,"No
"
5764,RAMAC,16,12,517,2.3%,"No
"
5765,ATG4D,14,12,517,2.3%,"No
"
5766,C1ORF94,38,31,517,6.0%,"No
"
5767,ATP5MGL,3,3,517,0.6%,"No
"
5768,HGS,40,30,517,5.8%,"No
"
5769,SMYD4,20,16,517,3.1%,"No
"
5770,NEMF,65,40,517,7.7%,"No
"
5771,FHAD1,60,34,517,6.6%,"No
"
5772,SYNGR2,13,10,517,1.9%,"No
"
5773,SYNGR1,11,9,517,1.7%,"No
"
5774,CENPS,4,4,517,0.8%,"No
"
5775,CCDC144NL,15,12,517,2.3%,"No
"
5776,NEURL1,13,11,517,2.1%,"No
"
5777,DYRK1B,28,24,517,4.6%,"No
"
5778,ALG1,18,15,517,2.9%,"No
"
5779,ZBED9,99,49,517,9.5%,"No
"
5780,RHPN1,19,18,517,3.5%,"No
"
5781,SYNGR3,1,1,517,0.2%,"No
"
5782,MRS2,26,23,517,4.4%,"No
"
5783,LENG8,41,31,517,6.0%,"No
"
5784,ATG12,2,2,517,0.4%,"No
"
5785,RHOJ,10,10,517,1.9%,"No
"
5786,PNMA5,32,20,517,3.9%,"No
"
5787,PDCD5,4,4,517,0.8%,"No
"
5788,PWWP2A,45,34,517,6.6%,"No
"
5789,DPPA5,10,10,517,1.9%,"No
"
5790,SORCS1,98,59,517,11.4%,"No
"
5791,FIBP,16,13,517,2.5%,"No
"
5792,EXO1,40,28,517,5.4%,"No
"
5793,KLHL29,32,28,517,5.4%,"No
"
5794,PCSK7,39,33,517,6.4%,"Yes
"
5795,METTL2A,19,18,517,3.5%,"No
"
5796,TMEM234,4,4,517,0.8%,"No
"
5797,LGALS9C,12,11,517,2.1%,"No
"
5798,CTDP1,46,32,517,6.2%,"No
"
5799,CLK4,26,19,517,3.7%,"No
"
5800,PRAMEF16,4,4,517,0.8%,"No
"
5801,SLC28A2,31,23,517,4.4%,"No
"
5802,SLC28A1,35,25,517,4.8%,"No
"
5803,UBFD1,7,6,517,1.2%,"No
"
5804,SLC6A5,54,34,517,6.6%,"No
"
5805,KLHL4,70,40,517,7.7%,"No
"
5806,CLTRN,14,13,517,2.5%,"No
"
5807,SESN2,27,21,517,4.1%,"Yes
"
5808,PARP9,36,29,517,5.6%,"No
"
5809,URB1-AS1,2,2,517,0.4%,"No
"
5810,TLN2,103,52,517,10.1%,"No
"
5811,RBM17,19,13,517,2.5%,"No
"
5812,MYLK4,24,16,517,3.1%,"No
"
5813,UBL7,8,7,517,1.4%,"No
"
5814,MS4A8,24,23,517,4.4%,"No
"
5815,PIGY,1,1,517,0.2%,"No
"
5816,RNF157,21,15,517,2.9%,"No
"
5817,SCAF11,70,45,517,8.7%,"No
"
5818,GALNT13,60,40,517,7.7%,"No
"
5819,EBAG9,12,11,517,2.1%,"No
"
5820,COX7A2L,5,4,517,0.8%,"No
"
5821,ZC3H12D,19,16,517,3.1%,"No
"
5822,TMEM95,4,4,517,0.8%,"No
"
5823,CCDC85A,38,28,517,5.4%,"No
"
5824,TMEM200A,31,28,517,5.4%,"No
"
5825,CASC2,2,2,517,0.4%,"No
"
5826,DGKI,62,40,517,7.7%,"No
"
5827,B3GNT7,12,11,517,2.1%,"No
"
5828,MYSM1,40,32,517,6.2%,"No
"
5829,SLC25A32,14,12,517,2.3%,"No
"
5830,SLC4A9,40,31,517,6.0%,"No
"
5831,COLEC12,62,42,517,8.1%,"No
"
5832,TRAPPC9,42,34,517,6.6%,"No
"
5833,SH3BGRL2,1,1,517,0.2%,"No
"
5834,CLPTM1L,27,26,517,5.0%,"No
"
5835,CALN1,18,18,517,3.5%,"No
"
5836,C14ORF180,2,2,517,0.4%,"No
"
5837,ZBP1,27,25,517,4.8%,"No
"
5838,HSDL1,19,14,517,2.7%,"No
"
5839,SLC2A10,18,13,517,2.5%,"No
"
5840,CD99L2,17,17,517,3.3%,"No
"
5841,RHNO1,8,8,517,1.5%,"No
"
5842,KCNH6,57,33,517,6.4%,"No
"
5843,RPS6KL1,17,15,517,2.9%,"No
"
5844,SLC35D3,22,19,517,3.7%,"No
"
5845,CRISPLD1,24,22,517,4.3%,"No
"
5846,AP4M1,25,21,517,4.1%,"No
"
5847,HTR3B,25,21,517,4.1%,"No
"
5848,MYOM2,107,58,517,11.2%,"No
"
5849,LPAR2,19,18,517,3.5%,"No
"
5850,MAP3K13,68,42,517,8.1%,"Yes
"
5851,IL1RL1,17,14,517,2.7%,"No
"
5852,TUBB1,26,22,517,4.3%,"No
"
5853,WNT5B,13,13,517,2.5%,"No
"
5854,GJA9,26,19,517,3.7%,"No
"
5855,MLXIP,32,26,517,5.0%,"No
"
5856,SGCZ,22,18,517,3.5%,"No
"
5857,TRAPPC8,81,45,517,8.7%,"No
"
5858,FAM166B,17,14,517,2.7%,"No
"
5859,DDX21,37,27,517,5.2%,"No
"
5860,MON1B,26,21,517,4.1%,"No
"
5861,ZBED1,50,40,517,7.7%,"No
"
5862,RASSF9,33,27,517,5.2%,"No
"
5863,ZW10,28,21,517,4.1%,"No
"
5864,PPP6R1,37,28,517,5.4%,"No
"
5865,OSMR,54,40,517,7.7%,"No
"
5866,NLGN1,51,35,517,6.8%,"No
"
5867,ARHGEF2,42,37,517,7.2%,"No
"
5868,SEC31A,75,53,517,10.3%,"Yes
"
5869,DZIP1,49,37,517,7.2%,"No
"
5870,SLC24A1,41,28,517,5.4%,"No
"
5871,PLEKHA6,63,47,517,9.1%,"No
"
5872,BUB3,17,15,517,2.9%,"No
"
5873,ENPP4,27,21,517,4.1%,"No
"
5874,REPS2,38,27,517,5.2%,"No
"
5875,INPP5F,62,41,517,7.9%,"No
"
5876,JTB,3,3,517,0.6%,"No
"
5877,CFAP92,21,19,517,3.7%,"No
"
5878,CPSF4,13,12,517,2.3%,"No
"
5879,NLGN4X,47,38,517,7.4%,"No
"
5880,MTA3,22,18,517,3.5%,"No
"
5881,CLDND2,1,1,517,0.2%,"No
"
5882,PPARGC1A,47,32,517,6.2%,"No
"
5883,MTUS1,48,37,517,7.2%,"No
"
5884,RAB10,8,8,517,1.5%,"No
"
5885,MMP24,20,17,517,3.3%,"No
"
5886,MALT1,32,23,517,4.4%,"Yes
"
5887,PRSS58,10,8,517,1.5%,"No
"
5888,ADHFE1,21,18,517,3.5%,"Yes
"
5889,AARS2,47,33,517,6.4%,"No
"
5890,LYVE1,13,13,517,2.5%,"No
"
5891,MAVS,17,14,517,2.7%,"No
"
5892,YIF1A,18,16,517,3.1%,"No
"
5893,ZNF608,63,47,517,9.1%,"No
"
5894,INTS2,65,41,517,7.9%,"No
"
5895,UBOX5,26,21,517,4.1%,"No
"
5896,KHDC4,24,19,517,3.7%,"No
"
5897,MORC2,47,31,517,6.0%,"No
"
5898,MSI2,13,13,517,2.5%,"Yes
"
5899,SLC16A7,43,33,517,6.4%,"No
"
5900,ANKRD6,42,28,517,5.4%,"No
"
5901,DEDD,6,6,517,1.2%,"No
"
5902,ZHX2,48,38,517,7.4%,"No
"
5903,CLSTN1,39,28,517,5.4%,"No
"
5904,SLC33A1,24,19,517,3.7%,"No
"
5905,WDR37,28,24,517,4.6%,"No
"
5906,ABLIM3,37,26,517,5.0%,"No
"
5907,KCNAB3,21,20,517,3.9%,"No
"
5908,FOXJ3,46,33,517,6.4%,"No
"
5909,GPR158,111,64,517,12.4%,"No
"
5910,CASKIN2,36,27,517,5.2%,"No
"
5911,OR4D2,22,15,517,2.9%,"No
"
5912,ARHGAP31,85,47,517,9.1%,"No
"
5913,C15ORF40,1,1,517,0.2%,"No
"
5914,HSF5,22,17,517,3.3%,"No
"
5915,SERINC1,18,15,517,2.9%,"No
"
5916,CIART,23,18,517,3.5%,"No
"
5917,XPO5,47,35,517,6.8%,"No
"
5918,COG6,32,26,517,5.0%,"No
"
5919,LINC02914,4,3,517,0.6%,"No
"
5920,STARD9,92,50,517,9.7%,"No
"
5921,CHSY1,38,31,517,6.0%,"No
"
5922,DTX2,19,17,517,3.3%,"No
"
5923,CD109,69,39,517,7.5%,"No
"
5924,TBC1D21,17,15,517,2.9%,"No
"
5925,CILK1,22,19,517,3.7%,"Yes
"
5926,ADGRL1,65,40,517,7.7%,"No
"
5927,UBXN2B,21,19,517,3.7%,"No
"
5928,TMEM229A,12,10,517,1.9%,"No
"
5929,ADNP2,52,35,517,6.8%,"No
"
5930,ANKRD26,99,63,517,12.2%,"No
"
5931,LMTK2,78,51,517,9.9%,"No
"
5932,NTNG1,32,26,517,5.0%,"No
"
5933,CFHR4,42,30,517,5.8%,"No
"
5934,NYNRIN,75,52,517,10.1%,"No
"
5935,EDDM3A,12,11,517,2.1%,"No
"
5936,CASKIN1,21,20,517,3.9%,"No
"
5937,SMR3B,4,4,517,0.8%,"No
"
5938,CFHR3,21,19,517,3.7%,"No
"
5939,PCDH19,113,64,517,12.4%,"No
"
5940,HECW2,124,67,517,13.0%,"No
"
5941,TLCD4,9,9,517,1.7%,"No
"
5942,RPTOR,53,33,517,6.4%,"Yes
"
5943,SRGAP1,64,42,517,8.1%,"No
"
5944,CD300C,19,18,517,3.5%,"No
"
5945,HCST,3,3,517,0.6%,"No
"
5946,ME3,36,31,517,6.0%,"No
"
5947,KCTD16,43,33,517,6.4%,"No
"
5948,FGL2,22,15,517,2.9%,"No
"
5949,RTL9,118,49,517,9.5%,"No
"
5950,NMU,4,4,517,0.8%,"No
"
5951,CNKSR2,73,45,517,8.7%,"No
"
5952,FASTKD2,33,24,517,4.6%,"No
"
5953,ZNF510,32,24,517,4.6%,"No
"
5954,CFAP161,23,18,517,3.5%,"No
"
5955,NLRP1,74,51,517,9.9%,"No
"
5956,FNDC3A,46,30,517,5.8%,"No
"
5957,RILPL1,17,16,517,3.1%,"No
"
5958,ATG14,17,14,517,2.7%,"No
"
5959,R3HDM2,43,34,517,6.6%,"No
"
5960,SLITRK3,119,62,517,12.0%,"No
"
5961,GPR83,19,17,517,3.3%,"No
"
5962,LMOD3,34,28,517,5.4%,"No
"
5963,MIB1,35,23,517,4.4%,"Yes
"
5964,PROKR1,30,22,517,4.3%,"No
"
5965,ATOSA,47,32,517,6.2%,"No
"
5966,ELAPOR1,30,23,517,4.4%,"No
"
5967,KIAA1328,29,24,517,4.6%,"No
"
5968,SORCS2,48,36,517,7.0%,"No
"
5969,CGN,42,35,517,6.8%,"No
"
5970,FAM117B,24,20,517,3.9%,"No
"
5971,HACE1,41,31,517,6.0%,"No
"
5972,METTL23,1,1,517,0.2%,"No
"
5973,NBPF4,5,5,517,1.0%,"No
"
5974,C14ORF178,5,5,517,1.0%,"No
"
5975,NUFIP2,25,23,517,4.4%,"No
"
5976,TMED8,12,10,517,1.9%,"No
"
5977,TBC1D14,32,25,517,4.8%,"No
"
5978,ACTL7B,20,20,517,3.9%,"No
"
5979,ZDHHC22,11,9,517,1.7%,"No
"
5980,C1QL1,5,5,517,1.0%,"No
"
5981,ACTL7A,16,16,517,3.1%,"No
"
5982,MRPS30,23,21,517,4.1%,"No
"
5983,ALPK3,80,57,517,11.0%,"No
"
5984,WDR35,45,35,517,6.8%,"No
"
5985,PROX2,25,24,517,4.6%,"No
"
5986,NPFFR2,39,28,517,5.4%,"No
"
5987,WDR3,41,35,517,6.8%,"No
"
5988,ZNF652,34,25,517,4.8%,"No
"
5989,ZFP30,49,31,517,6.0%,"No
"
5990,RHOBTB3,38,27,517,5.2%,"No
"
5991,COBLL1,61,44,517,8.5%,"No
"
5992,RNF44,17,16,517,3.1%,"No
"
5993,DLGAP4,43,31,517,6.0%,"No
"
5994,MTFMT,10,9,517,1.7%,"No
"
5995,DISP3,63,47,517,9.1%,"No
"
5996,SLC51B,5,5,517,1.0%,"No
"
5997,CEP162,66,47,517,9.1%,"No
"
5998,USH1G,22,17,517,3.3%,"No
"
5999,HPSE,32,25,517,4.8%,"No
"
6000,CC2D2A,77,52,517,10.1%,"No
"
6001,PDP2,16,15,517,2.9%,"No
"
6002,PGRMC1,9,8,517,1.5%,"No
"
6003,ZNF624,53,34,517,6.6%,"No
"
6004,RUVBL2,17,14,517,2.7%,"No
"
6005,LILRB1,43,32,517,6.2%,"No
"
6006,ZNF398,19,17,517,3.3%,"No
"
6007,CYP46A1,32,24,517,4.6%,"No
"
6008,KLHL42,13,13,517,2.5%,"No
"
6009,LCE1B,8,8,517,1.5%,"No
"
6010,TXNDC16,42,32,517,6.2%,"No
"
6011,LCE1A,5,5,517,1.0%,"No
"
6012,IGSF9,77,55,517,10.6%,"No
"
6013,CCL27,3,3,517,0.6%,"No
"
6014,FRMPD1,117,53,517,10.3%,"No
"
6015,TMEM71,20,17,517,3.3%,"No
"
6016,DOLK,25,18,517,3.5%,"No
"
6017,VASH1,14,11,517,2.1%,"No
"
6018,ZNF507,43,34,517,6.6%,"No
"
6019,AAK1,31,25,517,4.8%,"No
"
6020,CPEB3,16,15,517,2.9%,"No
"
6021,LCE1D,1,1,517,0.2%,"No
"
6022,LCE1C,7,7,517,1.4%,"No
"
6023,TAOK1,47,29,517,5.6%,"No
"
6024,CANT1,16,14,517,2.7%,"Yes
"
6025,LCE1E,5,4,517,0.8%,"No
"
6026,RAB11FIP2,23,19,517,3.7%,"No
"
6027,LCE1F,5,5,517,1.0%,"No
"
6028,PPM1E,41,27,517,5.2%,"No
"
6029,LCE2A,9,8,517,1.5%,"No
"
6030,SEMA6A,51,35,517,6.8%,"No
"
6031,ARID5A,21,20,517,3.9%,"Yes
"
6032,USP20,38,27,517,5.2%,"No
"
6033,USP35,48,42,517,8.1%,"No
"
6034,TSPAN9,9,9,517,1.7%,"No
"
6035,STAMBPL1,25,24,517,4.6%,"No
"
6036,NCEH1,18,18,517,3.5%,"No
"
6037,LCE2D,6,6,517,1.2%,"No
"
6038,USP19,42,30,517,5.8%,"No
"
6039,MICAL3,84,55,517,10.6%,"No
"
6040,LCE2C,10,10,517,1.9%,"No
"
6041,LRRC7,109,59,517,11.4%,"No
"
6042,LCE3B,3,3,517,0.6%,"No
"
6043,NLGN2,26,24,517,4.6%,"No
"
6044,LCE3A,5,5,517,1.0%,"No
"
6045,XKR7,25,21,517,4.1%,"No
"
6046,SLC26A1,43,32,517,6.2%,"No
"
6047,SLC22A7,32,27,517,5.2%,"No
"
6048,ADAM28,49,35,517,6.8%,"No
"
6049,ZNF862,72,50,517,9.7%,"No
"
6050,COPZ1,10,9,517,1.7%,"No
"
6051,LCE3E,8,8,517,1.5%,"No
"
6052,IFT80,41,39,517,7.5%,"No
"
6053,ARRDC3,20,17,517,3.3%,"No
"
6054,CEP126,60,37,517,7.2%,"No
"
6055,PRNT,10,10,517,1.9%,"No
"
6056,TBC1D26,8,8,517,1.5%,"No
"
6057,SYT15,50,37,517,7.2%,"No
"
6058,ZNF319,24,19,517,3.7%,"No
"
6059,KLF16,7,7,517,1.4%,"No
"
6060,SIPA1L2,110,63,517,12.2%,"No
"
6061,ANGPTL6,12,10,517,1.9%,"No
"
6062,ARHGAP20,66,47,517,9.1%,"No
"
6063,TMTC1,67,38,517,7.4%,"No
"
6064,FSD1L,24,22,517,4.3%,"No
"
6065,KLHL8,39,25,517,4.8%,"No
"
6066,SYT16,49,40,517,7.7%,"No
"
6067,ESYT3,42,34,517,6.6%,"No
"
6068,KLHL14,26,20,517,3.9%,"No
"
6069,ROPN1L,10,10,517,1.9%,"No
"
6070,ZNF275,35,30,517,5.8%,"No
"
6071,SETDB2,47,29,517,5.6%,"Yes
"
6072,SLC38A10,36,28,517,5.4%,"No
"
6073,MRAS,11,10,517,1.9%,"No
"
6074,ATF5,20,18,517,3.5%,"No
"
6075,PHLDA1,8,8,517,1.5%,"No
"
6076,MTF2,39,28,517,5.4%,"No
"
6077,HSPA4L,49,35,517,6.8%,"No
"
6078,DNAJC8,5,5,517,1.0%,"No
"
6079,PUF60,19,18,517,3.5%,"No
"
6080,SCAF8,75,48,517,9.3%,"No
"
6081,SNX18,33,24,517,4.6%,"No
"
6082,TRMT5,22,16,517,3.1%,"No
"
6083,ZNF816,29,23,517,4.4%,"No
"
6084,CARNS1,25,17,517,3.3%,"No
"
6085,SUSD2,26,17,517,3.3%,"No
"
6086,DOCK6,88,62,517,12.0%,"No
"
6087,SHLD1,9,8,517,1.5%,"No
"
6088,ZNF253,43,30,517,5.8%,"No
"
6089,ZNF471,61,39,517,7.5%,"No
"
6090,COPG1,30,22,517,4.3%,"No
"
6091,RASA3,33,24,517,4.6%,"No
"
6092,TUBGCP2,56,39,517,7.5%,"No
"
6093,UNC79,162,70,517,13.5%,"No
"
6094,USP26,80,48,517,9.3%,"No
"
6095,FAM135A,83,50,517,9.7%,"No
"
6096,PDE10A,55,34,517,6.6%,"No
"
6097,CLPX,31,28,517,5.4%,"No
"
6098,SENP8,10,8,517,1.5%,"No
"
6099,PPP1R13L,27,24,517,4.6%,"No
"
6100,KIAA1217,131,66,517,12.8%,"No
"
6101,MARCHF4,18,15,517,2.9%,"No
"
6102,SRCAP,138,75,517,14.5%,"No
"
6103,BTNL2,16,15,517,2.9%,"No
"
6104,PCDH10,73,53,517,10.3%,"No
"
6105,C21ORF62,15,13,517,2.5%,"No
"
6106,KIF17,60,42,517,8.1%,"No
"
6107,POLR1G,14,14,517,2.7%,"No
"
6108,MRAP,7,6,517,1.2%,"No
"
6109,CCDC191,53,41,517,7.9%,"No
"
6110,TAS2R42,18,16,517,3.1%,"No
"
6111,ALG1L2,2,2,517,0.4%,"No
"
6112,ALDH1L1,47,36,517,7.0%,"No
"
6113,PPP1R17,11,11,517,2.1%,"No
"
6114,FTCD,35,26,517,5.0%,"No
"
6115,ACCSL,39,25,517,4.8%,"No
"
6116,IQCF2,12,12,517,2.3%,"No
"
6117,IQCF5,2,2,517,0.4%,"No
"
6118,OR4X1,17,14,517,2.7%,"No
"
6119,CDHR4,33,27,517,5.2%,"No
"
6120,INKA1,5,5,517,1.0%,"No
"
6121,ZACN,16,11,517,2.1%,"No
"
6122,ZNF662,38,26,517,5.0%,"No
"
6123,PM20D2,9,8,517,1.5%,"No
"
6124,SRSF12,23,18,517,3.5%,"No
"
6125,SLCO4C1,41,31,517,6.0%,"No
"
6126,TARS3,24,20,517,3.9%,"No
"
6127,VGLL3,16,16,517,3.1%,"No
"
6128,DNAAF4,32,29,517,5.6%,"No
"
6129,CD300LB,17,17,517,3.3%,"No
"
6130,MUSTN1,7,7,517,1.4%,"No
"
6131,OR8H2,28,22,517,4.3%,"No
"
6132,OR8H3,29,22,517,4.3%,"No
"
6133,OR5T3,33,23,517,4.4%,"No
"
6134,OR5T1,36,25,517,4.8%,"No
"
6135,OR8K1,26,19,517,3.7%,"No
"
6136,ADGRF2,29,27,517,5.2%,"No
"
6137,ANKUB1,28,22,517,4.3%,"No
"
6138,PLSCR5,26,21,517,4.1%,"No
"
6139,RAET1E,16,15,517,2.9%,"No
"
6140,GTF2IRD1P1,3,3,517,0.6%,"No
"
6141,OR5M9,25,19,517,3.7%,"No
"
6142,OR5M10,25,17,517,3.3%,"No
"
6143,OR5M1,25,24,517,4.6%,"No
"
6144,PRR23C,10,9,517,1.7%,"No
"
6145,PRR23B,19,19,517,3.7%,"No
"
6146,ARHGEF15,58,43,517,8.3%,"No
"
6147,ZNF365,35,30,517,5.8%,"No
"
6148,BAHD1,30,25,517,4.8%,"No
"
6149,CALHM4,6,6,517,1.2%,"No
"
6150,DIS3,41,34,517,6.6%,"Yes
"
6151,RPH3A,25,22,517,4.3%,"No
"
6152,FAM162B,5,4,517,0.8%,"No
"
6153,UBE2U,16,11,517,2.1%,"No
"
6154,ZUP1,24,19,517,3.7%,"No
"
6155,CEP164,56,35,517,6.8%,"No
"
6156,DENND3,65,46,517,8.9%,"No
"
6157,ZBTB1,36,27,517,5.2%,"No
"
6158,LEKR1,28,21,517,4.1%,"No
"
6159,OR5D13,33,26,517,5.0%,"No
"
6160,DYTN,34,25,517,4.8%,"No
"
6161,OR5D16,31,25,517,4.8%,"No
"
6162,TMEM212,13,11,517,2.1%,"No
"
6163,OR5W2,28,22,517,4.3%,"No
"
6164,ANKRD20A8P,5,5,517,1.0%,"No
"
6165,OR52N4,21,20,517,3.9%,"No
"
6166,PXT1,7,7,517,1.4%,"No
"
6167,OR52N5,19,17,517,3.3%,"No
"
6168,OR52N2,19,17,517,3.3%,"No
"
6169,OR52E6,25,21,517,4.1%,"No
"
6170,OR52E8,22,16,517,3.1%,"No
"
6171,TBC1D32,84,44,517,8.5%,"No
"
6172,KCTD20,24,20,517,3.9%,"No
"
6173,SNORC,2,2,517,0.4%,"No
"
6174,OR52E4,20,18,517,3.5%,"No
"
6175,PLEKHM3,22,20,517,3.9%,"No
"
6176,OR56A3,22,20,517,3.9%,"No
"
6177,OLFM2,23,18,517,3.5%,"No
"
6178,TSPO2,14,13,517,2.5%,"No
"
6179,UNC5CL,26,18,517,3.5%,"No
"
6180,RESP18,13,12,517,2.3%,"No
"
6181,TCP10L2,15,13,517,2.5%,"No
"
6182,C2ORF80,18,15,517,2.9%,"No
"
6183,OR8J3,25,22,517,4.3%,"No
"
6184,OR52A5,23,17,517,3.3%,"No
"
6185,OR51B6,27,22,517,4.3%,"No
"
6186,OR51M1,25,22,517,4.3%,"No
"
6187,OR5G3,2,2,517,0.4%,"No
"
6188,OR51Q1,22,21,517,4.1%,"No
"
6189,OR51I1,14,12,517,2.3%,"No
"
6190,OR51I2,21,19,517,3.7%,"No
"
6191,OR6B2,15,15,517,2.9%,"No
"
6192,OR52D1,22,16,517,3.1%,"No
"
6193,OR52H1,31,25,517,4.8%,"No
"
6194,VWCE,34,22,517,4.3%,"No
"
6195,LHFPL5,15,15,517,2.9%,"No
"
6196,CYB561A3,16,15,517,2.9%,"No
"
6197,SCUBE3,42,31,517,6.0%,"No
"
6198,KLHL31,28,22,517,4.3%,"No
"
6199,PRDM6,22,20,517,3.9%,"No
"
6200,BEND6,17,15,517,2.9%,"No
"
6201,PPP1R32,19,18,517,3.5%,"No
"
6202,CRIP3,4,4,517,0.8%,"No
"
6203,RAB44,2,2,517,0.4%,"No
"
6204,DHRSX,19,16,517,3.1%,"No
"
6205,CAPN14,50,34,517,6.6%,"No
"
6206,NKAPL,38,27,517,5.2%,"No
"
6207,STRC,33,25,517,4.8%,"No
"
6208,ZSCAN23,22,18,517,3.5%,"No
"
6209,SCGB1C1,6,6,517,1.2%,"No
"
6210,CFAP107,9,8,517,1.5%,"No
"
6211,SLC25A47,12,10,517,1.9%,"No
"
6212,DDIAS,24,21,517,4.1%,"No
"
6213,UTS2B,4,4,517,0.8%,"No
"
6214,PIGM,11,11,517,2.1%,"No
"
6215,GSTA5,14,11,517,2.1%,"No
"
6216,IGSF8,30,25,517,4.8%,"No
"
6217,GDPD4,48,32,517,6.2%,"No
"
6218,DCLK1,59,44,517,8.5%,"No
"
6219,OR10A6,13,9,517,1.7%,"No
"
6220,ZMYM4,78,53,517,10.3%,"No
"
6221,HACD1,14,12,517,2.3%,"No
"
6222,ZMYM5,46,32,517,6.2%,"No
"
6223,ZMYM3,98,61,517,11.8%,"Yes
"
6224,ZMYM6,68,41,517,7.9%,"No
"
6225,OPN5,21,17,517,3.3%,"No
"
6226,ADGRF4,43,29,517,5.6%,"No
"
6227,LTO1,7,7,517,1.4%,"No
"
6228,ADGRF5,76,49,517,9.5%,"No
"
6229,AURKB,13,10,517,1.9%,"Yes
"
6230,XPR1,37,26,517,5.0%,"No
"
6231,BMP15,36,29,517,5.6%,"No
"
6232,LGI1,26,17,517,3.3%,"No
"
6233,VAPB,13,12,517,2.3%,"No
"
6234,FCMR,16,14,517,2.7%,"No
"
6235,LARGE1,39,27,517,5.2%,"No
"
6236,CCDC83,32,28,517,5.4%,"No
"
6237,SEC14L4,19,14,517,2.7%,"No
"
6238,LRRFIP2,46,30,517,5.8%,"No
"
6239,USP54,74,49,517,9.5%,"No
"
6240,LRRFIP1,47,33,517,6.4%,"No
"
6241,MAGI1,65,45,517,8.7%,"No
"
6242,NOLC1,26,20,517,3.9%,"No
"
6243,LRAT,9,9,517,1.7%,"No
"
6244,DLGAP2,55,38,517,7.4%,"No
"
6245,HSPH1,61,44,517,8.5%,"No
"
6246,PPM1H,27,22,517,4.3%,"No
"
6247,ENTR1,19,18,517,3.5%,"No
"
6248,PCDHB6,71,45,517,8.7%,"No
"
6249,ISY1,8,8,517,1.5%,"No
"
6250,PCDHB4,52,35,517,6.8%,"No
"
6251,MYORG,22,18,517,3.5%,"No
"
6252,STARD10,15,12,517,2.3%,"No
"
6253,PCDHB3,67,45,517,8.7%,"No
"
6254,AMIGO1,17,14,517,2.7%,"No
"
6255,SNX33,24,18,517,3.5%,"No
"
6256,NOXA1,12,10,517,1.9%,"No
"
6257,PCDHA12,87,60,517,11.6%,"No
"
6258,SLC12A5,64,39,517,7.5%,"No
"
6259,TAS1R3,16,16,517,3.1%,"No
"
6260,ERICH6B,47,35,517,6.8%,"No
"
6261,WASF3,27,26,517,5.0%,"No
"
6262,PCDHA11,63,44,517,8.5%,"No
"
6263,PNMA8B,27,24,517,4.6%,"No
"
6264,KRTAP4-12,6,6,517,1.2%,"No
"
6265,UTP14A,60,40,517,7.7%,"No
"
6266,PCDHA10,56,41,517,7.9%,"No
"
6267,RBP5,7,7,517,1.4%,"No
"
6268,CBY2,16,16,517,3.1%,"No
"
6269,C5ORF63,6,5,517,1.0%,"No
"
6270,CPLX1,6,6,517,1.2%,"No
"
6271,PCDHB2,57,37,517,7.2%,"No
"
6272,STRIP2,35,25,517,4.8%,"No
"
6273,LONP2,35,29,517,5.6%,"No
"
6274,CPLX2,4,4,517,0.8%,"No
"
6275,PCDHAC2,50,36,517,7.0%,"No
"
6276,TBC1D24,21,19,517,3.7%,"No
"
6277,FRS3,21,18,517,3.5%,"No
"
6278,PCDHAC1,53,40,517,7.7%,"No
"
6279,SCAF4,112,72,517,13.9%,"No
"
6280,SPINT3,2,2,517,0.4%,"No
"
6281,PCDHA13,64,44,517,8.5%,"No
"
6282,HHATL,35,27,517,5.2%,"No
"
6283,TEDC1,13,10,517,1.9%,"No
"
6284,VAPA,12,10,517,1.9%,"No
"
6285,MTA2,17,13,517,2.5%,"No
"
6286,RRAS2,14,13,517,2.5%,"Yes
"
6287,HENMT1,24,21,517,4.1%,"No
"
6288,IL32,11,11,517,2.1%,"No
"
6289,ITGA11,50,36,517,7.0%,"No
"
6290,PTTG1,12,10,517,1.9%,"No
"
6291,CLCA4,67,41,517,7.9%,"No
"
6292,XRN2,47,36,517,7.0%,"No
"
6293,RIMBP3B,4,4,517,0.8%,"No
"
