,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
14741,UBQLN1,13,10,534,1.9%,"No
"
14742,A1CF,10,7,534,1.3%,"No
"
14743,TRAV41,2,2,534,0.4%,"No
"
14744,CDKAL1,3,3,534,0.6%,"No
"
14745,LAX1,6,6,534,1.1%,"No
"
14746,CYP2W1,10,10,534,1.9%,"No
"
14747,NSD3,24,20,534,3.7%,"Yes
"
14748,MKS1,10,9,534,1.7%,"No
"
14749,TTC19,3,3,534,0.6%,"No
"
14750,CHEK2P2,1,1,534,0.2%,"No
"
14751,STK32A,6,6,534,1.1%,"No
"
14752,SULT1C3,5,5,534,0.9%,"No
"
14753,RALGAPA1,29,22,534,4.1%,"No
"
14754,CEP95,17,14,534,2.6%,"No
"
14755,PNPT1,16,11,534,2.1%,"No
"
14756,ANGPTL5,15,12,534,2.2%,"No
"
14757,YTHDF3,14,13,534,2.4%,"No
"
14758,SPTA1,99,70,534,13.1%,"No
"
14759,SPRR3,6,5,534,0.9%,"No
"
14760,SPTAN1,35,27,534,5.1%,"No
"
14761,SPRR2A,2,2,534,0.4%,"No
"
14762,SPRR2B,1,1,534,0.2%,"No
"
14763,SPRR2E,2,2,534,0.4%,"No
"
14764,PTPN22,8,7,534,1.3%,"No
"
14765,SPRR2D,2,1,534,0.2%,"No
"
14766,FBXW2,7,7,534,1.3%,"Yes
"
14767,SPRR2G,2,2,534,0.4%,"No
"
14768,SPRR2F,1,1,534,0.2%,"No
"
14769,SREBF1,15,13,534,2.4%,"No
"
14770,AKR1D1,10,7,534,1.3%,"No
"
14771,ZNF366,18,17,534,3.2%,"No
"
14772,SPTBN1,39,32,534,6.0%,"No
"
14773,SPTB,41,40,534,7.5%,"No
"
14774,SQLE,11,11,534,2.1%,"No
"
14775,SPTBN2,36,31,534,5.8%,"No
"
14776,SRD5A1,2,2,534,0.4%,"No
"
14777,SRC,3,3,534,0.6%,"Yes
"
14778,SRI,4,3,534,0.6%,"No
"
14779,SRP72,15,13,534,2.4%,"No
"
14780,SRP68,15,14,534,2.6%,"No
"
14781,INTS1,30,23,534,4.3%,"No
"
14782,SRP54,8,8,534,1.5%,"No
"
14783,LYSET,1,1,534,0.2%,"No
"
14784,SFTA3,6,6,534,1.1%,"No
"
14785,SRF,5,5,534,0.9%,"No
"
14786,SREBF2,12,12,534,2.2%,"No
"
14787,ARGFX,4,4,534,0.7%,"No
"
14788,SRM,1,1,534,0.2%,"No
"
14789,SRP9,1,1,534,0.2%,"No
"
14790,SRMS,14,12,534,2.2%,"No
"
14791,SRP19,2,2,534,0.4%,"No
"
14792,SRP14,1,1,534,0.2%,"No
"
14793,PNLDC1,20,16,534,3.0%,"No
"
14794,SSBP1,2,2,534,0.4%,"No
"
14795,PNN,11,7,534,1.3%,"No
"
14796,SSB,6,6,534,1.1%,"No
"
14797,PNMT,6,6,534,1.1%,"No
"
14798,OR1C1,17,16,534,3.0%,"No
"
14799,KCTD13,5,5,534,0.9%,"No
"
14800,ASPHD1,7,6,534,1.1%,"No
"
14801,OR1A2,11,10,534,1.9%,"No
"
14802,SRPK2,13,10,534,1.9%,"No
"
14803,SRPK1,16,15,534,2.8%,"No
"
14804,SRPRA,11,10,534,1.9%,"No
"
14805,TRIM21,3,3,534,0.6%,"No
"
14806,PNLIP,12,10,534,1.9%,"No
"
14807,SRY,3,3,534,0.6%,"No
"
14808,PNLIPRP1,4,3,534,0.6%,"No
"
14809,PNLIPRP2,7,7,534,1.3%,"No
"
14810,RO60,13,12,534,2.2%,"No
"
14811,PCNX4,15,12,534,2.2%,"No
"
14812,SSTR1,13,12,534,2.2%,"No
"
14813,MRPS25,3,3,534,0.6%,"No
"
14814,PODXL,7,7,534,1.3%,"No
"
14815,SST,3,3,534,0.6%,"No
"
14816,ACTR6,7,6,534,1.1%,"No
"
14817,SSTR3,6,6,534,1.1%,"No
"
14818,NOM1,23,17,534,3.2%,"No
"
14819,LSMEM1,3,3,534,0.6%,"No
"
14820,POLA1,24,18,534,3.4%,"No
"
14821,SSTR2,7,7,534,1.3%,"No
"
14822,COMMD2,3,3,534,0.6%,"No
"
14823,RPL26L1,1,1,534,0.2%,"No
"
14824,IER3IP1,2,2,534,0.4%,"No
"
14825,ZNF706,1,1,534,0.2%,"No
"
14826,UBL3,4,3,534,0.6%,"No
"
14827,ITPRID2,21,17,534,3.2%,"No
"
14828,NAA20,3,3,534,0.6%,"No
"
14829,SEPTIN5,6,6,534,1.1%,"Yes
"
14830,GOLGA7,1,1,534,0.2%,"No
"
14831,SEPTIN4,8,6,534,1.1%,"No
"
14832,SSR2,2,2,534,0.4%,"No
"
14833,SSR1,5,5,534,0.9%,"No
"
14834,TRIM17,10,9,534,1.7%,"No
"
14835,SSR4,1,1,534,0.2%,"No
"
14836,SSR3,3,3,534,0.6%,"No
"
14837,ANGPTL4,2,2,534,0.4%,"No
"
14838,SSRP1,10,10,534,1.9%,"No
"
14839,SS18,2,2,534,0.4%,"Yes
"
14840,POLR2A,19,17,534,3.2%,"No
"
14841,MAGEA1,7,7,534,1.3%,"No
"
14842,POLR2B,20,17,534,3.2%,"No
"
14843,POLR2C,2,2,534,0.4%,"No
"
14844,DENND2B,20,15,534,2.8%,"No
"
14845,MAGEA3,7,7,534,1.3%,"No
"
14846,POLR2D,3,3,534,0.6%,"No
"
14847,DNAI2,18,16,534,3.0%,"No
"
14848,PHF11,2,2,534,0.4%,"No
"
14849,KCTD3,22,20,534,3.7%,"No
"
14850,RLIM,7,7,534,1.3%,"No
"
14851,IRAK4,10,9,534,1.7%,"No
"
14852,CEP83,20,14,534,2.6%,"No
"
14853,POLB,6,5,534,0.9%,"No
"
14854,SSTR5,4,4,534,0.7%,"No
"
14855,SEC11C,3,3,534,0.6%,"No
"
14856,POLD1,32,29,534,5.4%,"Yes
"
14857,SSTR4,17,17,534,3.2%,"No
"
14858,RNFT1,4,4,534,0.7%,"No
"
14859,POLD2,6,6,534,1.1%,"No
"
14860,POLE,50,36,534,6.7%,"Yes
"
14861,SSX1,3,3,534,0.6%,"Yes
"
14862,COPS4,8,6,534,1.1%,"No
"
14863,POLE2,6,6,534,1.1%,"No
"
14864,SSX4,4,4,534,0.7%,"Yes
"
14865,POLG,19,14,534,2.6%,"Yes
"
14866,SSX5,6,5,534,0.9%,"No
"
14867,POLH,10,9,534,1.7%,"No
"
14868,POLR2K,1,1,534,0.2%,"No
"
14869,STAR,3,3,534,0.6%,"No
"
14870,MAGEA11,10,8,534,1.5%,"No
"
14871,STAT2,14,13,534,2.4%,"Yes
"
14872,MAGEA12,14,13,534,2.4%,"No
"
14873,POLRMT,28,26,534,4.9%,"No
"
14874,STAT1,26,23,534,4.3%,"Yes
"
14875,MAGEB1,7,7,534,1.3%,"No
"
14876,POMC,4,4,534,0.7%,"No
"
14877,STAT4,15,12,534,2.2%,"Yes
"
14878,MAGEB2,10,10,534,1.9%,"No
"
14879,PON1,12,10,534,1.9%,"No
"
14880,STAT3,8,8,534,1.5%,"Yes
"
14881,ZFP57,10,10,534,1.9%,"No
"
14882,CHCHD2,2,2,534,0.4%,"No
"
14883,INSIG2,5,4,534,0.7%,"No
"
14884,HSD17B12,2,2,534,0.4%,"No
"
14885,DYNC1LI1,7,7,534,1.3%,"No
"
14886,A4GNT,10,10,534,1.9%,"No
"
14887,MAGEA4,5,5,534,0.9%,"No
"
14888,POLR2E,4,4,534,0.7%,"No
"
14889,CERCAM,4,4,534,0.7%,"No
"
14890,POLR2F,7,6,534,1.1%,"No
"
14891,ING4,3,3,534,0.6%,"No
"
14892,MAGEA6,10,9,534,1.7%,"No
"
14893,POLR2G,2,2,534,0.4%,"No
"
14894,ST14,10,10,534,1.9%,"No
"
14895,FAM104B,2,2,534,0.4%,"No
"
14896,POLR2H,4,4,534,0.7%,"No
"
14897,ST13,4,4,534,0.7%,"No
"
14898,MRNIP,7,6,534,1.1%,"No
"
14899,MAGEA8,3,3,534,0.6%,"No
"
14900,POLR2I,1,1,534,0.2%,"No
"
14901,POLR2J,3,3,534,0.6%,"No
"
14902,STAC,15,14,534,2.6%,"No
"
14903,PAGE5,1,1,534,0.2%,"No
"
14904,MAGEA10,7,6,534,1.1%,"No
"
14905,STAU1,10,10,534,1.9%,"No
"
14906,POU2AF1,4,4,534,0.7%,"Yes
"
14907,HSPA13,9,8,534,1.5%,"No
"
14908,POU2F1,12,12,534,2.2%,"No
"
14909,STC1,5,5,534,0.9%,"No
"
14910,MAN1A1,13,13,534,2.4%,"No
"
14911,POU2F2,9,8,534,1.5%,"No
"
14912,MAN2A2,15,14,534,2.6%,"No
"
14913,POU3F1,2,2,534,0.4%,"No
"
14914,SULT1E1,13,9,534,1.7%,"No
"
14915,MAN2C1,15,14,534,2.6%,"No
"
14916,POU3F2,7,6,534,1.1%,"No
"
14917,STIM1,13,12,534,2.2%,"No
"
14918,MAN2A1,21,17,534,3.2%,"No
"
14919,POU3F3,8,8,534,1.5%,"No
"
14920,ELOVL4,6,6,534,1.1%,"No
"
14921,SLC45A2,10,9,534,1.7%,"No
"
14922,SDF4,7,6,534,1.1%,"No
"
14923,MRTO4,1,1,534,0.2%,"No
"
14924,ZNF580,1,1,534,0.2%,"No
"
14925,SERPINA10,14,10,534,1.9%,"No
"
14926,MAGEB3,8,8,534,1.5%,"No
"
14927,PON2,6,4,534,0.7%,"No
"
14928,STAT5B,15,15,534,2.8%,"Yes
"
14929,MAGEB4,8,7,534,1.3%,"No
"
14930,PON3,12,11,534,2.1%,"No
"
14931,STAT5A,14,14,534,2.6%,"Yes
"
14932,POR,9,8,534,1.5%,"No
"
14933,MAK,16,14,534,2.6%,"No
"
14934,STAT6,7,6,534,1.1%,"Yes
"
14935,MAL,4,4,534,0.7%,"No
"
14936,POU1F1,13,9,534,1.7%,"No
"
14937,CXORF66,9,9,534,1.7%,"No
"
14938,POU5F1,7,6,534,1.1%,"Yes
"
14939,AURKA,2,2,534,0.4%,"Yes
"
14940,MAP1A,47,35,534,6.6%,"No
"
14941,STK10,14,13,534,2.4%,"No
"
14942,MAP1B,64,36,534,6.7%,"No
"
14943,POU5F1B,6,6,534,1.1%,"No
"
14944,CDKL5,16,14,534,2.6%,"No
"
14945,ZNF391,15,10,534,1.9%,"No
"
14946,POU6F1,3,3,534,0.6%,"No
"
14947,AURKC,13,12,534,2.2%,"No
"
14948,MAP2,64,43,534,8.1%,"No
"
14949,PPA1,4,4,534,0.7%,"No
"
14950,STK11,6,6,534,1.1%,"Yes
"
14951,MAP4,15,15,534,2.8%,"No
"
14952,PPARA,8,7,534,1.3%,"No
"
14953,CSMD1,148,92,534,17.2%,"No
"
14954,MAP6,11,11,534,2.1%,"No
"
14955,VPS28,5,5,534,0.9%,"No
"
14956,POTEB2,7,6,534,1.1%,"No
"
14957,EGFL7,2,2,534,0.4%,"Yes
"
14958,C3ORF18,3,3,534,0.6%,"No
"
14959,DCTN4,5,5,534,0.9%,"No
"
14960,DBR1,6,6,534,1.1%,"No
"
14961,AADAT,1,1,534,0.2%,"No
"
14962,MYO15A,55,40,534,7.5%,"No
"
14963,CYB5R4,9,8,534,1.5%,"No
"
14964,MAN2B1,10,10,534,1.9%,"No
"
14965,POU3F4,14,14,534,2.6%,"No
"
14966,STK3,12,11,534,2.1%,"No
"
14967,SERPINB11,7,5,534,0.9%,"No
"
14968,MANBA,11,11,534,2.1%,"No
"
14969,POU4F1,5,3,534,0.6%,"No
"
14970,NEK4,16,16,534,3.0%,"No
"
14971,SERPINB12,9,9,534,1.7%,"No
"
14972,POU4F2,19,18,534,3.4%,"No
"
14973,MAOA,2,2,534,0.4%,"No
"
14974,POU4F3,11,10,534,1.9%,"No
"
14975,STK4,11,11,534,2.1%,"No
"
14976,MAOB,5,5,534,0.9%,"No
"
14977,PPEF2,14,11,534,2.1%,"No
"
14978,MARK3,16,15,534,2.8%,"No
"
14979,PPAT,12,11,534,2.1%,"No
"
14980,CCDC160,13,10,534,1.9%,"No
"
14981,MARS1,16,14,534,2.6%,"No
"
14982,MAS1,9,8,534,1.5%,"No
"
14983,PPBP,5,4,534,0.7%,"No
"
14984,MAT1A,8,7,534,1.3%,"No
"
14985,MAT2A,3,3,534,0.6%,"No
"
14986,PPEF1,12,11,534,2.1%,"No
"
14987,MATK,18,15,534,2.8%,"No
"
14988,CTSA,8,8,534,1.5%,"No
"
14989,MATN1,8,8,534,1.5%,"No
"
14990,HSD17B14,9,9,534,1.7%,"No
"
14991,HSD17B11,2,2,534,0.4%,"No
"
14992,NAGPA,10,10,534,1.9%,"No
"
14993,TUBE1,12,11,534,2.1%,"No
"
14994,TUBD1,5,5,534,0.9%,"No
"
14995,PLEKHO1,7,7,534,1.3%,"No
"
14996,LEF1,13,11,534,2.1%,"Yes
"
14997,HAO2,10,6,534,1.1%,"No
"
14998,PPARD,6,6,534,1.1%,"No
"
14999,SULT1A2,4,4,534,0.7%,"No
"
15000,MAPT,19,17,534,3.2%,"No
"
15001,PPARG,3,3,534,0.6%,"Yes
"
15002,UMODL1,19,16,534,3.0%,"No
"
15003,MED1,23,20,534,3.7%,"No
"
15004,RSPH1,7,6,534,1.1%,"No
"
15005,MARK1,32,27,534,5.1%,"No
"
15006,OR13H1,8,7,534,1.3%,"No
"
15007,MAZ,2,2,534,0.4%,"No
"
15008,PPID,6,6,534,1.1%,"No
"
15009,GAL3ST3,5,4,534,0.7%,"No
"
15010,MB,1,1,534,0.2%,"No
"
15011,PYGO2,10,10,534,1.9%,"No
"
15012,MBD1,13,10,534,1.9%,"No
"
15013,SIGLEC10,18,16,534,3.0%,"No
"
15014,MBL2,7,6,534,1.1%,"No
"
15015,MBNL1,10,9,534,1.7%,"No
"
15016,WDR53,6,6,534,1.1%,"No
"
15017,MBP,5,5,534,0.9%,"No
"
15018,MC1R,6,6,534,1.1%,"No
"
15019,HSPA14,6,5,534,0.9%,"No
"
15020,PPIC,2,2,534,0.4%,"No
"
15021,DCXR,1,1,534,0.2%,"No
"
15022,GPN3,1,1,534,0.2%,"No
"
15023,TCEAL9,4,4,534,0.7%,"No
"
15024,CRBN,11,8,534,1.5%,"Yes
"
15025,RSL24D1,2,2,534,0.4%,"No
"
15026,MATN2,19,14,534,2.6%,"No
"
15027,MATN3,5,5,534,0.9%,"No
"
15028,PPIB,4,4,534,0.7%,"No
"
15029,MAX,8,8,534,1.5%,"Yes
"
15030,NAV2,46,41,534,7.7%,"No
"
15031,NAV1,26,24,534,4.5%,"No
"
15032,NAV3,91,53,534,9.9%,"No
"
15033,MC5R,10,8,534,1.5%,"No
"
15034,HPS4,8,8,534,1.5%,"No
"
15035,SOWAHD,5,4,534,0.7%,"No
"
15036,MCAM,12,12,534,2.2%,"No
"
15037,PPL,29,26,534,4.9%,"No
"
15038,WNT3A,10,10,534,1.9%,"No
"
15039,MCC,28,26,534,4.9%,"No
"
15040,PPM1A,13,10,534,1.9%,"No
"
15041,PPM1B,6,6,534,1.1%,"No
"
15042,PPM1G,3,2,534,0.4%,"No
"
15043,CHST6,10,9,534,1.7%,"No
"
15044,PPOX,5,5,534,0.9%,"No
"
15045,MCF2,30,26,534,4.9%,"No
"
15046,PPP1CA,2,2,534,0.4%,"No
"
15047,HERC5,22,19,534,3.6%,"No
"
15048,ZNF639,5,5,534,0.9%,"No
"
15049,MC4R,9,7,534,1.3%,"No
"
15050,CKLF,2,2,534,0.4%,"No
"
15051,RAPGEFL1,1,1,534,0.2%,"No
"
15052,IPO11,21,21,534,3.9%,"No
"
15053,PLCE1,39,30,534,5.6%,"No
"
15054,NIN,30,24,534,4.5%,"Yes
"
15055,CDKN2A-DT,1,1,534,0.2%,"No
"
15056,MC2R,6,5,534,0.9%,"No
"
15057,MC3R,8,8,534,1.5%,"No
"
15058,ANKRD13A,14,13,534,2.4%,"No
"
15059,LMLN,8,7,534,1.3%,"No
"
15060,MCM3,7,6,534,1.1%,"No
"
15061,MCM4,16,16,534,3.0%,"No
"
15062,MCM5,6,5,534,0.9%,"No
"
15063,MCM6,15,14,534,2.6%,"No
"
15064,MCM7,17,15,534,2.8%,"No
"
15065,CD46,7,6,534,1.1%,"No
"
15066,ANTXR2,11,10,534,1.9%,"No
"
15067,TRIM71,26,21,534,3.9%,"No
"
15068,TRAJ23,1,1,534,0.2%,"No
"
15069,OLFM3,10,9,534,1.7%,"No
"
15070,MCL1,1,1,534,0.2%,"Yes
"
15071,MCM2,5,5,534,0.9%,"No
"
15072,MUCL1,1,1,534,0.2%,"No
"
15073,OR4X2,5,5,534,0.9%,"No
"
15074,OR4B1,4,4,534,0.7%,"No
"
15075,RAD9B,7,5,534,0.9%,"No
"
15076,PHETA1,7,7,534,1.3%,"No
"
15077,MICU3,12,10,534,1.9%,"No
"
15078,SMCP,1,1,534,0.2%,"No
"
15079,ADAM11,12,12,534,2.2%,"No
"
15080,MDFI,1,1,534,0.2%,"No
"
15081,DNAJB9,8,7,534,1.3%,"No
"
15082,OR4C46,12,12,534,2.2%,"No
"
15083,UBE2J2,4,4,534,0.7%,"No
"
15084,MDM4,6,6,534,1.1%,"Yes
"
15085,ME1,16,15,534,2.8%,"No
"
15086,MDH1,6,6,534,1.1%,"No
"
15087,MDH2,5,5,534,0.9%,"No
"
15088,CCDC166,2,2,534,0.4%,"No
"
15089,MDM2,7,5,534,0.9%,"Yes
"
15090,CIB4,1,1,534,0.2%,"No
"
15091,C1ORF68,3,2,534,0.4%,"No
"
15092,ARSH,7,6,534,1.1%,"No
"
15093,XKR6,15,15,534,2.8%,"No
"
15094,TADA1,2,2,534,0.4%,"No
"
15095,THEM4,4,4,534,0.7%,"No
"
15096,CATSPER1,19,19,534,3.6%,"No
"
15097,OR52W1,2,2,534,0.4%,"No
"
15098,RAB41,5,5,534,0.9%,"No
"
15099,DGAT2L6,5,5,534,0.9%,"No
"
15100,PRAP1,2,2,534,0.4%,"No
"
15101,ZNF511,1,1,534,0.2%,"No
"
15102,NSMCE2,1,1,534,0.2%,"No
"
15103,TRAJ47,1,1,534,0.2%,"No
"
15104,ANKRD18DP,1,1,534,0.2%,"No
"
15105,AKTIP,5,5,534,0.9%,"No
"
15106,CDH24,9,9,534,1.7%,"No
"
15107,CDH22,21,20,534,3.7%,"No
"
15108,RGS18,5,5,534,0.9%,"No
"
15109,TRAJ49,1,1,534,0.2%,"No
"
15110,GALNT17,38,35,534,6.6%,"No
"
15111,OR2D3,5,5,534,0.9%,"No
"
15112,OR2D2,9,9,534,1.7%,"No
"
15113,C10ORF71,10,10,534,1.9%,"No
"
15114,GMNC,5,5,534,0.9%,"No
"
15115,KLHL25,12,11,534,2.1%,"No
"
15116,GZF1,15,14,534,2.6%,"No
"
15117,ARAP3,28,28,534,5.2%,"No
"
15118,TMEM168,23,21,534,3.9%,"No
"
15119,TMEM267,5,5,534,0.9%,"No
"
15120,MTMR14,6,6,534,1.1%,"No
"
15121,SH3GLB1,6,6,534,1.1%,"No
"
15122,MECR,4,4,534,0.7%,"No
"
15123,ZC2HC1A,3,3,534,0.6%,"No
"
15124,ABHD17B,4,3,534,0.6%,"No
"
15125,NDUFAF1,6,6,534,1.1%,"No
"
15126,TFB1M,7,7,534,1.3%,"No
"
15127,PHF20L1,22,20,534,3.7%,"No
"
15128,METTL9,3,3,534,0.6%,"No
"
15129,APH1A,1,1,534,0.2%,"Yes
"
15130,ZNF707,6,5,534,0.9%,"No
"
15131,RDH11,5,5,534,0.9%,"No
"
15132,FAM83H,18,17,534,3.2%,"No
"
15133,DCLRE1C,15,12,534,2.2%,"No
"
15134,SUSD1,13,10,534,1.9%,"No
"
15135,INF2,22,16,534,3.0%,"No
"
15136,ATG3,4,4,534,0.7%,"No
"
15137,POLR1E,7,7,534,1.3%,"No
"
15138,TTC31,7,7,534,1.3%,"No
"
15139,TMPRSS11B,12,12,534,2.2%,"No
"
15140,SUDS3,3,3,534,0.6%,"No
"
15141,ZDHHC6,3,3,534,0.6%,"No
"
15142,CIAO3,10,10,534,1.9%,"No
"
15143,GPR62,3,2,534,0.4%,"No
"
15144,OR52K2,9,9,534,1.7%,"No
"
15145,OR52M1,6,5,534,0.9%,"No
"
15146,KMT5B,21,17,534,3.2%,"No
"
15147,LACTB2,6,6,534,1.1%,"No
"
15148,TRAPPC12,18,16,534,3.0%,"No
"
15149,RMDN1,6,6,534,1.1%,"No
"
15150,ZDHHC9,7,6,534,1.1%,"No
"
15151,COQ4,4,4,534,0.7%,"No
"
15152,MRPS2,8,8,534,1.5%,"No
"
15153,SBDS,2,2,534,0.4%,"Yes
"
15154,UTP11,6,5,534,0.9%,"No
"
15155,PSMA8,12,11,534,2.1%,"No
"
15156,NAT9,3,3,534,0.6%,"No
"
15157,RIBC2,9,9,534,1.7%,"No
"
15158,KIF26A,32,27,534,5.1%,"No
"
15159,ZNF337,14,14,534,2.6%,"No
"
15160,NOC2L,13,12,534,2.2%,"No
"
15161,ABCA12,80,45,534,8.4%,"No
"
15162,GIMAP2,5,5,534,0.9%,"No
"
15163,CFAP100,23,21,534,3.9%,"No
"
15164,RSL1D1,7,7,534,1.3%,"No
"
15165,LNP1,9,9,534,1.7%,"No
"
15166,CLHC1,6,6,534,1.1%,"No
"
15167,MTG2,4,4,534,0.7%,"No
"
15168,SSX2IP,10,9,534,1.7%,"No
"
15169,RAB3IP,7,6,534,1.1%,"No
"
15170,RGS22,52,33,534,6.2%,"No
"
15171,SPATA31A7,2,1,534,0.2%,"No
"
15172,SENP3,6,6,534,1.1%,"No
"
15173,PCDHB5,31,23,534,4.3%,"No
"
15174,IFT172,30,25,534,4.7%,"No
"
15175,ZBTB20,31,30,534,5.6%,"Yes
"
15176,TES,8,7,534,1.3%,"No
"
15177,IGLV3-16,2,2,534,0.4%,"No
"
15178,IGLV3-25,3,3,534,0.6%,"No
"
15179,GAPVD1,25,19,534,3.6%,"No
"
15180,IGLV3-27,3,3,534,0.6%,"No
"
15181,WFIKKN1,3,3,534,0.6%,"No
"
15182,TRPC4AP,13,13,534,2.4%,"No
"
15183,IGLV3-21,4,4,534,0.7%,"No
"
15184,IGLV3-19,5,3,534,0.6%,"No
"
15185,SERBP1,6,6,534,1.1%,"No
"
15186,IGLV3-22,1,1,534,0.2%,"No
"
15187,MSS51,10,9,534,1.7%,"No
"
15188,HDGFL1,11,11,534,2.1%,"No
"
15189,CFAP70,25,17,534,3.2%,"No
"
15190,AGR3,2,1,534,0.2%,"No
"
15191,ANKRD54,2,2,534,0.4%,"No
"
15192,PHF19,7,6,534,1.1%,"Yes
"
15193,ZNF658,42,29,534,5.4%,"No
"
15194,TTLL3,2,2,534,0.4%,"No
"
15195,DACH2,22,19,534,3.6%,"No
"
15196,CHCHD1,1,1,534,0.2%,"No
"
15197,OR56A1,13,12,534,2.2%,"No
"
15198,SCGB3A2,2,2,534,0.4%,"No
"
15199,CATSPER2,10,9,534,1.7%,"No
"
15200,OR52B4,7,7,534,1.3%,"No
"
15201,SH2D1B,3,3,534,0.6%,"No
"
15202,TRAF3IP1,8,7,534,1.3%,"No
"
15203,OR56A4,11,11,534,2.1%,"No
"
15204,IRF2BP1,2,2,534,0.4%,"No
"
15205,DCD,2,2,534,0.4%,"No
"
15206,MBOAT1,11,10,534,1.9%,"No
"
15207,TANC2,30,28,534,5.2%,"No
"
15208,IGLV5-52,2,2,534,0.4%,"No
"
15209,PCLO,138,80,534,15.0%,"Yes
"
15210,IGLV7-43,2,2,534,0.4%,"No
"
15211,LDLRAP1,5,5,534,0.9%,"No
"
15212,WSB1,3,3,534,0.6%,"No
"
15213,IGLV11-55,1,1,534,0.2%,"No
"
15214,HDHD5,6,6,534,1.1%,"No
"
15215,CECR2,16,15,534,2.8%,"No
"
15216,IGLV8-61,2,2,534,0.4%,"No
"
15217,IGLV7-46,2,2,534,0.4%,"No
"
15218,SYT9,14,12,534,2.2%,"No
"
15219,CCDC69,3,3,534,0.6%,"No
"
15220,IGLV9-49,2,2,534,0.4%,"No
"
15221,REG3G,4,4,534,0.7%,"No
"
15222,CD200R1,12,9,534,1.7%,"No
"
15223,KIFBP,8,8,534,1.5%,"No
"
15224,IGLV3-32,2,2,534,0.4%,"No
"
15225,FGFR1OP2,3,3,534,0.6%,"No
"
15226,GNPDA2,2,2,534,0.4%,"No
"
15227,IGLV5-45,5,5,534,0.9%,"No
"
15228,CEP112,23,19,534,3.6%,"No
"
15229,IGLV5-48,2,2,534,0.4%,"No
"
15230,EPC2,12,12,534,2.2%,"No
"
15231,IGLV4-60,2,2,534,0.4%,"No
"
15232,PRPF31,10,10,534,1.9%,"No
"
15233,IGLV4-3,2,2,534,0.4%,"No
"
15234,IGLV5-37,1,1,534,0.2%,"No
"
15235,TCTN3,13,13,534,2.4%,"No
"
15236,IGLV4-69,2,2,534,0.4%,"No
"
15237,RFTN2,11,9,534,1.7%,"No
"
15238,RBM33,21,20,534,3.7%,"No
"
15239,TRAC,1,1,534,0.2%,"No
"
15240,HTRA2,6,6,534,1.1%,"No
"
15241,LIX1,13,11,534,2.1%,"No
"
15242,DHRS7C,10,10,534,1.9%,"No
"
15243,CHCHD4,1,1,534,0.2%,"No
"
15244,EML4,13,13,534,2.4%,"Yes
"
15245,LRIT1,13,13,534,2.4%,"No
"
15246,POLM,11,11,534,2.1%,"No
"
15247,PYGO1,7,6,534,1.1%,"No
"
15248,TMEM121B,3,3,534,0.6%,"No
"
15249,WIPI2,7,7,534,1.3%,"No
"
15250,TOR2A,5,5,534,0.9%,"No
"
15251,LDLRAD3,10,10,534,1.9%,"No
"
15252,MAT2B,14,13,534,2.4%,"No
"
15253,MRGPRX2,8,8,534,1.5%,"No
"
15254,MRGPRX4,6,6,534,1.1%,"No
"
15255,MRGPRX3,15,15,534,2.8%,"No
"
15256,TVP23C,2,2,534,0.4%,"No
"
15257,PLD6,1,1,534,0.2%,"No
"
15258,CENPV,4,4,534,0.7%,"No
"
15259,FLCN,8,8,534,1.5%,"Yes
"
15260,SLC2A12,5,5,534,0.9%,"No
"
15261,ARHGAP27,17,14,534,2.6%,"No
"
15262,OR2B3,4,4,534,0.7%,"No
"
15263,OR2J3,9,8,534,1.5%,"No
"
15264,STX3,7,6,534,1.1%,"No
"
15265,STRN,10,9,534,1.7%,"Yes
"
15266,ZNF385C,5,5,534,0.9%,"No
"
15267,STX1A,6,6,534,1.1%,"No
"
15268,PAXIP1-AS2,2,2,534,0.4%,"No
"
15269,SULT1A1,3,3,534,0.6%,"No
"
15270,SULT1C2,8,7,534,1.3%,"No
"
15271,STX4,9,9,534,1.7%,"No
"
15272,STXBP1,13,12,534,2.2%,"No
"
15273,STX5,9,9,534,1.7%,"No
"
15274,SAMD14,9,9,534,1.7%,"No
"
15275,STXBP3,10,10,534,1.9%,"No
"
15276,STXBP2,9,9,534,1.7%,"No
"
15277,STYX,5,5,534,0.9%,"No
"
15278,OR9A4,15,13,534,2.4%,"No
"
15279,SUPT6H,25,19,534,3.6%,"No
"
15280,SUPT5H,20,16,534,3.0%,"No
"
15281,NIM1K,17,15,534,2.8%,"No
"
15282,GALNTL6,16,15,534,2.8%,"No
"
15283,SUOX,8,8,534,1.5%,"No
"
15284,SULT2B1,4,4,534,0.7%,"No
"
15285,IGLL5,2,2,534,0.4%,"No
"
15286,SULT2A1,4,4,534,0.7%,"No
"
15287,VPS37D,2,2,534,0.4%,"No
"
15288,SUPT4H1,3,2,534,0.4%,"No
"
15289,METTL27,6,6,534,1.1%,"No
"
15290,PPP1R7,6,6,534,1.1%,"No
"
15291,SVIL,55,40,534,7.5%,"No
"
15292,CHST13,7,6,534,1.1%,"No
"
15293,PPP1R3D,4,4,534,0.7%,"No
"
15294,SUV39H1,5,5,534,0.9%,"No
"
15295,PPP1CB,7,7,534,1.3%,"Yes
"
15296,SUPV3L1,4,4,534,0.7%,"No
"
