,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
1026,LRP8,1,1,149,0.7%,"No
"
1027,NFKB2,1,1,149,0.7%,"Yes
"
1028,ACSM2B,1,1,149,0.7%,"No
"
1029,ZNF862,1,1,149,0.7%,"No
"
1030,NFKBIL1,1,1,149,0.7%,"No
"
1031,ACP4,1,1,149,0.7%,"No
"
1032,COL3A1,1,1,149,0.7%,"No
"
1033,EVPL,2,2,149,1.3%,"No
"
1034,IFNAR1,1,1,149,0.7%,"No
"
1035,AFDN,2,2,149,1.3%,"Yes
"
1036,ATF5,1,1,149,0.7%,"No
"
1037,EBF3,1,1,149,0.7%,"No
"
1038,MYOCD,1,1,149,0.7%,"No
"
1039,PRRG1,1,1,149,0.7%,"No
"
1040,MTF2,2,2,149,1.3%,"No
"
1041,MMP11,1,1,149,0.7%,"No
"
1042,TMPRSS15,1,1,149,0.7%,"No
"
1043,PACRGL,1,1,149,0.7%,"No
"
1044,IFRD1,1,1,149,0.7%,"No
"
1045,MED12L,1,1,149,0.7%,"No
"
1046,COL8A2,1,1,149,0.7%,"No
"
1047,ULBP2,1,1,149,0.7%,"No
"
1048,CARD17P,1,1,149,0.7%,"No
"
1049,COPG1,1,1,149,0.7%,"No
"
1050,PRR35,1,1,149,0.7%,"No
"
1051,PDE10A,1,1,149,0.7%,"No
"
1052,RUNX1,1,1,149,0.7%,"Yes
"
1053,SRCAP,5,5,149,3.4%,"No
"
1054,PCDH10,2,1,149,0.7%,"No
"
1055,COL4A5,1,1,149,0.7%,"No
"
1056,CBL,1,1,149,0.7%,"Yes
"
1057,NFX1,2,2,149,1.3%,"No
"
1058,PRSS3,1,1,149,0.7%,"No
"
1059,TRAM1L1,2,2,149,1.3%,"No
"
1060,PPP1R17,1,1,149,0.7%,"No
"
1061,MTIF3,1,1,149,0.7%,"No
"
1062,KBTBD13,1,1,149,0.7%,"No
"
1063,KRT23,1,1,149,0.7%,"No
"
1064,IGF2R,1,1,149,0.7%,"No
"
1065,MAN2B2,1,1,149,0.7%,"No
"
1066,QRICH1,1,1,149,0.7%,"No
"
1067,CBS,1,1,149,0.7%,"No
"
1068,UBR5,1,1,149,0.7%,"Yes
"
1069,KLK10,1,1,149,0.7%,"No
"
1070,ZCCHC2,1,1,149,0.7%,"No
"
1071,ADCK2,1,1,149,0.7%,"No
"
1072,MMP19,1,1,149,0.7%,"No
"
1073,SLC1A2,1,1,149,0.7%,"Yes
"
1074,BTBD7,1,1,149,0.7%,"No
"
1075,CAVIN4,1,1,149,0.7%,"No
"
1076,H2AC7,1,1,149,0.7%,"No
"
1077,TTC28,2,2,149,1.3%,"No
"
1078,NLRP9,1,1,149,0.7%,"No
"
1079,SZT2,1,1,149,0.7%,"No
"
1080,IGHA1,1,1,149,0.7%,"No
"
1081,WDR7,1,1,149,0.7%,"No
"
1082,ANKHD1,1,1,149,0.7%,"No
"
1083,H1-5,1,1,149,0.7%,"Yes
"
1084,H1-2,1,1,149,0.7%,"Yes
"
1085,SLC2A1,1,1,149,0.7%,"No
"
1086,CRLF3,1,1,149,0.7%,"No
"
1087,ARNT,1,1,149,0.7%,"Yes
"
1088,SLC1A7,1,1,149,0.7%,"No
"
1089,SLC2A3,1,1,149,0.7%,"No
"
1090,TUBA1A,1,1,149,0.7%,"No
"
1091,ZFP64,1,1,149,0.7%,"No
"
1092,PAX8,1,1,149,0.7%,"Yes
"
1093,SIN3B,1,1,149,0.7%,"No
"
1094,CTAGE1,1,1,149,0.7%,"No
"
1095,TNK1,1,1,149,0.7%,"No
"
1096,LHX5,1,1,149,0.7%,"No
"
1097,ADGRA2,1,1,149,0.7%,"Yes
"
1098,DNAJC1,1,1,149,0.7%,"No
"
1099,ARAP1,1,1,149,0.7%,"No
"
1100,UBR2,1,1,149,0.7%,"No
"
1101,ACSL6,1,1,149,0.7%,"Yes
"
1102,ARSB,1,1,149,0.7%,"No
"
1103,CHFR,1,1,149,0.7%,"No
"
1104,ZNF675,1,1,149,0.7%,"No
"
1105,SLC5A5,1,1,149,0.7%,"No
"
1106,EXOC3L4,1,1,149,0.7%,"No
"
1107,SLC5A4,1,1,149,0.7%,"No
"
1108,VSIG4,1,1,149,0.7%,"No
"
1109,CCAR1,1,1,149,0.7%,"No
"
1110,DNAJC13,2,2,149,1.3%,"No
"
1111,CAPNS2,1,1,149,0.7%,"No
"
1112,ROBO3,1,1,149,0.7%,"No
"
1113,ABCC1,1,1,149,0.7%,"No
"
1114,NXF1,1,1,149,0.7%,"No
"
1115,ATL2,1,1,149,0.7%,"No
"
1116,HERPUD2,1,1,149,0.7%,"No
"
1117,BPTF,1,1,149,0.7%,"No
"
1118,MMACHC,1,1,149,0.7%,"No
"
1119,ESCO1,1,1,149,0.7%,"No
"
1120,CHMP2B,1,1,149,0.7%,"No
"
1121,NLRP6,1,1,149,0.7%,"No
"
1122,ARVCF,1,1,149,0.7%,"No
"
1123,OGFOD3,1,1,149,0.7%,"No
"
1124,PFDN4,1,1,149,0.7%,"No
"
1125,MIR9-1HG,1,1,149,0.7%,"No
"
1126,FBLN7,1,1,149,0.7%,"No
"
1127,ERO1B,1,1,149,0.7%,"No
"
1128,LRRC41,1,1,149,0.7%,"No
"
1129,UTRN,2,2,149,1.3%,"No
"
1130,CHRDL1,1,1,149,0.7%,"No
"
1131,CRB2,1,1,149,0.7%,"No
"
1132,FAT1,1,1,149,0.7%,"Yes
"
1133,NECTIN3,1,1,149,0.7%,"No
"
1134,B3GNT8,2,2,149,1.3%,"No
"
1135,SLC8A1,1,1,149,0.7%,"No
"
1136,GET3,1,1,149,0.7%,"No
"
1137,SEMA5B,1,1,149,0.7%,"No
"
1138,CDK14,1,1,149,0.7%,"No
"
1139,GPNMB,1,1,149,0.7%,"No
"
1140,VCAM1,1,1,149,0.7%,"No
"
1141,PDIK1L,1,1,149,0.7%,"No
"
1142,ECD,1,1,149,0.7%,"No
"
1143,SASH3,1,1,149,0.7%,"No
"
1144,VPS37B,1,1,149,0.7%,"No
"
1145,ZNF251,1,1,149,0.7%,"No
"
1146,MERTK,1,1,149,0.7%,"Yes
"
1147,VPS45,1,1,149,0.7%,"No
"
1148,CFAP44,1,1,149,0.7%,"No
"
1149,SLC30A9,1,1,149,0.7%,"No
"
1150,COG5,1,1,149,0.7%,"No
"
1151,HRK,1,1,149,0.7%,"No
"
1152,PGR,1,1,149,0.7%,"Yes
"
1153,SLC19A1,1,1,149,0.7%,"No
"
1154,ADAM9,1,1,149,0.7%,"No
"
1155,GEMIN5,1,1,149,0.7%,"No
"
1156,VWA7,1,1,149,0.7%,"No
"
1157,BAHD1,2,1,149,0.7%,"No
"
1158,DIS3,1,1,149,0.7%,"Yes
"
1159,EID1,1,1,149,0.7%,"No
"
1160,HTT,1,1,149,0.7%,"No
"
1161,ERMARD,1,1,149,0.7%,"No
"
1162,COL22A1,1,1,149,0.7%,"No
"
1163,C2ORF50,1,1,149,0.7%,"No
"
1164,ATAD2B,1,1,149,0.7%,"No
"
1165,ADAM21,1,1,149,0.7%,"No
"
1166,VDAC2,1,1,149,0.7%,"No
"
1167,ADAM23,1,1,149,0.7%,"No
"
1168,TMEM147,1,1,149,0.7%,"No
"
1169,PHEX,1,1,149,0.7%,"No
"
1170,MEIOC,1,1,149,0.7%,"No
"
1171,SLIT3,1,1,149,0.7%,"No
"
1172,NCOR2,1,1,149,0.7%,"Yes
"
1173,PHKA1,1,1,149,0.7%,"No
"
1174,PHKB,1,1,149,0.7%,"No
"
1175,NCOR1,1,1,149,0.7%,"Yes
"
1176,PTPN23,1,1,149,0.7%,"No
"
1177,CILP2,1,1,149,0.7%,"No
"
1178,CFH,1,1,149,0.7%,"No
"
1179,TMEM182,1,1,149,0.7%,"No
"
1180,ASTN1,1,1,149,0.7%,"No
"
1181,ARHGAP39,1,1,149,0.7%,"No
"
1182,ZFHX3,1,1,149,0.7%,"Yes
"
1183,CCSER2,1,1,149,0.7%,"No
"
1184,FBXW5,1,1,149,0.7%,"No
"
1185,HDLBP,1,1,149,0.7%,"No
"
1186,ETAA1,1,1,149,0.7%,"Yes
"
1187,VPS9D1,1,1,149,0.7%,"No
"
1188,CELSR1,2,2,149,1.3%,"No
"
1189,VRK2,1,1,149,0.7%,"No
"
1190,HHEX,1,1,149,0.7%,"No
"
1191,TBC1D32,1,1,149,0.7%,"No
"
1192,IFIT5,1,1,149,0.7%,"No
"
1193,EML2,1,1,149,0.7%,"No
"
1194,ATIC,1,1,149,0.7%,"Yes
"
1195,ATM,1,1,149,0.7%,"Yes
"
1196,RERE,1,1,149,0.7%,"No
"
1197,NIBAN1,1,1,149,0.7%,"No
"
1198,ATP1A1,1,1,149,0.7%,"Yes
"
1199,ADGRL3,1,1,149,0.7%,"No
"
1200,ATP8A2,2,2,149,1.3%,"No
"
1201,CNTN5,2,2,149,1.3%,"No
"
1202,DLK1,1,1,149,0.7%,"No
"
1203,SEC24C,1,1,149,0.7%,"No
"
1204,RPL5,2,2,149,1.3%,"Yes
"
1205,KLRC4,1,1,149,0.7%,"No
"
1206,VPS16,1,1,149,0.7%,"No
"
1207,DBNL,1,1,149,0.7%,"No
"
1208,TMEM132C,1,1,149,0.7%,"No
"
1209,HIVEP2,1,1,149,0.7%,"No
"
1210,RGPD8,1,1,149,0.7%,"No
"
1211,HIVEP1,2,2,149,1.3%,"No
"
1212,ATP2A1,1,1,149,0.7%,"No
"
1213,RSF1,1,1,149,0.7%,"No
"
1214,SLC38A11,1,1,149,0.7%,"No
"
1215,HAUS6,1,1,149,0.7%,"No
"
1216,PIGR,1,1,149,0.7%,"No
"
1217,PIK3C2A,1,1,149,0.7%,"No
"
1218,ZNF592,2,1,149,0.7%,"No
"
1219,MUC16,2,2,149,1.3%,"No
"
1220,WFS1,1,1,149,0.7%,"No
"
1221,BAP1,1,1,149,0.7%,"Yes
"
1222,PIK3C2G,2,2,149,1.3%,"Yes
"
1223,MGAT4B,1,1,149,0.7%,"No
"
1224,AXIN1,1,1,149,0.7%,"Yes
"
1225,ADGRL2,1,1,149,0.7%,"No
"
1226,GPR179,1,1,149,0.7%,"No
"
1227,ZNF540,1,1,149,0.7%,"No
"
1228,ATP2B2,1,1,149,0.7%,"No
"
1229,MGA,1,1,149,0.7%,"Yes
"
1230,KNL1,1,1,149,0.7%,"Yes
"
1231,ATP4A,2,2,149,1.3%,"No
"
1232,LACTB,1,1,149,0.7%,"No
"
1233,KDM3B,2,2,149,1.3%,"No
"
1234,C2ORF16,2,2,149,1.3%,"No
"
1235,AFTPH,1,1,149,0.7%,"No
"
1236,KCNK9,1,1,149,0.7%,"No
"
1237,NEK10,2,2,149,1.3%,"No
"
1238,GATAD2A,1,1,149,0.7%,"No
"
1239,MTFR1,1,1,149,0.7%,"No
"
1240,FZD8,1,1,149,0.7%,"No
"
1241,TTLL4,1,1,149,0.7%,"No
"
1242,OR52D1,1,1,149,0.7%,"No
"
1243,PIK3CA,3,3,149,2.0%,"Yes
"
1244,BZW2,1,1,149,0.7%,"No
"
1245,PIK3CB,1,1,149,0.7%,"Yes
"
1246,PIK3CD,2,2,149,1.3%,"Yes
"
1247,RPGRIP1,1,1,149,0.7%,"No
"
1248,DHFR2,1,1,149,0.7%,"No
"
1249,CAPS2,1,1,149,0.7%,"No
"
1250,ZNF541,1,1,149,0.7%,"No
"
1251,KRT80,1,1,149,0.7%,"No
"
1252,GASK1B,1,1,149,0.7%,"No
"
1253,NELFA,1,1,149,0.7%,"No
"
1254,CCDC54,1,1,149,0.7%,"No
"
1255,CCDC178,1,1,149,0.7%,"No
"
1256,RPL26,1,1,149,0.7%,"No
"
1257,ANKRD30B,1,1,149,0.7%,"No
"
1258,ZNF432,1,1,149,0.7%,"No
"
1259,MARF1,1,1,149,0.7%,"No
"
1260,SP140,1,1,149,0.7%,"Yes
"
1261,PDS5A,2,2,149,1.3%,"No
"
1262,BEST2,1,1,149,0.7%,"No
"
1263,RTL6,1,1,149,0.7%,"No
"
1264,WAC,1,1,149,0.7%,"No
"
1265,COBL,2,2,149,1.3%,"No
"
1266,H2AC13,1,1,149,0.7%,"No
"
1267,MRI1,1,1,149,0.7%,"No
"
1268,VPS13C,1,1,149,0.7%,"No
"
1269,DNAJB7,1,1,149,0.7%,"No
"
1270,PRR4,1,1,149,0.7%,"No
"
1271,XDH,1,1,149,0.7%,"No
"
1272,LRRC4B,1,1,149,0.7%,"No
"
1273,PLEKHA3,1,1,149,0.7%,"No
"
1274,MARCHF10,1,1,149,0.7%,"No
"
1275,OTUD3,1,1,149,0.7%,"No
"
1276,SMARCAL1,1,1,149,0.7%,"No
"
1277,SPTBN5,2,2,149,1.3%,"No
"
1278,MEI1,1,1,149,0.7%,"No
"
1279,TECTA,1,1,149,0.7%,"No
"
1280,ESRP1,1,1,149,0.7%,"No
"
1281,TRAF7,1,1,149,0.7%,"Yes
"
1282,EIF5B,1,1,149,0.7%,"No
"
1283,TREX1,2,2,149,1.3%,"No
"
1284,RPLP0,2,2,149,1.3%,"No
"
1285,RPLP1,1,1,149,0.7%,"No
"
1286,SCAPER,1,1,149,0.7%,"No
"
1287,AACS,1,1,149,0.7%,"No
"
1288,ZBTB10,2,2,149,1.3%,"No
"
1289,CRNKL1,1,1,149,0.7%,"No
"
1290,ADGRF4,1,1,149,0.7%,"No
"
1291,DLC1,1,1,149,0.7%,"No
"
1292,GON4L,1,1,149,0.7%,"No
"
1293,POLR3B,1,1,149,0.7%,"No
"
1294,KLC4,1,1,149,0.7%,"No
"
1295,TAOK3,1,1,149,0.7%,"No
"
1296,NDC1,1,1,149,0.7%,"No
"
1297,TFF3,1,1,149,0.7%,"No
"
1298,H4C2,1,1,149,0.7%,"No
"
1299,LRRTM3,2,2,149,1.3%,"No
"
1300,EDEM1,1,1,149,0.7%,"No
"
1301,TFRC,1,1,149,0.7%,"Yes
"
1302,H4C7,1,1,149,0.7%,"No
"
1303,PTGDR2,1,1,149,0.7%,"No
"
1304,SPNS3,1,1,149,0.7%,"No
"
1305,EXOC6B,1,1,149,0.7%,"No
"
1306,ELAPOR2,1,1,149,0.7%,"No
"
1307,ZNF699,1,1,149,0.7%,"No
"
1308,UBE3C,1,1,149,0.7%,"No
"
1309,LAMA2,1,1,149,0.7%,"No
"
1310,LAMA3,1,1,149,0.7%,"No
"
1311,CAMKK1,1,1,149,0.7%,"No
"
1312,MAN1B1,1,1,149,0.7%,"No
"
1313,TENM3,2,2,149,1.3%,"No
"
1314,HRH3,1,1,149,0.7%,"No
"
1315,POLR3E,1,1,149,0.7%,"No
"
1316,PPM1H,1,1,149,0.7%,"No
"
1317,ZNF812P,1,1,149,0.7%,"No
"
1318,PCDHB4,1,1,149,0.7%,"No
"
1319,RPS5,1,1,149,0.7%,"No
"
1320,LRRC36,1,1,149,0.7%,"No
"
1321,BBS9,1,1,149,0.7%,"No
"
1322,ACOXL,1,1,149,0.7%,"No
"
1323,TAS1R3,1,1,149,0.7%,"No
"
1324,LAMB3,1,1,149,0.7%,"No
"
1325,PNMA8B,1,1,149,0.7%,"No
"
1326,COL21A1,1,1,149,0.7%,"No
"
1327,AHDC1,1,1,149,0.7%,"No
"
1328,NUDT19,1,1,149,0.7%,"No
"
1329,FRS3,2,2,149,1.3%,"No
"
1330,CHMP2A,1,1,149,0.7%,"No
"
1331,SCAF4,1,1,149,0.7%,"No
"
1332,VPS33A,1,1,149,0.7%,"No
"
1333,MTA2,1,1,149,0.7%,"No
"
1334,LAMA5,3,3,149,2.0%,"No
"
1335,RRAS2,1,1,149,0.7%,"Yes
"
1336,XRN2,1,1,149,0.7%,"No
"
1337,CDHR1,1,1,149,0.7%,"No
"
1338,THBS3,1,1,149,0.7%,"No
"
1339,CCPG1,1,1,149,0.7%,"No
"
1340,IKZF3,1,1,149,0.7%,"Yes
"
1341,PPP6R3,1,1,149,0.7%,"No
"
1342,PCDHA6,1,1,149,0.7%,"No
"
1343,PRICKLE2,1,1,149,0.7%,"No
"
1344,ZNF490,1,1,149,0.7%,"No
"
1345,TGIF1,1,1,149,0.7%,"No
"
1346,CEP170B,1,1,149,0.7%,"No
"
1347,PLEKHH1,1,1,149,0.7%,"No
"
1348,DLG2,1,1,149,0.7%,"No
"
1349,GRAMD1B,1,1,149,0.7%,"No
"
1350,ELL3,1,1,149,0.7%,"No
"
1351,DLX2,1,1,149,0.7%,"No
"
1352,THRA,1,1,149,0.7%,"No
"
1353,TREML4,1,1,149,0.7%,"No
"
1354,TEX15,1,1,149,0.7%,"No
"
1355,DMD,3,3,149,2.0%,"No
"
1356,ANAPC2,1,1,149,0.7%,"No
"
1357,EDEM3,1,1,149,0.7%,"No
"
1358,DNAH2,1,1,149,0.7%,"No
"
1359,NPC1L1,1,1,149,0.7%,"No
"
1360,FNDC1,1,1,149,0.7%,"No
"
1361,ZNF469,2,2,149,1.3%,"No
"
1362,LCT,1,1,149,0.7%,"No
"
1363,KRBA1,1,1,149,0.7%,"No
"
1364,NLN,1,1,149,0.7%,"No
"
1365,OR5J2,1,1,149,0.7%,"No
"
1366,PADI3,1,1,149,0.7%,"No
"
1367,TRIM45,1,1,149,0.7%,"No
"
1368,PHAF1,1,1,149,0.7%,"No
"
1369,LCN1,1,1,149,0.7%,"No
"
1370,MFHAS1,1,1,149,0.7%,"No
"
1371,NACC1,1,1,149,0.7%,"No
"
1372,RPS6KA5,1,1,149,0.7%,"No
"
1373,FAM181A,1,1,149,0.7%,"No
"
1374,DNAH5,1,1,149,0.7%,"No
"
1375,ZBTB37,1,1,149,0.7%,"No
"
1376,LDLR,1,1,149,0.7%,"No
"
1377,LRFN2,1,1,149,0.7%,"No
"
1378,CCR9,1,1,149,0.7%,"No
"
1379,KIDINS220,1,1,149,0.7%,"No
"
1380,CPSF1,3,3,149,2.0%,"No
"
1381,DNAH6,2,2,149,1.3%,"No
"
1382,CYTH3,1,1,149,0.7%,"No
"
1383,COL6A5,1,1,149,0.7%,"No
"
1384,GATA3,1,1,149,0.7%,"Yes
"
1385,GNL3,1,1,149,0.7%,"No
"
1386,C4ORF51,1,1,149,0.7%,"No
"
1387,CFAP206,1,1,149,0.7%,"No
"
1388,NTNG2,1,1,149,0.7%,"No
"
1389,TLR2,1,1,149,0.7%,"No
"
1390,ZNF30,1,1,149,0.7%,"No
"
1391,MUC5B,4,4,149,2.7%,"No
"
1392,IRAK1BP1,1,1,149,0.7%,"No
"
1393,GBP3,1,1,149,0.7%,"No
"
1394,COL12A1,1,1,149,0.7%,"No
"
1395,DNMT1,1,1,149,0.7%,"Yes
"
1396,COL11A1,1,1,149,0.7%,"No
"
1397,DNM2,1,1,149,0.7%,"Yes
"
1398,KPNA7,1,1,149,0.7%,"No
"
1399,RARS2,1,1,149,0.7%,"No
"
1400,TTBK1,1,1,149,0.7%,"No
"
1401,NHS,1,1,149,0.7%,"No
"
1402,RAPGEF6,1,1,149,0.7%,"No
"
1403,COL15A1,1,1,149,0.7%,"No
"
1404,TAAR2,2,2,149,1.3%,"No
"
1405,RAB24,1,1,149,0.7%,"No
"
1406,GSTK1,1,1,149,0.7%,"No
"
1407,LIG3,1,1,149,0.7%,"No
"
1408,MED14,1,1,149,0.7%,"No
"
1409,GSX2,1,1,149,0.7%,"No
"
1410,GCKR,1,1,149,0.7%,"No
"
1411,HYCC1,1,1,149,0.7%,"No
"
1412,COPA,1,1,149,0.7%,"No
"
1413,DOCK3,1,1,149,0.7%,"No
"
1414,ARID4B,1,1,149,0.7%,"Yes
"
1415,PKD1L1,1,1,149,0.7%,"No
"
1416,LHCGR,1,1,149,0.7%,"No
"
1417,LUC7L3,1,1,149,0.7%,"No
"
1418,LIPE,1,1,149,0.7%,"No
"
1419,GPR52,1,1,149,0.7%,"No
"
1420,UBN1,2,2,149,1.3%,"No
"
1421,TAB3,1,1,149,0.7%,"No
"
1422,ZBTB49,1,1,149,0.7%,"No
"
1423,GDF2,1,1,149,0.7%,"No
"
1424,FAT3,2,2,149,1.3%,"No
"
1425,MESP2,1,1,149,0.7%,"No
"
1426,OR5H1,1,1,149,0.7%,"No
"
1427,TRPM5,1,1,149,0.7%,"No
"
1428,CDK12,1,1,149,0.7%,"Yes
"
1429,CCNT2,1,1,149,0.7%,"No
"
1430,IGHM,1,1,149,0.7%,"No
"
1431,NMT1,1,1,149,0.7%,"No
"
1432,LIMCH1,1,1,149,0.7%,"No
"
1433,CCT6A,1,1,149,0.7%,"No
"
1434,RIMS1,1,1,149,0.7%,"No
"
1435,KDM2A,3,3,149,2.0%,"No
"
1436,IGSF9B,1,1,149,0.7%,"No
"
1437,CNOT3,2,2,149,1.3%,"Yes
"
1438,UBD,1,1,149,0.7%,"No
"
1439,GDF10,1,1,149,0.7%,"No
"
1440,LLGL2,1,1,149,0.7%,"No
"
1441,CD1E,1,1,149,0.7%,"No
"
1442,ODAD3,1,1,149,0.7%,"No
"
1443,DACT2,1,1,149,0.7%,"No
"
1444,TRPV5,1,1,149,0.7%,"No
"
1445,HEPHL1,1,1,149,0.7%,"No
"
1446,KNOP1,1,1,149,0.7%,"No
"
1447,SCCPDH,1,1,149,0.7%,"No
"
1448,PPP1R36,1,1,149,0.7%,"No
"
1449,NOTCH1,2,2,149,1.3%,"Yes
"
1450,NOTCH3,3,3,149,2.0%,"Yes
"
1451,DCTN2,1,1,149,0.7%,"No
"
1452,CCN3,1,1,149,0.7%,"No
"
1453,TIRAP,1,1,149,0.7%,"No
"
1454,WNK3,1,1,149,0.7%,"No
"
1455,ANKRD11,3,2,149,1.3%,"Yes
"
1456,EDRF1,1,1,149,0.7%,"No
"
1457,ALKAL1,1,1,149,0.7%,"No
"
1458,HDAC10,1,1,149,0.7%,"No
"
1459,CRACR2B,1,1,149,0.7%,"No
"
1460,RACGAP1,1,1,149,0.7%,"No
"
1461,FBXW10,1,1,149,0.7%,"No
"
1462,NCOA7,1,1,149,0.7%,"No
"
1463,ILVBL,2,2,149,1.3%,"No
"
1464,FAM27C,2,1,149,0.7%,"No
"
1465,ODF3,1,1,149,0.7%,"No
"
1466,MYH15,1,1,149,0.7%,"No
"
1467,NPR2,2,2,149,1.3%,"No
"
1468,CPT1A,1,1,149,0.7%,"No
"
1469,IK,1,1,149,0.7%,"No
"
1470,ACIN1,2,2,149,1.3%,"No
"
1471,PGAP6,2,2,149,1.3%,"No
"
1472,CALCOCO1,1,1,149,0.7%,"No
"
1473,GJA1,1,1,149,0.7%,"No
"
1474,ZNF438,1,1,149,0.7%,"No
"
1475,DDX17,1,1,149,0.7%,"No
"
1476,ZBTB4,1,1,149,0.7%,"No
"
1477,FAM83G,1,1,149,0.7%,"No
"
1478,PTBP1,1,1,149,0.7%,"No
"
1479,SCAF1,1,1,149,0.7%,"No
"
1480,CHERP,1,1,149,0.7%,"No
"
1481,PTCH1,1,1,149,0.7%,"Yes
"
1482,KMT2C,2,2,149,1.3%,"Yes
"
1483,CDCA2,1,1,149,0.7%,"No
"
1484,NRAP,1,1,149,0.7%,"No
"
1485,NRAS,5,5,149,3.4%,"Yes
"
1486,IL3RA,1,1,149,0.7%,"No
"
1487,MYPOP,1,1,149,0.7%,"No
"
1488,IL2RB,1,1,149,0.7%,"No
"
1489,OR2A2,1,1,149,0.7%,"No
"
1490,THAP5,1,1,149,0.7%,"No
"
1491,POLDIP2,1,1,149,0.7%,"No
"
1492,CLP1,1,1,149,0.7%,"Yes
"
1493,SINHCAF,1,1,149,0.7%,"No
"
1494,SCARB2,1,1,149,0.7%,"No
"
1495,CR1,1,1,149,0.7%,"No
"
1496,CAMSAP3,1,1,149,0.7%,"No
"
1497,PRODH2,1,1,149,0.7%,"No
"
1498,N6AMT1,1,1,149,0.7%,"No
"
1499,CPT2,1,1,149,0.7%,"No
"
1500,DNASE2B,1,1,149,0.7%,"No
"
1501,PTGER3,1,1,149,0.7%,"No
"
1502,CKAP4,1,1,149,0.7%,"No
"
1503,YWHAQ,1,1,149,0.7%,"No
"
1504,RBM25,1,1,149,0.7%,"No
"
1505,KIAA2013,1,1,149,0.7%,"No
"
1506,PRMT8,1,1,149,0.7%,"No
"
1507,SNX20,2,2,149,1.3%,"No
"
1508,DCUN1D1,1,1,149,0.7%,"Yes
"
1509,TCHHL1,1,1,149,0.7%,"No
"
1510,BEND3,1,1,149,0.7%,"No
"
1511,RNF213,2,2,149,1.3%,"Yes
"
1512,WDR25,1,1,149,0.7%,"No
"
1513,SHISA6,1,1,149,0.7%,"No
"
1514,CREBBP,2,2,149,1.3%,"Yes
"
1515,TATDN1,1,1,149,0.7%,"No
"
1516,RRAGD,1,1,149,0.7%,"No
"
1517,PEBP4,1,1,149,0.7%,"No
"
1518,SEMA6B,1,1,149,0.7%,"No
"
1519,GCN1,1,1,149,0.7%,"No
"
1520,SNW1,1,1,149,0.7%,"No
"
1521,HK3,1,1,149,0.7%,"No
"
1522,STON1-GTF2A1L,1,1,149,0.7%,"No
"
1523,TTC38,1,1,149,0.7%,"No
"
1524,RAB3GAP1,1,1,149,0.7%,"No
"
1525,SMPD1,1,1,149,0.7%,"No
"
1526,BANK1,1,1,149,0.7%,"No
"
1527,AUTS2,1,1,149,0.7%,"No
"
1528,FGD1,1,1,149,0.7%,"No
"
1529,ANKRD17,1,1,149,0.7%,"No
"
1530,ADGRE5,1,1,149,0.7%,"No
"
1531,TMEM102,1,1,149,0.7%,"No
"
1532,PTMA,8,8,149,5.4%,"No
"
1533,NELFE,1,1,149,0.7%,"No
"
1534,CBX1,1,1,149,0.7%,"No
"
1535,PLXNA4,2,2,149,1.3%,"No
"
1536,PTGR1,1,1,149,0.7%,"No
"
1537,KIAA1586,1,1,149,0.7%,"No
"
1538,TNRC6C,1,1,149,0.7%,"No
"
1539,CCDC40,1,1,149,0.7%,"No
"
1540,THAP11,1,1,149,0.7%,"No
"
1541,SLC30A7,1,1,149,0.7%,"No
"
1542,NUAK2,1,1,149,0.7%,"No
"
1543,BEND4,1,1,149,0.7%,"No
"
1544,RAI14,1,1,149,0.7%,"No
"
1545,FKBP14,1,1,149,0.7%,"No
"
1546,FCRLB,1,1,149,0.7%,"No
"
1547,FANCM,2,2,149,1.3%,"No
"
1548,PTCD3,1,1,149,0.7%,"No
"
1549,LRBA,2,2,149,1.3%,"No
"
1550,SMS,1,1,149,0.7%,"No
"
1551,SIGLEC1,1,1,149,0.7%,"No
"
1552,HACL1,1,1,149,0.7%,"No
"
1553,CEP85,1,1,149,0.7%,"No
"
1554,MTERF3,1,1,149,0.7%,"No
"
1555,SUCLG2,1,1,149,0.7%,"No
"
1556,IL18RAP,1,1,149,0.7%,"No
"
1557,ASCC1,1,1,149,0.7%,"No
"
1558,PUS7,1,1,149,0.7%,"No
"
1559,DNAI4,1,1,149,0.7%,"No
"
1560,PKD1,1,1,149,0.7%,"No
"
1561,PTPRH,1,1,149,0.7%,"No
"
1562,SP8,3,3,149,2.0%,"No
"
1563,C17ORF98,1,1,149,0.7%,"No
"
1564,EMC9,1,1,149,0.7%,"No
"
1565,AKAP9,1,1,149,0.7%,"No
"
1566,CCNK,1,1,149,0.7%,"No
"
1567,ASNSD1,1,1,149,0.7%,"No
"
1568,CAPN15,1,1,149,0.7%,"No
"
1569,SOS1,1,1,149,0.7%,"Yes
"
1570,SORL1,1,1,149,0.7%,"No
"
1571,MED19,1,1,149,0.7%,"No
"
1572,FOXD4,1,1,149,0.7%,"No
"
1573,NOMO1,1,1,149,0.7%,"No
"
1574,HLX,1,1,149,0.7%,"No
"
1575,ASXL3,1,1,149,0.7%,"No
"
1576,GRIP1,2,2,149,1.3%,"No
"
1577,NFXL1,1,1,149,0.7%,"No
"
1578,SHE,1,1,149,0.7%,"No
"
1579,QSER1,1,1,149,0.7%,"No
"
1580,DDHD1,1,1,149,0.7%,"No
"
