,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
4096,DRP2,10,10,484,2.1%,"No
"
4097,ARID3A,1,1,484,0.2%,"Yes
"
4098,DSG2,7,7,484,1.4%,"No
"
4099,DSG1,23,23,484,4.8%,"No
"
4100,RCAN1,4,4,484,0.8%,"No
"
4101,RTP5,5,5,484,1.0%,"No
"
4102,DSCAM,39,35,484,7.2%,"No
"
4103,DSC3,7,7,484,1.4%,"No
"
4104,DSC2,6,6,484,1.2%,"No
"
4105,DSC1,14,13,484,2.7%,"No
"
4106,GATD1,1,1,484,0.2%,"No
"
4107,TNFSF12-TNFSF13,1,1,484,0.2%,"No
"
4108,OR6K6,14,14,484,2.9%,"No
"
4109,OR6N1,13,13,484,2.7%,"No
"
4110,EPYC,8,7,484,1.4%,"No
"
4111,DSP,29,26,484,5.4%,"No
"
4112,TSC22D3,1,1,484,0.2%,"No
"
4113,DSG3,17,17,484,3.5%,"No
"
4114,CLLU1-AS1,6,6,484,1.2%,"No
"
4115,HBEGF,1,1,484,0.2%,"No
"
4116,DTNB,2,2,484,0.4%,"No
"
4117,OR2A1,2,2,484,0.4%,"No
"
4118,DTNA,20,20,484,4.1%,"No
"
4119,SLC26A2,2,2,484,0.4%,"No
"
4120,TBX10,5,5,484,1.0%,"No
"
4121,OR2A12,12,11,484,2.3%,"No
"
4122,DSPP,10,8,484,1.7%,"No
"
4123,OR6P1,1,1,484,0.2%,"No
"
4124,OR10X1,10,9,484,1.9%,"No
"
4125,OR10Z1,12,11,484,2.3%,"No
"
4126,MROH1,3,3,484,0.6%,"No
"
4127,OR10T2,14,13,484,2.7%,"No
"
4128,DUSP2,2,2,484,0.4%,"Yes
"
4129,DUSP1,1,1,484,0.2%,"No
"
4130,ECM2,3,3,484,0.6%,"No
"
4131,DTX1,8,8,484,1.7%,"Yes
"
4132,CLLU1,2,2,484,0.4%,"No
"
4133,DUSP7,5,4,484,0.8%,"No
"
4134,OR6V1,8,8,484,1.7%,"No
"
4135,DUSP6,2,2,484,0.4%,"No
"
4136,DUSP5,8,8,484,1.7%,"No
"
4137,DUSP4,3,3,484,0.6%,"Yes
"
4138,DUSP3,1,1,484,0.2%,"No
"
4139,TMEM161B,12,12,484,2.5%,"No
"
4140,HDGFL2,3,3,484,0.6%,"No
"
4141,HFM1,24,23,484,4.8%,"No
"
4142,DVL1,5,5,484,1.0%,"No
"
4143,CYSLTR2,7,7,484,1.4%,"Yes
"
4144,DUT,2,2,484,0.4%,"No
"
4145,PDSS2,2,2,484,0.4%,"No
"
4146,PRRC2B,14,14,484,2.9%,"No
"
4147,DUSP9,2,2,484,0.4%,"Yes
"
4148,PLEKHA8,6,6,484,1.2%,"No
"
4149,ANO2,12,11,484,2.3%,"No
"
4150,PIGO,9,8,484,1.7%,"No
"
4151,DUSP8,2,2,484,0.4%,"No
"
4152,C12ORF4,5,4,484,0.8%,"No
"
4153,TIGAR,4,4,484,0.8%,"No
"
4154,PSRC1,1,1,484,0.2%,"No
"
4155,DYRK1A,11,11,484,2.3%,"No
"
4156,REXO4,2,2,484,0.4%,"No
"
4157,DVL3,8,8,484,1.7%,"No
"
4158,DVL2,2,2,484,0.4%,"No
"
4159,MGARP,1,1,484,0.2%,"No
"
4160,PLAAT1,3,3,484,0.6%,"No
"
4161,RAB25,1,1,484,0.2%,"No
"
4162,GPT2,8,8,484,1.7%,"No
"
4163,GTPBP3,3,3,484,0.6%,"No
"
4164,LNX1,5,5,484,1.0%,"No
"
4165,ZNF695,5,5,484,1.0%,"No
"
4166,INTS12,3,3,484,0.6%,"No
"
4167,CAMK1D,7,7,484,1.4%,"No
"
4168,EPPIN,1,1,484,0.2%,"No
"
4169,TOR1A,3,3,484,0.6%,"No
"
4170,TRPC7,10,10,484,2.1%,"No
"
4171,PGLYRP4,2,2,484,0.4%,"No
"
4172,E2F1,4,4,484,0.8%,"No
"
4173,C3ORF22,3,3,484,0.6%,"No
"
4174,GPR183,4,3,484,0.6%,"No
"
4175,GOPC,4,4,484,0.8%,"Yes
"
4176,LPAR5,1,1,484,0.2%,"No
"
4177,NUP107,6,6,484,1.2%,"No
"
4178,FBXO15,12,12,484,2.5%,"No
"
4179,E4F1,8,8,484,1.7%,"No
"
4180,RHBG,4,4,484,0.8%,"No
"
4181,LYRM4,1,1,484,0.2%,"No
"
4182,E2F5,2,2,484,0.4%,"No
"
4183,MRPL47,4,4,484,0.8%,"No
"
4184,FCRL4,21,21,484,4.3%,"Yes
"
4185,E2F4,3,2,484,0.4%,"No
"
4186,FCRL5,30,28,484,5.8%,"No
"
4187,DYNLT5,5,5,484,1.0%,"No
"
4188,CD248,4,3,484,0.6%,"No
"
4189,E2F3,3,3,484,0.6%,"Yes
"
4190,PLXDC1,4,4,484,0.8%,"No
"
4191,E2F2,2,1,484,0.2%,"No
"
4192,CD177,1,1,484,0.2%,"No
"
4193,EBF1,15,15,484,3.1%,"Yes
"
4194,OR2T4,31,30,484,6.2%,"No
"
4195,ECH1,2,2,484,0.4%,"No
"
4196,ATP13A1,12,11,484,2.3%,"No
"
4197,TYMP,1,1,484,0.2%,"No
"
4198,CHMP1B,1,1,484,0.2%,"No
"
4199,SPSB2,4,3,484,0.6%,"No
"
4200,OR2T11,20,18,484,3.7%,"No
"
4201,CNDP1,7,5,484,1.0%,"No
"
4202,RGL3,4,4,484,0.8%,"No
"
4203,FAM167B,5,5,484,1.0%,"No
"
4204,CCDC124,1,1,484,0.2%,"No
"
4205,RAB12,1,1,484,0.2%,"No
"
4206,MAN1C1,6,6,484,1.2%,"No
"
4207,APMAP,3,3,484,0.6%,"No
"
4208,CBX2,6,6,484,1.2%,"No
"
4209,ELOVL3,3,3,484,0.6%,"No
"
4210,ECE1,7,7,484,1.4%,"No
"
4211,PLEKHB1,1,1,484,0.2%,"No
"
4212,RTN4,11,11,484,2.3%,"No
"
4213,SQOR,5,5,484,1.0%,"No
"
4214,ADCK1,7,7,484,1.4%,"No
"
4215,MS4A7,8,8,484,1.7%,"No
"
4216,PAK5,14,13,484,2.7%,"Yes
"
4217,RNPEPL1,1,1,484,0.2%,"No
"
4218,LYRM1,1,1,484,0.2%,"No
"
4219,TRIM51,42,39,484,8.1%,"No
"
4220,TCF7L1,3,3,484,0.6%,"No
"
4221,RPS4Y2,1,1,484,0.2%,"No
"
4222,EDA,2,2,484,0.4%,"No
"
4223,MPV17L2,1,1,484,0.2%,"No
"
4224,SRPRB,3,3,484,0.6%,"No
"
4225,ECT2,11,8,484,1.7%,"No
"
4226,LDAF1,1,1,484,0.2%,"No
"
4227,TP53INP2,3,3,484,0.6%,"No
"
4228,ECM1,6,6,484,1.2%,"No
"
4229,SCYL3,5,5,484,1.0%,"No
"
4230,CRACR2A,7,7,484,1.4%,"No
"
4231,ECHS1,2,2,484,0.4%,"No
"
4232,RALGAPB,17,16,484,3.3%,"No
"
4233,ENOPH1,5,5,484,1.0%,"No
"
4234,ZNF577,3,3,484,0.6%,"No
"
4235,PLD5,19,16,484,3.3%,"No
"
4236,ROPN1B,1,1,484,0.2%,"No
"
4237,SLURP1,4,4,484,0.8%,"No
"
4238,NLRC4,14,14,484,2.9%,"No
"
4239,SLC44A2,5,5,484,1.0%,"No
"
4240,SMURF1,3,3,484,0.6%,"No
"
4241,UBXN2A,2,2,484,0.4%,"No
"
4242,TRIM60,16,15,484,3.1%,"No
"
4243,RHOU,4,4,484,0.8%,"No
"
4244,USP30,8,8,484,1.7%,"No
"
4245,SMIM8,2,2,484,0.4%,"No
"
4246,C1ORF100,1,1,484,0.2%,"No
"
4247,LYZL6,3,3,484,0.6%,"No
"
4248,PCGF1,3,3,484,0.6%,"No
"
4249,TMEM63C,8,8,484,1.7%,"No
"
4250,PCTP,4,4,484,0.8%,"No
"
4251,PHTF2,4,4,484,0.8%,"No
"
4252,CREBZF,2,2,484,0.4%,"No
"
4253,B3GNT9,1,1,484,0.2%,"No
"
4254,JPH2,16,16,484,3.3%,"No
"
4255,SPAG17,47,42,484,8.7%,"No
"
4256,TRIM54,2,2,484,0.4%,"No
"
4257,FUT10,5,5,484,1.0%,"No
"
4258,SPANXN3,2,2,484,0.4%,"No
"
4259,SLITRK4,20,20,484,4.1%,"No
"
4260,PAXBP1,4,4,484,0.8%,"No
"
4261,ORMDL3,2,2,484,0.4%,"No
"
4262,TGS1,7,7,484,1.4%,"No
"
4263,TMEM203,1,1,484,0.2%,"No
"
4264,OVOL2,1,1,484,0.2%,"No
"
4265,JAM2,3,3,484,0.6%,"No
"
4266,GJC2,1,1,484,0.2%,"No
"
4267,PRUNE1,4,4,484,0.8%,"No
"
4268,LY6G5B,1,1,484,0.2%,"No
"
4269,ZNF71,7,7,484,1.4%,"No
"
4270,RPRD1B,2,2,484,0.4%,"No
"
4271,PELI2,5,5,484,1.0%,"No
"
4272,INIP,2,2,484,0.4%,"No
"
4273,PELI1,4,4,484,0.8%,"No
"
4274,ZNF77,8,6,484,1.2%,"No
"
4275,SALL4,14,14,484,2.9%,"Yes
"
4276,ZNF462,26,26,484,5.4%,"No
"
4277,ASPHD2,7,7,484,1.4%,"No
"
4278,MYL7,1,1,484,0.2%,"No
"
4279,ZNFX1,13,11,484,2.3%,"No
"
4280,KMT5C,4,4,484,0.8%,"No
"
4281,SLFNL1,1,1,484,0.2%,"No
"
4282,ABHD11,2,2,484,0.4%,"No
"
4283,DRC3,3,3,484,0.6%,"No
"
4284,RAB33B,3,3,484,0.6%,"No
"
4285,MBLAC2,3,2,484,0.4%,"No
"
4286,CORO1B,3,3,484,0.6%,"No
"
4287,VARS2,4,4,484,0.8%,"No
"
4288,CAMK1G,7,7,484,1.4%,"No
"
4289,PUS7L,8,8,484,1.7%,"No
"
4290,NAA11,6,6,484,1.2%,"No
"
4291,CRTC2,1,1,484,0.2%,"No
"
4292,SLC25A31,6,6,484,1.2%,"No
"
4293,PMFBP1,14,14,484,2.9%,"No
"
4294,ZMIZ1,12,12,484,2.5%,"No
"
4295,INO80B,5,5,484,1.0%,"No
"
4296,ZNF607,9,9,484,1.9%,"No
"
4297,MAGEC3,21,19,484,3.9%,"No
"
4298,KIAA1191,1,1,484,0.2%,"No
"
4299,CCDC70,4,3,484,0.6%,"No
"
4300,GSG1,3,3,484,0.6%,"No
"
4301,SH3BGRL3,1,1,484,0.2%,"No
"
4302,MFSD3,1,1,484,0.2%,"No
"
4303,KRTAP12-2,3,3,484,0.6%,"No
"
4304,ANKRD37,1,1,484,0.2%,"No
"
4305,WDR31,4,3,484,0.6%,"No
"
4306,SPATA12,1,1,484,0.2%,"No
"
4307,KHDRBS1,3,3,484,0.6%,"No
"
4308,SLC44A3,4,4,484,0.8%,"No
"
4309,KHDRBS3,4,4,484,0.8%,"No
"
4310,CELF2,8,7,484,1.4%,"No
"
4311,CELF1,6,6,484,1.2%,"No
"
4312,VASN,3,3,484,0.6%,"No
"
4313,ZNF618,10,10,484,2.1%,"No
"
4314,MTX2,2,2,484,0.4%,"No
"
4315,SPINT2,3,3,484,0.6%,"No
"
4316,YKT6,2,2,484,0.4%,"No
"
4317,STAC2,6,6,484,1.2%,"No
"
4318,DMRT2,5,5,484,1.0%,"No
"
4319,KRTAP27-1,5,5,484,1.0%,"No
"
4320,PMVK,2,2,484,0.4%,"No
"
4321,SVOPL,2,2,484,0.4%,"No
"
4322,CRACDL,6,5,484,1.0%,"No
"
4323,KRTAP10-10,3,3,484,0.6%,"No
"
4324,CGRRF1,2,2,484,0.4%,"No
"
4325,FARS2,2,2,484,0.4%,"No
"
4326,CGREF1,3,3,484,0.6%,"No
"
4327,LBX1,3,3,484,0.6%,"No
"
4328,KLF1,2,2,484,0.4%,"No
"
4329,CTCF,4,4,484,0.8%,"Yes
"
4330,CD226,11,11,484,2.3%,"No
"
4331,TSBP1,2,2,484,0.4%,"No
"
4332,MTPN,1,1,484,0.2%,"No
"
4333,KRT28,5,4,484,0.8%,"No
"
4334,GPR141,12,12,484,2.5%,"No
"
4335,RAD51AP1,1,1,484,0.2%,"No
"
4336,RNFT2,3,3,484,0.6%,"No
"
4337,GAS2L1,3,3,484,0.6%,"No
"
4338,LEFTY1,3,3,484,0.6%,"No
"
4339,CEP89,9,9,484,1.9%,"No
"
4340,PYHIN1,22,20,484,4.1%,"No
"
4341,RGS14,3,1,484,0.2%,"No
"
4342,NFATC2IP,6,6,484,1.2%,"No
"
4343,PTPMT1,1,1,484,0.2%,"No
"
4344,POSTN,27,23,484,4.8%,"No
"
4345,PDPN,1,1,484,0.2%,"No
"
4346,PGA3,3,3,484,0.6%,"No
"
4347,ATP5MG,2,2,484,0.4%,"No
"
4348,ADPRHL1,3,3,484,0.6%,"No
"
4349,ZNF233,6,6,484,1.2%,"No
"
4350,CAMKK2,4,4,484,0.8%,"No
"
4351,SCGB1D1,2,2,484,0.4%,"No
"
4352,SCGB1D2,2,2,484,0.4%,"No
"
4353,C1ORF74,3,3,484,0.6%,"No
"
4354,TSGA13,2,2,484,0.4%,"No
"
4355,EXOC5,6,6,484,1.2%,"No
"
4356,LRGUK,7,7,484,1.4%,"No
"
4357,IGF2BP1,14,13,484,2.7%,"No
"
4358,NPRL2,2,1,484,0.2%,"No
"
4359,IGF2BP2,6,6,484,1.2%,"No
"
4360,IGF2BP3,8,8,484,1.7%,"No
"
4361,PPP1R15B,6,6,484,1.2%,"No
"
4362,P3H4,5,5,484,1.0%,"No
"
4363,LRP11,2,2,484,0.4%,"No
"
4364,FAM222A,1,1,484,0.2%,"No
"
4365,ZNF587,7,7,484,1.4%,"No
"
4366,CLEC18B,3,3,484,0.6%,"No
"
4367,UTP4,4,4,484,0.8%,"No
"
4368,ERLIN1,1,1,484,0.2%,"No
"
4369,FIZ1,4,4,484,0.8%,"No
"
4370,TRIM3,12,12,484,2.5%,"No
"
4371,SPAG5,5,5,484,1.0%,"No
"
4372,ZNF566,10,10,484,2.1%,"No
"
4373,HEXIM1,2,2,484,0.4%,"No
"
4374,FAM104A,1,1,484,0.2%,"No
"
4375,STAMBP,4,4,484,0.8%,"No
"
4376,RBCK1,5,5,484,1.0%,"No
"
4377,ALG10,4,4,484,0.8%,"No
"
4378,TTC8,7,7,484,1.4%,"No
"
4379,TGOLN2,2,2,484,0.4%,"No
"
4380,TIFAB,3,3,484,0.6%,"No
"
4381,CTAGE9,12,12,484,2.5%,"No
"
4382,PDLIM5,5,5,484,1.0%,"No
"
4383,ST6GALNAC2,1,1,484,0.2%,"No
"
4384,FAM136A,1,1,484,0.2%,"No
"
4385,OR6C1,6,6,484,1.2%,"No
"
4386,OR6C75,8,8,484,1.7%,"No
"
4387,IQCJ,7,7,484,1.4%,"No
"
4388,AOPEP,7,7,484,1.4%,"No
"
4389,ARHGEF39,3,3,484,0.6%,"No
"
4390,OR6C76,4,4,484,0.8%,"No
"
4391,OR6C70,2,2,484,0.4%,"No
"
4392,ZNF341,8,7,484,1.4%,"No
"
4393,ZNF382,13,13,484,2.7%,"No
"
4394,TMEM87B,5,5,484,1.0%,"No
"
4395,TRIM16,2,2,484,0.4%,"No
"
4396,ATOH8,2,2,484,0.4%,"No
"
4397,IVNS1ABP,7,5,484,1.0%,"No
"
4398,SLC35B4,2,2,484,0.4%,"No
"
4399,TXNIP,4,4,484,0.8%,"No
"
4400,MYL12A,2,2,484,0.4%,"No
"
4401,TAF6L,4,4,484,0.8%,"No
"
4402,CBLN3,2,2,484,0.4%,"No
"
4403,ARID3B,5,5,484,1.0%,"Yes
"
4404,POLR3G,2,2,484,0.4%,"No
"
4405,SDSL,6,6,484,1.2%,"No
"
4406,GUCD1,2,2,484,0.4%,"No
"
4407,CCM2,6,6,484,1.2%,"No
"
4408,C18ORF21,1,1,484,0.2%,"No
"
4409,AMMECR1L,2,2,484,0.4%,"No
"
4410,ATG4C,9,9,484,1.9%,"No
"
4411,KAT14,4,4,484,0.8%,"No
"
4412,MAEL,6,6,484,1.2%,"No
"
4413,CCDC12,1,1,484,0.2%,"No
"
4414,PBXIP1,6,6,484,1.2%,"No
"
4415,EIF4E3,2,2,484,0.4%,"No
"
4416,LTV1,5,5,484,1.0%,"No
"
4417,SERPINA13P,1,1,484,0.2%,"No
"
4418,TOMM5,1,1,484,0.2%,"No
"
4419,ABHD13,6,5,484,1.0%,"No
"
4420,CORO6,2,2,484,0.4%,"No
"
4421,C5ORF46,1,1,484,0.2%,"No
"
4422,ARHGEF37,4,4,484,0.8%,"No
"
4423,WDR73,2,2,484,0.4%,"No
"
4424,MSGN1,1,1,484,0.2%,"No
"
4425,FIBCD1,4,4,484,0.8%,"No
"
4426,NXF3,11,11,484,2.3%,"No
"
4427,SPRYD3,3,3,484,0.6%,"No
"
4428,SLC49A4,7,7,484,1.4%,"No
"
4429,TMEM209,1,1,484,0.2%,"No
"
4430,CDC42EP3,2,2,484,0.4%,"No
"
4431,MYDGF,1,1,484,0.2%,"No
"
4432,ZNF287,3,3,484,0.6%,"No
"
4433,C8ORF76,5,5,484,1.0%,"No
"
4434,SMG9,5,5,484,1.0%,"No
"
4435,SENP7,16,15,484,3.1%,"No
"
4436,RAB2B,1,1,484,0.2%,"No
"
4437,JPH3,12,11,484,2.3%,"No
"
4438,TMEM47,2,2,484,0.4%,"No
"
4439,MEDAG,2,2,484,0.4%,"No
"
4440,SH2B2,4,4,484,0.8%,"No
"
4441,RITA1,2,2,484,0.4%,"No
"
4442,PAICS,1,1,484,0.2%,"No
"
4443,NXF2,3,3,484,0.6%,"No
"
4444,CBX8,2,2,484,0.4%,"No
"
4445,PAIP1,5,5,484,1.0%,"No
"
4446,RCN3,2,2,484,0.4%,"No
"
4447,MXD4,1,1,484,0.2%,"No
"
4448,TBL3,4,4,484,0.8%,"No
"
4449,ZNF286A,5,5,484,1.0%,"No
"
4450,MASTL,7,7,484,1.4%,"No
"
4451,USP16,6,6,484,1.2%,"No
"
4452,BROX,5,5,484,1.0%,"No
"
4453,MEF2B,4,4,484,0.8%,"Yes
"
4454,OTOS,1,1,484,0.2%,"No
"
4455,ZNF519,13,12,484,2.5%,"No
"
4456,EGLN3,5,5,484,1.0%,"No
"
4457,EGLN2,2,2,484,0.4%,"No
"
4458,TMEM179,2,2,484,0.4%,"No
"
4459,KCTD11,2,2,484,0.4%,"No
"
4460,GTSF1L,4,4,484,0.8%,"No
"
4461,RTL1,11,11,484,2.3%,"No
"
4462,COMMD1,2,2,484,0.4%,"No
"
4463,OR6B3,7,7,484,1.4%,"No
"
4464,TMEM201,2,2,484,0.4%,"No
"
4465,CXORF38,1,1,484,0.2%,"No
"
4466,ZBTB9,4,4,484,0.8%,"No
"
4467,MDGA2,47,44,484,9.1%,"No
"
4468,CLPSL2,2,2,484,0.4%,"No
"
4469,BNIP5,9,9,484,1.9%,"No
"
4470,SLC24A4,15,15,484,3.1%,"No
"
4471,C18ORF54,6,6,484,1.2%,"No
"
4472,TC2N,3,3,484,0.6%,"No
"
4473,PROM2,6,6,484,1.2%,"No
"
4474,FYB2,4,4,484,0.8%,"No
"
4475,FAM217A,6,6,484,1.2%,"No
"
4476,SFTA2,1,1,484,0.2%,"No
"
4477,SAMD11,3,3,484,0.6%,"No
"
4478,CDYL2,7,7,484,1.4%,"No
"
4479,GMEB1,3,3,484,0.6%,"No
"
4480,FUT9,23,22,484,4.5%,"No
"
4481,MB21D2,14,14,484,2.9%,"No
"
4482,GARIN4,11,11,484,2.3%,"No
"
4483,CCT6B,7,7,484,1.4%,"Yes
"
4484,RRH,3,3,484,0.6%,"No
"
4485,CNPY3,1,1,484,0.2%,"No
"
4486,CCT8,1,1,484,0.2%,"No
"
4487,CORIN,26,23,484,4.8%,"No
"
4488,DEGS2,1,1,484,0.2%,"No
"
4489,CREB3L4,4,4,484,0.8%,"No
"
4490,NDUFAF6,2,2,484,0.4%,"No
"
4491,C1ORF127,4,4,484,0.8%,"No
"
4492,C6ORF136,4,4,484,0.8%,"No
"
4493,PROCA1,5,5,484,1.0%,"No
"
4494,TMEM199,6,5,484,1.0%,"No
"
4495,B3GNT2,2,2,484,0.4%,"No
"
4496,PPP4R2,3,3,484,0.6%,"Yes
"
4497,TMEM68,2,2,484,0.4%,"No
"
4498,RRAGA,1,1,484,0.2%,"No
"
4499,TNFSF13B,2,2,484,0.4%,"No
"
4500,GNA13,3,3,484,0.6%,"Yes
"
4501,CSPG5,4,4,484,0.8%,"No
"
4502,AVIL,4,4,484,0.8%,"No
"
4503,ADIG,2,2,484,0.4%,"No
"
4504,TMEM130,6,6,484,1.2%,"No
"
4505,DHRS13,4,4,484,0.8%,"No
"
4506,EBP,3,3,484,0.6%,"No
"
4507,GNB5,2,2,484,0.4%,"No
"
4508,DLL3,6,6,484,1.2%,"No
"
4509,CLDN16,7,7,484,1.4%,"No
"
4510,ASB10,2,2,484,0.4%,"No
"
4511,KRTAP24-1,8,8,484,1.7%,"No
"
4512,PNMA2,6,6,484,1.2%,"No
"
4513,EPSTI1,3,3,484,0.6%,"No
"
4514,FERD3L,10,10,484,2.1%,"No
"
4515,FBXL22,1,1,484,0.2%,"No
"
4516,TP53INP1,1,1,484,0.2%,"No
"
4517,RTP3,6,5,484,1.0%,"No
"
4518,NUDT12,4,4,484,0.8%,"No
"
4519,RASSF5,1,1,484,0.2%,"No
"
4520,BCL2L12,2,2,484,0.4%,"No
"
4521,SOX7,6,6,484,1.2%,"No
"
4522,AKR1E2,2,2,484,0.4%,"No
"
4523,THAP2,2,2,484,0.4%,"No
"
4524,FOXQ1,1,1,484,0.2%,"No
"
4525,EDNRA,4,4,484,0.8%,"No
"
4526,H2AZ2,2,2,484,0.4%,"No
"
4527,EDN3,6,6,484,1.2%,"No
"
4528,OPN4,3,3,484,0.6%,"No
"
4529,EDN2,3,3,484,0.6%,"No
"
4530,EDN1,1,1,484,0.2%,"No
"
4531,S1PR3,5,5,484,1.0%,"No
"
4532,FCSK,6,6,484,1.2%,"No
"
4533,LPAR1,2,2,484,0.4%,"No
"
4534,MLKL,5,5,484,1.0%,"No
"
4535,S1PR1,9,9,484,1.9%,"No
"
4536,LDHD,8,7,484,1.4%,"No
"
4537,EDNRB,16,14,484,2.9%,"No
"
4538,EEF1A2,10,10,484,2.1%,"No
"
4539,EEF1A1,2,2,484,0.4%,"No
"
4540,PHC2,6,6,484,1.2%,"No
"
4541,PHC1,8,7,484,1.4%,"No
"
4542,SYT6,7,7,484,1.4%,"No
"
4543,AMER2,10,10,484,2.1%,"No
"
4544,REM2,1,1,484,0.2%,"No
"
4545,SAMD9L,21,19,484,3.9%,"No
"
4546,EXOC3L1,5,5,484,1.0%,"No
"
4547,CES4A,3,3,484,0.6%,"No
"
4548,STEAP1B,2,2,484,0.4%,"No
"
4549,EIF2D,3,3,484,0.6%,"No
"
4550,EEF2,6,6,484,1.2%,"No
"
4551,EEF1G,3,3,484,0.6%,"No
"
4552,EEF1D,1,1,484,0.2%,"No
"
4553,C2ORF15,1,1,484,0.2%,"No
"
4554,EEF1B2,3,3,484,0.6%,"No
"
4555,FITM1,2,2,484,0.4%,"No
"
4556,ATAD3C,3,3,484,0.6%,"No
"
4557,PPP1R14A,2,2,484,0.4%,"No
"
4558,EFNA1,4,4,484,0.8%,"No
"
4559,EFNB3,1,1,484,0.2%,"No
"
4560,EFNB2,7,7,484,1.4%,"No
"
4561,EFNB1,5,5,484,1.0%,"No
"
4562,EFNA5,4,3,484,0.6%,"No
"
4563,EFNA4,2,2,484,0.4%,"No
"
4564,EFNA3,4,4,484,0.8%,"No
"
4565,MEGF8,17,17,484,3.5%,"No
"
4566,MEGF6,10,10,484,2.1%,"No
"
4567,CELSR2,19,19,484,3.9%,"No
"
4568,CELSR3,20,19,484,3.9%,"No
"
4569,EGF,13,13,484,2.7%,"No
"
4570,NOMO2,3,3,484,0.6%,"No
"
4571,EGR2,5,5,484,1.0%,"No
"
4572,EGR1,4,4,484,0.8%,"Yes
"
4573,EGFR,15,14,484,2.9%,"Yes
"
4574,MEGF9,4,3,484,0.6%,"No
"
4575,EIF2S1,1,1,484,0.2%,"No
"
4576,EIF1AX,2,2,484,0.4%,"Yes
"
4577,EHHADH,4,4,484,0.8%,"No
"
4578,EGR4,4,4,484,0.8%,"No
"
4579,EGR3,4,4,484,0.8%,"No
"
4580,HEPACAM,9,8,484,1.7%,"No
"
4581,EPHA2,12,10,484,2.1%,"No
"
4582,EIF2S3,3,3,484,0.6%,"No
"
4583,EIF2B1,4,4,484,0.8%,"Yes
"
4584,C1QTNF6,5,5,484,1.0%,"No
"
4585,C1QTNF7,2,2,484,0.4%,"No
"
4586,FBXO32,3,3,484,0.6%,"No
"
4587,ARFGEF3,18,18,484,3.7%,"No
"
4588,ZNF496,16,15,484,3.1%,"No
"
4589,C1QTNF4,4,3,484,0.6%,"No
"
4590,SERTM1,1,1,484,0.2%,"No
"
4591,C1QTNF5,2,2,484,0.4%,"No
"
4592,EIF4B,5,5,484,1.0%,"No
"
4593,PHF5A,3,2,484,0.4%,"No
"
4594,EIF4A2,5,5,484,1.0%,"Yes
"
4595,SMAGP,1,1,484,0.2%,"No
"
4596,ERGIC1,1,1,484,0.2%,"No
"
4597,PPP4R3B,9,9,484,1.9%,"No
"
4598,HPDL,2,2,484,0.4%,"No
"
4599,EIF4E,1,1,484,0.2%,"Yes
"
4600,CELA1,1,1,484,0.2%,"No
"
4601,SNX14,6,5,484,1.0%,"No
"
4602,ZNF630,5,5,484,1.0%,"No
"
4603,LRTM2,7,7,484,1.4%,"No
"
4604,ATP5MK,1,1,484,0.2%,"No
"
4605,ABHD14B,1,1,484,0.2%,"No
"
4606,EIF5A,1,1,484,0.2%,"No
"
4607,EIF5,5,5,484,1.0%,"No
"
4608,ADTRP,5,5,484,1.0%,"No
"
4609,EIF4G2,5,5,484,1.0%,"No
"
4610,EIF4G1,15,14,484,2.9%,"No
"
4611,BRICD5,3,2,484,0.4%,"No
"
4612,HAP1,5,5,484,1.0%,"No
"
4613,ARSI,5,5,484,1.0%,"No
"
4614,MROH6,1,1,484,0.2%,"No
"
4615,LRCH3,6,6,484,1.2%,"No
"
4616,ELF2,1,1,484,0.2%,"No
"
4617,PTPN5,6,6,484,1.2%,"No
"
4618,ELF1,7,7,484,1.4%,"No
"
4619,TMEM25,5,4,484,0.8%,"No
"
4620,ELAVL4,9,8,484,1.7%,"No
"
4621,ELAVL3,2,2,484,0.4%,"No
"
4622,HAVCR2,7,7,484,1.4%,"No
"
4623,OR2A7,1,1,484,0.2%,"No
"
4624,ELAVL1,7,7,484,1.4%,"No
"
4625,FER1L6,37,35,484,7.2%,"No
"
4626,ELAVL2,12,12,484,2.5%,"No
"
4627,SERPINB1,1,1,484,0.2%,"No
"
4628,ELANE,2,2,484,0.4%,"No
"
4629,RIOX2,5,5,484,1.0%,"No
"
4630,KLHL22,8,8,484,1.7%,"No
"
4631,FAM170A,12,12,484,2.5%,"No
"
4632,ELF3,5,5,484,1.0%,"Yes
"
4633,TAF1B,7,6,484,1.2%,"No
"
4634,TAF1A,4,4,484,0.8%,"No
"
4635,TAF1C,9,9,484,1.9%,"No
"
4636,MPZL1,4,4,484,0.8%,"No
"
4637,SLC25A14,4,4,484,0.8%,"No
"
4638,STING1,5,5,484,1.0%,"No
"
4639,ACSM4,14,14,484,2.9%,"No
"
4640,ZNF503,2,2,484,0.4%,"No
"
4641,ZBTB8A,4,4,484,0.8%,"No
"
4642,RNF8,4,3,484,0.6%,"No
"
4643,HIP1R,3,3,484,0.6%,"No
"
4644,CH25H,2,2,484,0.4%,"No
"
4645,BRSK2,3,3,484,0.6%,"No
"
4646,CYP2U1,3,3,484,0.6%,"No
"
4647,NAT8,1,1,484,0.2%,"No
"
4648,RHBDL1,2,2,484,0.4%,"No
"
4649,TMEM215,5,5,484,1.0%,"No
"
