,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
1472,TTC12,1,1,178,0.6%,"No
"
1473,MUC17,2,2,178,1.1%,"No
"
1474,SLC26A2,1,1,178,0.6%,"No
"
1475,TGM5,1,1,178,0.6%,"No
"
1476,CD163,1,1,178,0.6%,"No
"
1477,TP53BP1,1,1,178,0.6%,"Yes
"
1478,TP53,1,1,178,0.6%,"Yes
"
1479,OR10X1,1,1,178,0.6%,"No
"
1480,SUN1,1,1,178,0.6%,"No
"
1481,EPS8L2,1,1,178,0.6%,"No
"
1482,VPS8,1,1,178,0.6%,"No
"
1483,ANGEL1,1,1,178,0.6%,"No
"
1484,ASB9,1,1,178,0.6%,"No
"
1485,NRN1L,1,1,178,0.6%,"No
"
1486,ADAMTSL4,1,1,178,0.6%,"No
"
1487,TAOK2,1,1,178,0.6%,"No
"
1488,TPI1,1,1,178,0.6%,"No
"
1489,ZP1,1,1,178,0.6%,"No
"
1490,CHD5,1,1,178,0.6%,"No
"
1491,SPDYE1,1,1,178,0.6%,"No
"
1492,BCL2L14,1,1,178,0.6%,"No
"
1493,HFM1,1,1,178,0.6%,"No
"
1494,VAMP3,1,1,178,0.6%,"No
"
1495,TPBG,1,1,178,0.6%,"No
"
1496,GJA5,1,1,178,0.6%,"No
"
1497,RNF20,1,1,178,0.6%,"No
"
1498,CRAMP1,1,1,178,0.6%,"No
"
1499,HMCN1,3,3,178,1.7%,"No
"
1500,SACM1L,1,1,178,0.6%,"No
"
1501,TRAV3,1,1,178,0.6%,"No
"
1502,DVL2,1,1,178,0.6%,"No
"
1503,TPR,1,1,178,0.6%,"Yes
"
1504,SIX4,2,1,178,0.6%,"No
"
1505,TUBA8,1,1,178,0.6%,"No
"
1506,BARHL2,1,1,178,0.6%,"No
"
1507,GPCPD1,1,1,178,0.6%,"No
"
1508,ZNF687,1,1,178,0.6%,"No
"
1509,ATAD3B,1,1,178,0.6%,"No
"
1510,TPO,1,1,178,0.6%,"No
"
1511,CPLANE2,1,1,178,0.6%,"No
"
1512,SETBP1,2,2,178,1.1%,"Yes
"
1513,CPXM1,1,1,178,0.6%,"No
"
1514,SF3A3,1,1,178,0.6%,"No
"
1515,KYAT3,1,1,178,0.6%,"No
"
1516,PGLYRP4,1,1,178,0.6%,"No
"
1517,TRAF2,1,1,178,0.6%,"Yes
"
1518,FOXI2,1,1,178,0.6%,"No
"
1519,NRXN3,1,1,178,0.6%,"No
"
1520,NUP107,1,1,178,0.6%,"No
"
1521,LIN9,1,1,178,0.6%,"No
"
1522,UPF2,1,1,178,0.6%,"No
"
1523,PPIG,1,1,178,0.6%,"No
"
1524,STAC3,1,1,178,0.6%,"No
"
1525,LONP1,1,1,178,0.6%,"No
"
1526,OPN1MW2,1,1,178,0.6%,"No
"
1527,PAPOLA,1,1,178,0.6%,"No
"
1528,EDAR,1,1,178,0.6%,"No
"
1529,ZNF311,1,1,178,0.6%,"No
"
1530,NRL,1,1,178,0.6%,"No
"
1531,RUFY3,1,1,178,0.6%,"No
"
1532,KCNT2,1,1,178,0.6%,"No
"
1533,RNPS1,1,1,178,0.6%,"No
"
1534,GCSAML,1,1,178,0.6%,"No
"
1535,GLG1,1,1,178,0.6%,"No
"
1536,GLE1,1,1,178,0.6%,"No
"
1537,PARD3,2,2,178,1.1%,"No
"
1538,TRAV8-2,1,1,178,0.6%,"No
"
1539,DBF4,1,1,178,0.6%,"No
"
1540,GLI3,1,1,178,0.6%,"No
"
1541,DUOX2,1,1,178,0.6%,"No
"
1542,COL5A3,1,1,178,0.6%,"No
"
1543,TNRC6A,1,1,178,0.6%,"No
"
1544,RTN4,1,1,178,0.6%,"No
"
1545,SQOR,1,1,178,0.6%,"No
"
1546,TOX3,1,1,178,0.6%,"No
"
1547,RNPEPL1,1,1,178,0.6%,"No
"
1548,CRYBB1,1,1,178,0.6%,"No
"
1549,NUMA1,1,1,178,0.6%,"Yes
"
1550,CMYA5,2,2,178,1.1%,"No
"
1551,HNRNPUL2,1,1,178,0.6%,"No
"
1552,NUP98,1,1,178,0.6%,"Yes
"
1553,ECT2,1,1,178,0.6%,"No
"
1554,RALGAPB,1,1,178,0.6%,"No
"
1555,C2CD3,2,2,178,1.1%,"No
"
1556,EIF3K,1,1,178,0.6%,"No
"
1557,NOP53,1,1,178,0.6%,"No
"
1558,IL15RA,1,1,178,0.6%,"No
"
1559,TBC1D10B,1,1,178,0.6%,"No
"
1560,PHTF2,1,1,178,0.6%,"No
"
1561,ILF3,1,1,178,0.6%,"No
"
1562,GPR149,1,1,178,0.6%,"No
"
1563,SLITRK4,1,1,178,0.6%,"No
"
1564,METTL21A,1,1,178,0.6%,"No
"
1565,PSAT1,1,1,178,0.6%,"No
"
1566,ZNF77,1,1,178,0.6%,"No
"
1567,GMPR,1,1,178,0.6%,"No
"
1568,SALL4,1,1,178,0.6%,"Yes
"
1569,ZNF462,1,1,178,0.6%,"No
"
1570,DDI2,1,1,178,0.6%,"No
"
1571,TMEM132E,1,1,178,0.6%,"No
"
1572,CSF2RA,1,1,178,0.6%,"No
"
1573,MBLAC2,1,1,178,0.6%,"No
"
1574,AAAS,1,1,178,0.6%,"No
"
1575,FXR1,1,1,178,0.6%,"No
"
1576,KMT2D,1,1,178,0.6%,"Yes
"
1577,MAST4,1,1,178,0.6%,"No
"
1578,OMD,1,1,178,0.6%,"Yes
"
1579,INPP1,1,1,178,0.6%,No
