,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
1252,PRODH,1,1,123,0.8%,"No
"
1253,CCDC57,1,1,123,0.8%,"No
"
1254,RIIAD1,2,2,123,1.6%,"No
"
1255,PROS1,1,1,123,0.8%,"No
"
1256,COL4A2,2,2,123,1.6%,"No
"
1257,EXT1,2,2,123,1.6%,"Yes
"
1258,COL4A1,2,2,123,1.6%,"No
"
1259,COL3A1,2,2,123,1.6%,"No
"
1260,COL2A1,1,1,123,0.8%,"Yes
"
1261,C19ORF84,1,1,123,0.8%,"No
"
1262,SIPA1L2,1,1,123,0.8%,"No
"
1263,ANGPTL6,1,1,123,0.8%,"No
"
1264,IFNG,1,1,123,0.8%,"No
"
1265,ESYT3,1,1,123,0.8%,"No
"
1266,ADGRF3,1,1,123,0.8%,"No
"
1267,MYO18B,1,1,123,0.8%,"No
"
1268,BCL9L,1,1,123,0.8%,"Yes
"
1269,ZSCAN16,1,1,123,0.8%,"No
"
1270,AFDN,1,1,123,0.8%,"Yes
"
1271,TSPAN18,1,1,123,0.8%,"No
"
1272,NR3C2,1,1,123,0.8%,"No
"
1273,OR8B12,2,2,123,1.6%,"No
"
1274,C5ORF47,1,1,123,0.8%,"No
"
1275,PHLDA1,1,1,123,0.8%,"No
"
1276,DNAJC8,1,1,123,0.8%,"No
"
1277,SCAF8,1,1,123,0.8%,"No
"
1278,MMP13,1,1,123,0.8%,"No
"
1279,KLK6,1,1,123,0.8%,"No
"
1280,DOCK6,1,1,123,0.8%,"No
"
1281,CARD17P,1,1,123,0.8%,"No
"
1282,COL6A1,1,1,123,0.8%,"No
"
1283,COL5A2,2,2,123,1.6%,"No
"
1284,UNC79,1,1,123,0.8%,"No
"
1285,TEX33,1,1,123,0.8%,"No
"
1286,RUNX2,1,1,123,0.8%,"Yes
"
1287,IQSEC3,1,1,123,0.8%,"No
"
1288,TONSL,1,1,123,0.8%,"No
"
1289,PRSS1,1,1,123,0.8%,"Yes
"
1290,CBLB,2,2,123,1.6%,"Yes
"
1291,ALG1L2,1,1,123,0.8%,"No
"
1292,RELN,1,1,123,0.8%,"Yes
"
1293,OR10G8,1,1,123,0.8%,"No
"
1294,NPHS2,1,1,123,0.8%,"No
"
1295,ALMS1,2,2,123,1.6%,"No
"
1296,PSEN1,1,1,123,0.8%,"No
"
1297,ZNF648,1,1,123,0.8%,"No
"
1298,IGF2R,1,1,123,0.8%,"No
"
1299,MAN2B2,1,1,123,0.8%,"No
"
1300,SLC35E4,1,1,123,0.8%,"No
"
1301,IGF2,1,1,123,0.8%,"Yes
"
1302,IGF1R,1,1,123,0.8%,"Yes
"
1303,HINFP,1,1,123,0.8%,"No
"
1304,SERPINH1,1,1,123,0.8%,"No
"
1305,DNAH1,2,2,123,1.6%,"No
"
1306,AAR2,1,1,123,0.8%,"No
"
1307,ZDHHC16,1,1,123,0.8%,"No
"
1308,TANK,1,1,123,0.8%,"No
"
1309,TSNARE1,2,2,123,1.6%,"No
"
1310,MMP16,1,1,123,0.8%,"No
"
1311,UNC13B,1,1,123,0.8%,"No
"
1312,ING5,1,1,123,0.8%,"No
"
1313,SLA,1,1,123,0.8%,"No
"
1314,MMP19,1,1,123,0.8%,"No
"
1315,SLC1A2,1,1,123,0.8%,"Yes
"
1316,NCOA2,1,1,123,0.8%,"Yes
"
1317,TBCEL,1,1,123,0.8%,"No
"
1318,CARD19,1,1,123,0.8%,"No
"
1319,LCN12,1,1,123,0.8%,"No
"
1320,H2AC7,1,1,123,0.8%,"No
"
1321,TTC28,1,1,123,0.8%,"No
"
1322,CLASP1,1,1,123,0.8%,"No
"
1323,IGHD,1,1,123,0.8%,"No
"
1324,IRF2BPL,1,1,123,0.8%,"No
"
1325,H1-6,1,1,123,0.8%,"No
"
1326,IGHA2,1,1,123,0.8%,"No
"
1327,SZT2,1,1,123,0.8%,"No
"
1328,CLIP3,1,1,123,0.8%,"No
"
1329,BCOR,3,3,123,2.4%,"Yes
"
1330,NLRP7,1,1,123,0.8%,"No
"
1331,SNX7,1,1,123,0.8%,"No
"
1332,CCK,2,2,123,1.6%,"No
"
1333,TBC1D8B,1,1,123,0.8%,"No
"
1334,F8,1,1,123,0.8%,"No
"
1335,GZMM,1,1,123,0.8%,"No
"
1336,RETSAT,1,1,123,0.8%,"No
"
1337,TDO2,1,1,123,0.8%,"No
"
1338,BLTP3A,1,1,123,0.8%,"No
"
1339,LRRC63,1,1,123,0.8%,"No
"
1340,MPP1,1,1,123,0.8%,"No
"
1341,PSMA5,1,1,123,0.8%,"No
"
1342,SEMA4A,1,1,123,0.8%,"No
"
1343,AGAP3,1,1,123,0.8%,"No
"
1344,H3-3B,1,1,123,0.8%,"Yes
"
1345,EHBP1,1,1,123,0.8%,"No
"
1346,AGAP1,3,3,123,2.4%,"No
"
1347,KIF13B,1,1,123,0.8%,"No
"
1348,PJA1,1,1,123,0.8%,"No
"
1349,CCNA2,1,1,123,0.8%,"No
"
1350,SLC66A1,1,1,123,0.8%,"No
"
1351,IGFLR1,1,1,123,0.8%,"No
"
1352,CCDC51,1,1,123,0.8%,"No
"
1353,DNAH11,1,1,123,0.8%,"No
"
1354,EXOC3L4,1,1,123,0.8%,"No
"
1355,SLC25A17,1,1,123,0.8%,"No
"
1356,ACSL1,1,1,123,0.8%,"No
"
1357,SLC6A13,1,1,123,0.8%,"No
"
1358,SLMAP,1,1,123,0.8%,"No
"
1359,ABCC1,1,1,123,0.8%,"No
"
1360,SLC7A2,1,1,123,0.8%,"No
"
1361,CTSF,1,1,123,0.8%,"No
"
1362,NXF1,1,1,123,0.8%,"No
"
1363,PFKM,1,1,123,0.8%,"No
"
1364,SLC8A2,1,1,123,0.8%,"No
"
1365,UNC50,1,1,123,0.8%,"No
"
1366,SLITRK1,1,1,123,0.8%,"No
"
1367,PTK2B,1,1,123,0.8%,"No
"
1368,SLC9A8,1,1,123,0.8%,"No
"
1369,DNAAF4,1,1,123,0.8%,"No
"
1370,AGK,1,1,123,0.8%,"No
"
1371,ARVCF,1,1,123,0.8%,"No
"
1372,CDK5RAP2,1,1,123,0.8%,"No
"
1373,SH2B1,1,1,123,0.8%,"No
"
1374,OGDHL,1,1,123,0.8%,"No
"
1375,SEC23A,1,1,123,0.8%,"No
"
1376,MPST,1,1,123,0.8%,"No
"
1377,NOL4,1,1,123,0.8%,"No
"
1378,GAB4,1,1,123,0.8%,"No
"
1379,ATP8B1,1,1,123,0.8%,"No
"
1380,MED6,1,1,123,0.8%,"No
"
1381,INTS9,1,1,123,0.8%,"No
"
1382,UTP23,1,1,123,0.8%,"No
"
1383,GABARAP,1,1,123,0.8%,"No
"
1384,LRRC41,1,1,123,0.8%,"No
"
1385,OR1I1,1,1,123,0.8%,"No
"
1386,KCNAB1,1,1,123,0.8%,"No
"
1387,SLC9A5,1,1,123,0.8%,"No
"
1388,TSHZ2,1,1,123,0.8%,"No
"
1389,MAGEB16,1,1,123,0.8%,"No
"
1390,UTRN,2,2,123,1.6%,"No
"
1391,FAM98A,1,1,123,0.8%,"No
"
1392,ESX1,2,2,123,1.6%,"No
"
1393,DNAAF9,1,1,123,0.8%,"No
"
1394,IL17RA,1,1,123,0.8%,"No
"
1395,SIN3A,3,3,123,2.4%,"No
"
1396,FANCG,1,1,123,0.8%,"Yes
"
1397,HAS1,1,1,123,0.8%,"No
"
1398,KCTD17,1,1,123,0.8%,"No
"
1399,PFKP,1,1,123,0.8%,"No
"
1400,EED,1,1,123,0.8%,"Yes
"
1401,SEMA5B,1,1,123,0.8%,"No
"
1402,BBS10,1,1,123,0.8%,"No
"
1403,CTNNAL1,1,1,123,0.8%,"No
"
1404,SLC12A4,1,1,123,0.8%,"No
"
1405,ABCG8,1,1,123,0.8%,"No
"
1406,CASTOR1,1,1,123,0.8%,"No
"
1407,PNISR,1,1,123,0.8%,"No
"
1408,SLC13A1,1,1,123,0.8%,"No
"
1409,AKNA,1,1,123,0.8%,"No
"
1410,VBP1,1,1,123,0.8%,"No
"
1411,SLC14A1,1,1,123,0.8%,"No
"
1412,SLC16A1,1,1,123,0.8%,"No
"
1413,TACC3,1,1,123,0.8%,"No
"
1414,BRD1,1,1,123,0.8%,"No
"
1415,GPR182,1,1,123,0.8%,"No
"
1416,EXOC2,1,1,123,0.8%,"No
"
1417,PGC,1,1,123,0.8%,"No
"
1418,SLC12A1,1,1,123,0.8%,"No
"
1419,UTY,1,1,123,0.8%,"No
"
1420,MERTK,2,2,123,1.6%,"Yes
"
1421,SLC12A3,1,1,123,0.8%,"No
"
1422,MYH13,1,1,123,0.8%,"No
"
1423,SCRN2,1,1,123,0.8%,"No
"
1424,VARS1,1,1,123,0.8%,"No
"
1425,SETD2,1,1,123,0.8%,"Yes
"
1426,NEK8,1,1,123,0.8%,"No
"
1427,ADAM15,1,1,123,0.8%,"No
"
1428,NOL11,1,1,123,0.8%,"No
"
1429,ABCB4,1,1,123,0.8%,"No
"
1430,SLC20A1,1,1,123,0.8%,"No
"
1431,PHB1,1,1,123,0.8%,"No
"
1432,BAHD1,1,1,123,0.8%,"No
"
1433,COL22A1,2,2,123,1.6%,"No
"
1434,HCRTR2,1,1,123,0.8%,"No
"
1435,RIN2,1,1,123,0.8%,"No
"
1436,OLFM1,1,1,123,0.8%,"No
"
1437,RIOK2,1,1,123,0.8%,"No
"
1438,SLC16A2,1,1,123,0.8%,"No
"
1439,ADAM23,1,1,123,0.8%,"No
"
1440,PRR13,1,1,123,0.8%,"No
"
1441,NBPF9,1,1,123,0.8%,"No
"
1442,ADAM18,1,1,123,0.8%,"No
"
1443,TTLL6,1,1,123,0.8%,"No
"
1444,PABPC4,1,1,123,0.8%,"No
"
1445,PHEX,1,1,123,0.8%,"No
"
1446,SLC22A3,1,1,123,0.8%,"No
"
1447,SLIT3,1,1,123,0.8%,"No
"
1448,C2ORF73,1,1,123,0.8%,"No
"
1449,PHKA2,1,1,123,0.8%,"No
"
1450,PLCD3,1,1,123,0.8%,"No
"
1451,RPGR,1,1,123,0.8%,"No
"
1452,VIPR2,1,1,123,0.8%,"No
"
1453,MRGPRF,1,1,123,0.8%,"No
"
1454,SERPINE3,1,1,123,0.8%,"No
"
1455,CLIC4,1,1,123,0.8%,"No
"
1456,CSGALNACT1,1,1,123,0.8%,"No
"
1457,ASTN1,1,1,123,0.8%,"No
"
1458,NIPSNAP3A,1,1,123,0.8%,"No
"
1459,XRN1,1,1,123,0.8%,"No
"
1460,ZBBX,1,1,123,0.8%,"No
"
1461,ZFHX3,2,2,123,1.6%,"Yes
"
1462,CACNA2D3,1,1,123,0.8%,"No
"
1463,ZNF419,1,1,123,0.8%,"No
"
1464,THSD7B,1,1,123,0.8%,"No
"
1465,SLCO2A1,1,1,123,0.8%,"No
"
1466,VHL,2,2,123,1.6%,"Yes
"
1467,DIPK1B,1,1,123,0.8%,"No
"
1468,ACTRT2,1,1,123,0.8%,"No
"
1469,CELSR1,2,2,123,1.6%,"No
"
1470,SMARCA4,3,2,123,1.6%,"Yes
"
1471,ERVW-1,1,1,123,0.8%,"No
"
1472,NAPG,1,1,123,0.8%,"No
"
1473,AGTPBP1,1,1,123,0.8%,"No
"
1474,KIF4A,1,1,123,0.8%,"No
"
1475,ATIC,2,1,123,0.8%,"Yes
"
1476,NRG1,1,1,123,0.8%,"Yes
"
1477,HGFAC,1,1,123,0.8%,"No
"
1478,ATOH1,1,1,123,0.8%,"No
"
1479,ATP1A2,2,2,123,1.6%,"No
"
1480,ADGRL3,1,1,123,0.8%,"No
"
1481,SCFD2,1,1,123,0.8%,"No
"
1482,A4GALT,1,1,123,0.8%,"No
"
1483,ABCG1,1,1,123,0.8%,"No
"
1484,TNFAIP8L1,1,1,123,0.8%,"No
"
1485,WARS1,1,1,123,0.8%,"No
"
1486,ZAN,2,2,123,1.6%,"No
"
1487,PIGA,1,1,123,0.8%,"Yes
"
1488,ZNF100,1,1,123,0.8%,"No
"
1489,VPS16,1,1,123,0.8%,"No
"
1490,TMEM132C,2,1,123,0.8%,"No
"
1491,CAPN13,1,1,123,0.8%,"No
"
1492,ZNF676,1,1,123,0.8%,"No
"
1493,HIVEP2,1,1,123,0.8%,"No
"
1494,ZNF318,1,1,123,0.8%,"No
"
1495,HIVEP1,1,1,123,0.8%,"No
"
1496,SERPINE2,1,1,123,0.8%,"No
"
1497,ANKS1A,1,1,123,0.8%,"No
"
1498,NAA80,1,1,123,0.8%,"No
"
1499,FPGT-TNNI3K,1,1,123,0.8%,"No
"
1500,OR8J3,1,1,123,0.8%,"No
"
1501,MCEMP1,1,1,123,0.8%,"No
"
1502,ZNF347,1,1,123,0.8%,"No
"
1503,KLHL24,1,1,123,0.8%,"No
"
1504,CARD6,1,1,123,0.8%,"No
"
1505,CLIP2,2,2,123,1.6%,"No
"
1506,SAMD9,1,1,123,0.8%,"No
"
1507,PIK3C2A,1,1,123,0.8%,"No
"
1508,SCN11A,1,1,123,0.8%,"No
"
1509,MUC16,8,8,123,6.5%,"No
"
1510,PIK3C2B,1,1,123,0.8%,"Yes
"
1511,RPL11,1,1,123,0.8%,"No
"
1512,BAP1,1,1,123,0.8%,"Yes
"
1513,DYRK4,1,1,123,0.8%,"No
"
1514,CTR9,1,1,123,0.8%,"Yes
"
1515,OR52A5,1,1,123,0.8%,"No
"
1516,PIK3C3,1,1,123,0.8%,"Yes
"
1517,B4GALT7,1,1,123,0.8%,"No
"
1518,VWA3B,1,1,123,0.8%,"No
"
1519,ADGRL2,1,1,123,0.8%,"No
"
1520,GPR179,1,1,123,0.8%,"No
"
1521,CCDC22,2,2,123,1.6%,"No
"
1522,ZNF540,1,1,123,0.8%,"No
"
1523,DNMBP,1,1,123,0.8%,"No
"
1524,ATP2B2,1,1,123,0.8%,"No
"
1525,MGA,1,1,123,0.8%,"Yes
"
1526,ATP2B4,1,1,123,0.8%,"No
"
1527,ATP4B,1,1,123,0.8%,"No
"
1528,RNF169,3,3,123,2.4%,"No
"
1529,UBE3B,1,1,123,0.8%,"No
"
1530,PIK3R1,2,2,123,1.6%,"Yes
"
1531,CASS4,2,1,123,0.8%,"No
"
1532,FZD9,1,1,123,0.8%,"No
"
1533,IQCB1,1,1,123,0.8%,"No
"
1534,WNT8B,1,1,123,0.8%,"No
"
1535,FZD7,1,1,123,0.8%,"No
"
1536,TRIM49,1,1,123,0.8%,"No
"
1537,CPA6,1,1,123,0.8%,"No
"
1538,TMPRSS9,1,1,123,0.8%,"No
"
1539,NDE1,1,1,123,0.8%,"No
"
1540,CAPS2,1,1,123,0.8%,"No
"
1541,CLEC16A,1,1,123,0.8%,"No
"
1542,SLC22A17,1,1,123,0.8%,"No
"
1543,ZNF541,1,1,123,0.8%,"No
"
1544,SWT1,1,1,123,0.8%,"No
"
1545,CDHR2,1,1,123,0.8%,"No
"
1546,WNT9A,1,1,123,0.8%,"No
"
1547,TEAD4,1,1,123,0.8%,"No
"
1548,SAFB2,1,1,123,0.8%,"No
"
1549,ANKRD30B,2,2,123,1.6%,"No
"
1550,MARF1,1,1,123,0.8%,"No
"
1551,DZIP3,1,1,123,0.8%,"No
"
1552,PDS5A,1,1,123,0.8%,"No
"
1553,TET3,1,1,123,0.8%,"Yes
"
1554,KATNIP,2,2,123,1.6%,"No
"
1555,RPRD2,2,2,123,1.6%,"No
"
1556,RTL6,1,1,123,0.8%,"No
"
1557,SH3YL1,2,2,123,1.6%,"No
"
1558,PSD2,1,1,123,0.8%,"No
"
1559,SLC25A47,2,2,123,1.6%,"No
"
1560,COBL,1,1,123,0.8%,"No
"
1561,GFI1B,1,1,123,0.8%,"No
"
1562,VPS13C,1,1,123,0.8%,"No
"
1563,ENTHD1,1,1,123,0.8%,"No
"
1564,PITPNM3,1,1,123,0.8%,"No
"
1565,BSPRY,1,1,123,0.8%,"No
"
1566,H2BC4,1,1,123,0.8%,"Yes
"
1567,STK33,1,1,123,0.8%,"No
"
1568,SCFD1,1,1,123,0.8%,"No
"
1569,MARCHF10,1,1,123,0.8%,"No
"
1570,PHACTR4,1,1,123,0.8%,"No
"
1571,CAMK2N2,1,1,123,0.8%,"No
"
1572,OTUD3,1,1,123,0.8%,"No
"
1573,ANKRD12,1,1,123,0.8%,"No
"
1574,SMARCAL1,1,1,123,0.8%,"No
"
1575,SPTBN5,1,1,123,0.8%,"No
"
1576,TECTA,1,1,123,0.8%,"No
"
1577,EIF5B,2,2,123,1.6%,"No
"
1578,SYTL2,1,1,123,0.8%,"No
"
1579,TFAP2C,1,1,123,0.8%,"No
"
1580,N4BP1,1,1,123,0.8%,"No
"
1581,CEPT1,1,1,123,0.8%,"No
"
1582,NR2F2,1,1,123,0.8%,"No
"
1583,NOD1,3,3,123,2.4%,"Yes
"
1584,CSRNP1,1,1,123,0.8%,"No
"
1585,H3C12,1,1,123,0.8%,"Yes
"
1586,ZMYM3,3,3,123,2.4%,"Yes
"
1587,ZMYM6,1,1,123,0.8%,"No
"
1588,ZBTB10,2,2,123,1.6%,"No
"
1589,SYNE2,2,2,123,1.6%,"No
"
1590,POLR1A,1,1,123,0.8%,"No
"
1591,PDCL2,1,1,123,0.8%,"No
"
1592,SLC10A4,1,1,123,0.8%,"No
"
1593,MAP7D1,1,1,123,0.8%,"No
"
1594,ADGRF4,1,1,123,0.8%,"No
"
1595,FZR1,2,2,123,1.6%,"Yes
"
1596,ADGRF5,1,1,123,0.8%,"No
"
1597,GDPD2,1,1,123,0.8%,"No
"
1598,POLR3B,1,1,123,0.8%,"No
"
1599,KLC4,1,1,123,0.8%,"No
"
1600,NME9,1,1,123,0.8%,"No
"
1601,TENT5C,1,1,123,0.8%,"Yes
"
1602,NDRG1,1,1,123,0.8%,"Yes
"
1603,ARHGEF40,1,1,123,0.8%,"No
"
1604,UPRT,1,1,123,0.8%,"No
"
1605,CROCC,1,1,123,0.8%,"No
"
1606,RPS2,1,1,123,0.8%,"No
"
1607,INTS7,1,1,123,0.8%,"No
"
1608,PLCB1,1,1,123,0.8%,"No
"
1609,H4C12,1,1,123,0.8%,"No
"
1610,RPN1,1,1,123,0.8%,"Yes
"
1611,ABI3BP,1,1,123,0.8%,"No
"
1612,LAMA2,1,1,123,0.8%,"No
"
1613,SEL1L3,1,1,123,0.8%,"No
"
1614,GLB1L2,2,2,123,1.6%,"No
"
1615,TENM3,1,1,123,0.8%,"No
"
1616,GARNL3,1,1,123,0.8%,"No
"
1617,FLYWCH1,1,1,123,0.8%,"Yes
"
1618,SLF2,2,2,123,1.6%,"No
"
1619,SLF1,1,1,123,0.8%,"No
"
1620,TGM4,1,1,123,0.8%,"No
"
1621,FAM47A,1,1,123,0.8%,"No
"
1622,PCDHB6,1,1,123,0.8%,"No
"
1623,PCDHA12,1,1,123,0.8%,"No
"
1624,WASF3,1,1,123,0.8%,"No
"
1625,PCDHA10,1,1,123,0.8%,"No
"
1626,PCDHB2,1,1,123,0.8%,"No
"
1627,STRIP2,1,1,123,0.8%,"No
"
1628,FRS3,1,1,123,0.8%,"No
"
1629,ARMH4,1,1,123,0.8%,"No
"
1630,NOL6,2,2,123,1.6%,"No
"
1631,LAMB1,1,1,123,0.8%,"No
"
1632,TAS2R1,1,1,123,0.8%,"No
"
1633,OR1E1,1,1,123,0.8%,"No
"
1634,SBSN,1,1,123,0.8%,"No
"
1635,CDHR1,1,1,123,0.8%,"No
"
1636,DLG5,1,1,123,0.8%,"No
"
1637,UEVLD,1,1,123,0.8%,"No
"
1638,CEP170B,2,2,123,1.6%,"No
"
1639,DLG3,1,1,123,0.8%,"No
"
1640,PCDHA4,1,1,123,0.8%,"No
"
1641,A2ML1,1,1,123,0.8%,"No
"
1642,SHROOM4,1,1,123,0.8%,"No
"
1643,GRWD1,1,1,123,0.8%,"No
"
1644,CNTN6,1,1,123,0.8%,"No
"
1645,USP31,1,1,123,0.8%,"No
"
1646,TAS2R14,1,1,123,0.8%,"No
"
1647,DLGAP1,1,1,123,0.8%,"No
"
1648,RUFY1,1,1,123,0.8%,"No
"
1649,STRN4,1,1,123,0.8%,"No
"
1650,PIP5K1B,1,1,123,0.8%,"No
"
1651,PLEKHG1,1,1,123,0.8%,"No
"
1652,KIAA1210,1,1,123,0.8%,"No
"
1653,DMD,3,3,123,2.4%,"No
"
1654,DNAH2,1,1,123,0.8%,"No
"
1655,DMBT1,2,2,123,1.6%,"No
"
1656,NT5DC4,1,1,123,0.8%,"No
"
1657,LCP2,1,1,123,0.8%,"No
"
1658,KRBA1,1,1,123,0.8%,"No
"
1659,TEX14,1,1,123,0.8%,"No
"
1660,NLN,1,1,123,0.8%,"No
"
1661,PADI3,1,1,123,0.8%,"No
"
1662,NLK,1,1,123,0.8%,"No
"
1663,SARDH,1,1,123,0.8%,"No
"
1664,TIMP3,1,1,123,0.8%,"No
"
1665,MFHAS1,1,1,123,0.8%,"No
"
1666,DNAH9,1,1,123,0.8%,"No
"
1667,KLF10,1,1,123,0.8%,"No
"
1668,ARHGEF16,1,1,123,0.8%,"No
"
1669,RPS6KA5,1,1,123,0.8%,"No
"
1670,CC2D1B,1,1,123,0.8%,"No
"
1671,INTS6L,1,1,123,0.8%,"No
"
1672,DNAH5,1,1,123,0.8%,"No
"
1673,CCNL1,1,1,123,0.8%,"No
"
1674,LDHC,1,1,123,0.8%,"No
"
1675,DCAF10,1,1,123,0.8%,"No
"
1676,LDLR,1,1,123,0.8%,"No
"
1677,DNA2,1,1,123,0.8%,"No
"
1678,LRFN2,1,1,123,0.8%,"No
"
1679,KIDINS220,1,1,123,0.8%,"No
"
1680,SDCCAG8,1,1,123,0.8%,"No
"
1681,DMPK,1,1,123,0.8%,"No
"
1682,GSDMC,1,1,123,0.8%,"No
"
1683,SPTY2D1,2,2,123,1.6%,"No
"
1684,DNAH8,2,2,123,1.6%,"No
"
1685,DNAH6,1,1,123,0.8%,"No
"
1686,TLE1,1,1,123,0.8%,"Yes
"
1687,RBM44,1,1,123,0.8%,"No
"
1688,PLEKHG4B,3,3,123,2.4%,"No
"
1689,VPS35L,1,1,123,0.8%,"No
"
1690,COL6A5,2,2,123,1.6%,"No
"
1691,DYNC1H1,1,1,123,0.8%,"No
"
1692,PGM2L1,1,1,123,0.8%,"No
"
1693,LGALS3BP,1,1,123,0.8%,"No
"
1694,DNASE1,1,1,123,0.8%,"No
"
1695,GAS2,1,1,123,0.8%,"No
"
1696,GNL3,1,1,123,0.8%,"No
"
1697,MIIP,1,1,123,0.8%,"No
"
1698,OR14A16,1,1,123,0.8%,"No
"
1699,LFNG,1,1,123,0.8%,"No
"
1700,NGF,2,2,123,1.6%,"No
"
1701,POLR3K,1,1,123,0.8%,"No
"
1702,TLR3,1,1,123,0.8%,"No
"
1703,TRMT10A,1,1,123,0.8%,"No
"
1704,WBP11,1,1,123,0.8%,"No
"
1705,LMBRD2,1,1,123,0.8%,"No
"
1706,AMOT,1,1,123,0.8%,"No
"
1707,ANKRD20A4P,1,1,123,0.8%,"No
"
1708,TLL2,1,1,123,0.8%,"Yes
"
1709,BCL7C,1,1,123,0.8%,"No
"
1710,TLN1,1,1,123,0.8%,"No
"
1711,NTNG2,1,1,123,0.8%,"No
"
1712,TLR2,1,1,123,0.8%,"No
"
1713,CATIP,1,1,123,0.8%,"No
"
1714,MUC5B,1,1,123,0.8%,"No
"
1715,DNMT3B,1,1,123,0.8%,"Yes
"
1716,COL12A1,1,1,123,0.8%,"No
"
1717,COL11A1,1,1,123,0.8%,"No
"
1718,DNM2,1,1,123,0.8%,"Yes
"
1719,RSRP1,1,1,123,0.8%,"No
"
1720,KPNA7,1,1,123,0.8%,"No
"
1721,SMAP1,1,1,123,0.8%,"No
"
1722,FKBP10,1,1,123,0.8%,"No
"
1723,NHS,2,2,123,1.6%,"No
"
1724,RAPGEF6,1,1,123,0.8%,"No
"
1725,COL17A1,3,2,123,1.6%,"No
"
1726,COL16A1,1,1,123,0.8%,"No
"
1727,ABCB5,1,1,123,0.8%,"No
"
1728,LIG3,1,1,123,0.8%,"No
"
1729,MED14,1,1,123,0.8%,"No
"
1730,KLF15,1,1,123,0.8%,"No
"
1731,CDH19,1,1,123,0.8%,"No
"
1732,ZNF585B,1,1,123,0.8%,"No
"
1733,USP32,2,2,123,1.6%,"No
"
1734,GCKR,1,1,123,0.8%,"No
"
1735,CFAP54,2,2,123,1.6%,"No
"
1736,NKIRAS2,1,1,123,0.8%,"No
"
1737,RBFOX3,1,1,123,0.8%,"No
"
1738,DOCK2,2,2,123,1.6%,"No
"
1739,ARID4B,1,1,123,0.8%,"Yes
"
1740,GLIS2,1,1,123,0.8%,"No
"
1741,CCDC150,1,1,123,0.8%,"No
"
1742,LHX1,1,1,123,0.8%,"No
"
1743,LIFR,1,1,123,0.8%,"Yes
"
1744,LUC7L3,1,1,123,0.8%,"No
"
1745,LIPC,1,1,123,0.8%,"No
"
1746,CXXC1,1,1,123,0.8%,"No
"
1747,FADS1,1,1,123,0.8%,"No
"
1748,ZNF713,1,1,123,0.8%,"No
"
1749,GPR52,1,1,123,0.8%,"No
"
1750,PINLYP,1,1,123,0.8%,"No
"
1751,IGHG4,1,1,123,0.8%,"No
"
1752,NOP2,1,1,123,0.8%,"No
"
1753,TRPM5,3,3,123,2.4%,"No
"
1754,LIMK2,1,1,123,0.8%,"No
"
1755,GMCL1,1,1,123,0.8%,"No
"
1756,NRBP2,1,1,123,0.8%,"No
"
1757,PALS1,1,1,123,0.8%,"No
"
1758,ZSWIM1,1,1,123,0.8%,"No
"
1759,KDM2A,1,1,123,0.8%,"No
"
1760,HMGXB3,1,1,123,0.8%,"No
"
1761,MRPS7,1,1,123,0.8%,"No
"
1762,CEP152,1,1,123,0.8%,"No
"
1763,IGSF9B,1,1,123,0.8%,"No
"
1764,GEM,1,1,123,0.8%,"No
"
1765,ZNF672,1,1,123,0.8%,"No
"
1766,FMN2,1,1,123,0.8%,"No
"
1767,ZFAT,1,1,123,0.8%,"No
"
1768,THNSL1,1,1,123,0.8%,"No
"
1769,KCTD19,1,1,123,0.8%,"No
"
1770,UHMK1,1,1,123,0.8%,"No
"
1771,LRSAM1,1,1,123,0.8%,"No
"
1772,IMP4,1,1,123,0.8%,"No
"
1773,NOS2,1,1,123,0.8%,"No
"
1774,SLC2A7,1,1,123,0.8%,"No
"
1775,CD3E,1,1,123,0.8%,"No
"
1776,NOS3,1,1,123,0.8%,"No
"
1777,ATG7,1,1,123,0.8%,"No
"
1778,ZBED10P,1,1,123,0.8%,"No
"
1779,COX8A,1,1,123,0.8%,"No
"
1780,DACT2,1,1,123,0.8%,"No
"
1781,LRRN1,1,1,123,0.8%,"No
"
1782,KNOP1,1,1,123,0.8%,"No
"
1783,EP400,1,1,123,0.8%,"Yes
"
1784,IFT52,1,1,123,0.8%,"No
"
1785,ERICH5,1,1,123,0.8%,"No
"
1786,ARHGAP23,1,1,123,0.8%,"No
"
1787,COX6C,1,1,123,0.8%,"No
"
1788,CD4,1,1,123,0.8%,"No
"
1789,LPCAT1,2,2,123,1.6%,"No
"
1790,ZNF653,1,1,123,0.8%,"No
"
1791,NOTCH1,1,1,123,0.8%,"Yes
"
1792,TXLNA,1,1,123,0.8%,"No
"
1793,PSMC2,1,1,123,0.8%,"No
"
1794,DCTN2,1,1,123,0.8%,"No
"
1795,NOTCH4,1,1,123,0.8%,"Yes
"
1796,NOVA1,1,1,123,0.8%,"No
"
1797,ZNF649,1,1,123,0.8%,"No
"
1798,EFR3B,1,1,123,0.8%,"No
"
1799,WNK2,2,2,123,1.6%,"No
"
1800,CPD,1,1,123,0.8%,"No
"
1801,MYBBP1A,1,1,123,0.8%,"No
"
1802,MYH7B,1,1,123,0.8%,"No
"
1803,FCAR,1,1,123,0.8%,"No
"
1804,SLC27A4,1,1,123,0.8%,"No
"
1805,DHX37,1,1,123,0.8%,"No
"
