,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
0,SBF2,1,1,65,1.5%,"No
"
1,NECTIN2,1,1,65,1.5%,"No
"
2,FAM163A,1,1,65,1.5%,"No
"
3,DNAH3,2,2,65,3.1%,"No
"
4,ZNF618,1,1,65,1.5%,"No
"
5,LAMA1,1,1,65,1.5%,"No
"
6,ADAMTS15,1,1,65,1.5%,"No
"
7,INPP5B,1,1,65,1.5%,"No
"
8,ZNF616,1,1,65,1.5%,"No
"
9,FOXO1,1,1,65,1.5%,"Yes
"
10,OTUD7A,1,1,65,1.5%,"No
"
11,CST5,1,1,65,1.5%,"No
"
12,PLIN4,1,1,65,1.5%,"No
"
13,FLNA,1,1,65,1.5%,"No
"
14,CDH2,1,1,65,1.5%,"No
"
15,ATG2B,2,2,65,3.1%,"No
"
16,WDR70,1,1,65,1.5%,"No
"
17,FLT4,3,3,65,4.6%,"Yes
"
18,BMP2K,1,1,65,1.5%,"No
"
19,OPRD1,1,1,65,1.5%,"No
"
20,OPRK1,1,1,65,1.5%,"No
"
21,POSTN,1,1,65,1.5%,"No
"
22,ZFP62,1,1,65,1.5%,"No
"
23,ISLR,1,1,65,1.5%,"No
"
24,ZNF845,1,1,65,1.5%,"No
"
25,ITGA2,1,1,65,1.5%,"No
"
26,H2BW2,1,1,65,1.5%,"No
"
27,DIPK2A,2,2,65,3.1%,"No
"
28,VEZT,1,1,65,1.5%,"No
"
29,ZCCHC8,1,1,65,1.5%,"No
"
30,AFF2,1,1,65,1.5%,"No
"
31,FMR1,1,1,65,1.5%,"No
"
32,ARHGAP17,1,1,65,1.5%,"No
"
33,SPATA31D1,1,1,65,1.5%,"No
"
34,IRF5,1,1,65,1.5%,"No
"
35,ADAMTS16,1,1,65,1.5%,"No
"
36,EXOC5,1,1,65,1.5%,"No
"
37,ADAMTS17,1,1,65,1.5%,"No
"
38,ITGA9,1,1,65,1.5%,"No
"
39,ITGAE,1,1,65,1.5%,"No
"
40,ITGAM,1,1,65,1.5%,"No
"
41,PPP1R15B,1,1,65,1.5%,"No
"
42,CDK6,1,1,65,1.5%,"Yes
"
43,P3H4,1,1,65,1.5%,"No
"
44,FOLR2,1,1,65,1.5%,"No
"
45,GCC1,1,1,65,1.5%,"No
"
46,NLRP3,1,1,65,1.5%,"No
"
47,ZNF785,1,1,65,1.5%,"No
"
48,ATP13A3,1,1,65,1.5%,"No
"
49,SPTA1,2,2,65,3.1%,"No
"
50,SPTAN1,1,1,65,1.5%,"No
"
51,TMEM151B,2,2,65,3.1%,"No
"
52,CTNNB1,1,1,65,1.5%,"Yes
"
53,FOLH1,1,1,65,1.5%,"No
"
54,TRIM68,1,1,65,1.5%,"No
"
55,RBCK1,1,1,65,1.5%,"No
"
56,HEATR1,1,1,65,1.5%,"No
"
57,TTC8,1,1,65,1.5%,"No
"
58,CTNNA2,1,1,65,1.5%,"No
"
59,ITGA3,1,1,65,1.5%,"No
"
60,ITGA7,1,1,65,1.5%,"No
"
61,PZP,1,1,65,1.5%,"No
"
62,ITGB5,1,1,65,1.5%,"No
"
63,SMDT1,2,1,65,1.5%,"No
"
64,MYO1F,2,2,65,3.1%,"No
"
65,FRYL,1,1,65,1.5%,"No
"
66,ARHGEF39,1,1,65,1.5%,"No
"
67,POLR3C,1,1,65,1.5%,"No
"
68,HOXA9,1,1,65,1.5%,"Yes
"
69,SLC35B4,1,1,65,1.5%,"No
"
70,CDKN1A,2,2,65,3.1%,"Yes
"
71,FPGS,1,1,65,1.5%,"No
"
72,FOSL2,1,1,65,1.5%,"No
"
73,SPTB,1,1,65,1.5%,"No
"
74,ITGAX,1,1,65,1.5%,"No
"
75,MTM1,1,1,65,1.5%,"No
"
76,ITGB1,1,1,65,1.5%,"No
"
77,GIMAP8,1,1,65,1.5%,"No
"
78,CD52,1,1,65,1.5%,"No
"
79,CALHM6,1,1,65,1.5%,"No
"
80,SAP130,1,1,65,1.5%,"No
"
81,EIF4ENIF1,2,1,65,1.5%,"No
"
82,KAT14,1,1,65,1.5%,"No
"
83,KCNQ5,1,1,65,1.5%,"No
"
84,AP1M1,1,1,65,1.5%,"No
"
85,HOXB4,1,1,65,1.5%,"No
"
86,GAL3ST2,1,1,65,1.5%,"No
"
87,MTTP,1,1,65,1.5%,"No
"
88,DSG4,1,1,65,1.5%,"No
"
89,ATXN3L,1,1,65,1.5%,"No
"
90,TAS2R50,1,1,65,1.5%,"No
"
91,HOXC13,1,1,65,1.5%,"Yes
"
92,CORO7,1,1,65,1.5%,"No
"
93,CEACAM5,1,1,65,1.5%,"No
"
94,RCN3,1,1,65,1.5%,"No
"
95,BDKRB1,1,1,65,1.5%,"No
"
96,TBL3,1,1,65,1.5%,"No
"
97,MASTL,1,1,65,1.5%,"No
"
98,CACNA1H,1,1,65,1.5%,"No
"
99,CACNA1G,1,1,65,1.5%,"No
"
100,RAD23B,1,1,65,1.5%,"No
"
101,BDNF,1,1,65,1.5%,"No
"
102,SRPRA,1,1,65,1.5%,"No
"
103,UBE2QL1,1,1,65,1.5%,"No
"
104,ANKRD52,1,1,65,1.5%,"No
"
105,USP16,1,1,65,1.5%,"No
"
106,PCNX4,1,1,65,1.5%,"No
"
107,PODXL,1,1,65,1.5%,"No
"
108,FXN,1,1,65,1.5%,"No
"
109,OTOA,1,1,65,1.5%,"No
"
110,CENPE,1,1,65,1.5%,"No
"
111,PADI4,1,1,65,1.5%,"No
"
112,MICALL1,1,1,65,1.5%,"No
"
113,SEPTIN5,1,1,65,1.5%,"Yes
"
114,HERC2,4,4,65,6.2%,"No
"
115,COQ8B,1,1,65,1.5%,"No
"
116,TUBGCP6,1,1,65,1.5%,"No
"
117,SEPTIN4,1,1,65,1.5%,"No
"
118,AJAP1,1,1,65,1.5%,"No
"
119,RIPOR3,1,1,65,1.5%,"No
"
120,BSN,2,2,65,3.1%,"No
"
121,KRR1,1,1,65,1.5%,"No
"
122,SSC5D,2,1,65,1.5%,"No
"
123,HERC1,1,1,65,1.5%,"No
"
124,DAGLB,1,1,65,1.5%,"No
"
125,MUC2,1,1,65,1.5%,"No
"
126,POLR2A,1,1,65,1.5%,"No
"
127,ZCCHC24,1,1,65,1.5%,"No
"
128,KYNU,2,2,65,3.1%,"No
"
129,GADL1,1,1,65,1.5%,"No
"
130,AIFM3,1,1,65,1.5%,"No
"
131,RTL1,1,1,65,1.5%,"No
"
132,OBSCN,1,1,65,1.5%,"No
"
133,CIT,1,1,65,1.5%,"No
"
134,BMP1,1,1,65,1.5%,"No
"
135,POLE,1,1,65,1.5%,"Yes
"
136,FUBP3,1,1,65,1.5%,"No
"
137,UNC80,2,2,65,3.1%,"No
"
138,MUSK,1,1,65,1.5%,"No
"
139,STAT1,1,1,65,1.5%,"Yes
"
140,MAGEB2,1,1,65,1.5%,"No
"
141,CCDC112,1,1,65,1.5%,"No
"
142,RBFOX2,1,1,65,1.5%,"No
"
143,SEZ6L,2,2,65,3.1%,"No
"
144,LINC02909,1,1,65,1.5%,"No
"
145,SYNDIG1,2,2,65,3.1%,"No
"
146,BMP7,1,1,65,1.5%,"No
"
147,HPS1,1,1,65,1.5%,"No
"
148,ETNK1,1,1,65,1.5%,"Yes
"
149,CNBD2,1,1,65,1.5%,"No
"
150,MUC6,1,1,65,1.5%,"No
"
151,RUFY4,1,1,65,1.5%,"No
"
152,KIRREL2,1,1,65,1.5%,"No
"
153,FYB2,1,1,65,1.5%,"No
"
154,POU2F2,1,1,65,1.5%,"No
"
155,RNF40,1,1,65,1.5%,"No
"
156,HRG,1,1,65,1.5%,"No
"
157,SNAPIN,1,1,65,1.5%,"No
"
158,TBC1D13,1,1,65,1.5%,"No
"
159,FAM47C,1,1,65,1.5%,"No
"
160,ADGRV1,1,1,65,1.5%,"No
"
161,DST,2,2,65,3.1%,"No
"
162,SERPINA10,1,1,65,1.5%,"No
"
163,WDR74,1,1,65,1.5%,"No
"
164,PON3,1,1,65,1.5%,"No
"
165,POR,1,1,65,1.5%,"No
"
166,RABEPK,1,1,65,1.5%,"No
"
167,ASIC4,1,1,65,1.5%,"No
"
168,HNRNPLL,1,1,65,1.5%,"No
"
169,ARHGAP45,1,1,65,1.5%,"No
"
170,MAP1A,1,1,65,1.5%,"No
"
171,MAP1B,1,1,65,1.5%,"No
"
172,CSMD1,2,2,65,3.1%,"No
"
173,SRRM2,1,1,65,1.5%,"No
"
174,FHIP2A,1,1,65,1.5%,"No
"
175,CROT,1,1,65,1.5%,"No
"
176,MYO15A,2,2,65,3.1%,"No
"
177,ZFYVE1,1,1,65,1.5%,"No
"
178,GIT2,1,1,65,1.5%,"No
"
179,SERPINB12,1,1,65,1.5%,"No
"
180,OR1Q1,1,1,65,1.5%,"No
"
181,WDFY4,1,1,65,1.5%,"No
"
182,SSX3,1,1,65,1.5%,"No
"
183,HSD11B2,1,1,65,1.5%,"No
"
184,PPAT,1,1,65,1.5%,"No
"
185,HORMAD1,1,1,65,1.5%,"No
"
186,SCN1A,1,1,65,1.5%,"No
"
187,IZUMO2,1,1,65,1.5%,"No
"
188,GLYATL3,1,1,65,1.5%,"No
"
189,BRS3,1,1,65,1.5%,"No
"
190,BSG,1,1,65,1.5%,"No
"
191,SVOP,1,1,65,1.5%,"No
"
192,CRYBG1,1,1,65,1.5%,"No
"
193,LEF1,1,1,65,1.5%,"Yes
"
194,SCD5,1,1,65,1.5%,"No
"
195,SPATA2,1,1,65,1.5%,"No
"
196,GDF11,1,1,65,1.5%,"No
"
197,MAPT,1,1,65,1.5%,"No
"
198,ATXN7,1,1,65,1.5%,"Yes
"
199,ANO8,1,1,65,1.5%,"No
"
200,C3ORF20,1,1,65,1.5%,"No
"
201,SERPINB3,1,1,65,1.5%,"Yes
"
202,WASL,1,1,65,1.5%,"No
"
203,SHC3,1,1,65,1.5%,"No
"
204,ANKRD27,1,1,65,1.5%,"No
"
205,SEMA4G,1,1,65,1.5%,"No
"
206,TKTL2,1,1,65,1.5%,"No
"
207,ADCY4,1,1,65,1.5%,"No
"
208,GAL3ST3,2,1,65,1.5%,"No
"
209,CFAP47,3,3,65,4.6%,"No
"
210,KALRN,3,3,65,4.6%,"No
"
211,PLEKHM1,1,1,65,1.5%,"No
"
212,DAAM2,1,1,65,1.5%,"No
"
213,ELOVL7,1,1,65,1.5%,"No
"
214,IGDCC4,1,1,65,1.5%,"No
"
215,PPP4R2,1,1,65,1.5%,"Yes
"
216,BUB1,1,1,65,1.5%,"No
"
217,MATN2,1,1,65,1.5%,"No
"
218,SCN2A,1,1,65,1.5%,"No
"
219,LCMT2,1,1,65,1.5%,"No
"
220,POU5F2,1,1,65,1.5%,"No
"
221,NIPSNAP1,1,1,65,1.5%,"No
"
222,PPL,1,1,65,1.5%,"No
"
223,PPM1B,1,1,65,1.5%,"No
"
224,R3HDM1,1,1,65,1.5%,"No
"
225,PPM1G,1,1,65,1.5%,"No
"
226,SCT,1,1,65,1.5%,"No
"
227,PPOX,1,1,65,1.5%,"No
"
228,SCRIB,1,1,65,1.5%,"No
"
229,RAPGEFL1,2,2,65,3.1%,"No
"
230,UGGT1,1,1,65,1.5%,"No
"
231,PATJ,1,1,65,1.5%,"No
"
232,KCMF1,1,1,65,1.5%,"No
"
233,NIN,1,1,65,1.5%,"Yes
"
234,FSTL5,1,1,65,1.5%,"No
"
235,SPTBN4,1,1,65,1.5%,"No
"
236,SCNN1A,1,1,65,1.5%,"No
"
237,ITGA8,1,1,65,1.5%,"No
"
238,SCNN1D,1,1,65,1.5%,"No
"
239,ADAMTSL1,2,2,65,3.1%,"No
"
240,CCT8L2,1,1,65,1.5%,"No
"
241,OXTR,1,1,65,1.5%,"No
"
242,CPZ,1,1,65,1.5%,"No
"
243,KIF21B,1,1,65,1.5%,"No
"
244,RLN3,1,1,65,1.5%,"No
"
245,ANTXR2,1,1,65,1.5%,"No
"
246,BORCS5,1,1,65,1.5%,"No
"
247,SMG1,1,1,65,1.5%,"Yes
"
248,MCM2,1,1,65,1.5%,"No
"
249,KLC2,1,1,65,1.5%,"No
"
250,PARD3B,1,1,65,1.5%,"No
"
251,LZTS2,1,1,65,1.5%,"No
"
252,ALK,1,1,65,1.5%,"Yes
"
253,OSER1,1,1,65,1.5%,"No
"
254,MICU3,1,1,65,1.5%,"No
"
255,THAP2,1,1,65,1.5%,"No
"
256,ZNF133,1,1,65,1.5%,"No
"
257,ZNF136,1,1,65,1.5%,"No
"
258,P4HB,1,1,65,1.5%,"No
"
259,TLK1,1,1,65,1.5%,"No
"
260,EDN3,1,1,65,1.5%,"No
"
261,OPN4,1,1,65,1.5%,"No
"
262,YTHDC2,1,1,65,1.5%,"No
"
263,HGSNAT,1,1,65,1.5%,"No
"
264,APOBEC3G,1,1,65,1.5%,"No
"
265,ZNF528,2,2,65,3.1%,"No
"
266,ALPL,1,1,65,1.5%,"No
"
267,CCL15,1,1,65,1.5%,"No
"
268,TRIOBP,1,1,65,1.5%,"No
"
269,BCAS1,1,1,65,1.5%,"No
"
270,KIF18B,1,1,65,1.5%,"No
"
271,BHLHE40,1,1,65,1.5%,"No
"
272,RECQL5,1,1,65,1.5%,"No
"
273,CXCL5,1,1,65,1.5%,"No
"
274,UNC13A,1,1,65,1.5%,"No
"
275,ALPP,1,1,65,1.5%,"No
"
276,OR10H2,1,1,65,1.5%,"No
"
277,FBN3,1,1,65,1.5%,"No
"
278,BCLAF3,1,1,65,1.5%,"No
"
279,MEGF10,2,2,65,3.1%,"No
"
280,EEF1A2,2,2,65,3.1%,"No
"
281,MPHOSPH10,1,1,65,1.5%,"No
"
282,KLRG2,1,1,65,1.5%,"No
"
283,ARHGAP29,1,1,65,1.5%,"No
"
284,TECPR2,1,1,65,1.5%,"No
"
285,TJP2,1,1,65,1.5%,"No
"
286,CPSF6,1,1,65,1.5%,"No
"
287,SDHA,2,2,65,3.1%,"Yes
"
288,WFDC1,1,1,65,1.5%,"No
"
289,PDZD2,1,1,65,1.5%,"No
"
290,ZBTB7C,1,1,65,1.5%,"No
"
291,LCOR,1,1,65,1.5%,"No
"
292,TRPS1,1,1,65,1.5%,"No
"
293,COL27A1,1,1,65,1.5%,"No
"
294,OR6F1,1,1,65,1.5%,"No
"
295,ZBED4,1,1,65,1.5%,"No
"
296,WWP1,1,1,65,1.5%,"Yes
"
297,OR5H15,1,1,65,1.5%,"No
"
298,SYT6,1,1,65,1.5%,"No
"
299,CASK,1,1,65,1.5%,"No
"
300,TSC1,2,2,65,3.1%,"Yes
"
301,DAAM1,1,1,65,1.5%,"No
"
302,AMPD1,1,1,65,1.5%,"No
"
303,AMPD2,2,2,65,3.1%,"No
"
304,MAPKBP1,1,1,65,1.5%,"No
"
305,BIN1,1,1,65,1.5%,"No
"
306,GDF7,1,1,65,1.5%,"No
"
307,HDAC7,1,1,65,1.5%,"Yes
"
308,UBN2,1,1,65,1.5%,"No
"
309,RBM6,1,1,65,1.5%,"No
"
310,PAX4,1,1,65,1.5%,"No
"
311,FNIP1,1,1,65,1.5%,"No
"
312,FBXO21,1,1,65,1.5%,"No
"
313,LATS2,1,1,65,1.5%,"Yes
"
314,PRKN,1,1,65,1.5%,"Yes
"
315,ANK2,1,1,65,1.5%,"No
"
316,UGT1A9,1,1,65,1.5%,"No
"
317,LARP7,1,1,65,1.5%,"No
"
318,TSC2,2,2,65,3.1%,"Yes
"
319,ECEL1,1,1,65,1.5%,"No
"
320,ZNF440,1,1,65,1.5%,"No
"
321,PBX2,1,1,65,1.5%,"No
"
322,MIER3,1,1,65,1.5%,"No
"
323,CHORDC1,1,1,65,1.5%,"No
"
324,SLC25A6,1,1,65,1.5%,"No
"
325,MED17,1,1,65,1.5%,"No
"
326,OR6A2,1,1,65,1.5%,"No
"
327,PHF3,1,1,65,1.5%,"No
"
328,MEGF8,1,1,65,1.5%,"No
"
329,GOLGA2,1,1,65,1.5%,"No
"
330,CELSR3,1,1,65,1.5%,"No
"
331,SH3GLB1,1,1,65,1.5%,"No
"
332,JAKMIP3,1,1,65,1.5%,"No
"
333,GOLGA4,1,1,65,1.5%,"No
"
334,INO80,1,1,65,1.5%,"No
"
335,GOLGA3,1,1,65,1.5%,"No
"
336,SETD6,1,1,65,1.5%,"Yes
"
337,TUB,1,1,65,1.5%,"No
"
338,OR2M2,2,2,65,3.1%,"No
"
339,PCDH1,2,2,65,3.1%,"No
"
340,HOMER2,1,1,65,1.5%,"No
"
341,DCLRE1C,1,1,65,1.5%,"No
"
342,ARSK,1,1,65,1.5%,"No
"
343,ANP32A,1,1,65,1.5%,"No
"
344,LPCAT3,1,1,65,1.5%,"No
"
345,TTN,4,4,65,6.2%,"No
"
346,EGR4,1,1,65,1.5%,"No
"
347,RMDN1,1,1,65,1.5%,"No
"
348,IQGAP3,1,1,65,1.5%,"No
"
349,EIF2S3,1,1,65,1.5%,"No
"
350,ZNF197,1,1,65,1.5%,"No
"
351,KDELR3,2,2,65,3.1%,"No
"
352,TMED1,1,1,65,1.5%,"No
"
353,SULF2,1,1,65,1.5%,"No
"
354,BTNL8,1,1,65,1.5%,"No
"
355,KCTD8,1,1,65,1.5%,"No
"
356,ARFGEF3,1,1,65,1.5%,"No
"
357,PHF5A,1,1,65,1.5%,"No
"
358,ABCA12,1,1,65,1.5%,"No
"
359,GGCT,1,1,65,1.5%,"No
"
360,TRAPPC13,1,1,65,1.5%,"No
"
361,VPS37C,1,1,65,1.5%,"No
"
362,CLHC1,1,1,65,1.5%,"No
"
363,TYK2,1,1,65,1.5%,"Yes
"
364,ACOT12,1,1,65,1.5%,"No
"
365,KIF7,1,1,65,1.5%,"No
"
366,SNX14,1,1,65,1.5%,"No
"
367,HIRA,1,1,65,1.5%,"Yes
"
368,DTWD2,1,1,65,1.5%,"No
"
369,EIF5,1,1,65,1.5%,"No
"
370,DDX50,2,2,65,3.1%,"No
"
371,CTSD,1,1,65,1.5%,"No
"
372,DDI1,1,1,65,1.5%,"No
"
373,ZNF563,1,1,65,1.5%,"No
"
374,UGT3A1,1,1,65,1.5%,"No
"
375,ARSI,1,1,65,1.5%,"No
"
376,CHTF18,1,1,65,1.5%,"No
"
377,CIDEC,1,1,65,1.5%,"No
"
378,ELAVL4,1,1,65,1.5%,"No
"
379,CBR4,1,1,65,1.5%,"No
"
380,COMMD6,1,1,65,1.5%,"No
"
381,UBQLN3,1,1,65,1.5%,"No
"
382,ATP6V0A4,2,1,65,1.5%,"No
"
383,ZNF658,1,1,65,1.5%,"No
"
384,FNDC11,1,1,65,1.5%,"No
"
385,OR56A1,1,1,65,1.5%,"No
"
386,ALKBH2,1,1,65,1.5%,"No
"
387,PSME3IP1,1,1,65,1.5%,"No
"
388,STT3B,1,1,65,1.5%,"No
"
389,SPATA5L1,1,1,65,1.5%,"No
"
390,GPR27,1,1,65,1.5%,"No
"
391,GPR35,1,1,65,1.5%,"No
"
392,ANKRD66,1,1,65,1.5%,"No
"
393,BRSK2,1,1,65,1.5%,"No
"
394,RHBDL1,1,1,65,1.5%,"No
"
395,NECAB3,1,1,65,1.5%,"No
"
396,PCLO,3,3,65,4.6%,"Yes
"
397,STXBP5,2,2,65,3.1%,"No
"
398,SLC7A3,1,1,65,1.5%,"No
"
399,PPRC1,2,2,65,3.1%,"No
"
400,CECR2,1,1,65,1.5%,"No
"
401,MYO1H,1,1,65,1.5%,"No
"
402,KRTAP10-12,1,1,65,1.5%,"No
"
403,GPR101,1,1,65,1.5%,"No
"
404,MFRP,1,1,65,1.5%,"No
"
405,TMEM51,1,1,65,1.5%,"No
"
406,TSEN34,1,1,65,1.5%,"No
"
407,CSRNP3,1,1,65,1.5%,"No
"
408,CYP1A2,1,1,65,1.5%,"No
"
409,KRTAP10-4,1,1,65,1.5%,"No
"
410,SARM1,1,1,65,1.5%,"No
"
411,C9ORF43,1,1,65,1.5%,"No
"
412,CYLD,1,1,65,1.5%,"Yes
"
413,ZBTB43,1,1,65,1.5%,"No
"
414,FAM110A,1,1,65,1.5%,"No
"
415,AGBL4,1,1,65,1.5%,"No
"
416,CYP2A6,1,1,65,1.5%,"No
"
417,SH2D2A,1,1,65,1.5%,"No
"
418,DIDO1,2,2,65,3.1%,"No
"
419,SETD1B,1,1,65,1.5%,"Yes
"
420,C2ORF49,1,1,65,1.5%,"No
"
421,SLC4A10,1,1,65,1.5%,"No
"
422,RAPGEF1,1,1,65,1.5%,"No
"
423,ZNF609,1,1,65,1.5%,"No
"
424,GRB7,1,1,65,1.5%,"No
"
425,ACSM2A,1,1,65,1.5%,"No
"
426,SLC6A19,2,2,65,3.1%,"No
"
427,DCUN1D3,1,1,65,1.5%,"No
"
428,CYP2C9,1,1,65,1.5%,"No
"
429,KCNA1,1,1,65,1.5%,"No
"
430,CYP2F1,1,1,65,1.5%,"No
"
431,CYP2E1,1,1,65,1.5%,"No
"
432,PRDM16,1,1,65,1.5%,"Yes
"
433,ZNF709,1,1,65,1.5%,"No
"
434,KDM5A,1,1,65,1.5%,"Yes
"
435,CYP2D6,1,1,65,1.5%,"No
"
436,GRIA4,1,1,65,1.5%,"No
"
437,MYCBP2,1,1,65,1.5%,"No
"
438,RASA1,1,1,65,1.5%,"Yes
"
439,KCNB1,1,1,65,1.5%,"No
"
440,RASGRF1,1,1,65,1.5%,"No
"
441,KCNC1,1,1,65,1.5%,"No
"
442,RASGRF2,1,1,65,1.5%,"No
"
443,RB1,2,2,65,3.1%,"Yes
"
444,MRGPRX3,1,1,65,1.5%,"No
"
445,SMCO2,1,1,65,1.5%,"No
"
446,NXPE3,1,1,65,1.5%,"No
"
447,MYO18A,1,1,65,1.5%,"Yes
"
448,CEACAM16,1,1,65,1.5%,"No
"
449,SYT7,1,1,65,1.5%,"No
"
450,PIAS2,1,1,65,1.5%,"No
"
451,MYBPC3,1,1,65,1.5%,"No
"
452,ARPP21,1,1,65,1.5%,"No
"
453,PLEKHG6,1,1,65,1.5%,"No
"
454,RBBP6,1,1,65,1.5%,"No
"
455,DYNC2H1,2,2,65,3.1%,"No
"
456,RBL2,1,1,65,1.5%,"No
"
457,MYBPC1,1,1,65,1.5%,"No
"
458,RBM3,1,1,65,1.5%,"No
"
459,KCNJ1,1,1,65,1.5%,"No
"
460,GALNT18,1,1,65,1.5%,"No
"
461,CYP27B1,1,1,65,1.5%,"No
"
462,ARHGAP33,1,1,65,1.5%,"No
"
463,PACS1,2,2,65,3.1%,"No
"
464,EVI5L,1,1,65,1.5%,"No
"
465,CHD3,1,1,65,1.5%,"No
"
466,MYF6,1,1,65,1.5%,"No
"
467,MYH1,1,1,65,1.5%,"No
"
468,MICOS13,1,1,65,1.5%,"No
"
469,CYP11B1,1,1,65,1.5%,"No
"
470,ZNF234,1,1,65,1.5%,"No
"
471,AKR1C4,1,1,65,1.5%,"No
"
472,KCNJ12,1,1,65,1.5%,"No
"
473,TMPRSS12,1,1,65,1.5%,"No
"
474,CHD4,2,2,65,3.1%,"Yes
"
475,ACTR8,1,1,65,1.5%,"No
"
476,ZNF497,1,1,65,1.5%,"No
"
477,ZNF836,1,1,65,1.5%,"No
"
478,KCNN4,1,1,65,1.5%,"No
"
479,LIN28B,1,1,65,1.5%,"No
"
480,TUT7,1,1,65,1.5%,"No
"
481,FASTKD1,1,1,65,1.5%,"No
"
482,RCN1,1,1,65,1.5%,"No
"
483,KCNMA1,1,1,65,1.5%,"No
"
484,MYH9,1,1,65,1.5%,"Yes
"
485,CCDC60,1,1,65,1.5%,"No
"
486,TBX19,1,1,65,1.5%,"No
"
487,USP14,1,1,65,1.5%,"No
"
488,PPP1R3B,1,1,65,1.5%,"No
"
489,ZNF808,1,1,65,1.5%,"No
"
490,VRTN,1,1,65,1.5%,"No
"
491,TSPO,1,1,65,1.5%,"No
"
492,DCAF12L2,1,1,65,1.5%,"No
"
493,MYO9B,1,1,65,1.5%,"No
"
494,SUPT6H,1,1,65,1.5%,"No
"
495,IGSF3,1,1,65,1.5%,"No
"
496,OR4K13,1,1,65,1.5%,"No
"
497,OR4K17,1,1,65,1.5%,"No
"
498,FERMT3,1,1,65,1.5%,"No
"
499,TOGARAM2,1,1,65,1.5%,"No
"
500,PLK4,1,1,65,1.5%,"No
"
501,ELFN1,1,1,65,1.5%,"No
"
502,SENP5,1,1,65,1.5%,"No
"
503,YY1AP1,1,1,65,1.5%,"Yes
"
504,ZNF560,1,1,65,1.5%,"No
"
505,KIF2A,1,1,65,1.5%,"No
"
506,IGLL5,1,1,65,1.5%,"No
"
507,C1R,1,1,65,1.5%,"No
"
508,KIF5B,1,1,65,1.5%,"Yes
"
509,IGHD5-12,1,1,65,1.5%,"No
"
510,MYO7A,1,1,65,1.5%,"No
"
511,VPS37D,1,1,65,1.5%,"No
"
512,MYO9A,1,1,65,1.5%,"No
"
513,GPBP1,2,1,65,1.5%,"No
"
514,MYT1,1,1,65,1.5%,"No
"
515,OR5AU1,1,1,65,1.5%,"No
"
516,HSPD1,2,2,65,3.1%,"No
"
517,PCDHGB1,1,1,65,1.5%,"No
"
518,PTTG2,1,1,65,1.5%,"No
"
519,JAM3,1,1,65,1.5%,"No
"
520,HSP90AB1,1,1,65,1.5%,"Yes
"
521,CHUK,1,1,65,1.5%,"No
"
522,MTOR,2,2,65,3.1%,"Yes
"
523,MRGBP,1,1,65,1.5%,"No
"
524,PCDHGB2,1,1,65,1.5%,"No
"
525,PPP1CC,1,1,65,1.5%,"No
"
526,PPP1R1A,1,1,65,1.5%,"No
"
527,CLEC6A,1,1,65,1.5%,"No
"
528,ENPP6,1,1,65,1.5%,"No
"
529,C5,1,1,65,1.5%,"No
"
530,PPP1R2,1,1,65,1.5%,"No
"
531,RFX1,1,1,65,1.5%,"No
"
532,NBEAL1,2,2,65,3.1%,"No
"
533,ENTREP3,2,2,65,3.1%,"No
"
534,HSPG2,2,2,65,3.1%,"No
"
535,PALD1,1,1,65,1.5%,"No
"
536,BIRC6,3,3,65,4.6%,"No
"
537,PCDHGA4,1,1,65,1.5%,"No
"
538,PCDHGA2,1,1,65,1.5%,"No
"
539,VAMP1,1,1,65,1.5%,"No
"
540,RGS3,1,1,65,1.5%,"No
"
541,GALNT8,1,1,65,1.5%,"No
"
542,ENO1,2,2,65,3.1%,"No
"
543,CHIA,1,1,65,1.5%,"No
"
544,OSBPL5,1,1,65,1.5%,"No
"
545,RASGRP4,2,2,65,3.1%,"No
"
546,GDPD5,1,1,65,1.5%,"No
"
547,MRPL49,1,1,65,1.5%,"No
"
548,DSCAML1,1,1,65,1.5%,"No
"
549,OSBPL8,1,1,65,1.5%,"No
"
550,SDR16C5,1,1,65,1.5%,"No
"
551,MYRF,1,1,65,1.5%,"No
"
552,ZNF142,1,1,65,1.5%,"No
"
553,SDR42E1,1,1,65,1.5%,"No
"
554,TRIM25,1,1,65,1.5%,"No
"
555,OR4C12,1,1,65,1.5%,"No
"
556,TAF1,1,1,65,1.5%,"Yes
"
557,KLF14,1,1,65,1.5%,"No
"
558,USP49,1,1,65,1.5%,"No
"
559,ATP11B,1,1,65,1.5%,"No
"
560,ABHD14A,1,1,65,1.5%,"No
"
561,CLCN2,2,2,65,3.1%,"No
"
562,CLCA1,1,1,65,1.5%,"No
"
563,KRT40,1,1,65,1.5%,"No
"
564,PMEPA1,1,1,65,1.5%,"No
"
565,NLRC5,1,1,65,1.5%,"No
"
566,ZNF155,1,1,65,1.5%,"No
"
567,MECP2,1,1,65,1.5%,"No
"
568,GASK1A,1,1,65,1.5%,"No
"
569,PDZD11,1,1,65,1.5%,"No
"
570,ZNF280C,1,1,65,1.5%,"No
"
571,BLTP1,1,1,65,1.5%,"No
"
572,PPP1R9A,1,1,65,1.5%,"No
"
573,ASCC2,1,1,65,1.5%,"No
"
574,SSMEM1,1,1,65,1.5%,"No
"
575,GALNT6,1,1,65,1.5%,"No
"
