,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
1885,LRP5,1,1,86,1.2%,"Yes
"
1886,MMP25,1,1,86,1.2%,"No
"
1887,SLC25A11,1,1,86,1.2%,"No
"
1888,GREM2,1,1,86,1.2%,"No
"
1889,LSP1,1,1,86,1.2%,"No
"
1890,JAZF1,1,1,86,1.2%,"Yes
"
1891,BBS1,1,1,86,1.2%,"No
"
1892,EGLN1,1,1,86,1.2%,"No
"
1893,JHY,1,1,86,1.2%,"No
"
1894,LRP4,3,3,86,3.5%,"No
"
1895,SPHK1,1,1,86,1.2%,"No
"
1896,TLR9,1,1,86,1.2%,"No
"
1897,ARFGEF1,1,1,86,1.2%,"No
"
1898,ZNF492,1,1,86,1.2%,"No
"
1899,ARFGEF2,1,1,86,1.2%,"No
"
1900,LTBP1,1,1,86,1.2%,"No
"
1901,LTBR,1,1,86,1.2%,"No
"
1902,MTMR3,1,1,86,1.2%,"No
"
1903,ACAP1,2,2,86,2.3%,"No
"
1904,ZNF536,2,2,86,2.3%,"No
"
1905,EEA1,1,1,86,1.2%,"No
"
1906,IFT140,1,1,86,1.2%,"No
"
1907,ZNF18,1,1,86,1.2%,"No
"
1908,ARHGAP32,1,1,86,1.2%,"No
"
1909,ANKRD50,1,1,86,1.2%,"No
"
1910,SYTL5,1,1,86,1.2%,"No
"
1911,DNMT3L,1,1,86,1.2%,"No
"
1912,SYTL4,1,1,86,1.2%,"No
"
1913,FAM78B,1,1,86,1.2%,"No
"
1914,ADD2,1,1,86,1.2%,"No
"
1915,CCP110,1,1,86,1.2%,"No
"
1916,MCM3AP,1,1,86,1.2%,"No
"
1917,FOCAD,1,1,86,1.2%,"No
"
1918,ZNF23,1,1,86,1.2%,"No
"
1919,PMS2,1,1,86,1.2%,"Yes
"
1920,SELENON,1,1,86,1.2%,"No
"
1921,RTKN,1,1,86,1.2%,"No
"
1922,BBOX1,1,1,86,1.2%,"No
"
1923,LYN,1,1,86,1.2%,"Yes
"
1924,ZSCAN12,1,1,86,1.2%,"No
"
1925,CERS2,1,1,86,1.2%,"No
"
1926,FRRS1,1,1,86,1.2%,"No
"
1927,SLC25A24,1,1,86,1.2%,"No
"
1928,PABIR2,1,1,86,1.2%,"No
"
1929,ACTL6B,1,1,86,1.2%,"No
"
1930,PRPF4B,1,1,86,1.2%,"No
"
1931,BPNT2,1,1,86,1.2%,"No
"
1932,ZSCAN21,1,1,86,1.2%,"No
"
1933,ADGRA3,1,1,86,1.2%,"No
"
1934,SIK3,1,1,86,1.2%,"No
"
1935,SLC34A3,1,1,86,1.2%,"No
"
1936,ZNF780B,1,1,86,1.2%,"No
"
1937,ADM,1,1,86,1.2%,"No
"
1938,AHCYL2,1,1,86,1.2%,"No
"
1939,HAUS4,1,1,86,1.2%,"No
"
1940,MAU2,1,1,86,1.2%,"No
"
1941,AMOTL2,1,1,86,1.2%,"No
"
1942,NCSTN,1,1,86,1.2%,"Yes
"
1943,KANSL2,1,1,86,1.2%,"No
"
1944,COG8,1,1,86,1.2%,"No
"
1945,PTPRU,1,1,86,1.2%,"No
"
1946,KMT2B,2,2,86,2.3%,"Yes
"
1947,ATP9A,1,1,86,1.2%,"No
"
1948,ZNF282,1,1,86,1.2%,"No
"
1949,HPS3,1,1,86,1.2%,"No
"
1950,RYR3,2,2,86,2.3%,"No
"
1951,OR5AK2,1,1,86,1.2%,"No
"
1952,RYR2,2,2,86,2.3%,"No
"
1953,MZF1,1,1,86,1.2%,"No
"
1954,TMEM94,1,1,86,1.2%,"No
"
1955,THADA,1,1,86,1.2%,"No
"
1956,UBE2O,1,1,86,1.2%,"No
"
1957,EDIL3,1,1,86,1.2%,"No
"
1958,PRAMEF7,1,1,86,1.2%,"No
"
1959,KIF6,1,1,86,1.2%,"No
"
1960,ITLN2,1,1,86,1.2%,"No
"
1961,ASB14,1,1,86,1.2%,"No
"
1962,LMOD2,1,1,86,1.2%,"No
"
1963,DPYSL2,1,1,86,1.2%,"No
"
1964,ANAPC7,1,1,86,1.2%,"No
"
1965,SLC25A19,1,1,86,1.2%,"No
"
1966,TSKS,1,1,86,1.2%,"No
"
1967,RASAL1,1,1,86,1.2%,"No
"
1968,EPPK1,1,1,86,1.2%,"No
"
1969,DHX38,1,1,86,1.2%,"No
"
1970,MAFG,1,1,86,1.2%,"No
"
1971,ATRN,1,1,86,1.2%,"No
"
1972,KIAA0586,2,1,86,1.2%,"No
"
1973,AP1M2,1,1,86,1.2%,"No
"
1974,ARHGEF12,1,1,86,1.2%,"Yes
"
1975,OPLAH,1,1,86,1.2%,"No
"
1976,PPP1R13B,1,1,86,1.2%,"No
"
1977,MAF,1,1,86,1.2%,"Yes
"
1978,GXYLT2,1,1,86,1.2%,"No
"
1979,ADSS2,1,1,86,1.2%,"No
"
1980,ZNF629,1,1,86,1.2%,"No
"
1981,COMMD8,1,1,86,1.2%,"No
"
1982,SAE1,1,1,86,1.2%,"No
"
1983,DHX16,1,1,86,1.2%,"No
"
1984,ODR4,1,1,86,1.2%,"No
"
1985,DRD4,1,1,86,1.2%,"No
"
1986,JAML,1,1,86,1.2%,"No
"
1987,HR,1,1,86,1.2%,"No
"
1988,PHYHIP,1,1,86,1.2%,"No
"
1989,ABCC9,2,2,86,2.3%,"No
"
1990,TRERF1,1,1,86,1.2%,"No
"
1991,FHIP2B,1,1,86,1.2%,"No
"
1992,ST6GALNAC1,1,1,86,1.2%,"No
"
1993,ABCF2,1,1,86,1.2%,"No
"
1994,MMP20,2,2,86,2.3%,"No
"
1995,SMARCA5,1,1,86,1.2%,"No
"
1996,HOOK2,1,1,86,1.2%,"No
"
1997,NEMP2,1,1,86,1.2%,"No
"
1998,S100A9,1,1,86,1.2%,"No
"
1999,SERTAD2,1,1,86,1.2%,"No
"
2000,AP1G1,1,1,86,1.2%,"No
"
2001,BMS1,1,1,86,1.2%,"No
"
2002,DRP2,1,1,86,1.2%,"No
"
2003,ARHGEF18,1,1,86,1.2%,"No
"
2004,LCMT1,1,1,86,1.2%,"No
"
2005,LRRK2,1,1,86,1.2%,"Yes
"
2006,PTOV1,1,1,86,1.2%,"No
"
2007,SCAMP3,1,1,86,1.2%,"No
"
2008,DSCAM,1,1,86,1.2%,"No
"
2009,KDM3A,1,1,86,1.2%,"No
"
2010,RWDD2B,1,1,86,1.2%,"No
"
2011,DOK5,1,1,86,1.2%,"No
"
2012,ACSM3,1,1,86,1.2%,"No
"
2013,TNR,1,1,86,1.2%,"No
"
2014,TRIP10,1,1,86,1.2%,"No
"
2015,TNS1,1,1,86,1.2%,"No
"
2016,ZNF724,1,1,86,1.2%,"No
"
2017,MCM9,1,1,86,1.2%,"No
"
2018,MTHFSD,1,1,86,1.2%,"No
"
2019,SYNE1,3,3,86,3.5%,"No
"
2020,SMCHD1,1,1,86,1.2%,"No
"
2021,DSP,2,2,86,2.3%,"No
"
2022,FTSJ3,1,1,86,1.2%,"No
"
2023,MUC17,1,1,86,1.2%,"No
"
2024,TMEM132A,2,2,86,2.3%,"No
"
2025,VPS11,1,1,86,1.2%,"No
"
2026,MICAL1,1,1,86,1.2%,"No
"
2027,TOP2A,1,1,86,1.2%,"No
"
2028,TP53,14,14,86,16.3%,"Yes
"
2029,GINS3,1,1,86,1.2%,"No
"
2030,JAG1,1,1,86,1.2%,"No
"
2031,SH3RF2,1,1,86,1.2%,"No
"
2032,MROH1,1,1,86,1.2%,"No
"
2033,USP24,1,1,86,1.2%,"No
"
2034,OFD1,1,1,86,1.2%,"No
"
2035,KHNYN,1,1,86,1.2%,"No
"
2036,ZNF358,1,1,86,1.2%,"No
"
2037,RBM47,1,1,86,1.2%,"No
"
2038,WDR89,2,2,86,2.3%,"No
"
2039,CHD5,1,1,86,1.2%,"No
"
2040,RGS5,1,1,86,1.2%,"No
"
2041,MAP4K3,1,1,86,1.2%,"No
"
2042,PLEKHG3,1,1,86,1.2%,"No
"
2043,GJA3,1,1,86,1.2%,"No
"
2044,NLRP4,2,2,86,2.3%,"No
"
2045,ANO2,1,1,86,1.2%,"No
"
2046,HMCN1,1,1,86,1.2%,"No
"
2047,ZNF582,1,1,86,1.2%,"No
"
2048,GJA8,1,1,86,1.2%,"No
"
2049,MLLT10,1,1,86,1.2%,"Yes
"
2050,PLA2R1,1,1,86,1.2%,"No
"
2051,CUBN,1,1,86,1.2%,"No
"
2052,ITGBL1,2,2,86,2.3%,"No
"
2053,ZNF687,1,1,86,1.2%,"No
"
2054,TPMT,1,1,86,1.2%,"No
"
2055,GK2,1,1,86,1.2%,"No
"
2056,CPXM1,1,1,86,1.2%,"No
"
2057,CNTNAP2,3,3,86,3.5%,"No
"
2058,MAPRE1,1,1,86,1.2%,"No
"
2059,GPC3,1,1,86,1.2%,"Yes
"
2060,MCIDAS,1,1,86,1.2%,"No
"
2061,TRAF6,1,1,86,1.2%,"No
"
2062,KL,1,1,86,1.2%,"No
"
2063,SLC9A3R1,1,1,86,1.2%,"No
"
2064,TRIM59,1,1,86,1.2%,"No
"
2065,TRAF1,1,1,86,1.2%,"No
"
2066,UTP20,2,2,86,2.3%,"No
"
2067,NSF,1,1,86,1.2%,"No
"
2068,SPATS2L,1,1,86,1.2%,"No
"
2069,OR8G1,1,1,86,1.2%,"No
"
2070,MRPL47,1,1,86,1.2%,"No
"
2071,SIGIRR,1,1,86,1.2%,"No
"
2072,FCRL5,1,1,86,1.2%,"No
"
2073,TENM4,1,1,86,1.2%,"No
"
2074,TMC3,1,1,86,1.2%,"No
"
2075,SPATA16,1,1,86,1.2%,"No
"
2076,NRTN,1,1,86,1.2%,"No
"
2077,OR2T4,1,1,86,1.2%,"No
"
2078,TM9SF2,2,2,86,2.3%,"No
"
2079,FBLL1,1,1,86,1.2%,"No
"
2080,EPN2,1,1,86,1.2%,"No
"
2081,ACOT11,1,1,86,1.2%,"No
"
2082,ATP13A1,2,2,86,2.3%,"No
"
2083,BEND7,1,1,86,1.2%,"No
"
2084,BTNL3,1,1,86,1.2%,"No
"
2085,HAPLN1,1,1,86,1.2%,"No
"
2086,GLI1,2,2,86,2.3%,"Yes
"
2087,NTRK2,1,1,86,1.2%,"Yes
"
2088,MAN1C1,2,2,86,2.3%,"No
"
2089,APMAP,1,1,86,1.2%,"No
"
2090,ZNF679,1,1,86,1.2%,"No
"
2091,MIXL1,1,1,86,1.2%,"No
"
2092,GLI3,1,1,86,1.2%,"No
"
2093,SLC22A14,1,1,86,1.2%,"No
"
2094,PLEKHB1,1,1,86,1.2%,"No
"
2095,PDHX,1,1,86,1.2%,"No
"
2096,LYRM1,1,1,86,1.2%,"No
"
2097,NUP88,1,1,86,1.2%,"No
"
2098,NUPR1,1,1,86,1.2%,"No
"
2099,NR4A2,1,1,86,1.2%,"No
"
2100,GTSF1,1,1,86,1.2%,"No
"
2101,CRYGA,1,1,86,1.2%,"No
"
2102,GLUD2,1,1,86,1.2%,"No
"
2103,CHST11,1,1,86,1.2%,"No
"
2104,TMIE,1,1,86,1.2%,"No
"
2105,SLC44A2,1,1,86,1.2%,"No
"
2106,SMURF1,2,1,86,1.2%,"No
"
2107,ZZZ3,1,1,86,1.2%,"No
"
2108,NALCN,1,1,86,1.2%,"No
"
2109,CUL5,1,1,86,1.2%,"No
"
2110,BCAN,1,1,86,1.2%,"No
"
2111,RPS6KA6,1,1,86,1.2%,"No
"
2112,PCGF1,1,1,86,1.2%,"No
"
2113,CD163L1,1,1,86,1.2%,"No
"
2114,PHTF2,1,1,86,1.2%,"No
"
2115,BAZ2B,2,2,86,2.3%,"No
"
2116,SPAG17,1,1,86,1.2%,"No
"
2117,ZNF638,2,2,86,2.3%,"No
"
2118,NVL,1,1,86,1.2%,"No
"
2119,GPR149,1,1,86,1.2%,"No
"
2120,TMEM203,1,1,86,1.2%,"No
"
2121,BMP10,1,1,86,1.2%,"No
"
2122,XRRA1,1,1,86,1.2%,"No
"
2123,SGF29,1,1,86,1.2%,"No
"
2124,ANKRD30A,2,2,86,2.3%,"No
"
2125,CSF1R,1,1,86,1.2%,"Yes
"
2126,OCA2,1,1,86,1.2%,"No
"
2127,ZNF397,1,1,86,1.2%,"No
"
2128,ZNF544,1,1,86,1.2%,"No
"
2129,SALL4,1,1,86,1.2%,"Yes
"
2130,TRIML2,1,1,86,1.2%,"No
"
2131,TBC1D25,1,1,86,1.2%,"No
"
2132,IMPG1,1,1,86,1.2%,"No
"
2133,TRABD2A,1,1,86,1.2%,"No
"
2134,GNAT1,1,1,86,1.2%,"No
"
2135,GNAS,1,1,86,1.2%,"Yes
"
2136,SLC25A31,1,1,86,1.2%,"No
"
2137,GNAL,1,1,86,1.2%,"No
"
2138,FAM169BP,1,1,86,1.2%,"No
"
2139,GSG1,1,1,86,1.2%,"No
"
2140,ADPGK,1,1,86,1.2%,"No
"
2141,OCM2,1,1,86,1.2%,"No
"
2142,LAX1,1,1,86,1.2%,"No
"
2143,MKS1,1,1,86,1.2%,"No
"
2144,CCNYL1,1,1,86,1.2%,No
