,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
1544,RREB1,2,2,36,5.6%,"No
"
1545,OR51G2,1,1,36,2.8%,"No
"
1546,CAPRIN1,1,1,36,2.8%,"No
"
1547,SUSD6,1,1,36,2.8%,"No
"
1548,ABCA13,2,2,36,5.6%,"No
"
1549,CRYBG3,1,1,36,2.8%,"No
"
1550,PYURF,1,1,36,2.8%,"No
"
1551,ADH6,1,1,36,2.8%,"No
"
1552,SELENOH,1,1,36,2.8%,"No
"
1553,HAUS4,1,1,36,2.8%,"No
"
1554,HDAC4,1,1,36,2.8%,"Yes
"
1555,COG8,1,1,36,2.8%,"No
"
1556,RSC1A1,1,1,36,2.8%,"No
"
1557,ZNF107,1,1,36,2.8%,"No
"
1558,RYR3,1,1,36,2.8%,"No
"
1559,BCLAF1,1,1,36,2.8%,"No
"
1560,PIEZO2,1,1,36,2.8%,"No
"
1561,HEATR6,1,1,36,2.8%,"No
"
1562,ACBD3,1,1,36,2.8%,"No
"
1563,POC1B,1,1,36,2.8%,"No
"
1564,RYR1,3,3,36,8.3%,"No
"
1565,KIF6,1,1,36,2.8%,"No
"
1566,ZDHHC17,1,1,36,2.8%,"No
"
1567,ECPAS,1,1,36,2.8%,"No
"
1568,SUCO,1,1,36,2.8%,"No
"
1569,PCGF5,1,1,36,2.8%,"No
"
1570,DPH2,1,1,36,2.8%,"No
"
1571,CUL3,1,1,36,2.8%,"Yes
"
1572,SMAD5,1,1,36,2.8%,"No
"
1573,PUM2,1,1,36,2.8%,"No
"
1574,EEF2K,1,1,36,2.8%,"No
"
1575,OR2T12,1,1,36,2.8%,"No
"
1576,PSD3,1,1,36,2.8%,"No
"
1577,DRG2,1,1,36,2.8%,"No
"
1578,SAE1,1,1,36,2.8%,"No
"
1579,ARFGAP2,2,2,36,5.6%,"No
"
1580,SCN3B,1,1,36,2.8%,"No
"
1581,RD3,1,1,36,2.8%,"No
"
1582,DRD1,1,1,36,2.8%,"No
"
1583,KCNB2,1,1,36,2.8%,"No
"
1584,PHYHIP,1,1,36,2.8%,"No
"
1585,PARP12,1,1,36,2.8%,"No
"
1586,FMN1,1,1,36,2.8%,"No
"
1587,GARIN3,1,1,36,2.8%,"No
"
1588,DNAJB8,1,1,36,2.8%,"No
"
1589,ICE1,1,1,36,2.8%,"No
"
1590,UCKL1,1,1,36,2.8%,"No
"
1591,KDM3A,1,1,36,2.8%,"No
"
1592,S1PR5,1,1,36,2.8%,"No
"
1593,TRIP12,1,1,36,2.8%,"No
"
1594,TRIP11,1,1,36,2.8%,"Yes
"
1595,SALL1,1,1,36,2.8%,"No
"
1596,ENGASE,1,1,36,2.8%,"No
"
1597,SYNE1,1,1,36,2.8%,"No
"
1598,DOCK9,1,1,36,2.8%,"No
"
1599,VPS52,1,1,36,2.8%,"No
"
1600,TTC12,1,1,36,2.8%,"No
"
1601,CHAF1A,1,1,36,2.8%,"No
"
1602,OR2A12,1,1,36,2.8%,"No
"
1603,TOP2A,1,1,36,2.8%,"No
"
1604,CD163,1,1,36,2.8%,"No
"
1605,TP53BP1,1,1,36,2.8%,"Yes
"
1606,OR6P1,1,1,36,2.8%,"No
"
1607,TP53,5,4,36,11.1%,"Yes
"
1608,OR10X1,1,1,36,2.8%,"No
"
1609,ANGEL1,1,1,36,2.8%,"No
"
1610,PIKFYVE,1,1,36,2.8%,"No
"
1611,ASB7,1,1,36,2.8%,"No
"
1612,ECM2,1,1,36,2.8%,"No
"
1613,DTX1,1,1,36,2.8%,"Yes
"
1614,CAND1,1,1,36,2.8%,"No
"
1615,TOM1,1,1,36,2.8%,"No
"
1616,ACSM5,1,1,36,2.8%,"No
"
1617,ANKFY1,1,1,36,2.8%,"No
"
1618,UBAP2,1,1,36,2.8%,"No
"
1619,OR6V1,1,1,36,2.8%,"No
"
1620,DNAJB6,1,1,36,2.8%,"No
"
1621,EAPP,1,1,36,2.8%,"No
"
1622,PPFIBP2,2,2,36,5.6%,"No
"
1623,SRSF8,1,1,36,2.8%,"No
"
1624,PRSS12,1,1,36,2.8%,"No
"
1625,BCO2,1,1,36,2.8%,"No
"
1626,EEIG2,1,1,36,2.8%,"No
"
1627,ZNF583,1,1,36,2.8%,"No
"
1628,MSRB2,1,1,36,2.8%,"No
"
1629,TPR,1,1,36,2.8%,"Yes
"
1630,SLIT2,1,1,36,2.8%,"No
"
1631,TPTE,1,1,36,2.8%,"No
"
1632,FAM169A,1,1,36,2.8%,"No
"
1633,ZNF500,2,2,36,5.6%,"No
"
1634,JMJD1C,1,1,36,2.8%,"No
"
1635,WDFY1,1,1,36,2.8%,"No
"
1636,INTS12,1,1,36,2.8%,"No
"
1637,SF3A3,1,1,36,2.8%,"No
"
1638,LTN1,1,1,36,2.8%,"No
"
1639,SLC25A16,1,1,36,2.8%,"No
"
1640,NRXN3,1,1,36,2.8%,"No
"
1641,NR2C1,1,1,36,2.8%,"No
"
1642,STK39,1,1,36,2.8%,"No
"
1643,UTP20,1,1,36,2.8%,"No
"
1644,PLA2G4D,1,1,36,2.8%,"No
"
1645,TRAV13-2,1,1,36,2.8%,"No
"
1646,CAPN12,1,1,36,2.8%,"No
"
1647,NTF3,1,1,36,2.8%,"No
"
1648,RABGEF1,1,1,36,2.8%,"No
"
1649,KCNT2,1,1,36,2.8%,"No
"
1650,BEND7,1,1,36,2.8%,"No
"
1651,TYMP,1,1,36,2.8%,"No
"
1652,EHMT2,1,1,36,2.8%,"No
"
1653,ZFYVE9,2,1,36,2.8%,"No
"
1654,RNPS1,1,1,36,2.8%,"No
"
1655,GLG1,2,2,36,5.6%,"No
"
1656,NTRK3,1,1,36,2.8%,"Yes
"
1657,ROR1,2,2,36,5.6%,"No
"
1658,PARD3,1,1,36,2.8%,"No
"
1659,NOX4,1,1,36,2.8%,"No
"
1660,OTOF,1,1,36,2.8%,"No
"
1661,TRAV27,1,1,36,2.8%,"No
"
1662,PRR22,1,1,36,2.8%,"No
"
1663,PCDH11X,1,1,36,2.8%,"No
"
1664,HNRNPUL2,1,1,36,2.8%,"No
"
1665,NUP98,3,1,36,2.8%,"Yes
"
1666,GLRA2,1,1,36,2.8%,"No
"
1667,RALGAPB,2,2,36,5.6%,"No
"
1668,ROR2,1,1,36,2.8%,"No
"
1669,CRYGA,1,1,36,2.8%,"No
"
1670,BICRA,1,1,36,2.8%,"No
"
1671,SMURF1,1,1,36,2.8%,"No
"
1672,HTATSF1,1,1,36,2.8%,"No
"
1673,ZZZ3,1,1,36,2.8%,"No
"
1674,BCAN,1,1,36,2.8%,"No
"
1675,WFIKKN2,1,1,36,2.8%,"No
"
1676,RUNDC3A,1,1,36,2.8%,"No
"
1677,TBC1D10B,1,1,36,2.8%,"No
"
1678,MAN1A2,1,1,36,2.8%,"No
"
1679,NVL,1,1,36,2.8%,"No
"
1680,PRICKLE4,1,1,36,2.8%,"No
"
1681,SENP2,1,1,36,2.8%,"No
"
1682,RPRD1B,1,1,36,2.8%,"No
"
1683,GNA12,1,1,36,2.8%,"Yes
"
1684,PDCD2L,1,1,36,2.8%,"No
"
1685,CSF1R,1,1,36,2.8%,"Yes
"
1686,CSF1,1,1,36,2.8%,"Yes
"
1687,GMPR,1,1,36,2.8%,"No
"
1688,CSE1L,1,1,36,2.8%,"No
"
1689,IMPA1,1,1,36,2.8%,"No
"
1690,TMEM132E,1,1,36,2.8%,"No
"
1691,LYSMD4,1,1,36,2.8%,"No
"
1692,GNA15,1,1,36,2.8%,"No
"
1693,KMT2D,2,1,36,2.8%,"Yes
"
1694,MAST4,1,1,36,2.8%,"No
"
1695,INHBA,1,1,36,2.8%,"Yes
"
1696,PMFBP1,1,1,36,2.8%,"No
"
1697,A1CF,1,1,36,2.8%,"No
"
1698,NSD3,1,1,36,2.8%,"Yes
"
1699,ODF2,2,1,36,2.8%,No
