,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
5018,LRP8,1,1,514,0.2%,"No
"
5019,LAPTM5,1,1,514,0.2%,"No
"
5020,R3HCC1L,1,1,514,0.2%,"No
"
5021,TAMALIN,1,1,514,0.2%,"No
"
5022,RAB15,1,1,514,0.2%,"No
"
5023,IGHV1OR15-9,2,2,514,0.4%,"No
"
5024,IGHV3OR16-8,1,1,514,0.2%,"No
"
5025,IGHV1OR21-1,1,1,514,0.2%,"No
"
5026,DAP3,1,1,514,0.2%,"No
"
5027,TRBV7-3,1,1,514,0.2%,"No
"
5028,OR4M2,1,1,514,0.2%,"No
"
5029,GLIS1,2,2,514,0.4%,"No
"
5030,TRBV6-9,1,1,514,0.2%,"No
"
5031,MYO18B,6,3,514,0.6%,"No
"
5032,EVI5,2,2,514,0.4%,"No
"
5033,CSDE1,2,1,514,0.2%,"Yes
"
5034,PACRGL,3,3,514,0.6%,"No
"
5035,ZNF578,1,1,514,0.2%,"No
"
5036,PRR35,1,1,514,0.2%,"No
"
5037,ZNF480,1,1,514,0.2%,"No
"
5038,RUNX1,1,1,514,0.2%,"Yes
"
5039,RUNX1T1,4,4,514,0.8%,"Yes
"
5040,CBFA2T3,2,2,514,0.4%,"Yes
"
5041,RUNX3,2,2,514,0.4%,"No
"
5042,SERPINA6,1,1,514,0.2%,"No
"
5043,CBLB,2,2,514,0.4%,"Yes
"
5044,TRAM1L1,2,2,514,0.4%,"No
"
5045,LSM11,2,2,514,0.4%,"No
"
5046,NPHS2,1,1,514,0.2%,"No
"
5047,ALMS1,12,8,514,1.6%,"No
"
5048,SLC1A6,4,4,514,0.8%,"No
"
5049,VAT1,1,1,514,0.2%,"No
"
5050,MOGS,4,2,514,0.4%,"No
"
5051,SYNCRIP,2,2,514,0.4%,"No
"
5052,C16ORF87,1,1,514,0.2%,"No
"
5053,VKORC1L1,1,1,514,0.2%,"No
"
5054,SLC1A4,2,2,514,0.4%,"No
"
5055,QRICH1,2,2,514,0.4%,"No
"
5056,SERPINH1,2,2,514,0.4%,"No
"
5057,BPIFB3,2,2,514,0.4%,"No
"
5058,CBR1,1,1,514,0.2%,"No
"
5059,CBR3,1,1,514,0.2%,"No
"
5060,FNBP1L,1,1,514,0.2%,"No
"
5061,SFXN1,1,1,514,0.2%,"No
"
5062,CBS,4,2,514,0.4%,"No
"
5063,PALMD,1,1,514,0.2%,"No
"
5064,ATG4A,1,1,514,0.2%,"No
"
5065,PIGG,2,1,514,0.2%,"No
"
5066,SKP2,2,2,514,0.4%,"No
"
5067,ENOX2,2,2,514,0.4%,"No
"
5068,STK25,1,1,514,0.2%,"No
"
5069,DPP8,1,1,514,0.2%,"No
"
5070,SLAMF1,1,1,514,0.2%,"No
"
5071,UNC13B,6,3,514,0.6%,"No
"
5072,ZCCHC2,2,2,514,0.4%,"No
"
5073,SLA,2,2,514,0.4%,"No
"
5074,SLC1A2,4,2,514,0.4%,"Yes
"
5075,PXDN,4,3,514,0.6%,"No
"
5076,NCOA2,1,1,514,0.2%,"Yes
"
5077,SLC1A1,1,1,514,0.2%,"No
"
5078,CARM1,1,1,514,0.2%,"Yes
"
5079,MYLK3,5,4,514,0.8%,"No
"
5080,SLC4A3,4,3,514,0.6%,"No
"
5081,SLC3A2,2,2,514,0.4%,"No
"
5082,IL1R2,1,1,514,0.2%,"No
"
5083,SLC4A2,5,5,514,1.0%,"No
"
5084,SLC4A1,4,2,514,0.4%,"No
"
5085,CXCR4,2,2,514,0.4%,"Yes
"
5086,MRGPRD,3,3,514,0.6%,"No
"
5087,SYCP2L,5,5,514,1.0%,"No
"
5088,POPDC3,2,2,514,0.4%,"No
"
5089,ANKHD1,3,2,514,0.4%,"No
"
5090,CCIN,3,3,514,0.6%,"No
"
5091,TEX10,4,1,514,0.2%,"No
"
5092,BCOR,16,15,514,2.9%,"Yes
"
5093,KYAT1,1,1,514,0.2%,"No
"
5094,PLPPR1,3,3,514,0.6%,"No
"
5095,TBC1D8B,4,4,514,0.8%,"No
"
5096,CCKAR,1,1,514,0.2%,"No
"
5097,RETSAT,3,1,514,0.2%,"No
"
5098,CCKBR,2,1,514,0.2%,"No
"
5099,CWC25,1,1,514,0.2%,"No
"
5100,SLC2A1,1,1,514,0.2%,"No
"
5101,RNF103,2,2,514,0.4%,"No
"
5102,KRIT1,2,1,514,0.2%,"No
"
5103,SLC1A7,4,4,514,0.8%,"No
"
5104,SLC2A3,2,2,514,0.4%,"No
"
5105,TUBA1A,2,2,514,0.4%,"No
"
5106,NSUN2,2,1,514,0.2%,"No
"
5107,BLTP3A,3,2,514,0.4%,"No
"
5108,SLC2A4,1,1,514,0.2%,"No
"
5109,GSX1,1,1,514,0.2%,"No
"
5110,SLC3A1,1,1,514,0.2%,"No
"
5111,SLC2A5,2,2,514,0.4%,"No
"
5112,PAX8,1,1,514,0.2%,"Yes
"
5113,SLC6A3,9,8,514,1.6%,"No
"
5114,BRPF1,4,1,514,0.2%,"No
"
5115,SLC6A2,3,3,514,0.6%,"No
"
5116,LHX5,1,1,514,0.2%,"No
"
5117,SLC6A6,3,3,514,0.6%,"No
"
5118,PFDN6,1,1,514,0.2%,"No
"
5119,SLC6A4,5,5,514,1.0%,"No
"
5120,TFB2M,1,1,514,0.2%,"No
"
5121,RNF208,1,1,514,0.2%,"No
"
5122,POTEH,3,2,514,0.4%,"No
"
5123,SEMA4A,2,2,514,0.4%,"No
"
5124,MTCH1,4,1,514,0.2%,"No
"
5125,MTCH2,1,1,514,0.2%,"No
"
5126,CCNB1,2,2,514,0.4%,"No
"
5127,MTMR10,1,1,514,0.2%,"No
"
5128,NCAPG2,2,2,514,0.4%,"No
"
5129,INO80D,2,2,514,0.4%,"No
"
5130,PTCHD4,7,7,514,1.4%,"No
"
5131,ALKBH5,1,1,514,0.2%,"No
"
5132,CASZ1,2,2,514,0.4%,"No
"
5133,RNF43,4,4,514,0.8%,"Yes
"
5134,CCNF,2,2,514,0.4%,"No
"
5135,FZD5,1,1,514,0.2%,"No
"
5136,SLC5A1,1,1,514,0.2%,"No
"
5137,ZBTB18,4,4,514,0.8%,"No
"
5138,FAM47B,7,7,514,1.4%,"No
"
5139,SLC5A3,2,1,514,0.2%,"No
"
5140,TRIM38,2,2,514,0.4%,"No
"
5141,PXK,1,1,514,0.2%,"No
"
5142,ZNF675,3,3,514,0.6%,"No
"
5143,SMTN,2,2,514,0.4%,"No
"
5144,ELOVL2,1,1,514,0.2%,"No
"
5145,SLC5A5,2,2,514,0.4%,"No
"
5146,SLC5A4,1,1,514,0.2%,"No
"
5147,SLC9A6,3,3,514,0.6%,"No
"
5148,SLC25A17,1,1,514,0.2%,"No
"
5149,OR5D18,2,2,514,0.4%,"No
"
5150,OR5L1,3,3,514,0.6%,"No
"
5151,SLC6A13,2,2,514,0.4%,"No
"
5152,SLMAP,1,1,514,0.2%,"No
"
5153,ROBO3,4,3,514,0.6%,"No
"
5154,OR5D14,3,3,514,0.6%,"No
"
5155,SOWAHB,3,3,514,0.6%,"No
"
5156,SLC7A2,1,1,514,0.2%,"No
"
5157,MLST8,1,1,514,0.2%,"No
"
5158,PFKL,5,5,514,1.0%,"No
"
5159,SLC7A1,3,3,514,0.6%,"No
"
5160,VIT,6,6,514,1.2%,"No
"
5161,OR4C6,2,2,514,0.4%,"No
"
5162,SLC8A2,3,2,514,0.4%,"No
"
5163,USP7,5,2,514,0.4%,"No
"
5164,AMOTL1,4,4,514,0.8%,"No
"
5165,OR4S2,3,3,514,0.6%,"No
"
5166,SFXN5,4,2,514,0.4%,"No
"
5167,NLRP6,2,2,514,0.4%,"No
"
5168,PFDN4,1,1,514,0.2%,"No
"
5169,SLC6A8,1,1,514,0.2%,"No
"
5170,IFRD2,1,1,514,0.2%,"No
"
5171,SEC23A,2,1,514,0.2%,"No
"
5172,SLC6A7,2,2,514,0.4%,"No
"
5173,SEC23B,1,1,514,0.2%,"No
"
5174,ATP8B1,2,1,514,0.2%,"No
"
5175,SLC6A9,1,1,514,0.2%,"No
"
5176,MAPKAPK3,1,1,514,0.2%,"No
"
5177,PFKFB1,3,1,514,0.2%,"No
"
5178,SLC6A12,4,3,514,0.6%,"No
"
5179,CREB3,3,3,514,0.6%,"No
"
5180,FBLN7,2,1,514,0.2%,"No
"
5181,PFKFB2,2,2,514,0.4%,"No
"
5182,SLC6A11,1,1,514,0.2%,"No
"
5183,PFKFB3,2,1,514,0.2%,"No
"
5184,OR4C11,1,1,514,0.2%,"No
"
5185,LRRC41,4,1,514,0.2%,"No
"
5186,OR4C16,3,3,514,0.6%,"No
"
5187,FLRT2,3,2,514,0.4%,"No
"
5188,BBS5,1,1,514,0.2%,"No
"
5189,FLRT1,2,2,514,0.4%,"No
"
5190,CFAP210,4,4,514,0.8%,"No
"
5191,MS4A5,1,1,514,0.2%,"No
"
5192,OR5AS1,2,2,514,0.4%,"No
"
5193,SLC9A3,2,1,514,0.2%,"No
"
5194,SLC9A5,3,2,514,0.4%,"No
"
5195,TSHZ2,4,4,514,0.8%,"No
"
5196,SLC10A2,2,2,514,0.4%,"No
"
5197,MLIP,1,1,514,0.2%,"No
"
5198,CHRDL1,4,4,514,0.8%,"No
"
5199,CRB2,5,3,514,0.6%,"No
"
5200,PGAM2,1,1,514,0.2%,"No
"
5201,SLC10A1,1,1,514,0.2%,"No
"
5202,SCAI,3,3,514,0.6%,"No
"
5203,PITPNB,1,1,514,0.2%,"No
"
5204,OSBP2,1,1,514,0.2%,"No
"
5205,IL17RA,1,1,514,0.2%,"No
"
5206,GABARAPL3,1,1,514,0.2%,"No
"
5207,FLRT3,1,1,514,0.2%,"No
"
5208,BAIAP2,3,2,514,0.4%,"No
"
5209,C16ORF92,1,1,514,0.2%,"No
"
5210,PFKP,1,1,514,0.2%,"No
"
5211,SLC8A1,1,1,514,0.2%,"No
"
5212,VAV3,2,1,514,0.2%,"No
"
5213,SLC7A4,3,2,514,0.4%,"No
"
5214,SLC8A3,2,2,514,0.4%,"No
"
5215,CDK14,1,1,514,0.2%,"No
"
5216,SLC9A2,5,3,514,0.6%,"No
"
5217,TAB1,1,1,514,0.2%,"No
"
5218,GPNMB,3,2,514,0.4%,"No
"
5219,HAX1,2,1,514,0.2%,"No
"
5220,SLC12A4,1,1,514,0.2%,"No
"
5221,ABCG8,4,2,514,0.4%,"No
"
5222,ABCG5,3,2,514,0.4%,"No
"
5223,PGK1,2,2,514,0.4%,"No
"
5224,MACC1,4,4,514,0.8%,"No
"
5225,SLC13A1,3,3,514,0.6%,"No
"
5226,SLC15A1,1,1,514,0.2%,"No
"
5227,TACC3,1,1,514,0.2%,"No
"
5228,SLC15A2,1,1,514,0.2%,"No
"
5229,BRD1,3,3,514,0.6%,"No
"
5230,TIMM44,1,1,514,0.2%,"No
"
5231,FKBP8,2,2,514,0.4%,"No
"
5232,SLC12A1,3,3,514,0.6%,"No
"
5233,PGD,1,1,514,0.2%,"No
"
5234,MERTK,1,1,514,0.2%,"Yes
"
5235,SLC12A3,1,1,514,0.2%,"No
"
5236,PIBF1,2,1,514,0.2%,"No
"
5237,WDR20,1,1,514,0.2%,"No
"
5238,TRIM43,1,1,514,0.2%,"No
"
5239,PGF,1,1,514,0.2%,"No
"
5240,SLC12A2,5,3,514,0.6%,"No
"
5241,PGGT1B,1,1,514,0.2%,"No
"
5242,COG5,5,4,514,0.8%,"No
"
5243,LRRC46,1,1,514,0.2%,"No
"
5244,FST,1,1,514,0.2%,"No
"
5245,SLC18A2,2,2,514,0.4%,"No
"
5246,AIPL1,1,1,514,0.2%,"No
"
5247,SLC18A1,1,1,514,0.2%,"No
"
5248,PGR,5,4,514,0.8%,"Yes
"
5249,SLC19A1,3,2,514,0.4%,"No
"
5250,ABCB1,5,5,514,1.0%,"No
"
5251,SLC20A2,2,1,514,0.2%,"No
"
5252,TTC5,1,1,514,0.2%,"No
"
5253,ABCB4,5,4,514,0.8%,"No
"
5254,SLC20A1,1,1,514,0.2%,"No
"
5255,PHB1,1,1,514,0.2%,"No
"
5256,SLC25A1,1,1,514,0.2%,"No
"
5257,NPAP1,12,11,514,2.1%,"No
"
5258,BHMT2,1,1,514,0.2%,"No
"
5259,COL22A1,6,6,514,1.2%,"No
"
5260,C2ORF50,1,1,514,0.2%,"No
"
5261,IFI30,1,1,514,0.2%,"No
"
5262,OLFM1,2,2,514,0.4%,"No
"
5263,SLC16A2,2,2,514,0.4%,"No
"
5264,PGM3,1,1,514,0.2%,"No
"
5265,PGM5,2,2,514,0.4%,"No
"
5266,SLC34A1,3,3,514,0.6%,"No
"
5267,RBM14,1,1,514,0.2%,"No
"
5268,ZNF483,1,1,514,0.2%,"No
"
5269,CDC42EP2,1,1,514,0.2%,"No
"
5270,LYPLA1,1,1,514,0.2%,"No
"
5271,SLC25A3,2,1,514,0.2%,"No
"
5272,SLC22A2,2,2,514,0.4%,"No
"
5273,PHEX,3,3,514,0.6%,"No
"
5274,SLC22A3,1,1,514,0.2%,"No
"
5275,SLC22A5,1,1,514,0.2%,"No
"
5276,PPIL2,2,2,514,0.4%,"No
"
5277,PHF2,1,1,514,0.2%,"No
"
5278,SPATA31E1,11,10,514,1.9%,"No
"
5279,SLIT3,1,1,514,0.2%,"No
"
5280,PHKA1,2,1,514,0.2%,"No
"
5281,SLIT1,6,6,514,1.2%,"No
"
5282,OR8J1,1,1,514,0.2%,"No
"
5283,PHKA2,6,4,514,0.8%,"No
"
5284,MARVELD3,1,1,514,0.2%,"No
"
5285,PHKB,1,1,514,0.2%,"No
"
5286,MRGPRE,2,2,514,0.4%,"No
"
5287,OR8K3,3,3,514,0.6%,"No
"
5288,TMEM182,1,1,514,0.2%,"No
"
5289,OMA1,1,1,514,0.2%,"No
"
5290,SLC30A8,1,1,514,0.2%,"No
"
5291,MRPL53,1,1,514,0.2%,"No
"
5292,ACAA2,3,3,514,0.6%,"No
"
5293,DPPA3,2,2,514,0.4%,"No
"
5294,SLCO2A1,4,4,514,0.8%,"No
"
5295,ZER1,3,3,514,0.6%,"No
"
5296,STPG1,2,2,514,0.4%,"No
"
5297,N4BP2L2,2,2,514,0.4%,"No
"
5298,TUBB8,2,2,514,0.4%,"No
"
5299,LRRN2,3,2,514,0.4%,"No
"
5300,PIGS,2,2,514,0.4%,"No
"
5301,SMARCA2,1,1,514,0.2%,"Yes
"
5302,SMARCA1,4,4,514,0.8%,"Yes
"
5303,SMARCA4,26,25,514,4.9%,"Yes
"
5304,ADGRE2,5,4,514,0.8%,"No
"
5305,PI3,2,2,514,0.4%,"No
"
5306,HLTF,6,2,514,0.4%,"No
"
5307,ERVW-1,2,2,514,0.4%,"No
"
5308,SERPINA4,2,2,514,0.4%,"No
"
5309,SMARCC1,7,5,514,1.0%,"No
"
5310,OR5M11,2,2,514,0.4%,"No
"
5311,SMARCB1,4,4,514,0.8%,"Yes
"
5312,OR5M8,3,3,514,0.6%,"No
"
5313,OR5M3,3,3,514,0.6%,"No
"
5314,PCBP4,3,3,514,0.6%,"No
"
5315,DDX24,2,2,514,0.4%,"No
"
5316,PHKG1,1,1,514,0.2%,"No
"
5317,NIBAN1,2,2,514,0.4%,"No
"
5318,MS4A14,1,1,514,0.2%,"No
"
5319,PASD1,4,4,514,0.8%,"No
"
5320,KCNIP1,2,2,514,0.4%,"No
"
5321,ACCS,1,1,514,0.2%,"No
"
5322,SERPINB9,2,2,514,0.4%,"No
"
5323,SERPINB10,3,3,514,0.6%,"No
"
5324,SERPINI1,2,2,514,0.4%,"No
"
5325,SERPINB13,3,3,514,0.6%,"No
"
5326,SERPINI2,1,1,514,0.2%,"No
"
5327,PIGA,3,2,514,0.4%,"Yes
"
5328,PIGC,1,1,514,0.2%,"No
"
5329,SERPINB8,2,2,514,0.4%,"No
"
5330,SLC9A7,4,4,514,0.8%,"No
"
5331,TRIM63,3,3,514,0.6%,"No
"
5332,TRIM55,3,3,514,0.6%,"No
"
5333,TMCO4,2,2,514,0.4%,"No
"
5334,ST6GALNAC3,2,2,514,0.4%,"No
"
5335,KDM2B,3,2,514,0.4%,"Yes
"
5336,CFAP65,8,8,514,1.6%,"No
"
5337,TRIT1,2,2,514,0.4%,"No
"
5338,HAUS6,2,1,514,0.2%,"No
"
5339,ZNF347,5,4,514,0.8%,"No
"
5340,ST6GALNAC6,1,1,514,0.2%,"No
"
5341,KLHL24,2,1,514,0.2%,"No
"
5342,CARD6,3,3,514,0.6%,"No
"
5343,AHI1,4,3,514,0.6%,"No
"
5344,CNNM2,1,1,514,0.2%,"No
"
5345,HUNK,1,1,514,0.2%,"No
"
5346,PIGR,1,1,514,0.2%,"No
"
5347,SAMD9,4,3,514,0.6%,"No
"
5348,DYM,2,2,514,0.4%,"No
"
5349,PIK3C2A,3,2,514,0.4%,"No
"
5350,MUC16,54,36,514,7.0%,"No
"
5351,PIK3C2B,1,1,514,0.2%,"Yes
"
5352,PIK3C2G,1,1,514,0.2%,"Yes
"
5353,PIK3C3,2,1,514,0.2%,"Yes
"
5354,ZDHHC8,1,1,514,0.2%,"No
"
5355,PLSCR4,1,1,514,0.2%,"No
"
5356,ATP6V1G3,2,2,514,0.4%,"No
"
5357,ENTPD7,2,2,514,0.4%,"No
"
5358,KNL1,4,4,514,0.8%,"Yes
"
5359,SLC17A6,3,3,514,0.6%,"No
"
5360,REPIN1,1,1,514,0.2%,"No
"
5361,KLHL28,3,3,514,0.6%,"No
"
5362,AFTPH,3,3,514,0.6%,"No
"
5363,ZNF562,2,1,514,0.2%,"No
"
5364,ZNF280D,2,2,514,0.4%,"No
"
5365,NEK10,2,2,514,0.4%,"No
"
5366,GATAD2A,1,1,514,0.2%,"No
"
5367,FMC1,1,1,514,0.2%,"No
"
5368,PIK3CG,4,3,514,0.6%,"Yes
"
5369,RTEL1-TNFRSF6B,1,1,514,0.2%,"No
"
5370,PIK3R1,23,22,514,4.3%,"Yes
"
5371,PIK3R2,1,1,514,0.2%,"Yes
"
5372,ZCCHC10,1,1,514,0.2%,"No
"
5373,CASS4,2,2,514,0.4%,"No
"
5374,TTYH2,2,1,514,0.2%,"No
"
5375,PI4KA,5,3,514,0.6%,"No
"
5376,PI4KB,2,2,514,0.4%,"No
"
5377,PIK3CA,46,42,514,8.2%,"Yes
"
5378,TRIM49,1,1,514,0.2%,"No
"
5379,PIK3CB,2,2,514,0.4%,"Yes
"
5380,CPA6,1,1,514,0.2%,"No
"
5381,PIM1,1,1,514,0.2%,"Yes
"
5382,PIK3CD,3,3,514,0.6%,"Yes
"
5383,RPGRIP1,4,3,514,0.6%,"No
"
5384,CAPS2,1,1,514,0.2%,"No
"
5385,GJA10,1,1,514,0.2%,"No
"
5386,SWT1,4,2,514,0.4%,"No
"
5387,TRPM7,3,2,514,0.4%,"No
"
5388,ERCC6L,1,1,514,0.2%,"No
"
5389,BCAS3,2,1,514,0.2%,"No
"
5390,SPATA22,2,2,514,0.4%,"No
"
5391,NXPE4,1,1,514,0.2%,"No
"
5392,GIN1,1,1,514,0.2%,"No
"
5393,CCDC54,2,2,514,0.4%,"No
"
5394,CDHR2,2,1,514,0.2%,"No
"
5395,GARIN1B,1,1,514,0.2%,"No
"
5396,ASPN,1,1,514,0.2%,"No
"
5397,MDH1B,2,2,514,0.4%,"No
"
5398,TMEM151A,1,1,514,0.2%,"No
"
5399,MFSD8,1,1,514,0.2%,"No
"
5400,GDAP2,1,1,514,0.2%,"No
"
5401,VPS13C,16,9,514,1.8%,"No
"
5402,LRRC49,3,2,514,0.4%,"No
"
5403,PITPNM3,3,3,514,0.6%,"No
"
5404,BSPRY,1,1,514,0.2%,"No
"
5405,ZNF101,1,1,514,0.2%,"No
"
5406,HTRA3,2,2,514,0.4%,"No
"
5407,LRRC4B,4,3,514,0.6%,"No
"
5408,ZNF554,1,1,514,0.2%,"No
"
5409,MFSD6,1,1,514,0.2%,"No
"
5410,BIVM,1,1,514,0.2%,"No
"
5411,APTX,1,1,514,0.2%,"No
"
5412,ESRP1,2,2,514,0.4%,"No
"
5413,BEND2,6,5,514,1.0%,"No
"
5414,SYTL2,2,1,514,0.2%,"No
"
5415,ARHGEF38,1,1,514,0.2%,"No
"
5416,CEPT1,1,1,514,0.2%,"No
"
5417,OTOP3,1,1,514,0.2%,"No
"
5418,NOD1,1,1,514,0.2%,"Yes
"
5419,CORO2B,1,1,514,0.2%,"No
"
5420,ANAPC10,1,1,514,0.2%,"No
"
5421,CFAP299,1,1,514,0.2%,"No
"
5422,WDR55,3,3,514,0.6%,"No
"
5423,ATP8A1,3,3,514,0.6%,"No
"
5424,GDPD2,6,5,514,1.0%,"No
"
5425,DHFR,1,1,514,0.2%,"No
"
5426,DLC1,5,3,514,0.6%,"No
"
5427,GON4L,2,1,514,0.2%,"No
"
5428,DHCR24,2,1,514,0.2%,"No
"
5429,TENT5C,1,1,514,0.2%,"Yes
"
5430,DHCR7,3,2,514,0.4%,"No
"
5431,RACK1,2,2,514,0.4%,"No
"
5432,CATSPER3,1,1,514,0.2%,"No
"
5433,SERINC2,3,3,514,0.6%,"No
"
5434,SLC35B2,1,1,514,0.2%,"No
"
5435,LRRTM3,1,1,514,0.2%,"No
"
5436,LRRTM1,1,1,514,0.2%,"No
"
5437,SPNS3,2,2,514,0.4%,"No
"
5438,SYAP1,1,1,514,0.2%,"No
"
5439,SPATA31A3,1,1,514,0.2%,"No
"
5440,DHODH,2,2,514,0.4%,"No
"
5441,MS4A12,2,2,514,0.4%,"No
"
5442,SNRK,1,1,514,0.2%,"No
"
5443,TMEM104,4,4,514,0.8%,"No
"
5444,TMEM214,1,1,514,0.2%,"No
"
5445,DIAPH1,3,3,514,0.6%,"No
"
5446,PPP1R14D,2,2,514,0.4%,"No
"
5447,EPS8L1,3,2,514,0.4%,"No
"
5448,NFU1,1,1,514,0.2%,"No
"
5449,ERLEC1,1,1,514,0.2%,"No
"
5450,LINC02915,2,2,514,0.4%,"No
"
5451,RIC8A,1,1,514,0.2%,"No
"
5452,DIO2,3,2,514,0.4%,"No
"
5453,BBS9,3,3,514,0.6%,"No
"
5454,TNFRSF21,2,1,514,0.2%,"No
"
5455,SIT1,1,1,514,0.2%,"No
"
5456,DIAPH2,2,2,514,0.4%,"No
"
5457,AHDC1,7,5,514,1.0%,"No
"
5458,SESN1,1,1,514,0.2%,"Yes
"
5459,DKC1,3,1,514,0.2%,"No
"
5460,ACOT1,1,1,514,0.2%,"No
"
5461,LSM3,1,1,514,0.2%,"No
"
5462,UBL4B,1,1,514,0.2%,"No
"
5463,KLHL20,1,1,514,0.2%,"No
"
5464,PCDH17,1,1,514,0.2%,"No
"
5465,PDCD4,4,2,514,0.4%,"No
"
5466,DLG4,3,2,514,0.4%,"No
"
5467,TRBV11-1,1,1,514,0.2%,"No
"
5468,DLG3,2,2,514,0.4%,"No
"
5469,DLG2,1,1,514,0.2%,"No
"
5470,ANKRD13B,3,2,514,0.4%,"No
"
5471,CNTN6,3,3,514,0.6%,"No
"
5472,TRBV9,1,1,514,0.2%,"No
"
5473,DLX5,3,3,514,0.6%,"No
"
5474,NIPA1,1,1,514,0.2%,"No
"
5475,DLX4,1,1,514,0.2%,"No
"
5476,SLC43A2,1,1,514,0.2%,"No
"
5477,DLX2,1,1,514,0.2%,"No
"
5478,SPICE1,2,2,514,0.4%,"No
"
5479,CFAP36,1,1,514,0.2%,"No
"
5480,TRBV28,1,1,514,0.2%,"No
"
5481,GNL2,1,1,514,0.2%,"No
"
5482,STRN4,1,1,514,0.2%,"No
"
5483,NT5C1A,1,1,514,0.2%,"No
"
5484,TUBB6,1,1,514,0.2%,"No
"
5485,TUBGCP4,2,2,514,0.4%,"No
"
5486,DMD,11,9,514,1.8%,"No
"
5487,ANAPC2,2,2,514,0.4%,"No
"
5488,SLC5A9,2,2,514,0.4%,"No
"
5489,DMBT1,5,5,514,1.0%,"No
"
5490,NPC1L1,2,2,514,0.4%,"No
"
5491,ACKR3,2,1,514,0.2%,"Yes
"
5492,FNDC1,4,4,514,0.8%,"No
"
5493,RSKR,1,1,514,0.2%,"No
"
5494,ALG5,2,2,514,0.4%,"No
"
5495,ST6GAL2,2,2,514,0.4%,"No
"
5496,KNCN,1,1,514,0.2%,"No
"
5497,OR51A2,1,1,514,0.2%,"No
"
5498,DLX6,1,1,514,0.2%,"No
"
5499,OR5J2,3,3,514,0.6%,"No
"
5500,OR51A4,2,2,514,0.4%,"No
"
5501,CNOT7,1,1,514,0.2%,"No
"
5502,ZNF594,2,2,514,0.4%,"No
"
5503,MOB3C,1,1,514,0.2%,"No
"
5504,OR51T1,3,3,514,0.6%,"No
"
5505,DMP1,2,2,514,0.4%,"No
"
5506,SARDH,2,1,514,0.2%,"No
"
5507,SEZ6,3,2,514,0.4%,"No
"
5508,DNAH9,14,11,514,2.1%,"No
"
5509,GPKOW,2,2,514,0.4%,"No
"
5510,GPR162,1,1,514,0.2%,"No
"
5511,CABP4,1,1,514,0.2%,"No
"
5512,GPSM2,1,1,514,0.2%,"No
"
5513,NACC1,1,1,514,0.2%,"No
"
5514,ARHGEF16,2,2,514,0.4%,"No
"
5515,GLB1L3,1,1,514,0.2%,"No
"
5516,CC2D1B,1,1,514,0.2%,"No
"
5517,DNAH5,17,11,514,2.1%,"No
"
5518,PSMC3IP,1,1,514,0.2%,"No
"
5519,NMRK2,1,1,514,0.2%,"No
"
5520,CCNL1,1,1,514,0.2%,"No
"
5521,SPACA3,2,2,514,0.4%,"No
"
5522,NCF1,2,2,514,0.4%,"No
"
5523,DNA2,1,1,514,0.2%,"No
"
5524,DMWD,2,2,514,0.4%,"No
"
5525,TRA2A,3,1,514,0.2%,"No
"
5526,PARD6B,2,2,514,0.4%,"No
"
5527,DMPK,2,2,514,0.4%,"No
"
5528,CPSF1,2,2,514,0.4%,"No
"
5529,AKR1B10,2,2,514,0.4%,"No
"
5530,OR51B5,2,2,514,0.4%,"No
"
5531,DNAH8,11,8,514,1.6%,"No
"
5532,DNAH6,2,2,514,0.4%,"No
"
5533,PLEKHG4B,4,4,514,0.8%,"No
"
5534,DYNC1I2,3,3,514,0.6%,"No
"
5535,VPS35L,3,3,514,0.6%,"No
"
5536,DYNC1I1,3,3,514,0.6%,"No
"
5537,CCDC185,3,3,514,0.6%,"No
"
5538,MMAA,1,1,514,0.2%,"No
"
5539,IL1F10,1,1,514,0.2%,"No
"
5540,DYNC1H1,9,6,514,1.2%,"No
"
5541,PLA2G12B,1,1,514,0.2%,"No
"
5542,DNASE2,1,1,514,0.2%,"No
"
5543,EFCAB13,2,2,514,0.4%,"No
"
5544,DNASE1L3,2,2,514,0.4%,"No
"
5545,EEFSEC,1,1,514,0.2%,"No
"
5546,GPR78,1,1,514,0.2%,"No
"
5547,PAPPA2,7,5,514,1.0%,"No
"
5548,KIF2B,9,9,514,1.8%,"No
"
5549,DNASE1,1,1,514,0.2%,"No
"
5550,C5AR2,1,1,514,0.2%,"No
"
5551,DCAF12L1,4,3,514,0.6%,"No
"
5552,ATG101,1,1,514,0.2%,"No
"
5553,MIIP,1,1,514,0.2%,"No
"
5554,MFSD14B,1,1,514,0.2%,"No
"
5555,FAM183BP,1,1,514,0.2%,"No
"
5556,LRRC30,1,1,514,0.2%,"No
"
5557,AMOT,3,3,514,0.6%,"No
"
5558,PIK3R4,3,2,514,0.4%,"No
"
5559,OR14J1,1,1,514,0.2%,"No
"
5560,DNTT,1,1,514,0.2%,"No
"
5561,OR10C1,2,2,514,0.4%,"No
"
5562,TNRC18,4,3,514,0.6%,"No
"
5563,NTNG2,1,1,514,0.2%,"No
"
5564,MUC5B,17,10,514,1.9%,"No
"
5565,SLC17A7,1,1,514,0.2%,"No
"
5566,DNMT3B,4,2,514,0.4%,"Yes
"
5567,GPR174,1,1,514,0.2%,"No
"
