,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
799,TMEM255B,2,2,490,0.4%,"No
"
800,MEIS2,1,1,490,0.2%,"No
"
801,TAF2,2,2,490,0.4%,"No
"
802,ZFP41,1,1,490,0.2%,"No
"
803,ANKRD13D,1,1,490,0.2%,"No
"
804,USP49,2,2,490,0.4%,"No
"
805,WHRN,1,1,490,0.2%,"No
"
806,SPPL2C,2,2,490,0.4%,"No
"
807,GPR139,2,2,490,0.4%,"No
"
808,CLCN5,1,1,490,0.2%,"No
"
809,CLCN3,3,3,490,0.6%,"No
"
810,CLCN2,1,1,490,0.2%,"No
"
811,ACSBG1,1,1,490,0.2%,"No
"
812,ANKRD42,2,2,490,0.4%,"No
"
813,RASSF8,1,1,490,0.2%,"No
"
814,DDX60,2,2,490,0.4%,"No
"
815,SIGLEC12,1,1,490,0.2%,"No
"
816,CCDC80,1,1,490,0.2%,"No
"
817,KLHL6,1,1,490,0.2%,"Yes
"
818,KIF21A,1,1,490,0.2%,"No
"
819,CARMIL1,1,1,490,0.2%,"No
"
820,MECP2,1,1,490,0.2%,"No
"
821,PPP3R2,1,1,490,0.2%,"No
"
822,PPP6C,1,1,490,0.2%,"Yes
"
823,TACR1,1,1,490,0.2%,"No
"
824,ZNF280C,1,1,490,0.2%,"No
"
825,BLTP1,3,3,490,0.6%,"No
"
826,MEF2C,1,1,490,0.2%,"Yes
"
827,NBEAL2,1,1,490,0.2%,"No
"
828,MEN1,3,3,490,0.6%,"Yes
"
829,MEOX2,1,1,490,0.2%,"No
"
830,ZC3H4,2,2,490,0.4%,"No
"
831,LETMD1,1,1,490,0.2%,"No
"
832,CLK1,1,1,490,0.2%,"No
"
833,XPO6,2,2,490,0.4%,"No
"
834,CLIC2,1,1,490,0.2%,"No
"
835,PRRC2C,2,2,490,0.4%,"No
"
836,SPEF1,1,1,490,0.2%,"No
"
837,TBC1D1,1,1,490,0.2%,"No
"
838,DCAF13,2,2,490,0.4%,"No
"
839,DIRAS1,1,1,490,0.2%,"No
"
840,ZFR2,1,1,490,0.2%,"No
"
841,MXRA5,3,3,490,0.6%,"No
"
842,DENND4B,1,1,490,0.2%,"No
"
843,NT5C3A,1,1,490,0.2%,"No
"
844,FERMT1,1,1,490,0.2%,"No
"
845,TBC1D7,2,2,490,0.4%,"No
"
846,FGD3,1,1,490,0.2%,"No
"
847,CLCNKB,1,1,490,0.2%,"No
"
848,ABCC10,1,1,490,0.2%,"No
"
849,MAP3K1,2,2,490,0.4%,"Yes
"
850,SEC63,1,1,490,0.2%,"No
"
851,MAP3K3,4,4,490,0.8%,"No
"
852,KIF16B,1,1,490,0.2%,"No
"
853,MAP3K4,1,1,490,0.2%,"No
"
854,MTMR8,1,1,490,0.2%,"No
"
855,RNF139,1,1,490,0.2%,"No
"
856,PRMT9,1,1,490,0.2%,"No
"
857,AP5Z1,1,1,490,0.2%,"No
"
858,DOCK10,2,2,490,0.4%,"No
"
859,PPP1R1B,1,1,490,0.2%,"No
"
860,SGMS2,1,1,490,0.2%,"No
"
861,TAPBP,1,1,490,0.2%,"No
"
862,MINDY4,1,1,490,0.2%,"No
"
863,CHD6,2,2,490,0.4%,"No
"
864,TARBP1,2,2,490,0.4%,"No
"
865,RNF10,1,1,490,0.2%,"No
"
866,DPY19L4,1,1,490,0.2%,"No
"
867,MET,1,1,490,0.2%,"Yes
"
868,ALDH8A1,1,1,490,0.2%,"No
"
869,PRKAB2,1,1,490,0.2%,"No
"
870,ZNF831,1,1,490,0.2%,"No
"
871,NYAP1,1,1,490,0.2%,"No
"
872,ABTB2,1,1,490,0.2%,"No
"
873,MOB4,2,2,490,0.4%,"No
"
874,SEC16A,2,1,490,0.2%,"No
"
875,TTC27,1,1,490,0.2%,"No
"
876,ZC3H18,1,1,490,0.2%,"No
"
877,SMPD4,1,1,490,0.2%,"No
"
878,ATP2C2,1,1,490,0.2%,"No
"
879,CHEK2,4,4,490,0.8%,"Yes
"
880,POMGNT1,1,1,490,0.2%,"No
"
881,SLITRK6,1,1,490,0.2%,"No
"
882,SLC25A21,1,1,490,0.2%,"No
"
883,C7ORF57,1,1,490,0.2%,"No
"
884,OTUD7B,1,1,490,0.2%,"No
"
885,ZNF407,1,1,490,0.2%,"No
"
886,ZNF763,1,1,490,0.2%,"No
"
887,ZNF598,1,1,490,0.2%,"No
"
888,SPOCD1,1,1,490,0.2%,"No
"
889,MGAT1,1,1,490,0.2%,"No
"
890,PRKAR2A,1,1,490,0.2%,"No
"
891,ZNF345,2,2,490,0.4%,"No
"
892,TMEM225,1,1,490,0.2%,"No
"
893,DCAF12,1,1,490,0.2%,"No
"
894,CNST,1,1,490,0.2%,"No
"
895,ARMC8,1,1,490,0.2%,"No
"
896,SLC39A4,1,1,490,0.2%,"No
"
897,PARP6,2,2,490,0.4%,"No
"
898,TBC1D22B,1,1,490,0.2%,"No
"
899,PLCZ1,1,1,490,0.2%,"No
"
900,G2E3,1,1,490,0.2%,"No
"
901,PAN2,1,1,490,0.2%,"No
"
902,TARS1,1,1,490,0.2%,"No
"
903,ZBTB5,1,1,490,0.2%,"No
"
904,SLC49A3,2,2,490,0.4%,"No
"
905,ZBTB40,2,2,490,0.4%,"No
"
906,MFAP4,2,2,490,0.4%,"No
"
907,KIF14,1,1,490,0.2%,"No
"
908,POLR1B,2,2,490,0.4%,"No
"
909,AKAP11,2,2,490,0.4%,"No
"
910,DYNC2I2,1,1,490,0.2%,"No
"
911,PRKCG,1,1,490,0.2%,"No
"
912,FBXL2,2,2,490,0.4%,"No
"
913,MIA2,2,2,490,0.4%,"No
"
914,XYLB,1,1,490,0.2%,"No
"
915,PROKR2,1,1,490,0.2%,"No
"
916,PKN2,1,1,490,0.2%,"No
"
917,DLEC1,1,1,490,0.2%,"No
"
918,GIGYF1,1,1,490,0.2%,"No
"
919,PRKD1,3,3,490,0.6%,"Yes
"
920,B3GLCT,1,1,490,0.2%,"No
"
921,NID2,1,1,490,0.2%,"No
"
922,MTO1,1,1,490,0.2%,"No
"
923,LAMB4,1,1,490,0.2%,"No
"
924,ANKMY1,2,2,490,0.4%,"No
"
925,LRRC66,1,1,490,0.2%,"No
"
926,FLVCR2,1,1,490,0.2%,"No
"
927,OR4M1,2,2,490,0.4%,"No
"
928,ANXA7,1,1,490,0.2%,"No
"
929,RASL12,1,1,490,0.2%,"No
"
930,GBP5,2,2,490,0.4%,"No
"
931,ANXA11,1,1,490,0.2%,"No
"
932,TLR7,2,2,490,0.4%,"No
"
933,AOAH,1,1,490,0.2%,"No
"
934,ACSS3,1,1,490,0.2%,"No
"
935,AOX1,1,1,490,0.2%,"No
"
936,SLC25A12,1,1,490,0.2%,"No
"
937,APAF1,3,3,490,0.6%,"No
"
938,CD302,1,1,490,0.2%,"No
"
939,OR1N2,2,2,490,0.4%,"No
"
940,OR1N1,1,1,490,0.2%,"No
"
941,STOX2,4,4,490,0.8%,"No
"
942,PRDM8,2,2,490,0.4%,"No
"
943,OR1L8,1,1,490,0.2%,"No
"
944,DCLRE1A,1,1,490,0.2%,"No
"
945,PRDM9,3,3,490,0.6%,"No
"
946,PRKDC,4,4,490,0.8%,"Yes
"
947,CIITA,1,1,490,0.2%,"Yes
"
948,PRKG1,1,1,490,0.2%,"No
"
949,GOLGA5,1,1,490,0.2%,"Yes
"
950,NIPBL,3,3,490,0.6%,"No
"
951,METTL25,1,1,490,0.2%,"No
"
952,COG4,1,1,490,0.2%,"No
"
953,DMAC1,1,1,490,0.2%,"No
"
954,MAPK4,1,1,490,0.2%,"No
"
955,HS3ST4,1,1,490,0.2%,"No
"
956,USP12,1,1,490,0.2%,"No
"
957,CDK13,1,1,490,0.2%,"No
"
958,TRAPPC5,1,1,490,0.2%,"No
"
959,HECTD1,3,3,490,0.6%,"No
"
960,POU2F3,1,1,490,0.2%,"No
"
961,ERGIC2,1,1,490,0.2%,"No
"
962,GMIP,1,1,490,0.2%,"No
"
963,TRIML1,1,1,490,0.2%,"No
"
964,APBA1,2,2,490,0.4%,"No
"
965,APBB1,2,2,490,0.4%,"No
"
966,ECSIT,1,1,490,0.2%,"Yes
"
967,BBX,1,1,490,0.2%,"No
"
968,THEG,1,1,490,0.2%,"No
"
969,PRDM10,2,2,490,0.4%,"No
"
970,LRRC42,1,1,490,0.2%,"No
"
971,APC,3,3,490,0.6%,"Yes
"
972,PRDM11,1,1,490,0.2%,"No
"
973,FBXO47,1,1,490,0.2%,"No
"
974,POGLUT1,1,1,490,0.2%,"No
"
975,IFTAP,1,1,490,0.2%,"No
"
976,USO1,1,1,490,0.2%,"No
"
977,PGBD5,1,1,490,0.2%,"Yes
"
978,PRKCSH,2,2,490,0.4%,"No
"
979,MAGEC1,1,1,490,0.2%,"No
"
980,GPR173,1,1,490,0.2%,"No
"
981,PLPP3,1,1,490,0.2%,"No
"
982,STC2,2,2,490,0.4%,"No
"
983,GFPT2,1,1,490,0.2%,"No
"
984,ZNF692,1,1,490,0.2%,"No
"
985,RIC3,1,1,490,0.2%,"No
"
986,USP48,1,1,490,0.2%,"No
"
987,TYRO3,2,2,490,0.4%,"Yes
"
988,C20ORF141,1,1,490,0.2%,"No
"
989,SLC23A2,1,1,490,0.2%,"No
"
990,DNAH17,3,3,490,0.6%,"No
"
991,SLC23A1,1,1,490,0.2%,"No
"
992,LMOD1,1,1,490,0.2%,"No
"
993,CCDC158,1,1,490,0.2%,"No
"
994,ZNF446,1,1,490,0.2%,"No
"
995,TULP4,2,2,490,0.4%,"No
"
996,APLP1,1,1,490,0.2%,"No
"
997,DENND4C,1,1,490,0.2%,"No
"
998,KIF15,1,1,490,0.2%,"No
"
999,FAT4,1,1,490,0.2%,"Yes
"
1000,APOA4,1,1,490,0.2%,"No
"
1001,CDC37L1,1,1,490,0.2%,"No
"
1002,APOB,4,4,490,0.8%,"No
"
1003,MAPK8,1,1,490,0.2%,"No
"
1004,PRSS37,1,1,490,0.2%,"No
"
1005,RFXANK,1,1,490,0.2%,"No
"
1006,HS3ST2,1,1,490,0.2%,"No
"
1007,TMEM53,2,2,490,0.4%,"No
"
1008,ADAMTS9,2,2,490,0.4%,"No
"
1009,OR5I1,1,1,490,0.2%,"No
"
1010,PCDHGB4,1,1,490,0.2%,"No
"
1011,TAFA5,1,1,490,0.2%,"No
"
1012,MITF,1,1,490,0.2%,"Yes
"
1013,NOCT,1,1,490,0.2%,"No
"
1014,CCDC148,1,1,490,0.2%,"No
"
1015,MKI67,3,3,490,0.6%,"Yes
"
1016,DCHS1,1,1,490,0.2%,"No
"
1017,TRPV3,3,3,490,0.6%,"No
"
1018,MKLN1,2,2,490,0.4%,"No
"
1019,SPRED2,1,1,490,0.2%,"No
"
1020,VN1R2,1,1,490,0.2%,"No
"
1021,ATP8B3,1,1,490,0.2%,"No
"
1022,GALNT14,1,1,490,0.2%,"No
"
1023,NUDT8,1,1,490,0.2%,"No
"
1024,ARMT1,2,2,490,0.4%,"No
"
1025,MED12,1,1,490,0.2%,"Yes
"
1026,U2AF1,1,1,490,0.2%,"Yes
"
1027,TNFSF15,1,1,490,0.2%,"No
"
1028,TYRP1,1,1,490,0.2%,"No
"
1029,WDR6,1,1,490,0.2%,"No
"
1030,DOP1B,2,2,490,0.4%,"No
"
1031,MAP3K11,2,2,490,0.4%,"No
"
1032,PKHD1L1,2,2,490,0.4%,"No
"
1033,KMT2A,8,7,490,1.4%,"Yes
"
1034,DYNLL1,1,1,490,0.2%,"No
"
1035,RCE1,2,1,490,0.2%,"No
"
1036,MLLT1,2,2,490,0.4%,"Yes
"
1037,HNRNPDL,2,2,490,0.4%,"No
"
1038,DDX3Y,2,2,490,0.4%,"No
"
1039,THOC1,2,2,490,0.4%,"No
"
1040,RASSF1,1,1,490,0.2%,"No
"
1041,PDE5A,1,1,490,0.2%,"No
"
1042,STAB1,1,1,490,0.2%,"No
"
1043,EFR3A,1,1,490,0.2%,"No
"
1044,PCDHGC5,1,1,490,0.2%,"No
"
1045,SYNE3,4,4,490,0.8%,"No
"
1046,RTF1,1,1,490,0.2%,"No
"
1047,PCDHGC4,1,1,490,0.2%,"No
"
1048,RBM46,1,1,490,0.2%,"No
"
1049,NT5C1B,1,1,490,0.2%,"No
"
1050,CLEC4F,1,1,490,0.2%,"No
"
1051,TPRG1L,1,1,490,0.2%,"No
"
1052,SLC25A26,1,1,490,0.2%,"No
"
1053,MAPK8IP3,1,1,490,0.2%,"No
"
1054,SLC45A3,1,1,490,0.2%,"Yes
"
1055,SHROOM2,5,5,490,1.0%,"No
"
1056,RHPN2,1,1,490,0.2%,"No
"
1057,MPRIP,1,1,490,0.2%,"No
"
1058,SLC22A16,1,1,490,0.2%,"No
"
1059,UBC,1,1,490,0.2%,"No
"
1060,NISCH,5,3,490,0.6%,"No
"
1061,PKP3,1,1,490,0.2%,"No
"
1062,UBA7,1,1,490,0.2%,"No
"
1063,UBA1,1,1,490,0.2%,"No
"
1064,ABCB11,4,4,490,0.8%,"No
"
1065,CCDC110,1,1,490,0.2%,"No
"
1066,EIF3B,1,1,490,0.2%,"No
"
1067,SERPINA3,1,1,490,0.2%,"No
"
1068,CEP250,1,1,490,0.2%,"No
"
1069,IRS2,3,3,490,0.6%,"Yes
"
1070,FXYD4,2,2,490,0.4%,"No
"
1071,EIF3A,1,1,490,0.2%,"No
"
1072,RGS12,1,1,490,0.2%,"No
"
1073,ABCB8,1,1,490,0.2%,"No
"
1074,EIF3D,1,1,490,0.2%,"No
"
1075,ABAT,1,1,490,0.2%,"No
"
1076,EIF3F,2,2,490,0.4%,"No
"
1077,CEP68,1,1,490,0.2%,"No
"
1078,PASK,2,2,490,0.4%,"Yes
"
1079,RGL1,3,3,490,0.6%,"No
"
1080,GMEB2,1,1,490,0.2%,"No
"
1081,LRRIQ3,1,1,490,0.2%,"No
"
1082,ERICH3,2,2,490,0.4%,"No
"
1083,SLC12A6,3,3,490,0.6%,"No
"
1084,AQP4,1,1,490,0.2%,"No
"
1085,AQP5,1,1,490,0.2%,"No
"
1086,AQP6,1,1,490,0.2%,"No
"
1087,NKD1,1,1,490,0.2%,"No
"
1088,AQP9,1,1,490,0.2%,"No
"
1089,EAF1,1,1,490,0.2%,"No
"
1090,UBR1,3,3,490,0.6%,"No
"
1091,ABCA2,2,2,490,0.4%,"No
"
1092,ABCA3,2,2,490,0.4%,"No
"
1093,GPR87,1,1,490,0.2%,"No
"
1094,ABCB7,1,1,490,0.2%,"No
"
1095,RHO,1,1,490,0.2%,"No
"
1096,ABCF1,3,3,490,0.6%,"No
"
1097,IRX2,2,2,490,0.4%,"No
"
1098,ABCA4,1,1,490,0.2%,"No
"
1099,COQ10A,1,1,490,0.2%,"No
"
1100,GRK1,1,1,490,0.2%,"No
"
1101,UBP1,2,2,490,0.4%,"No
"
1102,EIF4G3,1,1,490,0.2%,"No
"
1103,AOC1,4,4,490,0.8%,"No
"
1104,RIT2,1,1,490,0.2%,"No
"
1105,ABL2,2,1,490,0.2%,"Yes
"
1106,RLN1,1,1,490,0.2%,"No
"
1107,BECN1,1,1,490,0.2%,"No
"
1108,ABR,1,1,490,0.2%,"No
"
1109,ZC3H3,1,1,490,0.2%,"No
"
1110,RICTOR,2,2,490,0.4%,"Yes
"
1111,ARCN1,2,2,490,0.4%,"No
"
1112,TRIM23,1,1,490,0.2%,"No
"
1113,ZZEF1,2,2,490,0.4%,"No
"
1114,ARL4D,2,1,490,0.2%,"No
"
1115,CDHR5,1,1,490,0.2%,"No
"
1116,ARL6,1,1,490,0.2%,"No
"
1117,SPATA8,1,1,490,0.2%,"No
"
1118,ACACA,1,1,490,0.2%,"No
"
1119,ACACB,1,1,490,0.2%,"No
"
1120,ADAMTS7,3,3,490,0.6%,"No
"
1121,CAMSAP1,1,1,490,0.2%,"No
"
1122,HCN1,2,2,490,0.4%,"No
"
1123,UGDH,1,1,490,0.2%,"No
"
1124,ADAMTS6,1,1,490,0.2%,"No
"
1125,SEPTIN6,1,1,490,0.2%,"Yes
"
1126,TBC1D9,1,1,490,0.2%,"No
"
1127,BAZ1A,1,1,490,0.2%,"No
"
1128,ACLY,2,2,490,0.4%,"No
"
1129,UGT2B7,2,2,490,0.4%,"No
"
1130,UGT2B15,1,1,490,0.2%,"No
"
1131,UMOD,2,1,490,0.2%,"No
"
1132,UGT8,1,1,490,0.2%,"No
"
1133,CLASP2,1,1,490,0.2%,"No
"
1134,IGLV2-33,1,1,490,0.2%,"No
"
1135,POGZ,3,3,490,0.6%,"No
"
1136,ARHGAP4,4,4,490,0.8%,"No
"
1137,COLGALT2,1,1,490,0.2%,"No
"
1138,RAD54B,2,2,490,0.4%,"No
"
1139,PLXND1,3,3,490,0.6%,"No
"
1140,DIXDC1,1,1,490,0.2%,"No
"
1141,ATP10B,1,1,490,0.2%,"No
"
1142,GLMN,1,1,490,0.2%,"No
"
1143,HHLA2,1,1,490,0.2%,"No
"
1144,DUSP13,1,1,490,0.2%,"No
"
1145,MYOM3,1,1,490,0.2%,"No
"
1146,COL14A1,1,1,490,0.2%,"No
"
1147,RNF2,1,1,490,0.2%,"No
"
1148,ACTA1,1,1,490,0.2%,"No
"
1149,ACTA2,1,1,490,0.2%,"No
"
1150,UPP1,1,1,490,0.2%,"No
"
1151,FICD,1,1,490,0.2%,"No
"
1152,WDR45,1,1,490,0.2%,"No
"
1153,PHF8,2,2,490,0.4%,"No
"
1154,EML3,1,1,490,0.2%,"No
"
1155,KDM6B,1,1,490,0.2%,"No
"
1156,EPB41L3,1,1,490,0.2%,"No
"
1157,KANK4,1,1,490,0.2%,"No
"
1158,CFAP45,1,1,490,0.2%,"No
"
1159,KIAA1755,2,2,490,0.4%,"No
"
1160,ATG2A,1,1,490,0.2%,"No
"
1161,NGEF,1,1,490,0.2%,"No
"
1162,GPATCH8,1,1,490,0.2%,"No
"
1163,CNTNAP4,3,3,490,0.6%,"No
"
1164,RAD54L2,3,3,490,0.6%,"No
"
1165,FBXO7,1,1,490,0.2%,"No
"
1166,UQCC4,1,1,490,0.2%,"No
"
1167,SH3GLB2,1,1,490,0.2%,"No
"
1168,C15ORF39,1,1,490,0.2%,"No
"
1169,LRRCC1,1,1,490,0.2%,"No
"
1170,ACTB,1,1,490,0.2%,"Yes
"
1171,HELZ2,3,3,490,0.6%,"No
"
1172,KNDC1,1,1,490,0.2%,"No
"
1173,PGBD2,2,2,490,0.4%,"No
"
1174,PWWP3B,1,1,490,0.2%,"No
"
1175,DOCK7,3,3,490,0.6%,"No
"
1176,UQCRC2,1,1,490,0.2%,"No
"
1177,UQCRC1,2,2,490,0.4%,"No
"
1178,OR5B3,1,1,490,0.2%,"No
"
1179,ZC3H6,1,1,490,0.2%,"No
"
1180,KHDC1L,1,1,490,0.2%,"No
"
1181,BTN2A1,1,1,490,0.2%,"No
"
1182,IQUB,1,1,490,0.2%,"No
"
1183,MCF2L2,1,1,490,0.2%,"No
"
1184,TBC1D2B,1,1,490,0.2%,"No
"
1185,HYPK,2,2,490,0.4%,"No
"
1186,FSTL4,1,1,490,0.2%,"No
"
1187,PRPF40B,1,1,490,0.2%,"No
"
1188,IFNL3,1,1,490,0.2%,"No
"
1189,MRPS27,1,1,490,0.2%,"No
"
1190,TCTE1,1,1,490,0.2%,"No
"
1191,IFNL1,1,1,490,0.2%,"No
"
1192,STARD7,1,1,490,0.2%,"No
"
1193,KAT8,1,1,490,0.2%,"No
"
1194,PTPRT,2,2,490,0.4%,"Yes
"
1195,ELOA2,1,1,490,0.2%,"No
"
1196,ZNF644,1,1,490,0.2%,"No
"
1197,C2ORF83,1,1,490,0.2%,"No
"
1198,CD160,1,1,490,0.2%,"No
"
1199,FAM161A,1,1,490,0.2%,"No
"
1200,HIC2,1,1,490,0.2%,"No
"
1201,USH2A,3,3,490,0.6%,"No
"
1202,TNRC6B,2,2,490,0.4%,"No
"
1203,CUL9,2,2,490,0.4%,"No
"
1204,NAT16,1,1,490,0.2%,"No
"
1205,DSTYK,1,1,490,0.2%,"No
"
1206,TOGARAM1,1,1,490,0.2%,"No
"
1207,EMC4,1,1,490,0.2%,"No
"
1208,ZNRF3,3,3,490,0.6%,"Yes
"
1209,ACTN4,1,1,490,0.2%,"No
"
1210,USP42,2,2,490,0.4%,"No
"
1211,ZC3H12C,3,3,490,0.6%,"No
"
1212,FBXO17,1,1,490,0.2%,"No
"
1213,FHDC1,2,2,490,0.4%,"No
"
1214,CADM4,1,1,490,0.2%,"No
"
1215,SLC6A18,1,1,490,0.2%,"No
"
1216,ACTN3,1,1,490,0.2%,"No
"
1217,USP10,1,1,490,0.2%,"No
"
1218,SGSM1,1,1,490,0.2%,"No
"
1219,SNRNP48,1,1,490,0.2%,"No
"
1220,ANO5,1,1,490,0.2%,"No
"
1221,SYTL1,1,1,490,0.2%,"No
"
1222,PTCHD3,1,1,490,0.2%,"No
"
1223,ANKRD24,1,1,490,0.2%,"No
"
1224,ZMIZ2,2,2,490,0.4%,"No
"
1225,ZNF721,2,2,490,0.4%,"No
"
1226,FBXL20,2,2,490,0.4%,"No
"
1227,SACS,4,4,490,0.8%,"No
"
1228,ALKBH6,1,1,490,0.2%,"No
"
1229,ACVR2A,1,1,490,0.2%,"Yes
"
1230,ACVR2B,1,1,490,0.2%,"No
"
1231,ACY1,1,1,490,0.2%,"No
"
1232,LATS1,1,1,490,0.2%,"Yes
"
1233,DCAF8,1,1,490,0.2%,"No
"
1234,KLHL40,2,2,490,0.4%,"No
"
1235,BLID,1,1,490,0.2%,"No
"
1236,NPHP4,1,1,490,0.2%,"No
"
1237,SERAC1,1,1,490,0.2%,"No
"
1238,NUDCD1,1,1,490,0.2%,"No
"
1239,PRPF38A,2,2,490,0.4%,"No
"
1240,CGNL1,1,1,490,0.2%,"No
"
1241,SH3RF3,2,2,490,0.4%,"No
"
1242,FGF20,1,1,490,0.2%,"No
"
1243,KIR2DL1,1,1,490,0.2%,"No
"
1244,ROS1,3,3,490,0.6%,"Yes
"
1245,RORC,1,1,490,0.2%,"No
"
1246,SMC3,1,1,490,0.2%,"Yes
"
1247,ROBO2,2,2,490,0.4%,"No
"
1248,ROBO1,2,2,490,0.4%,"Yes
"
1249,FBXW8,2,2,490,0.4%,"No
"
1250,GJD2,1,1,490,0.2%,"No
"
1251,KIT,3,1,490,0.2%,"Yes
"
1252,STEAP2,1,1,490,0.2%,"No
"
1253,BMPER,2,2,490,0.4%,"No
"
1254,HID1,2,2,490,0.4%,"No
"
1255,C9ORF152,1,1,490,0.2%,"No
"
1256,FADS6,2,2,490,0.4%,"No
"
1257,C2ORF78,1,1,490,0.2%,"No
"
1258,KIR3DL1,1,1,490,0.2%,"No
"
1259,KIR3DL2,1,1,490,0.2%,"No
"
1260,C2ORF68,1,1,490,0.2%,"No
"
1261,RABEP1,1,1,490,0.2%,"Yes
"
1262,RRP9,1,1,490,0.2%,"No
"
1263,CBFA2T2,1,1,490,0.2%,"No
"
1264,ARHGEF1,1,1,490,0.2%,"No
"
1265,FBXO9,2,2,490,0.4%,"No
"
1266,KHDRBS2,2,2,490,0.4%,"No
"
1267,TEX101,1,1,490,0.2%,"No
"
1268,DISP1,1,1,490,0.2%,"No
"
1269,FRMD5,1,1,490,0.2%,"No
"
1270,SELENOO,1,1,490,0.2%,"No
"
1271,FBXO10,1,1,490,0.2%,"No
"
1272,FBXL4,1,1,490,0.2%,"No
"
1273,ZBED9,1,1,490,0.2%,"No
"
1274,MRS2,2,2,490,0.4%,"No
"
1275,ATG12,1,1,490,0.2%,"No
"
1276,PNMA5,2,2,490,0.4%,"No
"
1277,PWWP2A,1,1,490,0.2%,"No
"
1278,KPNA1,1,1,490,0.2%,"No
"
1279,KPNA2,1,1,490,0.2%,"No
"
1280,TIAM2,3,3,490,0.6%,"No
"
1281,C16ORF46,1,1,490,0.2%,"No
"
1282,VSTM1,1,1,490,0.2%,"No
"
1283,FBXL5,1,1,490,0.2%,"No
"
1284,KIF25,2,2,490,0.4%,"No
"
1285,LIN54,1,1,490,0.2%,"No
"
1286,PCSK7,2,2,490,0.4%,"Yes
"
1287,GPR142,2,2,490,0.4%,"No
"
1288,CTDP1,2,2,490,0.4%,"No
"
1289,SLC28A2,2,2,490,0.4%,"No
"
1290,SLC28A1,1,1,490,0.2%,"No
"
1291,CCDC30,1,1,490,0.2%,"No
"
1292,KLHL4,1,1,490,0.2%,"No
"
1293,FAM50B,2,2,490,0.4%,"No
"
1294,PARP9,1,1,490,0.2%,"No
"
1295,WDR62,2,2,490,0.4%,"No
"
1296,SKIDA1,1,1,490,0.2%,"No
"
1297,TLN2,2,2,490,0.4%,"No
"
1298,RBM17,1,1,490,0.2%,"No
"
1299,KRAS,4,4,490,0.8%,"Yes
"
1300,KRTAP5-9,1,1,490,0.2%,"No
"
1301,SCAF11,1,1,490,0.2%,"No
"
1302,EBAG9,1,1,490,0.2%,"No
"
1303,SPATA18,1,1,490,0.2%,"No
"
1304,KANK1,1,1,490,0.2%,"No
"
1305,FUT3,2,2,490,0.4%,"No
"
1306,DIP2A,1,1,490,0.2%,"No
"
1307,SLC39A11,1,1,490,0.2%,"No
"
1308,FUT1,1,1,490,0.2%,"No
"
1309,RCOR1,1,1,490,0.2%,"No
"
1310,C14ORF180,1,1,490,0.2%,"No
"
1311,CD99L2,1,1,490,0.2%,"No
"
1312,KCNH6,1,1,490,0.2%,"No
"
1313,FUT7,1,1,490,0.2%,"No
"
1314,KRT9,1,1,490,0.2%,"No
"
1315,FGD5,1,1,490,0.2%,"No
"
1316,HTR3B,2,2,490,0.4%,"No
"
1317,CDK11A,1,1,490,0.2%,"No
"
1318,ARRDC5,1,1,490,0.2%,"No
"
1319,MYOM2,2,2,490,0.4%,"No
"
1320,PHGDH,2,2,490,0.4%,"No
"
1321,B3GAT3,1,1,490,0.2%,"No
"
1322,CYFIP1,1,1,490,0.2%,"No
"
1323,RSBN1L,1,1,490,0.2%,"No
"
1324,WNT5B,1,1,490,0.2%,"No
"
1325,FYB1,1,1,490,0.2%,"No
"
1326,MDN1,4,4,490,0.8%,"No
"
1327,IGKV2D-24,1,1,490,0.2%,"No
"
1328,KDSR,1,1,490,0.2%,"Yes
"
1329,FAF2,1,1,490,0.2%,"No
"
1330,FUT8,1,1,490,0.2%,"No
"
1331,PSME4,1,1,490,0.2%,"No
"
1332,G6PD,2,2,490,0.4%,"No
"
1333,MTHFD1L,1,1,490,0.2%,"No
"
1334,INTS3,2,2,490,0.4%,"No
"
1335,CNOT10,1,1,490,0.2%,"No
"
1336,SLC38A5,1,1,490,0.2%,"No
"
1337,KRT31,1,1,490,0.2%,"No
"
1338,ZW10,2,2,490,0.4%,"No
"
1339,PPP6R1,1,1,490,0.2%,"No
"
1340,NLGN1,1,1,490,0.2%,"No
"
1341,ARHGEF2,2,2,490,0.4%,"No
"
1342,PRICKLE1,1,1,490,0.2%,"No
"
1343,INPP5F,2,2,490,0.4%,"No
"
1344,FAM153B,1,1,490,0.2%,"No
"
1345,KRT20,1,1,490,0.2%,"No
"
1346,MCTP1,1,1,490,0.2%,"No
"
1347,ITPRID1,2,2,490,0.4%,"No
"
1348,CLTB,1,1,490,0.2%,"No
"
1349,PIMREG,2,2,490,0.4%,"No
"
1350,ZFHX4,3,3,490,0.6%,"No
"
1351,PLEKHA5,3,3,490,0.6%,"No
"
1352,RNF216,1,1,490,0.2%,"No
"
1353,MICALL2,1,1,490,0.2%,"No
"
1354,PPARGC1A,3,2,490,0.4%,"No
"
1355,DNER,1,1,490,0.2%,"No
"
1356,CNTN2,1,1,490,0.2%,"No
"
1357,MMP24,1,1,490,0.2%,"No
"
1358,KRT18,1,1,490,0.2%,"No
"
1359,INTS2,1,1,490,0.2%,"No
"
1360,UBOX5,1,1,490,0.2%,"No
"
