,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
2297,KLF8,4,4,402,1.0%,"No
"
2298,RPLP0,3,3,402,0.7%,"No
"
2299,ARHGEF9,1,1,402,0.2%,"No
"
2300,WRAP73,4,4,402,1.0%,"No
"
2301,SCAPER,4,4,402,1.0%,"No
"
2302,ZBTB21,2,2,402,0.5%,"No
"
2303,PADI2,1,1,402,0.2%,"No
"
2304,RHOBTB2,1,1,402,0.2%,"No
"
2305,CHRDL2,1,1,402,0.2%,"No
"
2306,RRP12,5,4,402,1.0%,"No
"
2307,SYNE2,10,10,402,2.5%,"No
"
2308,POLR1A,4,4,402,1.0%,"No
"
2309,NUP210,1,1,402,0.2%,"No
"
2310,ZNF473,1,1,402,0.2%,"No
"
2311,MAP7D1,2,2,402,0.5%,"No
"
2312,CHCHD5,1,1,402,0.2%,"No
"
2313,RPAIN,1,1,402,0.2%,"No
"
2314,AKNAD1,3,3,402,0.7%,"No
"
2315,DTX4,2,2,402,0.5%,"No
"
2316,S100A16,2,1,402,0.2%,"No
"
2317,CCDC88A,4,4,402,1.0%,"No
"
2318,MAGEE2,3,3,402,0.7%,"No
"
2319,POLR3B,1,1,402,0.2%,"No
"
2320,PSMB11,2,2,402,0.5%,"No
"
2321,CHODL,1,1,402,0.2%,"No
"
2322,C9ORF64,2,2,402,0.5%,"No
"
2323,ZHX1,2,2,402,0.5%,"No
"
2324,ARHGEF40,1,1,402,0.2%,"No
"
2325,ALKBH7,1,1,402,0.2%,"No
"
2326,FBXW9,1,1,402,0.2%,"No
"
2327,UPRT,2,2,402,0.5%,"No
"
2328,NDC1,1,1,402,0.2%,"No
"
2329,NXPH3,1,1,402,0.2%,"No
"
2330,IPO9,1,1,402,0.2%,"No
"
2331,RPN2,2,2,402,0.5%,"No
"
2332,RPS2,1,1,402,0.2%,"No
"
2333,KBTBD4,1,1,402,0.2%,"Yes
"
2334,GPR45,2,2,402,0.5%,"No
"
2335,RPS3A,1,1,402,0.2%,"No
"
2336,PACSIN2,1,1,402,0.2%,"No
"
2337,TBC1D12,1,1,402,0.2%,"No
"
2338,EXOC6B,2,2,402,0.5%,"No
"
2339,PLEKHG4,1,1,402,0.2%,"No
"
2340,DNAJC9,1,1,402,0.2%,"No
"
2341,RNF19A,1,1,402,0.2%,"No
"
2342,SIK2,3,3,402,0.7%,"No
"
2343,INTS7,1,1,402,0.2%,"No
"
2344,PLCB1,1,1,402,0.2%,"No
"
2345,RPN1,1,1,402,0.2%,"Yes
"
2346,MRPS12,1,1,402,0.2%,"No
"
2347,PHLPP1,1,1,402,0.2%,"No
"
2348,LAG3,1,1,402,0.2%,"No
"
2349,PAMR1,1,1,402,0.2%,"No
"
2350,FAR2,2,2,402,0.5%,"No
"
2351,SYT3,1,1,402,0.2%,"No
"
2352,ABI3BP,1,1,402,0.2%,"No
"
2353,LAMA2,8,8,402,2.0%,"No
"
2354,VPS13A,3,3,402,0.7%,"No
"
2355,LAMA3,5,5,402,1.2%,"No
"
2356,SEL1L3,3,3,402,0.7%,"No
"
2357,SLC6A14,1,1,402,0.2%,"No
"
2358,DOK4,1,1,402,0.2%,"No
"
2359,CAMKK1,2,2,402,0.5%,"No
"
2360,TENM3,2,2,402,0.5%,"No
"
2361,FLYWCH1,2,2,402,0.5%,"Yes
"
2362,SLF2,5,5,402,1.2%,"No
"
2363,SLF1,2,2,402,0.5%,"No
"
2364,WDR11,4,4,402,1.0%,"No
"
2365,LMBR1L,1,1,402,0.2%,"No
"
2366,SGIP1,2,2,402,0.5%,"No
"
2367,RPS6KB1,4,4,402,1.0%,"No
"
2368,FAM47A,1,1,402,0.2%,"No
"
2369,TMEM154,2,2,402,0.5%,"No
"
2370,RPS4Y1,2,2,402,0.5%,"No
"
2371,UAP1L1,1,1,402,0.2%,"No
"
2372,RPS6KA1,2,2,402,0.5%,"No
"
2373,LAMB2,2,2,402,0.5%,"No
"
2374,LAMB3,1,1,402,0.2%,"No
"
2375,LAMC1,5,5,402,1.2%,"No
"
2376,LAMP1,1,1,402,0.2%,"No
"
2377,LAMC2,6,6,402,1.5%,"No
"
2378,NUDT19,1,1,402,0.2%,"No
"
2379,VPS33A,1,1,402,0.2%,"No
"
2380,ARMH4,1,1,402,0.2%,"No
"
2381,LRR1,1,1,402,0.2%,"No
"
2382,LAMA4,8,8,402,2.0%,"No
"
2383,NOL6,4,4,402,1.0%,"No
"
2384,LAMA5,4,4,402,1.0%,"No
"
2385,LAMB1,6,6,402,1.5%,"No
"
2386,TAS2R8,1,1,402,0.2%,"No
"
2387,TAS2R13,1,1,402,0.2%,"No
"
2388,CDKN2AIPNL,1,1,402,0.2%,"No
"
2389,TMEM169,2,2,402,0.5%,"No
"
2390,ACP7,1,1,402,0.2%,"No
"
2391,LBP,2,2,402,0.5%,"No
"
2392,KRI1,1,1,402,0.2%,"No
"
2393,JMJD4,1,1,402,0.2%,"No
"
2394,DHH,1,1,402,0.2%,"No
"
2395,F11R,1,1,402,0.2%,"No
"
2396,MOSPD2,1,1,402,0.2%,"No
"
2397,CCDC120,1,1,402,0.2%,"No
"
2398,RTN4RL1,1,1,402,0.2%,"No
"
2399,DNAH2,13,13,402,3.2%,"No
"
2400,LCP2,1,1,402,0.2%,"No
"
2401,OR4K14,1,1,402,0.2%,"No
"
2402,LBR,1,1,402,0.2%,"No
"
2403,TRAT1,2,2,402,0.5%,"No
"
2404,LCN1,3,3,402,0.7%,"No
"
2405,SEMA3D,2,2,402,0.5%,"No
"
2406,LDHC,1,1,402,0.2%,"No
"
2407,PLEKHA7,3,2,402,0.5%,"No
"
2408,STMN3,1,1,402,0.2%,"No
"
2409,GAS1,1,1,402,0.2%,"No
"
2410,NTM,1,1,402,0.2%,"No
"
2411,LRRC32,1,1,402,0.2%,"No
"
2412,RBM44,2,2,402,0.5%,"No
"
2413,GATA3,1,1,402,0.2%,"Yes
"
2414,GATA2,2,2,402,0.5%,"Yes
"
2415,GAS8,1,1,402,0.2%,"No
"
2416,GAS6,2,2,402,0.5%,"No
"
2417,GAS2,2,2,402,0.5%,"No
"
2418,TTC21A,2,2,402,0.5%,"No
"
2419,C4ORF51,1,1,402,0.2%,"No
"
2420,LEP,1,1,402,0.2%,"No
"
2421,DZIP1L,2,2,402,0.5%,"No
"
2422,GBA1,1,1,402,0.2%,"No
"
2423,LEPR,1,1,402,0.2%,"No
"
2424,GATM,1,1,402,0.2%,"No
"
2425,LETM1,2,1,402,0.2%,"No
"
2426,LFNG,1,1,402,0.2%,"No
"
2427,GATA4,1,1,402,0.2%,"Yes
"
2428,LACRT,2,2,402,0.5%,"No
"
2429,CATIP,1,1,402,0.2%,"No
"
2430,IRAK1BP1,1,1,402,0.2%,"No
"
2431,COL13A1,3,2,402,0.5%,"No
"
2432,COL12A1,2,2,402,0.5%,"No
"
2433,GBP2,1,1,402,0.2%,"No
"
2434,COL11A2,2,2,402,0.5%,"No
"
2435,GBP1,2,2,402,0.5%,"No
"
2436,COL11A1,9,8,402,2.0%,"No
"
2437,C1QL3,1,1,402,0.2%,"No
"
2438,TEPSIN,2,2,402,0.5%,"No
"
2439,LGALS8,1,1,402,0.2%,"No
"
2440,COL17A1,1,1,402,0.2%,"No
"
2441,COL16A1,2,2,402,0.5%,"No
"
2442,GC,1,1,402,0.2%,"No
"
2443,SLC23A3,2,2,402,0.5%,"No
"
2444,COL15A1,6,5,402,1.2%,"No
"
2445,TOPAZ1,2,2,402,0.5%,"No
"
2446,LIG4,1,1,402,0.2%,"No
"
2447,GCNT1,2,2,402,0.5%,"No
"
2448,GCKR,1,1,402,0.2%,"No
"
2449,COPA,4,4,402,1.0%,"No
"
2450,GCK,2,2,402,0.5%,"No
"
2451,IKBIP,1,1,402,0.2%,"No
"
2452,GBP7,1,1,402,0.2%,"No
"
2453,COL19A1,3,3,402,0.7%,"No
"
2454,B3GNTL1,1,1,402,0.2%,"No
"
2455,UGT2A2,2,2,402,0.5%,"No
"
2456,C3ORF62,1,1,402,0.2%,"No
"
2457,LHB,1,1,402,0.2%,"No
"
2458,LHX1,2,2,402,0.5%,"No
"
2459,NR6A1,3,3,402,0.7%,"No
"
2460,LIFR,3,3,402,0.7%,"Yes
"
2461,KAT2A,2,2,402,0.5%,"No
"
2462,LIG1,1,1,402,0.2%,"No
"
2463,LIPC,1,1,402,0.2%,"No
"
2464,LIPE,5,5,402,1.2%,"No
"
2465,GDF9,1,1,402,0.2%,"No
"
2466,ZNF713,1,1,402,0.2%,"No
"
2467,MSTN,2,2,402,0.5%,"No
"
2468,EMB,1,1,402,0.2%,"No
"
2469,MAP3K8,1,1,402,0.2%,"No
"
2470,FAT3,8,8,402,2.0%,"No
"
2471,NEDD1,1,1,402,0.2%,"No
"
2472,GCSH,1,1,402,0.2%,"No
"
2473,LDLRAD1,1,1,402,0.2%,"No
"
2474,GCNT2,2,2,402,0.5%,"No
"
2475,KLHDC1,1,1,402,0.2%,"No
"
2476,CD300LF,1,1,402,0.2%,"No
"
2477,ABLIM1,1,1,402,0.2%,"No
"
2478,LIMK1,2,2,402,0.5%,"No
"
2479,LIMK2,1,1,402,0.2%,"No
"
2480,LIMS1,2,2,402,0.5%,"No
"
2481,LRRC70,2,2,402,0.5%,"No
"
2482,GFI1,1,1,402,0.2%,"No
"
2483,ZSWIM4,2,2,402,0.5%,"No
"
2484,RIN3,1,1,402,0.2%,"No
"
2485,LARGE2,1,1,402,0.2%,"No
"
2486,L1TD1,1,1,402,0.2%,"No
"
2487,GGNBP2,4,4,402,1.0%,"No
"
2488,THNSL1,2,2,402,0.5%,"No
"
2489,ATP8B4,2,2,402,0.5%,"No
"
2490,GDI2,1,1,402,0.2%,"No
"
2491,OR5P2,1,1,402,0.2%,"No
"
2492,GDF10,1,1,402,0.2%,"No
"
2493,LLGL2,2,2,402,0.5%,"No
"
2494,SIMC1,1,1,402,0.2%,"No
"
2495,LLGL1,5,4,402,1.0%,"No
"
2496,ANKRD44,3,3,402,0.7%,"No
"
2497,LMAN1,2,2,402,0.5%,"No
"
2498,FAM227B,1,1,402,0.2%,"No
"
2499,PCED1B,2,2,402,0.5%,"No
"
2500,B4GALT1,1,1,402,0.2%,"No
"
2501,KRT74,1,1,402,0.2%,"No
"
2502,ZC3H14,1,1,402,0.2%,"No
"
2503,GGT1,2,2,402,0.5%,"No
"
2504,MAP9,2,2,402,0.5%,"No
"
2505,GFRA3,1,1,402,0.2%,"No
"
2506,PLBD1,1,1,402,0.2%,"No
"
2507,ANKRD36C,3,3,402,0.7%,"No
"
2508,CAAP1,1,1,402,0.2%,"No
"
2509,ZNF649,1,1,402,0.2%,"No
"
2510,CPLANE1,5,5,402,1.2%,"No
"
2511,WNK4,2,2,402,0.5%,"No
"
2512,TMEM65,1,1,402,0.2%,"No
"
2513,WNK2,3,3,402,0.7%,"No
"
2514,WNK3,5,5,402,1.2%,"No
"
2515,CPB1,2,2,402,0.5%,"No
"
2516,GHR,2,2,402,0.5%,"No
"
2517,CPA2,2,2,402,0.5%,"No
"
2518,GH2,1,1,402,0.2%,"No
"
2519,GGT5,2,2,402,0.5%,"No
"
2520,COX15,1,1,402,0.2%,"No
"
2521,GGT7,2,2,402,0.5%,"No
"
2522,COX11,1,1,402,0.2%,"No
"
2523,OR6Q1,1,1,402,0.2%,"No
"
2524,CRIPAK,1,1,402,0.2%,"No
"
2525,UBXN11,2,2,402,0.5%,"No
"
2526,CPT1A,1,1,402,0.2%,"No
"
2527,CPS1,4,4,402,1.0%,"Yes
"
2528,IDO2,1,1,402,0.2%,"No
"
2529,FAM209B,1,1,402,0.2%,"No
"
2530,RGPD1,2,2,402,0.5%,"No
"
2531,OR10A7,1,1,402,0.2%,"No
"
2532,CLDN7,1,1,402,0.2%,"No
"
2533,GIPR,1,1,402,0.2%,"No
"
2534,NPL,1,1,402,0.2%,"No
"
2535,CLDN4,2,2,402,0.5%,"No
"
2536,ILKAP,2,2,402,0.5%,"No
"
2537,ZNF438,1,1,402,0.2%,"No
"
2538,CDCA2,8,7,402,1.7%,"No
"
2539,CRAT,1,1,402,0.2%,"No
"
2540,DPY19L3,1,1,402,0.2%,"No
"
2541,CR2,3,3,402,0.7%,"No
"
2542,CR1L,1,1,402,0.2%,"No
"
2543,CR1,5,5,402,1.2%,"No
"
2544,CPT1B,1,1,402,0.2%,"No
"
2545,CST9L,1,1,402,0.2%,"No
"
2546,OR1S1,1,1,402,0.2%,"No
"
2547,SLC5A12,4,4,402,1.0%,"No
"
2548,MPEG1,1,1,402,0.2%,"Yes
"
2549,CRHR2,1,1,402,0.2%,"No
"
2550,CRHR1,2,2,402,0.5%,"No
"
2551,CRHBP,1,1,402,0.2%,"No
"
2552,HSPA12B,1,1,402,0.2%,"No
"
2553,CREM,1,1,402,0.2%,"No
"
2554,MGAT5B,2,2,402,0.5%,"No
"
2555,ATF6B,1,1,402,0.2%,"No
"
2556,SLC26A11,4,4,402,1.0%,"No
"
2557,CREBBP,3,3,402,0.7%,"Yes
"
2558,SNAP47,1,1,402,0.2%,"No
"
2559,ATF2,1,1,402,0.2%,"No
"
2560,FAM27E5,1,1,402,0.2%,"No
"
2561,PEBP4,1,1,402,0.2%,"No
"
2562,PATL1,1,1,402,0.2%,"No
"
2563,OR4D11,1,1,402,0.2%,"No
"
2564,OTULIN,1,1,402,0.2%,"No
"
2565,OR4D6,2,2,402,0.5%,"No
"
2566,OR5A2,1,1,402,0.2%,"No
"
2567,STON1-GTF2A1L,1,1,402,0.2%,"No
"
2568,SLCO4A1,1,1,402,0.2%,"No
"
2569,SLCO3A1,1,1,402,0.2%,"No
"
2570,CAVIN1,1,1,402,0.2%,"No
"
2571,SLCO1B3,5,5,402,1.2%,"No
"
2572,TMEM102,1,1,402,0.2%,"No
"
2573,HMX3,1,1,402,0.2%,"No
"
2574,ALS2CL,1,1,402,0.2%,"No
"
2575,FAM13C,1,1,402,0.2%,"No
"
2576,PLXNA4,7,7,402,1.7%,"No
"
2577,TRARG1,1,1,402,0.2%,"No
"
2578,TOM1L2,2,2,402,0.5%,"No
"
2579,OOSP2,1,1,402,0.2%,"No
"
2580,DCAF4L1,1,1,402,0.2%,"No
"
2581,RPS19BP1,1,1,402,0.2%,"No
"
2582,SLC16A9,2,2,402,0.5%,"No
"
2583,CCDC88C,1,1,402,0.2%,"No
"
2584,ALDH7A1,1,1,402,0.2%,"No
"
2585,UNC5A,2,2,402,0.5%,"No
"
2586,ATP5F1B,2,2,402,0.5%,"No
"
2587,ATP5F1C,1,1,402,0.2%,"No
"
2588,C6ORF118,2,2,402,0.5%,"No
"
2589,PDIA6,3,3,402,0.7%,"No
"
2590,RNF145,2,2,402,0.5%,"No
"
2591,RNF19B,3,3,402,0.7%,"No
"
2592,SLC35A3,1,1,402,0.2%,"No
"
2593,ARHGEF25,2,2,402,0.5%,"No
"
2594,ZNF485,1,1,402,0.2%,"No
"
2595,SLC44A1,3,3,402,0.7%,"No
"
2596,PRR30,1,1,402,0.2%,"No
"
2597,ARFRP1,1,1,402,0.2%,"Yes
"
2598,IL1RL2,2,2,402,0.5%,"No
"
2599,NLRP5,3,3,402,0.7%,"No
"
2600,HMGCLL1,1,1,402,0.2%,"No
"
2601,NLRP8,2,2,402,0.5%,"No
"
2602,PCDH18,2,2,402,0.5%,"No
"
2603,MMRN2,3,3,402,0.7%,"No
"
2604,NLRP13,2,2,402,0.5%,"No
"
2605,EAF2,2,2,402,0.5%,"No
"
2606,SLTM,2,2,402,0.5%,"No
"
2607,SUCLG1,2,2,402,0.5%,"No
"
2608,AGMAT,1,1,402,0.2%,"No
"
2609,SUCLA2,1,1,402,0.2%,"No
"
2610,TRAP1,2,2,402,0.5%,"No
"
2611,ITFG2,1,1,402,0.2%,"No
"
2612,EHMT1,2,2,402,0.5%,"No
"
2613,CHMP4B,1,1,402,0.2%,"No
"
2614,DDX4,2,2,402,0.5%,"Yes
"
2615,TLE6,1,1,402,0.2%,"No
"
2616,ATP5MC2,1,1,402,0.2%,"No
"
2617,SUCLG2,2,2,402,0.5%,"No
"
2618,PPP2R2D,1,1,402,0.2%,"No
"
2619,NIPAL2,1,1,402,0.2%,"No
"
2620,CELA3A,1,1,402,0.2%,"No
"
2621,ZNF552,1,1,402,0.2%,"No
"
2622,PIGU,1,1,402,0.2%,"No
"
2623,IL18RAP,2,2,402,0.5%,"No
"
2624,NAMPT,1,1,402,0.2%,"No
"
2625,KANK3,1,1,402,0.2%,"No
"
2626,APBB1IP,1,1,402,0.2%,"No
"
2627,TRIM24,3,3,402,0.7%,"Yes
"
2628,RBM12,2,2,402,0.5%,"No
"
2629,PUS7,1,1,402,0.2%,"No
"
2630,DNAI4,3,3,402,0.7%,"No
"
2631,INPP4B,3,3,402,0.7%,"Yes
"
2632,TOB1,2,2,402,0.5%,"No
"
2633,ANO9,1,1,402,0.2%,"No
"
2634,HCAR2,1,1,402,0.2%,"No
"
2635,NUTM2G,2,2,402,0.5%,"No
"
2636,FCHO2,2,2,402,0.5%,"No
"
2637,USE1,1,1,402,0.2%,"No
"
2638,ATP6V1A,2,2,402,0.5%,"No
"
2639,SF3B3,2,2,402,0.5%,"No
"
2640,WDR44,1,1,402,0.2%,"No
"
2641,TEX2,1,1,402,0.2%,"No
"
2642,SHCBP1,2,2,402,0.5%,"No
"
2643,SF3B1,4,4,402,1.0%,"Yes
"
2644,CCDC93,1,1,402,0.2%,"No
"
2645,PSENEN,1,1,402,0.2%,"No
"
2646,CARF,1,1,402,0.2%,"No
"
2647,ATP6V1B1,2,2,402,0.5%,"No
"
2648,TMEM165,2,2,402,0.5%,"No
"
2649,HPS6,3,3,402,0.7%,"No
"
2650,ATP6V1B2,2,2,402,0.5%,"Yes
"
2651,CDKL1,1,1,402,0.2%,"No
"
2652,AKAP9,12,11,402,2.7%,"No
"
2653,KIZ,1,1,402,0.2%,"No
"
2654,HHIPL2,4,4,402,1.0%,"No
"
2655,OIT3,2,2,402,0.5%,"No
"
2656,FAM13A,3,3,402,0.7%,"No
"
2657,SUGP2,1,1,402,0.2%,"No
"
2658,G3BP1,3,3,402,0.7%,"No
"
2659,ADGRG2,2,2,402,0.5%,"No
"
2660,ASNSD1,2,2,402,0.5%,"No
"
2661,TTC21B,2,2,402,0.5%,"No
"
2662,HEATR9,3,3,402,0.7%,"No
"
2663,DCAF5,2,2,402,0.5%,"No
"
2664,BEX1,1,1,402,0.2%,"No
"
2665,SLC7A8,1,1,402,0.2%,"No
"
2666,GDPD1,1,1,402,0.2%,"No
"
2667,SYNGAP1,3,3,402,0.7%,"No
"
2668,DUSP15,1,1,402,0.2%,"No
"
2669,NOMO1,1,1,402,0.2%,"No
"
2670,CYP27C1,1,1,402,0.2%,"No
"
2671,TDRD7,2,1,402,0.2%,"No
"
2672,ASXL3,3,3,402,0.7%,"No
"
2673,MROH2A,1,1,402,0.2%,"No
"
2674,GRIP1,3,3,402,0.7%,"No
"
2675,NIPAL1,1,1,402,0.2%,"No
"
2676,ENAM,1,1,402,0.2%,"No
"
2677,NFXL1,2,2,402,0.5%,"No
"
2678,ZMYM1,5,4,402,1.0%,"No
"
2679,LRIT2,1,1,402,0.2%,"No
"
2680,QSER1,7,6,402,1.5%,"No
"
2681,DDHD1,2,2,402,0.5%,"No
"
2682,ATP6V0B,1,1,402,0.2%,"No
"
2683,EEPD1,2,2,402,0.5%,"No
"
2684,PEAK1,2,2,402,0.5%,"No
"
2685,ATP6V0A1,1,1,402,0.2%,"No
"
2686,ECHDC1,1,1,402,0.2%,"No
"
2687,CES2,2,2,402,0.5%,"No
"
2688,SGK2,4,4,402,1.0%,"No
"
2689,LONRF3,3,3,402,0.7%,"No
"
2690,ATP6AP1,1,1,402,0.2%,"Yes
"
2691,SHLD2,2,2,402,0.5%,"No
"
2692,ATP7A,1,1,402,0.2%,"No
"
2693,KIF20A,5,5,402,1.2%,"No
"
2694,EXOC6,2,2,402,0.5%,"No
"
2695,TMC5,4,4,402,1.0%,"No
"
2696,RAD50,3,3,402,0.7%,"Yes
"
2697,CCHCR1,2,2,402,0.5%,"No
"
2698,HIPK3,2,2,402,0.5%,"No
"
2699,NRP1,3,2,402,0.5%,"No
"
2700,IQGAP1,2,2,402,0.5%,"No
"
2701,FEM1B,2,2,402,0.5%,"No
"
2702,GPR156,1,1,402,0.2%,"No
"
2703,ATP1B4,3,3,402,0.7%,"No
"
2704,XPNPEP2,4,4,402,1.0%,"No
"
2705,CCN4,1,1,402,0.2%,"No
"
2706,AP4E1,4,3,402,0.7%,"No
"
2707,RHOQ,1,1,402,0.2%,"No
"
2708,MZT1,1,1,402,0.2%,"No
"
2709,STPG3,1,1,402,0.2%,"No
"
2710,CELA3B,2,2,402,0.5%,"No
"
2711,FRY,6,6,402,1.5%,"No
"
2712,OR11H12,1,1,402,0.2%,"No
"
2713,ATP7B,4,4,402,1.0%,"No
"
2714,LRPPRC,5,4,402,1.0%,"No
"
2715,ASH1L,3,3,402,0.7%,"No
"
2716,MTMR12,1,1,402,0.2%,"No
"
2717,GSDMB,1,1,402,0.2%,"No
"
2718,CATSPERB,2,2,402,0.5%,"No
"
2719,ATR,5,5,402,1.2%,"Yes
"
2720,ATRX,8,8,402,2.0%,"Yes
"
2721,RC3H2,1,1,402,0.2%,"No
"
2722,ARHGAP28,3,3,402,0.7%,"No
"
2723,KIF1A,7,7,402,1.7%,"No
"
2724,SDK2,2,2,402,0.5%,"No
"
2725,EFCC1,3,3,402,0.7%,"No
"
2726,GABRQ,4,4,402,1.0%,"No
"
2727,AUH,1,1,402,0.2%,"No
"
2728,XK,2,2,402,0.5%,"No
"
2729,RNF186,1,1,402,0.2%,"No
"
2730,NAA40,1,1,402,0.2%,"No
"
2731,CFLAR,2,2,402,0.5%,"No
"
2732,XPC,3,3,402,0.7%,"Yes
"
2733,KAT2B,2,2,402,0.5%,"No
"
2734,ASAP2,4,4,402,1.0%,"No
"
2735,SIRT4,1,1,402,0.2%,"No
"
2736,XRCC5,3,3,402,0.7%,"No
"
2737,ALDH1A2,1,1,402,0.2%,"No
"
2738,ZNF276,2,2,402,0.5%,"No
"
2739,AKAP4,2,2,402,0.5%,"No
"
2740,TAS1R1,1,1,402,0.2%,"No
"
2741,TAS1R2,2,2,402,0.5%,"No
"
2742,ATP13A2,2,2,402,0.5%,"No
"
2743,AUP1,1,1,402,0.2%,"No
"
2744,GNL3L,2,2,402,0.5%,"No
"
2745,AVPR1A,1,1,402,0.2%,"No
"
2746,NECAB2,1,1,402,0.2%,"No
"
2747,GRAMD2A,1,1,402,0.2%,"No
"
2748,SERINC5,1,1,402,0.2%,"No
"
2749,EML6,2,2,402,0.5%,"No
"
2750,AVPR2,1,1,402,0.2%,"No
"
2751,TM4SF20,1,1,402,0.2%,"No
"
2752,WDR5B,1,1,402,0.2%,"No
"
2753,DCST2,3,3,402,0.7%,"No
"
2754,WSB2,2,1,402,0.2%,"No
"
2755,AXL,3,3,402,0.7%,"Yes
"
2756,XPO1,4,4,402,1.0%,"Yes
"
2757,NEK11,2,2,402,0.5%,"No
"
2758,XRCC4,1,1,402,0.2%,"No
"
2759,TSC22D1,1,1,402,0.2%,"No
"
2760,KCNH3,1,1,402,0.2%,"No
"
2761,LDB1,1,1,402,0.2%,"No
"
2762,MLYCD,2,2,402,0.5%,"No
"
2763,CRB1,5,5,402,1.2%,"No
"
2764,PER2,4,4,402,1.0%,"No
"
2765,DOK7,2,2,402,0.5%,"No
"
2766,RPS8,1,1,402,0.2%,"No
"
2767,PER3,1,1,402,0.2%,"No
"
2768,PCDH15,13,11,402,2.7%,"No
"
2769,GPRASP3,3,3,402,0.7%,"No
"
2770,SIRT1,4,3,402,0.7%,"No
"
2771,GPRC5C,3,3,402,0.7%,"No
"
2772,ZFP91,1,1,402,0.2%,"No
"
2773,ZFPM2,6,6,402,1.5%,"No
"
2774,KCNH4,1,1,402,0.2%,"No
"
2775,SPINDOC,2,2,402,0.5%,"No
"
2776,CTDSP2,2,2,402,0.5%,"No
"
2777,ZNF395,3,3,402,0.7%,"No
"
2778,ARPC2,1,1,402,0.2%,"No
"
2779,MYNN,3,3,402,0.7%,"No
"
2780,AGBL2,1,1,402,0.2%,"No
"
2781,LENEP,1,1,402,0.2%,"No
"
2782,NHEJ1,1,1,402,0.2%,"No
"
2783,DLL4,2,2,402,0.5%,"No
"
2784,UNC45A,1,1,402,0.2%,"No
"
2785,AZU1,2,2,402,0.5%,"No
"
2786,EPB41L4B,4,4,402,1.0%,"No
"
2787,MESP1,1,1,402,0.2%,"No
"
2788,APOL5,2,2,402,0.5%,"No
"
2789,B2M,2,2,402,0.5%,"Yes
"
2790,APOL6,1,1,402,0.2%,"No
"
2791,FCGBP,2,2,402,0.5%,"No
"
2792,MFSD13A,1,1,402,0.2%,"No
"
2793,CFAP69,1,1,402,0.2%,"No
"
2794,PDZD3,2,2,402,0.5%,"No
"
2795,NR1I2,2,2,402,0.5%,"No
"
2796,CSPP1,5,5,402,1.2%,"No
"
2797,YWHAB,1,1,402,0.2%,"No
"
2798,TSPAN1,1,1,402,0.2%,"No
"
2799,SYNJ2,4,4,402,1.0%,"No
"
2800,CDC123,1,1,402,0.2%,"No
"
2801,ZBTB14,1,1,402,0.2%,"No
"
2802,ZFX,3,3,402,0.7%,"No
"
2803,ZFY,2,2,402,0.5%,"No
"
2804,ARHGEF7,4,4,402,1.0%,"No
"
2805,LNPK,2,2,402,0.5%,"No
"
2806,BAAT,1,1,402,0.2%,"No
"
2807,BACH1,2,2,402,0.5%,"No
"
2808,CBLL1,1,1,402,0.2%,"No
"
2809,BAG1,1,1,402,0.2%,"No
"
2810,RPAP2,1,1,402,0.2%,"No
"
2811,RABEP2,1,1,402,0.2%,"No
"
2812,ADGRB1,1,1,402,0.2%,"No
"
2813,ADGRB2,1,1,402,0.2%,"No
"
2814,UGT1A6,1,1,402,0.2%,"No
"
2815,UBA5,4,4,402,1.0%,"No
"
2816,SLC5A11,7,6,402,1.5%,"No
"
2817,COL24A1,7,7,402,1.7%,"No
"
2818,VWA2,2,2,402,0.5%,"No
"
2819,ADGRB3,1,1,402,0.2%,"No
"
2820,UGT1A7,3,2,402,0.5%,"No
"
2821,THSD4,1,1,402,0.2%,"No
"
2822,BAK1,2,2,402,0.5%,"No
"
2823,UGT1A8,2,2,402,0.5%,"No
"
2824,PRRT1,1,1,402,0.2%,"No
"
2825,DCAKD,1,1,402,0.2%,"No
"
2826,RPS11,1,1,402,0.2%,"No
"
2827,ZAP70,1,1,402,0.2%,"No
"
2828,ST3GAL5,1,1,402,0.2%,"No
"
2829,RPS13,1,1,402,0.2%,"No
"
2830,SYNJ1,5,5,402,1.2%,"No
"
2831,ZFP37,3,3,402,0.7%,"No
"
2832,FUT11,1,1,402,0.2%,"No
"
2833,ZNF711,1,1,402,0.2%,"No
"
2834,FUBP1,1,1,402,0.2%,"Yes
"
2835,CDC16,2,2,402,0.5%,"No
"
2836,RPS19,1,1,402,0.2%,"No
"
2837,DDX18,4,4,402,1.0%,"No
"
2838,ZNF7,1,1,402,0.2%,"No
"
2839,TAX1BP1,1,1,402,0.2%,"No
"
2840,SLC5A6,2,2,402,0.5%,"No
"
2841,PLEKHG7,1,1,402,0.2%,"No
"
2842,BARD1,1,1,402,0.2%,"Yes
"
2843,BBS1,3,3,402,0.7%,"No
"
2844,TUBAL3,1,1,402,0.2%,"No
"
2845,GNB1L,1,1,402,0.2%,"No
"
2846,BBS4,1,1,402,0.2%,"No
"
2847,EGLN1,1,1,402,0.2%,"No
"
2848,RBFA,2,2,402,0.5%,"No
"
2849,BCAT1,1,1,402,0.2%,"No
"
2850,ZNF669,2,1,402,0.2%,"No
"
2851,TREML2,1,1,402,0.2%,"No
"
2852,JHY,3,3,402,0.7%,"No
"
