,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
14890,LCE2B,9,8,566,1.4%,"No
"
14891,IGKV1D-43,10,10,566,1.8%,"No
"
14892,IGKV1D-42,8,7,566,1.2%,"No
"
14893,TIAM2,25,21,566,3.7%,"No
"
14894,SPEM2,8,8,566,1.4%,"No
"
14895,FBXO2,3,3,566,0.5%,"No
"
14896,IGKV1D-33,3,3,566,0.5%,"No
"
14897,FBXL5,4,3,566,0.5%,"No
"
14898,IGKV1D-39,1,1,566,0.2%,"No
"
14899,FBXL6,3,3,566,0.5%,"No
"
14900,LIN54,4,3,566,0.5%,"No
"
14901,OR2L2,33,30,566,5.3%,"No
"
14902,KLHL3,6,6,566,1.1%,"No
"
14903,OR2K2,3,3,566,0.5%,"No
"
14904,LRRC45,4,4,566,0.7%,"No
"
14905,FAM50B,6,6,566,1.1%,"No
"
14906,OR2M4,28,28,566,4.9%,"No
"
14907,TMEM9,2,2,566,0.4%,"No
"
14908,SPATA18,22,22,566,3.9%,"No
"
14909,ACMSD,3,3,566,0.5%,"No
"
14910,IGKV3D-15,7,7,566,1.2%,"No
"
14911,IGKV3D-11,13,13,566,2.3%,"No
"
14912,OR1J4,8,8,566,1.4%,"No
"
14913,IGIP,1,1,566,0.2%,"No
"
14914,IGKV6D-21,6,6,566,1.1%,"No
"
14915,SLC39A11,8,8,566,1.4%,"No
"
14916,IGKV3D-20,12,12,566,2.1%,"No
"
14917,OR2B6,11,11,566,1.9%,"No
"
14918,OR2F1,12,11,566,1.9%,"No
"
14919,ICA1L,2,2,566,0.4%,"No
"
14920,ARL5A,1,1,566,0.2%,"No
"
14921,FBXL3,3,3,566,0.5%,"No
"
14922,PHGDH,7,7,566,1.2%,"No
"
14923,B3GAT3,2,2,566,0.4%,"No
"
14924,STAP1,13,12,566,2.1%,"No
"
14925,IGKV2D-30,10,10,566,1.8%,"No
"
14926,IGKV2D-24,15,15,566,2.7%,"No
"
14927,IGKV2D-29,11,10,566,1.8%,"No
"
14928,IGKV2D-28,4,4,566,0.7%,"No
"
14929,PPDPFL,4,4,566,0.7%,"No
"
14930,SERPINA7,15,14,566,2.5%,"No
"
14931,FAM153B,9,8,566,1.4%,"No
"
14932,TBCE,6,6,566,1.1%,"No
"
14933,TBP,1,1,566,0.2%,"No
"
14934,TBL1X,7,7,566,1.2%,"No
"
14935,TBX2,6,6,566,1.1%,"No
"
14936,CNTN2,17,17,566,3.0%,"No
"
14937,TBCA,1,1,566,0.2%,"No
"
14938,TAFAZZIN,3,3,566,0.5%,"No
"
14939,TBCD,9,9,566,1.6%,"No
"
14940,TBCC,2,2,566,0.4%,"No
"
14941,MMS22L,17,17,566,3.0%,"No
"
14942,TCEA1,5,5,566,0.9%,"Yes
"
14943,TBXAS1,11,11,566,1.9%,"No
"
14944,TCEA2,4,4,566,0.7%,"No
"
14945,TBX6,2,2,566,0.4%,"No
"
14946,TBX5,26,24,566,4.2%,"No
"
14947,TBX15,27,24,566,4.2%,"No
"
14948,TBXA2R,3,3,566,0.5%,"No
"
14949,WASHC2C,8,8,566,1.4%,"No
"
14950,HNF1B,4,4,566,0.7%,"No
"
14951,HNF1A,4,4,566,0.7%,"Yes
"
14952,TCF3,4,4,566,0.7%,"Yes
"
14953,RANBP3L,10,10,566,1.8%,"No
"
14954,TCEA3,4,4,566,0.7%,"No
"
14955,ELOC,2,2,566,0.4%,"Yes
"
14956,ELOA,7,6,566,1.1%,"No
"
14957,ELOB,1,1,566,0.2%,"No
"
14958,TBX3,14,14,566,2.5%,"Yes
"
14959,TCF4,16,16,566,2.8%,"No
"
14960,ZNF354A,8,8,566,1.4%,"No
"
14961,MAP2K5,4,3,566,0.5%,"No
"
14962,MAP2K6,5,5,566,0.9%,"No
"
14963,TCF12,6,6,566,1.1%,"Yes
"
14964,MAP2K7,8,8,566,1.4%,"No
"
14965,MAPK11,2,2,566,0.4%,"No
"
14966,MAPK9,8,8,566,1.4%,"No
"
14967,MAPK10,6,6,566,1.1%,"No
"
14968,TCF7,3,3,566,0.5%,"No
"
14969,MAPK13,1,1,566,0.2%,"No
"
14970,ZEB1,42,40,566,7.1%,"No
"
14971,MAP2K1,9,9,566,1.6%,"Yes
"
14972,TCF7L2,8,8,566,1.4%,"Yes
"
14973,MAP2K2,1,1,566,0.2%,"Yes
"
14974,MAP2K3,12,12,566,2.1%,"No
"
14975,GCFC2,5,5,566,0.9%,"No
"
14976,PRM2,2,2,566,0.4%,"No
"
14977,TCP1,2,2,566,0.4%,"No
"
14978,CCDC138,8,8,566,1.4%,"No
"
14979,PRLR,20,19,566,3.4%,"No
"
14980,PRM1,1,1,566,0.2%,"No
"
14981,TCOF1,10,10,566,1.8%,"No
"
14982,EIF2AK2,5,5,566,0.9%,"No
"
14983,TCF20,16,16,566,2.8%,"No
"
14984,DNAJC3,7,7,566,1.2%,"No
"
14985,TCF19,1,1,566,0.2%,"No
"
14986,THAP12,5,5,566,0.9%,"No
"
14987,VPS72,5,5,566,0.9%,"No
"
14988,PRKX,7,7,566,1.2%,"No
"
14989,TCF21,5,5,566,0.9%,"No
"
14990,MLX,3,3,566,0.5%,"No
"
14991,AGO4,7,7,566,1.2%,"No
"
14992,TCN2,2,2,566,0.4%,"No
"
14993,PRL,3,3,566,0.5%,"No
"
14994,TCN1,9,8,566,1.4%,"No
"
14995,PRPH,2,2,566,0.4%,"No
"
14996,MLLT3,10,10,566,1.8%,"Yes
"
14997,PRPS1,4,4,566,0.7%,"No
"
14998,BBS12,7,7,566,1.2%,"No
"
14999,SPATA5,13,12,566,2.1%,"No
"
15000,PROX1,19,19,566,3.4%,"No
"
15001,PRNP,5,5,566,0.9%,"No
"
15002,TCP10L3,9,9,566,1.6%,"No
"
15003,PROC,7,7,566,1.2%,"No
"
15004,TCP11,7,7,566,1.2%,"No
"
15005,PRODH,5,5,566,0.9%,"No
"
15006,PROP1,6,6,566,1.1%,"No
"
15007,TRAV6,2,2,566,0.4%,"No
"
15008,PROS1,30,29,566,5.1%,"No
"
15009,SCAMP5,3,3,566,0.5%,"No
"
15010,WDR27,8,8,566,1.4%,"No
"
15011,LGMN,7,7,566,1.2%,"No
"
15012,MME,21,18,566,3.2%,"No
"
15013,TRGJP2,2,2,566,0.4%,"No
"
15014,ADGRF3,1,1,566,0.2%,"No
"
15015,AFDN,10,10,566,1.8%,"Yes
"
15016,MLLT6,10,10,566,1.8%,"Yes
"
15017,EBF3,18,17,566,3.0%,"No
"
15018,FOXO4,11,10,566,1.8%,"Yes
"
15019,PRPS2,7,6,566,1.1%,"No
"
15020,TRGC1,4,4,566,0.7%,"No
"
15021,PRPSAP1,3,3,566,0.5%,"No
"
15022,PRPSAP2,2,2,566,0.4%,"No
"
15023,NR3C2,6,6,566,1.1%,"No
"
15024,TRGC2,3,3,566,0.5%,"No
"
15025,PRRG1,3,3,566,0.5%,"No
"
15026,TRPM1,35,32,566,5.7%,"No
"
15027,PRRG2,1,1,566,0.2%,"No
"
15028,KLK7,7,7,566,1.2%,"No
"
15029,TRGV8,2,2,566,0.4%,"No
"
15030,MMP11,5,5,566,0.9%,"No
"
15031,TMPRSS15,42,41,566,7.2%,"No
"
15032,PRSS8,2,2,566,0.4%,"Yes
"
15033,MMP13,17,16,566,2.8%,"No
"
15034,KLK6,10,9,566,1.6%,"No
"
15035,TRGV9,2,2,566,0.4%,"No
"
15036,KRT24,8,8,566,1.4%,"No
"
15037,CYS1,1,1,566,0.2%,"No
"
15038,AGO3,10,10,566,1.8%,"No
"
15039,MMP1,10,10,566,1.8%,"No
"
15040,TECTB,3,3,566,0.5%,"No
"
15041,DAB2IP,7,7,566,1.2%,"No
"
15042,MMP2,24,21,566,3.7%,"No
"
15043,PRSS1,26,25,566,4.4%,"Yes
"
15044,TRGV2,1,1,566,0.2%,"No
"
15045,MMP3,7,7,566,1.2%,"No
"
15046,TRGV4,2,2,566,0.4%,"No
"
15047,TRGV3,3,3,566,0.5%,"No
"
15048,MMP7,7,7,566,1.2%,"No
"
15049,MMP8,8,7,566,1.2%,"No
"
15050,MASP1,13,13,566,2.3%,"No
"
15051,TRGV5,2,2,566,0.4%,"No
"
15052,MMP9,10,10,566,1.8%,"No
"
15053,RELN,109,86,566,15.2%,"Yes
"
15054,MMP10,11,11,566,1.9%,"No
"
15055,PSAP,6,6,566,1.1%,"No
"
15056,DYNLT3,1,1,566,0.2%,"No
"
15057,MN1,19,19,566,3.4%,"Yes
"
15058,DYNLT1,2,2,566,0.4%,"No
"
15059,MNAT1,2,2,566,0.4%,"No
"
15060,PSD,12,9,566,1.6%,"No
"
15061,PPP1R11,1,1,566,0.2%,"No
"
15062,MNDA,21,19,566,3.4%,"No
"
15063,PSEN1,5,5,566,0.9%,"No
"
15064,PSEN2,10,10,566,1.8%,"No
"
15065,GZMB,5,5,566,0.9%,"No
"
15066,GZMA,6,6,566,1.1%,"No
"
15067,GUCY2D,6,6,566,1.1%,"No
"
15068,MBTPS2,5,5,566,0.9%,"No
"
15069,CDC40,7,7,566,1.2%,"No
"
15070,HOOK1,5,5,566,0.9%,"No
"
15071,ZMYND10,2,2,566,0.4%,"No
"
15072,CHST15,5,5,566,0.9%,"No
"
15073,UBR5,34,31,566,5.5%,"Yes
"
15074,DPH6,5,5,566,0.9%,"No
"
15075,PLA1A,6,6,566,1.1%,"No
"
15076,MMP14,3,3,566,0.5%,"No
"
15077,HTRA1,9,8,566,1.4%,"No
"
15078,TEX264,2,2,566,0.4%,"No
"
15079,MMP15,4,4,566,0.7%,"No
"
15080,KLK10,3,3,566,0.5%,"No
"
15081,POP5,1,1,566,0.2%,"No
"
15082,MMP16,59,50,566,8.8%,"No
"
15083,TCTA,1,1,566,0.2%,"No
"
15084,ADCK2,4,4,566,0.7%,"No
"
15085,MMP17,10,10,566,1.8%,"No
"
15086,MMP19,11,10,566,1.8%,"No
"
15087,DHX57,11,11,566,1.9%,"No
"
15088,ALDH6A1,2,2,566,0.4%,"No
"
15089,RSPRY1,7,6,566,1.1%,"No
"
15090,PSG2,23,22,566,3.9%,"No
"
15091,MOG,6,5,566,0.9%,"No
"
15092,PSG3,20,16,566,2.8%,"No
"
15093,ANAPC1,13,12,566,2.1%,"No
"
15094,PSG4,17,15,566,2.7%,"No
"
15095,MOS,9,9,566,1.6%,"No
"
15096,PSG5,18,18,566,3.2%,"No
"
15097,CAVIN4,9,9,566,1.6%,"No
"
15098,MOV10,9,8,566,1.4%,"No
"
15099,ESAM,3,3,566,0.5%,"No
"
15100,PSG6,21,19,566,3.4%,"No
"
15101,H2AC7,1,1,566,0.2%,"No
"
15102,GORASP1,1,1,566,0.2%,"No
"
15103,H2AC8,5,5,566,0.9%,"No
"
15104,H1-6,4,4,566,0.7%,"No
"
15105,POMP,2,2,566,0.4%,"No
"
15106,H1-5,7,7,566,1.2%,"Yes
"
15107,H1-4,5,5,566,0.9%,"Yes
"
15108,MRPS17,1,1,566,0.2%,"No
"
15109,H1-3,5,5,566,0.9%,"Yes
"
15110,H1-2,4,4,566,0.7%,"Yes
"
15111,SNX7,7,6,566,1.1%,"No
"
15112,H1-0,3,3,566,0.5%,"No
"
15113,GZMM,1,1,566,0.2%,"No
"
15114,UCHL5,6,6,566,1.1%,"No
"
15115,GZMK,5,5,566,0.9%,"No
"
15116,TDGF1,2,2,566,0.4%,"No
"
15117,TDG,4,4,566,0.7%,"No
"
15118,ANGPT4,14,12,566,2.1%,"No
"
15119,TDO2,10,9,566,1.6%,"No
"
15120,MOCS1,4,3,566,0.5%,"No
"
15121,MOCS2,2,2,566,0.4%,"No
"
15122,PSG1,16,16,566,2.8%,"No
"
15123,PSG11,26,23,566,4.1%,"No
"
15124,PSKH1,3,3,566,0.5%,"No
"
15125,MPI,3,3,566,0.5%,"No
"
15126,PSMA1,6,6,566,1.1%,"No
"
15127,CTAGE1,15,15,566,2.7%,"No
"
15128,MPL,9,9,566,1.6%,"Yes
"
15129,MPO,17,17,566,3.0%,"No
"
15130,PSMA3,1,1,566,0.2%,"No
"
15131,MPP1,6,6,566,1.1%,"No
"
15132,PSMA4,2,2,566,0.4%,"No
"
15133,MPP2,8,8,566,1.4%,"No
"
15134,PSMA5,1,1,566,0.2%,"No
"
15135,TMPRSS3,5,5,566,0.9%,"No
"
15136,H3-3B,3,3,566,0.5%,"Yes
"
15137,CSAD,5,5,566,0.9%,"No
"
15138,ATP6V1D,2,2,566,0.4%,"No
"
15139,WNT16,9,9,566,1.6%,"No
"
15140,H2BC5,2,2,566,0.4%,"Yes
"
15141,EIF3L,5,5,566,0.9%,"No
"
15142,NIP7,1,1,566,0.2%,"No
"
15143,H2AX,3,3,566,0.5%,"No
"
15144,CD200,4,4,566,0.7%,"No
"
15145,PSG7,21,21,566,3.7%,"No
"
15146,PSG9,21,20,566,3.5%,"No
"
15147,PSMB2,1,1,566,0.2%,"Yes
"
15148,MRC1,16,15,566,2.7%,"No
"
15149,MRE11,15,15,566,2.7%,"Yes
"
15150,PSMB5,1,1,566,0.2%,"No
"
15151,ABCC1,17,17,566,3.0%,"No
"
15152,PSMB6,1,1,566,0.2%,"No
"
15153,IGFBPL1,3,3,566,0.5%,"No
"
15154,HARS1,4,4,566,0.7%,"No
"
15155,HAL,5,5,566,0.9%,"No
"
15156,HADH,2,2,566,0.4%,"No
"
15157,HADHB,11,11,566,1.9%,"No
"
15158,HADHA,2,2,566,0.4%,"No
"
15159,AIG1,2,2,566,0.4%,"No
"
15160,TRPV2,10,10,566,1.8%,"No
"
15161,HAGH,4,4,566,0.7%,"No
"
15162,HSD17B10,2,2,566,0.4%,"No
"
15163,COMMD10,3,3,566,0.5%,"No
"
15164,CERS6,5,5,566,0.9%,"No
"
15165,HABP2,7,7,566,1.2%,"No
"
15166,TRAPPC4,1,1,566,0.2%,"No
"
15167,WDR83OS,1,1,566,0.2%,"No
"
15168,MPP3,7,7,566,1.2%,"No
"
15169,PSMA6,4,3,566,0.5%,"No
"
15170,PSMA7,6,6,566,1.1%,"No
"
15171,MPV17,4,4,566,0.7%,"No
"
15172,PSMB1,2,2,566,0.4%,"No
"
15173,MPZ,1,1,566,0.2%,"No
"
15174,NUP35,6,6,566,1.1%,"No
"
15175,KIF24,8,7,566,1.2%,"No
"
15176,HBE1,4,4,566,0.7%,"No
"
15177,HBD,9,9,566,1.6%,"No
"
15178,HBBP1,1,1,566,0.2%,"No
"
15179,HBB,8,7,566,1.2%,"No
"
15180,HBM,1,1,566,0.2%,"No
"
15181,HBA2,2,2,566,0.4%,"No
"
15182,ZNF568,10,10,566,1.8%,"No
"
15183,HAS3,2,2,566,0.4%,"No
"
15184,HAS2,21,21,566,3.7%,"No
"
15185,B3GNT8,2,2,566,0.4%,"No
"
15186,HAS1,7,7,566,1.2%,"No
"
15187,PSMB10,1,1,566,0.2%,"No
"
15188,KIFC2,5,5,566,0.9%,"No
"
15189,CREB3L1,4,3,566,0.5%,"Yes
"
15190,HCK,18,18,566,3.2%,"No
"
15191,HCFC1,25,22,566,3.9%,"No
"
15192,SERPIND1,3,3,566,0.5%,"No
"
15193,HCCS,3,3,566,0.5%,"No
"
15194,ZNF488,8,8,566,1.4%,"No
"
15195,HBG2,13,12,566,2.1%,"No
"
15196,HBG1,3,3,566,0.5%,"No
"
15197,ZNF251,10,9,566,1.6%,"No
"
15198,HCRT,1,1,566,0.2%,"No
"
15199,HDGF,5,5,566,0.9%,"No
"
15200,HDC,17,14,566,2.5%,"No
"
15201,ZNF773,10,9,566,1.6%,"No
"
15202,HDAC2,7,7,566,1.2%,"No
"
15203,HDAC1,4,4,566,0.7%,"Yes
"
15204,HTT,20,19,566,3.4%,"No
"
15205,HCRTR2,27,25,566,4.4%,"No
"
15206,HCRTR1,7,7,566,1.2%,"No
"
15207,HCLS1,18,18,566,3.2%,"No
"
15208,NCKAP1L,19,19,566,3.4%,"No
"
15209,HELLS,4,4,566,0.7%,"No
"
15210,CFHR1,10,10,566,1.8%,"No
"
15211,SERPINE3,3,3,566,0.5%,"No
"
15212,HFE,2,2,566,0.4%,"No
"
15213,CFH,43,39,566,6.9%,"No
"
15214,HEXA,6,6,566,1.1%,"No
"
15215,IGFL1,3,3,566,0.5%,"No
"
15216,HDLBP,9,8,566,1.4%,"No
"
15217,HGF,58,48,566,8.5%,"Yes
"
15218,GEN1,9,9,566,1.6%,"No
"
15219,HGD,4,4,566,0.7%,"No
"
15220,CFHR2,9,9,566,1.6%,"No
"
15221,PPIL3,1,1,566,0.2%,"No
"
15222,ACAD9,5,5,566,0.9%,"No
"
15223,MRPL42,3,3,566,0.5%,"No
"
15224,HHEX,1,1,566,0.2%,"No
"
15225,NRG1,20,19,566,3.4%,"Yes
"
15226,TMEM14A,1,1,566,0.2%,"No
"
15227,HGFAC,8,8,566,1.4%,"No
"
15228,PSTK,6,6,566,1.1%,"No
"
15229,SPCS1,1,1,566,0.2%,"No
"
15230,MRPS18B,1,1,566,0.2%,"No
"
15231,FTHL17,7,7,566,1.2%,"No
"
15232,C11ORF54,2,2,566,0.4%,"No
"
15233,CSNK1G1,5,5,566,0.9%,"No
"
15234,CNTN5,57,50,566,8.8%,"No
"
15235,FAM24A,1,1,566,0.2%,"No
"
15236,UBE2K,1,1,566,0.2%,"No
"
15237,HIP1,17,15,566,2.7%,"Yes
"
15238,HIF1A,3,3,566,0.5%,"Yes
"
15239,HIC1,1,1,566,0.2%,"No
"
15240,VPS16,12,12,566,2.1%,"No
"
15241,DBNL,5,5,566,0.9%,"No
"
15242,PLA2G2F,3,3,566,0.5%,"No
"
15243,C4ORF36,1,1,566,0.2%,"No
"
15244,HK2,10,10,566,1.8%,"No
"
15245,MCTS1,3,3,566,0.5%,"No
"
15246,HK1,13,12,566,2.1%,"No
"
15247,MAGEH1,6,5,566,0.9%,"No
"
15248,HIVEP2,34,31,566,5.5%,"No
"
15249,HIVEP1,22,22,566,3.9%,"No
"
15250,NTMT1,1,1,566,0.2%,"No
"
15251,HINT1,1,1,566,0.2%,"No
"
15252,BTBD16,7,7,566,1.2%,"No
"
15253,UBQLNL,9,9,566,1.6%,"No
"
15254,TMPRSS11E,20,18,566,3.2%,"No
"
15255,RGCC,1,1,566,0.2%,"No
"
15256,IFT81,4,4,566,0.7%,"No
"
15257,LRRC37A3,7,7,566,1.2%,"No
"
15258,REM1,16,14,566,2.5%,"No
"
15259,UROC1,14,13,566,2.3%,"No
"
15260,CCDC22,3,3,566,0.5%,"No
"
15261,KRTAP22-1,3,3,566,0.5%,"No
"
15262,KRTAP21-2,9,8,566,1.4%,"No
"
15263,TMEM176B,6,6,566,1.1%,"No
"
15264,KRTAP21-1,9,9,566,1.6%,"No
"
15265,LAMTOR2,2,2,566,0.4%,"No
"
15266,KRTAP20-2,4,4,566,0.7%,"No
"
15267,MRPS28,3,3,566,0.5%,"No
"
15268,KRTAP20-1,5,5,566,0.9%,"No
"
15269,TRIB2,8,7,566,1.2%,"No
"
15270,TIMMDC1,5,5,566,0.9%,"No
"
15271,CYP39A1,3,3,566,0.5%,"No
"
15272,UBE3B,9,9,566,1.6%,"No
"
15273,GCNT4,9,8,566,1.4%,"No
"
15274,FKBP11,1,1,566,0.2%,"No
"
15275,FAM13B,1,1,566,0.2%,"No
"
15276,KCNK9,19,16,566,2.8%,"No
"
15277,REEP2,2,2,566,0.4%,"No
"
15278,FAM53C,6,6,566,1.1%,"No
"
15279,ARMCX1,3,3,566,0.5%,"No
"
15280,AP1S3,2,2,566,0.4%,"No
"
15281,SLC27A6,28,28,566,4.9%,"No
"
15282,GBGT1,4,4,566,0.7%,"No
"
15283,SNX24,4,4,566,0.7%,"No
"
15284,USP50,1,1,566,0.2%,"No
"
15285,KRTAP19-2,2,2,566,0.4%,"No
"
15286,GIT1,3,3,566,0.5%,"No
"
15287,KRTAP6-3,11,9,566,1.6%,"No
"
15288,BZW2,6,6,566,1.1%,"No
"
15289,KRTAP6-2,12,10,566,1.8%,"No
"
15290,KRTAP6-1,7,7,566,1.2%,"No
"
15291,SLC6A16,10,9,566,1.6%,"No
"
15292,KRTAP19-7,7,7,566,1.2%,"No
"
15293,HNRNPA1L2,4,4,566,0.7%,"No
"
15294,KRTAP19-6,7,7,566,1.2%,"No
"
15295,KRTAP19-5,5,5,566,0.9%,"No
"
15296,KRTAP19-4,4,4,566,0.7%,"No
"
15297,TMPRSS9,5,5,566,0.9%,"No
"
15298,KRTAP19-3,5,5,566,0.9%,"No
"
15299,OSTM1,1,1,566,0.2%,"No
"
15300,TLR8,15,15,566,2.7%,"No
"
15301,DCPS,3,3,566,0.5%,"No
"
15302,SLC22A17,3,3,566,0.5%,"No
"
15303,GASK1B,6,6,566,1.1%,"No
"
15304,SLC25A37,6,6,566,1.1%,"No
"
15305,KRCC1,3,3,566,0.5%,"No
"
15306,NME8,20,19,566,3.4%,"No
"
15307,PHF21A,6,6,566,1.1%,"No
"
15308,PLAC8,3,3,566,0.5%,"No
"
15309,RSRC1,4,4,566,0.7%,"No
"
15310,GLT6D1,2,2,566,0.4%,"No
"
15311,MRPL35,3,3,566,0.5%,"No
"
15312,CCDC178,42,40,566,7.1%,"No
"
15313,IGKV1-16,14,12,566,2.1%,"No
"
15314,ANKRD30B,47,40,566,7.1%,"No
"
15315,IGKV1-33,6,5,566,0.9%,"No
"
15316,KRTAP13-2,7,7,566,1.2%,"No
"
15317,TPRA1,1,1,566,0.2%,"No
"
15318,ATP9B,10,9,566,1.6%,"No
"
15319,IGKV1-17,14,14,566,2.5%,"No
"
15320,IGKV1-27,12,11,566,1.9%,"No
"
15321,KRTAP23-1,5,5,566,0.9%,"No
"
15322,KRTAP13-3,13,10,566,1.8%,"No
"
15323,MEX3C,1,1,566,0.2%,"No
"
15324,WAC,13,13,566,2.3%,"No
"
15325,CPSF2,7,7,566,1.2%,"No
"
15326,AMZ2,1,1,566,0.2%,"No
"
15327,PAPLN,7,7,566,1.2%,"No
"
15328,AHSP,3,3,566,0.5%,"No
"
15329,EBF2,10,10,566,1.8%,"No
"
15330,WDR64,24,22,566,3.9%,"No
"
15331,IGKV1-6,5,5,566,0.9%,"No
"
15332,MFSD14A,3,3,566,0.5%,"No
"
15333,ARL9,1,1,566,0.2%,"No
"
15334,STK33,4,4,566,0.7%,"No
"
15335,OSR2,8,8,566,1.4%,"No
"
15336,IGKV1-9,9,8,566,1.4%,"No
"
15337,IGKV1-8,8,8,566,1.4%,"No
"
15338,PLEKHA3,4,3,566,0.5%,"No
"
15339,IGKJ4,1,1,566,0.2%,"No
"
15340,SPANXD,4,4,566,0.7%,"No
"
15341,PHACTR4,4,4,566,0.7%,"No
"
15342,AASDH,16,15,566,2.7%,"No
"
15343,BMERB1,3,3,566,0.5%,"No
"
15344,IGKV1-12,6,6,566,1.1%,"No
"
15345,TNFRSF12A,1,1,566,0.2%,"No
"
15346,SPTBN5,25,23,566,4.1%,"No
"
15347,NGRN,1,1,566,0.2%,"No
"
15348,PRR16,14,14,566,2.5%,"No
"
15349,DACT1,25,23,566,4.1%,"No
"
15350,MS4A4A,16,14,566,2.5%,"No
"
15351,IGKV2-30,11,11,566,1.9%,"No
"
15352,YJEFN3,4,4,566,0.7%,"No
"
15353,CAPRIN2,13,13,566,2.3%,"No
"
15354,BRD9,7,5,566,0.9%,"No
"
15355,GRAMD2B,2,2,566,0.4%,"No
"
15356,ZSCAN18,13,12,566,2.1%,"No
"
15357,AACS,16,15,566,2.7%,"No
"
15358,KCTD14,1,1,566,0.2%,"No
"
15359,ZBTB10,7,7,566,1.2%,"No
"
15360,ZNF747,1,1,566,0.2%,"No
"
15361,PDCL2,3,3,566,0.5%,"No
"
15362,IGKV3-11,7,6,566,1.1%,"No
"
15363,NLRP11,24,24,566,4.2%,"No
"
15364,IGKV3-7,8,8,566,1.4%,"No
"
15365,IGKV3-20,6,5,566,0.9%,"No
"
15366,IGKV3-15,3,3,566,0.5%,"No
"
15367,CRNKL1,13,13,566,2.3%,"No
"
15368,SAPCD2,1,1,566,0.2%,"No
"
15369,ZBTB7A,1,1,566,0.2%,"Yes
"
15370,FZR1,3,3,566,0.5%,"Yes
"
15371,KLRF1,5,5,566,0.9%,"No
"
15372,TAOK3,11,11,566,1.9%,"No
"
15373,TRIM41,2,2,566,0.4%,"No
"
15374,HSD11B1L,1,1,566,0.2%,"No
"
15375,DDRGK1,7,5,566,0.9%,"No
"
15376,FUNDC2,5,5,566,0.9%,"No
"
15377,SPANXC,5,5,566,0.9%,"No
"
15378,PEAK3,1,1,566,0.2%,"No
"
15379,IGKV2-28,2,2,566,0.4%,"No
"
15380,RASL11B,3,3,566,0.5%,"No
"
15381,LRRC61,2,2,566,0.4%,"No
"
15382,ZNF699,8,7,566,1.2%,"No
"
15383,IGKV2-24,10,10,566,1.8%,"No
"
15384,TEX45,3,3,566,0.5%,"No
"
15385,ZNF117,6,6,566,1.1%,"No
"
15386,KRT76,4,3,566,0.5%,"No
"
15387,GLB1L2,6,6,566,1.1%,"No
"
15388,RHOT2,5,5,566,0.9%,"No
"
15389,LIX1L,1,1,566,0.2%,"No
"
15390,ACVR1C,11,9,566,1.6%,"No
"
15391,KBTBD12,4,4,566,0.7%,"No
"
15392,PRSS35,10,10,566,1.8%,"No
"
15393,DNTTIP1,4,4,566,0.7%,"No
"
15394,DIRC1,6,6,566,1.1%,"No
"
15395,SBSN,17,17,566,3.0%,"No
"
15396,PRICKLE2,9,8,566,1.4%,"No
"
15397,C1ORF131,3,3,566,0.5%,"No
"
15398,ZNF829,5,5,566,0.9%,"No
"
15399,SLC22A12,18,17,566,3.0%,"No
"
15400,LINC01600,2,2,566,0.4%,"No
"
15401,HIPK1,13,12,566,2.1%,"No
"
15402,BATF2,6,6,566,1.1%,"No
"
15403,LCA5,7,7,566,1.2%,"No
"
15404,INTS6L,22,21,566,3.7%,"No
"
15405,ZNF449,7,6,566,1.1%,"No
"
15406,LRRC58,2,2,566,0.4%,"No
"
15407,LYSMD3,2,2,566,0.4%,"No
"
15408,C2ORF76,1,1,566,0.2%,"No
"
15409,MUC15,7,7,566,1.2%,"No
"
15410,HSPB8,2,2,566,0.4%,"No
"
15411,FAM162A,1,1,566,0.2%,"No
"
15412,GNL3,2,2,566,0.4%,"No
"
15413,MYO3A,46,40,566,7.1%,"No
"
15414,DUOX1,7,7,566,1.2%,"No
"
15415,SGPP2,1,1,566,0.2%,"No
"
15416,CFAP206,8,8,566,1.4%,"No
"
15417,VMA21,3,3,566,0.5%,"No
"
15418,PELO,4,4,566,0.7%,"No
"
15419,SLCO1C1,22,20,566,3.5%,"No
"
15420,RAB4B,1,1,566,0.2%,"No
"
15421,RAB24,1,1,566,0.2%,"No
"
15422,MRPL13,4,3,566,0.5%,"No
"
15423,KLF15,1,1,566,0.2%,"No
"
15424,HIPK2,12,11,566,1.9%,"No
"
15425,OR5K1,15,14,566,2.5%,"No
"
15426,OR5L2,35,35,566,6.2%,"No
"
15427,ASTE1,3,3,566,0.5%,"No
"
15428,FAM76B,2,2,566,0.4%,"No
"
15429,COMMD5,1,1,566,0.2%,"No
"
15430,TMEM31,4,3,566,0.5%,"No
"
15431,GAPDHS,13,10,566,1.8%,"No
"
15432,PIWIL4,9,9,566,1.6%,"No
"
15433,OR7A17,7,7,566,1.2%,"No
"
15434,MACROD1,4,3,566,0.5%,"No
"
15435,SESN3,2,2,566,0.4%,"Yes
"
15436,RASGEF1B,5,5,566,0.9%,"No
"
15437,PAGE2,3,3,566,0.5%,"No
"
15438,CCDC125,2,2,566,0.4%,"No
"
15439,CNBD1,23,23,566,4.1%,"No
"
15440,OR5H1,12,12,566,2.1%,"No
"
15441,SPATA31A1,14,13,566,2.3%,"No
"
15442,ZDHHC20,1,1,566,0.2%,"No
"
15443,PSMC6,5,5,566,0.9%,"No
"
