,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
6313,MRNIP,1,1,182,0.5%,"No
"
6314,MAGEA8,1,1,182,0.5%,"No
"
6315,STAC,2,2,182,1.1%,"No
"
6316,FYB2,2,2,182,1.1%,"No
"
6317,MAGEA10,2,2,182,1.1%,"No
"
6318,STAU1,1,1,182,0.5%,"No
"
6319,FAM217A,1,1,182,0.5%,"No
"
6320,POU2AF1,1,1,182,0.5%,"Yes
"
6321,POU2F1,1,1,182,0.5%,"No
"
6322,MAN1A1,1,1,182,0.5%,"No
"
6323,POU2F2,1,1,182,0.5%,"No
"
6324,MAN2A2,6,5,182,2.7%,"No
"
6325,MAN2C1,2,2,182,1.1%,"No
"
6326,POU3F2,1,1,182,0.5%,"No
"
6327,STIM1,1,1,182,0.5%,"No
"
6328,POU3F3,2,2,182,1.1%,"No
"
6329,ELOVL4,1,1,182,0.5%,"No
"
6330,SLC45A2,1,1,182,0.5%,"No
"
6331,SDF4,2,2,182,1.1%,"No
"
6332,CDYL2,1,1,182,0.5%,"No
"
6333,MAGEB3,1,1,182,0.5%,"No
"
6334,PON2,2,2,182,1.1%,"No
"
6335,STAT5B,2,2,182,1.1%,"Yes
"
6336,MAGEB4,2,2,182,1.1%,"No
"
6337,PON3,3,3,182,1.6%,"No
"
6338,STAT5A,1,1,182,0.5%,"Yes
"
6339,MAK,1,1,182,0.5%,"No
"
6340,STAT6,2,2,182,1.1%,"Yes
"
6341,MAL,1,1,182,0.5%,"No
"
6342,POU5F1,1,1,182,0.5%,"Yes
"
6343,AURKA,1,1,182,0.5%,"Yes
"
6344,MAP1A,5,5,182,2.7%,"No
"
6345,STK10,2,2,182,1.1%,"No
"
6346,MAP1B,7,7,182,3.8%,"No
"
6347,POU5F1B,1,1,182,0.5%,"No
"
6348,ZNF391,1,1,182,0.5%,"No
"
6349,POU6F1,3,3,182,1.6%,"No
"
6350,AURKC,1,1,182,0.5%,"No
"
6351,MAP2,10,10,182,5.5%,"No
"
6352,STK11,4,4,182,2.2%,"Yes
"
6353,MAP4,1,1,182,0.5%,"No
"
6354,PPARA,1,1,182,0.5%,"No
"
6355,GMEB1,1,1,182,0.5%,"No
"
6356,CSMD1,22,21,182,11.5%,"No
"
6357,MAP6,2,2,182,1.1%,"No
"
6358,FUT9,2,2,182,1.1%,"No
"
6359,POTEB2,1,1,182,0.5%,"No
"
6360,EGFL7,2,1,182,0.5%,"Yes
"
6361,DCTN4,1,1,182,0.5%,"No
"
6362,DBR1,1,1,182,0.5%,"No
"
6363,AADAT,1,1,182,0.5%,"No
"
6364,MYO15A,7,7,182,3.8%,"No
"
6365,MB21D2,2,2,182,1.1%,"No
"
6366,GARIN4,4,4,182,2.2%,"No
"
6367,MAN2B1,2,2,182,1.1%,"No
"
6368,POU3F4,1,1,182,0.5%,"No
"
6369,CCT6B,2,2,182,1.1%,"Yes
"
6370,SERPINB11,2,2,182,1.1%,"No
"
6371,NEK4,1,1,182,0.5%,"No
"
6372,RRH,1,1,182,0.5%,"No
"
6373,POU4F2,1,1,182,0.5%,"No
"
6374,MAOA,2,2,182,1.1%,"No
"
6375,POU4F3,4,4,182,2.2%,"No
"
6376,STK4,1,1,182,0.5%,"No
"
6377,CCT8,1,1,182,0.5%,"No
"
6378,MAOB,3,3,182,1.6%,"No
"
6379,CORIN,1,1,182,0.5%,"No
"
6380,MARK3,3,3,182,1.6%,"No
"
6381,CCDC160,2,2,182,1.1%,"No
"
6382,MARS1,1,1,182,0.5%,"No
"
6383,MAS1,1,1,182,0.5%,"No
"
6384,MAT1A,1,1,182,0.5%,"No
"
6385,MATK,1,1,182,0.5%,"No
"
6386,MATN1,1,1,182,0.5%,"No
"
6387,DEGS2,1,1,182,0.5%,"No
"
6388,HSD17B11,1,1,182,0.5%,"No
"
6389,TUBE1,1,1,182,0.5%,"No
"
6390,HAO2,1,1,182,0.5%,"No
"
6391,CREB3L4,1,1,182,0.5%,"No
"
6392,MAPT,1,1,182,0.5%,"No
"
6393,PPARG,2,2,182,1.1%,"Yes
"
6394,UMODL1,1,1,182,0.5%,"No
"
6395,MED1,6,6,182,3.3%,"No
"
6396,RSPH1,2,1,182,0.5%,"No
"
6397,MARK1,4,4,182,2.2%,"No
"
6398,OR13H1,2,2,182,1.1%,"No
"
6399,NDUFAF6,1,1,182,0.5%,"No
"
6400,PPID,1,1,182,0.5%,"No
"
6401,GAL3ST3,1,1,182,0.5%,"No
"
6402,PYGO2,1,1,182,0.5%,"No
"
6403,MBD1,1,1,182,0.5%,"No
"
6404,SIGLEC10,2,2,182,1.1%,"No
"
6405,MBL2,2,2,182,1.1%,"No
"
6406,MBNL1,2,2,182,1.1%,"No
"
6407,C1ORF127,4,4,182,2.2%,"No
"
6408,C6ORF136,1,1,182,0.5%,"No
"
6409,OTUD1,1,1,182,0.5%,"No
"
6410,HSPA14,1,1,182,0.5%,"No
"
6411,PROCA1,9,2,182,1.1%,"No
"
6412,TMEM199,1,1,182,0.5%,"No
"
6413,B3GNT2,1,1,182,0.5%,"No
"
6414,MATN2,4,4,182,2.2%,"No
"
6415,PPIB,1,1,182,0.5%,"No
"
6416,MAX,1,1,182,0.5%,"Yes
"
6417,TNFSF13B,1,1,182,0.5%,"No
"
6418,NAV2,8,7,182,3.8%,"No
"
6419,CSPG5,1,1,182,0.5%,"No
"
6420,NAV1,4,4,182,2.2%,"No
"
6421,NAV3,15,15,182,8.2%,"No
"
6422,HPS4,2,2,182,1.1%,"No
"
6423,SOWAHD,2,2,182,1.1%,"No
"
6424,PPL,6,6,182,3.3%,"No
"
6425,WNT3A,1,1,182,0.5%,"No
"
6426,MCC,5,5,182,2.7%,"No
"
6427,CHST6,3,3,182,1.6%,"No
"
6428,PPOX,3,3,182,1.6%,"No
"
6429,MCF2,2,2,182,1.1%,"No
"
6430,PPP1CA,1,1,182,0.5%,"No
"
6431,ATOH7,1,1,182,0.5%,"No
"
6432,MC4R,3,3,182,1.6%,"No
"
6433,RAPGEFL1,1,1,182,0.5%,"No
"
6434,IPO11,1,1,182,0.5%,"No
"
6435,PLCE1,6,6,182,3.3%,"No
"
6436,NIN,5,5,182,2.7%,"Yes
"
6437,CDKN2A-DT,1,1,182,0.5%,"No
"
6438,MC2R,1,1,182,0.5%,"No
"
6439,GNB5,1,1,182,0.5%,"No
"
6440,ANKRD13A,1,1,182,0.5%,"No
"
6441,CLDN16,1,1,182,0.5%,"No
"
6442,KRTAP24-1,1,1,182,0.5%,"No
"
6443,PNMA2,1,1,182,0.5%,"No
"
6444,LMLN,2,2,182,1.1%,"No
"
6445,MCM3,2,2,182,1.1%,"No
"
6446,MCM4,1,1,182,0.5%,"No
"
6447,MCM5,1,1,182,0.5%,"No
"
6448,CD46,3,2,182,1.1%,"No
"
6449,EPSTI1,1,1,182,0.5%,"No
"
6450,TRIM71,1,1,182,0.5%,"No
"
6451,OLFM3,3,3,182,1.6%,"No
"
6452,FERD3L,3,3,182,1.6%,"No
"
6453,FBXL22,1,1,182,0.5%,"No
"
6454,MCL1,1,1,182,0.5%,"Yes
"
6455,FAM131A,1,1,182,0.5%,"No
"
6456,MCM2,1,1,182,0.5%,"No
"
6457,RTP3,1,1,182,0.5%,"No
"
6458,OR4X2,1,1,182,0.5%,"No
"
6459,OR4B1,3,3,182,1.6%,"No
"
6460,NUDT12,1,1,182,0.5%,"No
"
6461,BCL2L12,1,1,182,0.5%,"No
"
6462,AKR1E2,1,1,182,0.5%,"No
"
6463,MICU3,1,1,182,0.5%,"No
"
6464,GNG8,1,1,182,0.5%,"No
"
6465,EDNRA,1,1,182,0.5%,"No
"
6466,H2AZ2,1,1,182,0.5%,"No
"
6467,EDN3,1,1,182,0.5%,"No
"
6468,OR4C46,3,3,182,1.6%,"No
"
6469,OPN4,3,3,182,1.6%,"No
"
6470,TRAJ14,1,1,182,0.5%,"No
"
6471,EDN2,1,1,182,0.5%,"No
"
6472,S1PR3,1,1,182,0.5%,"No
"
6473,FCSK,3,3,182,1.6%,"No
"
6474,LPAR1,2,2,182,1.1%,"No
"
6475,MLKL,1,1,182,0.5%,"No
"
6476,S1PR1,1,1,182,0.5%,"No
"
6477,LDHD,1,1,182,0.5%,"No
"
6478,ME1,1,1,182,0.5%,"No
"
6479,MDH1,1,1,182,0.5%,"No
"
6480,MDH2,2,1,182,0.5%,"No
"
6481,CCDC166,2,2,182,1.1%,"No
"
6482,MDM2,1,1,182,0.5%,"Yes
"
6483,EDNRB,2,2,182,1.1%,"No
"
6484,EEF1A2,1,1,182,0.5%,"No
"
6485,PHC2,3,3,182,1.6%,"No
"
6486,PHC1,3,3,182,1.6%,"No
"
6487,TRAJ29,1,1,182,0.5%,"No
"
6488,C1ORF68,1,1,182,0.5%,"No
"
6489,SYT6,1,1,182,0.5%,"No
"
6490,AMER2,2,2,182,1.1%,"No
"
6491,REM2,1,1,182,0.5%,"No
"
6492,SAMD9L,9,9,182,4.9%,"No
"
6493,EXOC3L1,2,2,182,1.1%,"No
"
6494,TADA1,2,2,182,1.1%,"No
"
6495,CATSPER1,2,2,182,1.1%,"No
"
6496,EIF2D,1,1,182,0.5%,"No
"
6497,DGAT2L6,1,1,182,0.5%,"No
"
6498,EEF2,5,5,182,2.7%,"No
"
6499,EEF1G,1,1,182,0.5%,"No
"
6500,PRAP1,2,2,182,1.1%,"No
"
6501,FITM1,1,1,182,0.5%,"No
"
6502,CDH22,3,3,182,1.6%,"No
"
6503,RGS18,1,1,182,0.5%,"No
"
6504,GALNT17,9,8,182,4.4%,"No
"
6505,EFNA1,1,1,182,0.5%,"No
"
6506,OR2D3,4,4,182,2.2%,"No
"
6507,OR2D2,1,1,182,0.5%,"No
"
6508,EFNB3,1,1,182,0.5%,"No
"
6509,EFNB2,1,1,182,0.5%,"No
"
6510,C10ORF71,2,2,182,1.1%,"No
"
6511,GMNC,2,2,182,1.1%,"No
"
6512,KLHL25,1,1,182,0.5%,"No
"
6513,GZF1,3,3,182,1.6%,"No
"
6514,ARAP3,1,1,182,0.5%,"No
"
6515,MTMR14,1,1,182,0.5%,"No
"
6516,MEGF8,6,6,182,3.3%,"No
"
6517,MEGF6,7,6,182,3.3%,"No
"
6518,CELSR2,4,4,182,2.2%,"No
"
6519,CELSR3,3,3,182,1.6%,"No
"
6520,EGF,3,3,182,1.6%,"No
"
6521,SH3GLB1,1,1,182,0.5%,"No
"
6522,NOMO2,2,2,182,1.1%,"No
"
6523,ZC2HC1A,1,1,182,0.5%,"No
"
6524,NDUFAF1,1,1,182,0.5%,"No
"
6525,EGR2,1,1,182,0.5%,"No
"
6526,PHF20L1,1,1,182,0.5%,"No
"
6527,METTL9,1,1,182,0.5%,"No
"
6528,APH1A,1,1,182,0.5%,"Yes
"
6529,EGFR,5,5,182,2.7%,"Yes
"
6530,ZNF707,3,3,182,1.6%,"No
"
6531,FAM83H,2,2,182,1.1%,"No
"
6532,DCLRE1C,4,3,182,1.6%,"No
"
6533,SUSD1,2,2,182,1.1%,"No
"
6534,INF2,3,3,182,1.6%,"No
"
6535,ATG3,1,1,182,0.5%,"No
"
6536,TTC31,1,1,182,0.5%,"No
"
6537,TMPRSS11B,2,2,182,1.1%,"No
"
6538,OR52K2,1,1,182,0.5%,"No
"
6539,ALG14,1,1,182,0.5%,"No
"
6540,KMT5B,5,5,182,2.7%,"No
"
6541,TRAPPC12,2,2,182,1.1%,"No
"
6542,RMDN1,1,1,182,0.5%,"No
"
6543,COQ4,1,1,182,0.5%,"No
"
6544,EPHA2,5,5,182,2.7%,"No
"
6545,EIF2S3,1,1,182,0.5%,"No
"
6546,EIF2B1,3,3,182,1.6%,"Yes
"
6547,C1QTNF7,2,2,182,1.1%,"No
"
6548,ARFGEF3,6,6,182,3.3%,"No
"
6549,ZNF496,6,6,182,3.3%,"No
"
6550,NAT9,2,2,182,1.1%,"No
"
6551,LYRM2,1,1,182,0.5%,"No
"
6552,RIBC2,1,1,182,0.5%,"No
"
6553,EIF4A2,2,2,182,1.1%,"Yes
"
6554,KIF26A,3,3,182,1.6%,"No
"
6555,ZNF337,3,3,182,1.6%,"No
"
6556,NOC2L,2,2,182,1.1%,"No
"
6557,ERGIC1,1,1,182,0.5%,"No
"
6558,ABCA12,12,11,182,6.0%,"No
"
6559,PPP4R3B,2,2,182,1.1%,"No
"
6560,GIMAP2,1,1,182,0.5%,"No
"
6561,NHSL1,4,4,182,2.2%,"No
"
6562,CFAP100,2,2,182,1.1%,"No
"
6563,EIF4EBP2,3,3,182,1.6%,"No
"
6564,CLHC1,1,1,182,0.5%,"No
"
6565,EIF4EBP1,1,1,182,0.5%,"No
"
6566,EIF4E,1,1,182,0.5%,"Yes
"
6567,SNX14,2,2,182,1.1%,"No
"
6568,NUDT14,1,1,182,0.5%,"No
"
6569,ABHD14B,1,1,182,0.5%,"No
"
6570,SSX2IP,1,1,182,0.5%,"No
"
6571,RAB3IP,1,1,182,0.5%,"No
"
6572,EIF5,1,1,182,0.5%,"No
"
6573,RGS22,1,1,182,0.5%,"No
"
6574,ADTRP,1,1,182,0.5%,"No
"
6575,EIF4G2,3,3,182,1.6%,"No
"
6576,EIF4G1,1,1,182,0.5%,"No
"
6577,IFT172,4,4,182,2.2%,"No
"
6578,HAP1,2,2,182,1.1%,"No
"
6579,F2RL3,1,1,182,0.5%,"No
"
6580,ARSI,3,3,182,1.6%,"No
"
6581,MROH6,2,2,182,1.1%,"No
"
6582,ZBTB20,5,4,182,2.2%,"Yes
"
6583,IGLV3-16,1,1,182,0.5%,"No
"
6584,LRCH3,1,1,182,0.5%,"No
"
6585,ELF2,2,2,182,1.1%,"No
"
6586,ELF1,1,1,182,0.5%,"No
"
6587,NPW,1,1,182,0.5%,"No
"
6588,ELAVL4,1,1,182,0.5%,"No
"
6589,ELAVL3,2,2,182,1.1%,"No
"
6590,GAPVD1,1,1,182,0.5%,"No
"
6591,WFIKKN1,2,2,182,1.1%,"No
"
6592,OR2A7,2,2,182,1.1%,"No
"
6593,ELAVL1,3,3,182,1.6%,"No
"
6594,IGLV3-21,1,1,182,0.5%,"No
"
6595,FER1L6,4,4,182,2.2%,"No
"
6596,ELAVL2,2,2,182,1.1%,"No
"
6597,IGLV3-19,1,1,182,0.5%,"No
"
6598,CCDC142,1,1,182,0.5%,"No
"
6599,ELANE,1,1,182,0.5%,"No
"
6600,MSS51,2,2,182,1.1%,"No
"
6601,KLHL22,2,2,182,1.1%,"No
"
6602,HDGFL1,2,2,182,1.1%,"No
"
6603,FAM170A,3,3,182,1.6%,"No
"
6604,ELF3,1,1,182,0.5%,"Yes
"
6605,TAF1B,2,2,182,1.1%,"No
"
6606,TAF1A,1,1,182,0.5%,"No
"
6607,TAF1C,2,2,182,1.1%,"No
"
6608,AGR3,1,1,182,0.5%,"No
"
6609,MPZL1,2,2,182,1.1%,"No
"
6610,SLC25A14,1,1,182,0.5%,"No
"
6611,ANKRD54,1,1,182,0.5%,"No
"
6612,STING1,1,1,182,0.5%,"No
"
6613,PHF19,1,1,182,0.5%,"Yes
"
6614,ZNF658,1,1,182,0.5%,"No
"
6615,DACH2,6,5,182,2.7%,"No
"
6616,OR56A1,2,2,182,1.1%,"No
"
6617,CATSPER2,3,3,182,1.6%,"No
"
6618,OR52B4,1,1,182,0.5%,"No
"
6619,ZBTB8A,1,1,182,0.5%,"No
"
6620,SH2D1B,1,1,182,0.5%,"No
"
6621,TRAF3IP1,1,1,182,0.5%,"No
"
6622,MBOAT1,2,2,182,1.1%,"No
"
6623,HIP1R,1,1,182,0.5%,"No
"
6624,BRSK2,1,1,182,0.5%,"No
"
6625,CYP2U1,2,2,182,1.1%,"No
"
6626,NAT8,3,3,182,1.6%,"No
"
6627,RHBDL1,1,1,182,0.5%,"No
"
6628,TANC2,2,2,182,1.1%,"No
"
6629,TMEM215,1,1,182,0.5%,"No
"
6630,PCLO,34,27,182,14.8%,"Yes
"
6631,SOCS3,1,1,182,0.5%,"Yes
"
6632,LDLRAP1,1,1,182,0.5%,"No
"
6633,CLIC3,2,2,182,1.1%,"No
"
6634,WSB1,1,1,182,0.5%,"No
"
6635,HACD4,1,1,182,0.5%,"No
"
6636,MAP3K14,1,1,182,0.5%,"Yes
"
6637,SLC7A3,3,3,182,1.6%,"No
"
6638,CECR2,3,3,182,1.6%,"No
"
6639,C1ORF198,1,1,182,0.5%,"No
"
6640,GPR101,1,1,182,0.5%,"No
"
6641,RPUSD4,2,2,182,1.1%,"No
"
6642,MFRP,2,2,182,1.1%,"No
"
6643,AIFM2,1,1,182,0.5%,"No
"
6644,TAAR8,1,1,182,0.5%,"No
"
6645,SEMA5A,7,7,182,3.8%,"No
"
6646,REG3G,5,4,182,2.2%,"No
"
6647,CD200R1,2,2,182,1.1%,"No
"
6648,TAAR5,2,2,182,1.1%,"No
"
6649,UBA3,1,1,182,0.5%,"No
"
6650,KIFBP,2,2,182,1.1%,"No
"
6651,CHST9,4,4,182,2.2%,"No
"
6652,BAZ1B,1,1,182,0.5%,"No
"
6653,IGLV5-45,1,1,182,0.5%,"No
"
6654,RILP,1,1,182,0.5%,"No
"
6655,RTBDN,1,1,182,0.5%,"No
"
6656,UCK1,1,1,182,0.5%,"No
"
6657,CEP112,2,2,182,1.1%,"No
"
6658,EPC2,2,2,182,1.1%,"No
"
6659,IGLV4-60,1,1,182,0.5%,"No
"
6660,PARP10,2,2,182,1.1%,"No
"
6661,ZC3H10,1,1,182,0.5%,"No
"
6662,NUF2,1,1,182,0.5%,"Yes
"
6663,AGBL4,3,3,182,1.6%,"No
"
6664,SH2D2A,2,1,182,0.5%,"No
"
6665,DOK2,1,1,182,0.5%,"No
"
6666,GPRASP2,1,1,182,0.5%,"No
"
6667,RBM33,3,3,182,1.6%,"No
"
6668,UBE2M,1,1,182,0.5%,"No
"
6669,TRAC,1,1,182,0.5%,"No
"
6670,PTF1A,1,1,182,0.5%,"No
"
6671,SPAG9,2,2,182,1.1%,"No
"
6672,BTAF1,5,5,182,2.7%,"No
"
6673,SLC4A10,1,1,182,0.5%,"No
"
6674,SLC6A19,4,4,182,2.2%,"No
"
6675,SYT10,3,3,182,1.6%,"No
"
6676,SLC7A7,2,2,182,1.1%,"No
"
6677,OVCH1,4,4,182,2.2%,"No
"
6678,EML4,5,5,182,2.7%,"Yes
"
6679,PSTPIP1,4,4,182,2.2%,"No
"
6680,LRIT1,2,2,182,1.1%,"No
"
6681,PYGO1,1,1,182,0.5%,"No
"
6682,PRC1,1,1,182,0.5%,"No
"
6683,TMTC4,1,1,182,0.5%,"No
"
6684,ATAD1,1,1,182,0.5%,"No
"
6685,INO80E,1,1,182,0.5%,"No
"
6686,MIGA2,1,1,182,0.5%,"No
"
6687,MAT2B,2,2,182,1.1%,"No
"
6688,C16ORF54,2,2,182,1.1%,"No
"
6689,TBRG1,1,1,182,0.5%,"No
"
6690,POMGNT2,2,2,182,1.1%,"No
"
6691,ZSCAN10,1,1,182,0.5%,"No
"
6692,LINGO1,4,4,182,2.2%,"No
"
6693,FBH1,1,1,182,0.5%,"No
"
6694,MRGPRX2,1,1,182,0.5%,"No
"
6695,MRGPRX3,1,1,182,0.5%,"No
"
6696,SMCO2,1,1,182,0.5%,"No
"
6697,CIBAR2,1,1,182,0.5%,"No
"
6698,PAPSS2,2,2,182,1.1%,"No
"
6699,MAP3K6,1,1,182,0.5%,"Yes
"
6700,ARPP21,3,3,182,1.6%,"No
"
6701,PLD6,1,1,182,0.5%,"No
"
6702,FLCN,1,1,182,0.5%,"Yes
"
6703,SLC2A12,2,2,182,1.1%,"No
"
6704,ANKRD34B,1,1,182,0.5%,"No
"
6705,POP4,1,1,182,0.5%,"No
"
6706,LDB2,2,2,182,1.1%,"No
"
6707,CLDN8,1,1,182,0.5%,"No
"
6708,ASH2L,1,1,182,0.5%,"No
"
6709,CLDN2,1,1,182,0.5%,"No
"
6710,IQGAP2,2,2,182,1.1%,"No
"
6711,GOLGA6L4,1,1,182,0.5%,"No
"
6712,ZNF234,4,4,182,2.2%,"No
"
6713,ZNF274,2,2,182,1.1%,"No
"
6714,WDR4,1,1,182,0.5%,"No
"
6715,NCKAP1,2,2,182,1.1%,"No
"
6716,HELQ,1,1,182,0.5%,"No
"
6717,JMJD8,2,2,182,1.1%,"No
"
6718,LIN28B,1,1,182,0.5%,"No
"
6719,OR2B3,1,1,182,0.5%,"No
"
6720,PKMYT1,1,1,182,0.5%,"No
"
6721,OR2J3,3,3,182,1.6%,"No
"
6722,EIF1AY,1,1,182,0.5%,"No
"
6723,LRRC34,1,1,182,0.5%,"No
"
6724,GIPC1,4,3,182,1.6%,"No
"
6725,TRAF3IP2,1,1,182,0.5%,"No
"
6726,CLDN9,2,2,182,1.1%,"No
"
6727,DNAI3,1,1,182,0.5%,"No
"
6728,GRAP,1,1,182,0.5%,"No
"
6729,ZNF385C,1,1,182,0.5%,"No
"
6730,CHL1,6,6,182,3.3%,"No
"
6731,ABHD6,2,2,182,1.1%,"No
"
6732,LRTM1,5,5,182,2.7%,"No
"
6733,STX1A,2,2,182,1.1%,"No
"
6734,CAPN9,1,1,182,0.5%,"No
"
6735,TBX19,1,1,182,0.5%,"No
"
6736,SART1,1,1,182,0.5%,"No
"
6737,DNAJA3,1,1,182,0.5%,"No
"
6738,USP6,2,2,182,1.1%,"Yes
"
6739,TRIM61,3,3,182,1.6%,"No
"
6740,USP2,1,1,182,0.5%,"No
"
6741,USP14,2,2,182,1.1%,"No
"
6742,SLAMF6,1,1,182,0.5%,"No
"
6743,HBS1L,1,1,182,0.5%,"No
"
6744,SULT1A1,1,1,182,0.5%,"No
"
6745,TOB2,1,1,182,0.5%,"No
"
6746,CPNE9,1,1,182,0.5%,"No
"
6747,AHCYL1,2,2,182,1.1%,"No
"
6748,PIGQ,1,1,182,0.5%,"No
"
6749,SCYL1,3,3,182,1.6%,"No
"
6750,STXBP1,1,1,182,0.5%,"No
"
6751,PLAC1,1,1,182,0.5%,"No
"
6752,SAMD14,1,1,182,0.5%,"No
"
6753,STXBP3,3,3,182,1.6%,"No
"
6754,NES,6,6,182,3.3%,"No
"
6755,KDM5B,1,1,182,0.5%,"No
"
6756,OR9A4,1,1,182,0.5%,"No
"
6757,SUPT6H,6,6,182,3.3%,"No
"
6758,OR4K2,2,2,182,1.1%,"No
"
6759,HERC2P2,1,1,182,0.5%,"No
"
6760,OR4K13,2,2,182,1.1%,"No
"
6761,PRSS53,1,1,182,0.5%,"No
"
6762,OR4K17,1,1,182,0.5%,"No
"
6763,FERMT3,1,1,182,0.5%,"No
"
6764,SUPT5H,3,3,182,1.6%,"No
"
6765,STAG3,3,3,182,1.6%,"No
"
6766,PLK4,1,1,182,0.5%,"No
"
6767,NRIP2,1,1,182,0.5%,"No
"
6768,STAG2,3,3,182,1.6%,"Yes
"
6769,RFPL3,2,2,182,1.1%,"No
"
6770,GALNTL6,1,1,182,0.5%,"No
"
6771,RFPL2,2,2,182,1.1%,"No
"
6772,YME1L1,1,1,182,0.5%,"No
"
6773,VPS37D,1,1,182,0.5%,"No
"
6774,OR13C4,2,2,182,1.1%,"No
"
6775,OR13C8,1,1,182,0.5%,"No
"
6776,OR13C3,2,2,182,1.1%,"No
"
6777,METTL27,1,1,182,0.5%,"No
"
6778,PPP1R7,1,1,182,0.5%,"No
"
6779,SVIL,2,2,182,1.1%,"No
"
6780,POLN,1,1,182,0.5%,"No
"
6781,OR11H4,2,2,182,1.1%,"No
"
6782,OR5AU1,1,1,182,0.5%,"No
"
6783,C1QTNF3,1,1,182,0.5%,"No
"
6784,CHST13,1,1,182,0.5%,"No
"
6785,PHTF1,1,1,182,0.5%,"No
"
6786,PCDHGB1,4,4,182,2.2%,"No
"
6787,PPP1R3D,1,1,182,0.5%,"No
"
6788,PCDHGA11,3,2,182,1.1%,"No
"
6789,JAM3,1,1,182,0.5%,"No
"
6790,PCDHGA10,1,1,182,0.5%,"No
"
6791,MAP3K2,2,2,182,1.1%,"No
"
6792,PCDHGA9,2,2,182,1.1%,"No
"
6793,KIF1C,1,1,182,0.5%,"No
"
6794,PCDHGB6,3,3,182,1.6%,"No
"
6795,PCDHGB3,4,4,182,2.2%,"No
"
6796,PCDHGB2,2,2,182,1.1%,"No
"
6797,PPP1R1A,2,2,182,1.1%,"No
"
6798,SURF1,1,1,182,0.5%,"No
"
6799,ABCC8,4,4,182,2.2%,"No
"
6800,PPP1R2,1,1,182,0.5%,"No
"
6801,PCDHGA7,2,2,182,1.1%,"No
"
6802,PCDHGA6,5,5,182,2.7%,"No
"
6803,PPP1R3A,7,7,182,3.8%,"No
"
6804,RAI1,2,2,182,1.1%,"No
"
6805,CNKSR3,1,1,182,0.5%,"No
"
6806,PPP2R2A,1,1,182,0.5%,"Yes
"
6807,PPP2R2B,1,1,182,0.5%,"No
"
6808,FAM138B,1,1,182,0.5%,"No
"
6809,OSBPL11,1,1,182,0.5%,"No
"
6810,PCDHGA5,4,4,182,2.2%,"No
"
6811,INHBE,3,3,182,1.6%,"No
"
6812,PPP2R1B,1,1,182,0.5%,"No
"
6813,ENTREP3,4,3,182,1.6%,"No
"
6814,NDRG2,1,1,182,0.5%,"No
"
6815,SLC25A18,1,1,182,0.5%,"No
"
6816,POLD3,1,1,182,0.5%,"No
"
6817,BIRC6,11,10,182,5.5%,"No
"
6818,MAB21L3,2,2,182,1.1%,"No
"
6819,USP39,1,1,182,0.5%,"No
"
6820,PLEKHG5,3,3,182,1.6%,"No
"
6821,TBR1,1,1,182,0.5%,"No
"
6822,EHF,1,1,182,0.5%,"No
"
6823,PCDHGA4,1,1,182,0.5%,"No
"
6824,SERGEF,2,2,182,1.1%,"No
"
6825,PCDHGA3,6,6,182,3.3%,"No
"
6826,NRG3,6,6,182,3.3%,"No
"
6827,RIOK1,2,2,182,1.1%,"No
"
6828,AP4B1,2,2,182,1.1%,"No
"
6829,PCDHGA1,2,2,182,1.1%,"No
"
6830,PPP1R10,1,1,182,0.5%,"No
"
6831,PPP2CA,1,1,182,0.5%,"No
"
6832,SYCP1,3,3,182,1.6%,"No
"
6833,GALNT8,2,2,182,1.1%,"No
"
6834,XCL2,1,1,182,0.5%,"No
"
6835,SAMD3,3,3,182,1.6%,"No
"
6836,PPP2R1A,4,4,182,2.2%,"Yes
"
6837,DDX51,3,3,182,1.6%,"No
"
6838,SYT4,2,2,182,1.1%,"No
"
6839,ME2,1,1,182,0.5%,"No
"
6840,MEA1,2,2,182,1.1%,"No
"
6841,TBXT,1,1,182,0.5%,"No
"
6842,TENM2,6,6,182,3.3%,"No
"
6843,PCDHB15,4,4,182,2.2%,"No
"
6844,GALNT16,1,1,182,0.5%,"No
"
6845,OSBPL1A,2,2,182,1.1%,"No
"
6846,C8ORF82,1,1,182,0.5%,"No
"
6847,ESPN,1,1,182,0.5%,"No
"
6848,OSBPL5,2,2,182,1.1%,"No
"
6849,DENND6B,1,1,182,0.5%,"No
"
6850,SLC12A7,3,3,182,1.6%,"No
"
6851,PCDHB10,3,3,182,1.6%,"No
"
6852,AXDND1,2,2,182,1.1%,"No
"
6853,OR4N2,4,4,182,2.2%,"No
"
6854,PCDHB8,6,6,182,3.3%,"No
"
6855,PCDHB7,7,6,182,3.3%,"No
"
6856,PCDHB14,7,6,182,3.3%,"No
"
6857,DSCAML1,7,7,182,3.8%,"No
"
6858,OSBPL6,6,6,182,3.3%,"No
"
6859,PCDHB13,3,3,182,1.6%,"No
"
6860,OSBPL7,1,1,182,0.5%,"No
"
6861,PCDHB12,5,4,182,2.2%,"No
"
6862,REXO1,2,2,182,1.1%,"No
"
6863,PCDHB11,5,5,182,2.7%,"No
"
6864,OSBPL9,3,3,182,1.6%,"No
"
6865,PPP2R3A,2,2,182,1.1%,"No
"
6866,PTPA,1,1,182,0.5%,"No
"
