,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
10308,SEMA3G,36,34,440,7.7%,"No
"
10309,LINC00207,3,3,440,0.7%,"No
"
10310,NCLN,9,7,440,1.6%,"No
"
10311,GPR108,12,12,440,2.7%,"No
"
10312,SPPL2B,4,4,440,0.9%,"No
"
10313,FEM1C,9,8,440,1.8%,"No
"
10314,MCCC1,12,12,440,2.7%,"No
"
10315,NMUR2,31,29,440,6.6%,"No
"
10316,PAK6,14,14,440,3.2%,"No
"
10317,LXN,3,2,440,0.5%,"No
"
10318,C6ORF58,19,18,440,4.1%,"No
"
10319,SLC39A13,12,10,440,2.3%,"No
"
10320,PTCHD3,56,47,440,10.7%,"No
"
10321,TDRD9,42,34,440,7.7%,"No
"
10322,KLC3,6,6,440,1.4%,"No
"
10323,G6PC3,2,2,440,0.5%,"No
"
10324,MFSD2B,5,5,440,1.1%,"No
"
10325,FSD2,27,26,440,5.9%,"No
"
10326,SLC22A25,45,35,440,8.0%,"No
"
10327,WHAMM,8,6,440,1.4%,"No
"
10328,PCARE,63,51,440,11.6%,"No
"
10329,LYPD4,12,11,440,2.5%,"No
"
10330,ROS1,151,105,440,23.9%,"Yes
"
10331,RORC,28,27,440,6.1%,"No
"
10332,ROBO2,91,70,440,15.9%,"No
"
10333,ROBO1,45,42,440,9.5%,"Yes
"
10334,ROM1,8,7,440,1.6%,"No
"
10335,ROCK1,17,16,440,3.6%,"No
"
10336,RORB,39,33,440,7.5%,"No
"
10337,SPINK14,3,3,440,0.7%,"No
"
10338,RORA,10,10,440,2.3%,"No
"
10339,BOD1,3,3,440,0.7%,"No
"
10340,BOLA3,1,1,440,0.2%,"No
"
10341,C2ORF78,50,40,440,9.1%,"No
"
10342,C2ORF68,4,4,440,0.9%,"No
"
10343,MOB1B,2,2,440,0.5%,"No
"
10344,ZNF764,7,7,440,1.6%,"No
"
10345,STARD4,18,16,440,3.6%,"No
"
10346,ASB16,8,8,440,1.8%,"No
"
10347,TSPYL6,11,11,440,2.5%,"No
"
10348,WDR36,13,13,440,3.0%,"No
"
10349,C12ORF29,8,8,440,1.8%,"No
"
10350,BORCS7-ASMT,3,3,440,0.7%,"No
"
10351,C16ORF46,7,6,440,1.4%,"No
"
10352,LMF2,14,14,440,3.2%,"No
"
10353,IQCH-AS1,3,3,440,0.7%,"No
"
10354,GPR142,20,18,440,4.1%,"No
"
10355,MSANTD3,4,3,440,0.7%,"No
"
10356,SKIDA1,9,8,440,1.8%,"No
"
10357,WASHC2A,9,9,440,2.0%,"No
"
10358,IQCJ-SCHIP1,14,11,440,2.5%,"No
"
10359,NHLRC2,15,13,440,3.0%,"No
"
10360,SPATC1,17,15,440,3.4%,"No
"
10361,CCDC172,12,12,440,2.7%,"No
"
10362,PLA2G4E,28,27,440,6.1%,"No
"
10363,ANKRD9,1,1,440,0.2%,"No
"
10364,PRAMEF1,43,37,440,8.4%,"No
"
10365,INTS3,17,15,440,3.4%,"No
"
10366,PRAMEF2,38,31,440,7.0%,"No
"
10367,WNK1,42,38,440,8.6%,"No
"
10368,SOWAHC,5,5,440,1.1%,"No
"
10369,SLC38A5,7,7,440,1.6%,"No
"
10370,KHDC1,15,15,440,3.4%,"No
"
10371,PRR7,2,2,440,0.5%,"No
"
10372,HES3,3,3,440,0.7%,"No
"
10373,TMEM121,1,1,440,0.2%,"No
"
10374,MIEF1,11,11,440,2.5%,"No
"
10375,ARMCX6,5,4,440,0.9%,"No
"
10376,PRICKLE1,27,26,440,5.9%,"No
"
10377,PRAMEF12,24,23,440,5.2%,"No
"
10378,TXNDC15,6,6,440,1.4%,"No
"
10379,NLE1,11,11,440,2.5%,"No
"
10380,NDFIP1,6,6,440,1.4%,"No
"
10381,NSUN4,7,7,440,1.6%,"No
"
10382,KRT20,15,15,440,3.4%,"No
"
10383,MCTP1,58,47,440,10.7%,"No
"
10384,ITIH5,45,38,440,8.6%,"No
"
10385,TOLLIP,4,4,440,0.9%,"No
"
10386,GRTP1,14,14,440,3.2%,"No
"
10387,ACBD4,14,14,440,3.2%,"No
"
10388,PIMREG,3,3,440,0.7%,"No
"
10389,ZFHX4,230,146,440,33.2%,"No
"
10390,STARD5,2,2,440,0.5%,"No
"
10391,PLEKHA5,18,15,440,3.4%,"No
"
10392,THAP7,3,3,440,0.7%,"No
"
10393,TBPL2,12,11,440,2.5%,"No
"
10394,RNF216,15,15,440,3.4%,"No
"
10395,MICALL2,29,27,440,6.1%,"No
"
10396,SPX,1,1,440,0.2%,"No
"
10397,DNER,44,43,440,9.8%,"No
"
10398,SESTD1,10,9,440,2.0%,"No
"
10399,OTOP2,13,13,440,3.0%,"No
"
10400,BTF3L4,1,1,440,0.2%,"No
"
10401,CCDC74B,15,15,440,3.4%,"No
"
10402,AKAP14,8,8,440,1.8%,"No
"
10403,STIMATE,8,8,440,1.8%,"No
"
10404,SLC6A17,23,21,440,4.8%,"No
"
10405,TSEN2,5,5,440,1.1%,"No
"
10406,THUMPD2,7,7,440,1.6%,"No
"
10407,TRMT13,8,7,440,1.6%,"No
"
10408,CHPF2,22,18,440,4.1%,"No
"
10409,GEMIN7,3,3,440,0.7%,"No
"
10410,ACTR3C,7,6,440,1.4%,"No
"
10411,ISOC2,5,5,440,1.1%,"No
"
10412,LRRC74A,18,17,440,3.9%,"No
"
10413,KATNBL1,11,11,440,2.5%,"No
"
10414,DGCR8,17,16,440,3.6%,"No
"
10415,ELMO3,13,12,440,2.7%,"No
"
10416,PHLDB2,59,51,440,11.6%,"No
"
10417,RCCD1,4,4,440,0.9%,"No
"
10418,LYSMD1,2,2,440,0.5%,"No
"
10419,TAS2R60,36,31,440,7.0%,"No
"
10420,ZNF34,9,9,440,2.0%,"No
"
10421,FBXO31,15,14,440,3.2%,"Yes
"
10422,OTULINL,18,17,440,3.9%,"No
"
10423,UGT2B28,54,49,440,11.1%,"No
"
10424,GSDMD,7,7,440,1.6%,"No
"
10425,HEATR5B,48,38,440,8.6%,"No
"
10426,PRMT7,11,10,440,2.3%,"No
"
10427,SPRING1,6,6,440,1.4%,"No
"
10428,TMX3,10,10,440,2.3%,"No
"
10429,ZNF408,16,16,440,3.6%,"No
"
10430,KPRP,37,36,440,8.2%,"No
"
10431,C11ORF71,1,1,440,0.2%,"No
"
10432,ALG9,11,11,440,2.5%,"No
"
10433,COL18A1,41,33,440,7.5%,"No
"
10434,UGT2A3,57,46,440,10.5%,"No
"
10435,ARMC5,34,29,440,6.6%,"No
"
10436,THEMIS,73,58,440,13.2%,"No
"
10437,TMCO1,3,3,440,0.7%,"No
"
10438,SMOX,14,13,440,3.0%,"No
"
10439,LYZL2,5,5,440,1.1%,"No
"
10440,SSBP4,8,7,440,1.6%,"No
"
10441,KCNJ5-AS1,2,2,440,0.5%,"No
"
10442,ZNF805,9,9,440,2.0%,"No
"
10443,AMDHD1,12,12,440,2.7%,"No
"
10444,CCDC82,9,9,440,2.0%,"No
"
10445,FRG2,3,3,440,0.7%,"No
"
10446,LRRC31,23,20,440,4.5%,"No
"
10447,SLC2A14,24,21,440,4.8%,"No
"
10448,IQCA1,42,32,440,7.3%,"No
"
10449,MYH14,43,37,440,8.4%,"No
"
10450,SUGCT,9,9,440,2.0%,"No
"
10451,CPTP,3,3,440,0.7%,"No
"
10452,KLHL36,9,9,440,2.0%,"No
"
10453,RERGL,19,19,440,4.3%,"No
"
10454,ZNF665,23,21,440,4.8%,"No
"
10455,CYB5B,3,3,440,0.7%,"No
"
10456,B9D2,13,12,440,2.7%,"No
"
10457,NOTCH2NLA,15,15,440,3.4%,"No
"
10458,TMEM177,8,8,440,1.8%,"No
"
10459,CLMN,26,22,440,5.0%,"No
"
10460,DRC1,26,22,440,5.0%,"No
"
10461,BPIFB1,17,17,440,3.9%,"No
"
10462,ATP23,5,5,440,1.1%,"No
"
10463,TSR2,3,3,440,0.7%,"No
"
10464,HYLS1,4,4,440,0.9%,"No
"
10465,ARHGAP36,34,30,440,6.8%,"No
"
10466,ACBD5,11,10,440,2.3%,"No
"
10467,IFNE,9,9,440,2.0%,"No
"
10468,EFCAB3,16,16,440,3.6%,"No
"
10469,ABHD12B,9,9,440,2.0%,"No
"
10470,LRRC37A16P,1,1,440,0.2%,"No
"
10471,IQCF1,13,12,440,2.7%,"No
"
10472,FAAP24,4,4,440,0.9%,"No
"
10473,SLC37A2,10,10,440,2.3%,"No
"
10474,TMEM218,7,6,440,1.4%,"No
"
10475,NRROS,15,15,440,3.4%,"No
"
10476,RNF185,6,6,440,1.4%,"No
"
10477,INTS5,17,17,440,3.9%,"No
"
10478,DNHD1,29,28,440,6.4%,"No
"
10479,OR10A5,15,15,440,3.4%,"No
"
10480,OR2AG1,13,11,440,2.5%,"No
"
10481,FLG2,152,98,440,22.3%,"No
"
10482,HRNR,102,72,440,16.4%,"No
"
10483,SLCO6A1,65,55,440,12.5%,"No
"
10484,CMIP,10,8,440,1.8%,"No
"
10485,TRIM4,5,5,440,1.1%,"No
"
10486,RIBC1,9,9,440,2.0%,"No
"
10487,OR8G5,13,10,440,2.3%,"No
"
10488,GLYCTK,15,15,440,3.4%,"No
"
10489,EFCAB11,3,3,440,0.7%,"No
"
10490,STKLD1,15,15,440,3.4%,"No
"
10491,PPM1M,5,5,440,1.1%,"No
"
10492,TSPAN18,8,7,440,1.6%,"No
"
10493,CYP26C1,7,7,440,1.6%,"No
"
10494,OR8B12,19,17,440,3.9%,"No
"
10495,ISX,21,18,440,4.1%,"No
"
10496,KCNH7,108,80,440,18.2%,"No
"
10497,OR4D5,35,28,440,6.4%,"No
"
10498,SHKBP1,20,20,440,4.5%,"No
"
10499,OR6T1,33,30,440,6.8%,"No
"
10500,BTBD6,6,6,440,1.4%,"No
"
10501,OR10S1,23,18,440,4.1%,"No
"
10502,HELB,22,19,440,4.3%,"No
"
10503,OR10G9,17,15,440,3.4%,"No
"
10504,PKDCC,6,6,440,1.4%,"No
"
10505,FAM161B,5,5,440,1.1%,"No
"
10506,PTGR2,1,1,440,0.2%,"No
"
10507,TEX33,12,12,440,2.7%,"No
"
10508,CLEC4D,11,11,440,2.5%,"No
"
10509,LIPM,1,1,440,0.2%,"No
"
10510,OR10G8,23,22,440,5.0%,"No
"
10511,SLC35E4,9,8,440,1.8%,"No
"
10512,GPIHBP1,8,7,440,1.6%,"No
"
10513,CEP72,15,14,440,3.2%,"No
"
10514,IQCC,6,6,440,1.4%,"No
"
10515,TSR1,8,7,440,1.6%,"No
"
10516,INTS13,20,18,440,4.1%,"No
"
10517,ASF1B,7,7,440,1.6%,"No
"
10518,ATF7IP,29,27,440,6.1%,"No
"
10519,N4BP2,36,33,440,7.5%,"No
"
10520,BTBD7,27,25,440,5.7%,"No
"
10521,TBCEL,18,16,440,3.6%,"No
"
10522,ZNG1E,2,1,440,0.2%,"No
"
10523,NLRP9,78,63,440,14.3%,"No
"
10524,NLRP10,64,52,440,11.8%,"No
"
10525,NLRP14,55,46,440,10.5%,"No
"
10526,S100A7A,7,7,440,1.6%,"No
"
10527,ARL1,2,2,440,0.5%,"No
"
10528,HHAT,11,11,440,2.5%,"No
"
10529,C1ORF112,13,12,440,2.7%,"No
"
10530,ARL2,4,4,440,0.9%,"No
"
10531,FAM222B,10,10,440,2.3%,"No
"
10532,ARL3,5,5,440,1.1%,"No
"
10533,VPS35,17,16,440,3.6%,"No
"
10534,ARNT,19,19,440,4.3%,"Yes
"
10535,BMAL1,15,14,440,3.2%,"No
"
10536,DNAJC11,7,7,440,1.6%,"No
"
10537,ARR3,13,13,440,3.0%,"No
"
10538,ZFP64,34,30,440,6.8%,"No
"
10539,ADGRE4P,2,2,440,0.5%,"No
"
10540,ARRB1,7,7,440,1.6%,"No
"
10541,ARRB2,15,13,440,3.0%,"No
"
10542,NAXD,10,10,440,2.3%,"No
"
10543,SLC38A2,10,10,440,2.3%,"No
"
10544,ARFGAP1,12,10,440,2.3%,"No
"
10545,SERPINA9,21,17,440,3.9%,"No
"
10546,SERPINB7,40,35,440,8.0%,"No
"
10547,TNK1,8,7,440,1.6%,"No
"
10548,ENAH,15,14,440,3.2%,"No
"
10549,ARSA,5,5,440,1.1%,"No
"
10550,ARSB,8,7,440,1.6%,"No
"
10551,NLGN3,15,15,440,3.4%,"No
"
10552,IPO4,25,23,440,5.2%,"No
"
10553,UBXN6,7,7,440,1.6%,"No
"
10554,STS,23,22,440,5.0%,"No
"
10555,CHFR,13,13,440,3.0%,"No
"
10556,MORC4,21,17,440,3.9%,"No
"
10557,PARVA,9,8,440,1.8%,"No
"
10558,IGFLR1,9,9,440,2.0%,"No
"
10559,ARSD,9,9,440,2.0%,"No
"
10560,EDEM2,15,14,440,3.2%,"No
"
10561,GTDC1,12,12,440,2.7%,"No
"
10562,ARSL,14,14,440,3.2%,"No
"
10563,B4GALT3,6,6,440,1.4%,"No
"
10564,CNDP2,10,9,440,2.0%,"No
"
10565,ARSF,42,39,440,8.9%,"No
"
10566,B4GALT2,6,6,440,1.4%,"No
"
10567,CCDC51,11,11,440,2.5%,"No
"
10568,ART1,15,15,440,3.4%,"No
"
10569,DNAH11,191,117,440,26.6%,"No
"
10570,NUP133,24,21,440,4.8%,"No
"
10571,PPCS,3,2,440,0.5%,"No
"
10572,B4GALT4,14,12,440,2.7%,"No
"
10573,SIAE,8,8,440,1.8%,"No
"
10574,AP5M1,4,4,440,0.9%,"No
"
10575,NPEPL1,7,7,440,1.6%,"No
"
10576,ART3,17,17,440,3.9%,"No
"
10577,B3GALT2,5,5,440,1.1%,"No
"
10578,AAGAB,1,1,440,0.2%,"No
"
10579,B3GALT1,28,26,440,5.9%,"No
"
10580,TBL1XR1,8,7,440,1.6%,"Yes
"
10581,B3GALNT1,13,13,440,3.0%,"No
"
10582,CCAR1,23,23,440,5.2%,"No
"
10583,EDF1,5,4,440,0.9%,"No
"
10584,CTSF,9,9,440,2.0%,"No
"
10585,MBTPS1,26,26,440,5.9%,"No
"
10586,TMEM184C,6,6,440,1.4%,"No
"
10587,AGK,11,11,440,2.5%,"No
"
10588,ART4,10,10,440,2.3%,"No
"
10589,ARVCF,11,11,440,2.5%,"No
"
10590,CDK5RAP2,33,29,440,6.6%,"No
"
10591,TMEM30A,8,8,440,1.8%,"Yes
"
10592,OGDHL,77,64,440,14.5%,"No
"
10593,SEPTIN11,9,8,440,1.8%,"No
"
10594,OGFOD3,11,11,440,2.5%,"No
"
10595,COX8C,3,3,440,0.7%,"No
"
10596,ABCC3,68,57,440,13.0%,"No
"
10597,WDR12,5,5,440,1.1%,"No
"
10598,ASAH1,4,4,440,0.9%,"No
"
10599,NOL4,50,43,440,9.8%,"No
"
10600,RCOR3,13,12,440,2.7%,"No
"
10601,C11ORF80,13,13,440,3.0%,"No
"
10602,PAGE1,3,3,440,0.7%,"No
"
10603,UGGT2,32,30,440,6.8%,"No
"
10604,PRKRIP1,5,5,440,1.1%,"No
"
10605,ASCL1,6,6,440,1.4%,"No
"
10606,INTS9,13,13,440,3.0%,"No
"
10607,LRRK1,49,39,440,8.9%,"No
"
10608,TNFRSF25,5,5,440,1.1%,"No
"
10609,NOL9,13,12,440,2.7%,"No
"
10610,TRADD,1,1,440,0.2%,"No
"
10611,TAS2R5,6,6,440,1.4%,"No
"
10612,COLGALT1,14,14,440,3.2%,"No
"
10613,C10ORF67,4,4,440,0.9%,"No
"
10614,RNGTT,12,9,440,2.0%,"No
"
10615,GPAA1,7,6,440,1.4%,"No
"
10616,UTRN,80,55,440,12.5%,"No
"
10617,CLRN1,12,12,440,2.7%,"No
"
10618,RNMT,13,10,440,2.3%,"No
"
10619,PBX4,9,9,440,2.0%,"No
"
10620,ESX1,11,10,440,2.3%,"No
"
10621,DNAJC10,16,15,440,3.4%,"No
"
10622,ZNF701,18,15,440,3.4%,"No
"
10623,TTC17,26,23,440,5.2%,"No
"
10624,DHX32,14,13,440,3.0%,"No
"
10625,NARS2,12,12,440,2.7%,"No
"
10626,ACTL10,1,1,440,0.2%,"No
"
10627,ASGR1,2,2,440,0.5%,"No
"
10628,NSUN7,28,22,440,5.0%,"No
"
10629,EZHIP,27,26,440,5.9%,"Yes
"
10630,ASGR2,13,12,440,2.7%,"No
"
10631,H2AJ,1,1,440,0.2%,"No
"
10632,E2F8,26,23,440,5.2%,"No
"
10633,ASIP,1,1,440,0.2%,"No
"
10634,SSH1,26,24,440,5.5%,"No
"
10635,INAVA,35,33,440,7.5%,"No
"
10636,ASL,21,19,440,4.3%,"No
"
10637,GAR1,4,4,440,0.9%,"No
"
10638,IFT122,31,29,440,6.6%,"No
"
10639,TBC1D17,17,13,440,3.0%,"No
"
10640,DEFB132,2,2,440,0.5%,"No
"
10641,YIPF1,4,4,440,0.9%,"No
"
10642,EXOC1,23,22,440,5.0%,"No
"
10643,KCTD17,5,5,440,1.1%,"No
"
10644,URI1,5,5,440,1.1%,"No
"
10645,RBM27,21,19,440,4.3%,"No
"
10646,ASMT,14,13,440,3.0%,"No
"
10647,EED,11,10,440,2.3%,"Yes
"
10648,GFOD1,8,8,440,1.8%,"No
"
10649,ZNF83,4,3,440,0.7%,"No
"
10650,TEFM,6,6,440,1.4%,"No
"
10651,GET3,6,6,440,1.4%,"No
"
10652,SNX4,1,1,440,0.2%,"No
"
10653,SEMA5B,58,47,440,10.7%,"No
"
10654,NGLY1,18,18,440,4.1%,"No
"
10655,TTLL7,26,24,440,5.5%,"No
"
10656,SNX3,5,5,440,1.1%,"No
"
10657,SH3TC1,42,40,440,9.1%,"No
"
10658,BBS10,11,11,440,2.5%,"No
"
10659,GBF1,38,32,440,7.3%,"No
"
10660,CTNNAL1,12,11,440,2.5%,"No
"
10661,ADAM19,39,34,440,7.7%,"No
"
10662,CLEC4C,15,15,440,3.4%,"No
"
10663,TNFSF14,19,17,440,3.9%,"No
"
10664,AKNA,47,39,440,8.9%,"No
"
10665,VBP1,3,3,440,0.7%,"No
"
10666,TNFSF10,13,13,440,3.0%,"No
"
10667,VAV2,20,16,440,3.6%,"Yes
"
10668,TNFSF9,8,8,440,1.8%,"No
"
10669,TNFSF13,1,1,440,0.2%,"Yes
"
10670,VCAM1,43,34,440,7.7%,"No
"
10671,TNFSF12,7,7,440,1.6%,"No
"
10672,SLC19A3,6,6,440,1.4%,"No
"
10673,TSGA10,21,19,440,4.3%,"No
"
10674,ASNS,18,15,440,3.4%,"No
"
10675,KCTD5,8,8,440,1.8%,"No
"
10676,TBC1D23,11,10,440,2.3%,"No
"
10677,SASH3,11,10,440,2.3%,"No
"
10678,PRR11,8,8,440,1.8%,"No
"
10679,VPS37B,11,11,440,2.5%,"No
"
10680,FAM177B,9,9,440,2.0%,"No
"
10681,ASPA,9,8,440,1.8%,"No
"
10682,EXOC2,11,7,440,1.6%,"No
"
10683,ASPH,17,17,440,3.9%,"No
"
10684,MBD5,81,67,440,15.2%,"No
"
10685,ANKRD55,15,14,440,3.2%,"No
"
10686,ASS1,19,19,440,4.3%,"No
"
10687,SAYSD1,6,6,440,1.4%,"No
"
10688,TDP1,18,17,440,3.9%,"No
"
10689,ZNF768,21,19,440,4.3%,"No
"
10690,ANLN,23,22,440,5.0%,"No
"
10691,SUV39H2,4,4,440,0.9%,"No
"
10692,UTY,23,22,440,5.0%,"No
"
10693,MYOM1,53,44,440,10.0%,"No
"
10694,WDR59,32,31,440,7.0%,"No
"
10695,KDM6A,27,23,440,5.2%,"Yes
"
10696,RIPK1,14,14,440,3.2%,"No
"
10697,THAP9,11,10,440,2.3%,"No
"
10698,CFAP44,23,23,440,5.2%,"No
"
10699,PALB2,16,16,440,3.6%,"Yes
"
10700,UVRAG,10,10,440,2.3%,"No
"
10701,MYH13,113,75,440,17.0%,"No
"
10702,ZNF839,14,12,440,2.7%,"No
"
10703,LIN28A,9,9,440,2.0%,"No
"
10704,VASP,10,10,440,2.3%,"No
"
10705,VARS1,23,21,440,4.8%,"No
"
10706,SH3D21,10,10,440,2.3%,"No
"
10707,CRADD,6,5,440,1.1%,"No
"
10708,VAV1,42,37,440,8.4%,"Yes
"
10709,ADAM15,19,18,440,4.1%,"No
"
10710,VEGFA,10,10,440,2.3%,"Yes
"
10711,ADAM9,9,9,440,2.0%,"No
"
10712,VDR,13,13,440,3.0%,"No
"
10713,VEGFC,37,32,440,7.3%,"No
"
10714,VEGFB,4,4,440,0.9%,"No
"
10715,VWA7,25,20,440,4.5%,"No
"
10716,SLC44A4,11,11,440,2.5%,"No
"
10717,UPF3B,17,16,440,3.6%,"No
"
10718,MARCKSL1,8,7,440,1.6%,"No
"
10719,ERMARD,20,17,440,3.9%,"No
"
10720,MPIG6B,9,7,440,1.6%,"No
"
10721,RIN2,19,18,440,4.1%,"No
"
10722,MCTP2,70,52,440,11.8%,"No
"
10723,SLC25A22,3,3,440,0.7%,"No
"
10724,LY6G6C,3,2,440,0.5%,"No
"
10725,CMTR2,26,25,440,5.7%,"Yes
"
10726,ZNF385D,54,46,440,10.5%,"No
"
10727,SNIP1,9,9,440,2.0%,"No
"
10728,RIOK2,12,12,440,2.7%,"No
"
10729,ZFAND1,4,4,440,0.9%,"No
"
10730,TAF7L,19,18,440,4.1%,"No
"
10731,LMBRD1,11,11,440,2.5%,"No
"
10732,ZNF750,16,16,440,3.6%,"Yes
"
10733,MOV10L1,52,47,440,10.7%,"No
"
10734,TXLNG,8,8,440,1.8%,"No
"
10735,ASB13,4,4,440,0.9%,"No
"
10736,FBXO42,28,23,440,5.2%,"No
"
10737,ZNF415,19,18,440,4.1%,"No
"
10738,PRR3,3,3,440,0.7%,"No
"
10739,ATAD2B,30,29,440,6.6%,"No
"
10740,FGD6,33,27,440,6.1%,"No
"
10741,LY6G5C,2,1,440,0.2%,"No
"
10742,VCP,10,10,440,2.3%,"No
"
10743,ADAM21,44,37,440,8.4%,"No
"
10744,ZNF668,15,14,440,3.2%,"No
"
10745,DPH7,12,12,440,2.7%,"No
"
10746,VCL,22,20,440,4.5%,"No
"
10747,ADAM20,18,17,440,3.9%,"No
"
10748,DHRS12,6,6,440,1.4%,"No
"
10749,VDAC2,9,9,440,2.0%,"No
"
10750,ADAM23,48,42,440,9.5%,"No
"
10751,VDAC1,3,3,440,0.7%,"No
"
10752,PRR13,2,2,440,0.5%,"No
"
10753,DEPDC1B,13,13,440,3.0%,"No
"
10754,ARRDC1,5,4,440,0.9%,"No
"
10755,VDAC3,5,5,440,1.1%,"No
"
10756,NBPF9,5,5,440,1.1%,"No
"
10757,ADAM18,124,87,440,19.8%,"No
"
10758,PABPC4,16,14,440,3.2%,"No
"
10759,UPF3A,4,4,440,0.9%,"No
"
10760,RP9,2,2,440,0.5%,"No
"
10761,VIM,14,13,440,3.0%,"No
"
10762,EZR,18,17,440,3.9%,"Yes
"
10763,CDS2,9,9,440,2.0%,"No
"
10764,RP2,5,5,440,1.1%,"No
"
10765,VIPR1,11,9,440,2.0%,"No
"
10766,RP1,309,163,440,37.0%,"No
"
10767,VIP,16,15,440,3.4%,"No
"
10768,RAB11A,3,3,440,0.7%,"No
"
10769,CD164,5,5,440,1.1%,"No
"
10770,RPGR,16,14,440,3.2%,"No
"
10771,VIPR2,17,17,440,3.9%,"No
"
10772,TNFRSF14,8,8,440,1.8%,"Yes
"
10773,IQCN,33,31,440,7.0%,"No
"
10774,RSRC2,3,3,440,0.7%,"No
"
10775,SRCIN1,30,27,440,6.1%,"No
"
10776,ACAD10,26,24,440,5.5%,"No
"
10777,SLC35G2,6,6,440,1.4%,"No
"
10778,LRIF1,12,12,440,2.7%,"No
"
10779,CSGALNACT1,14,14,440,3.2%,"No
"
10780,ASTN1,127,86,440,19.5%,"No
"
10781,ARHGAP39,32,30,440,6.8%,"No
"
10782,TTYH3,9,9,440,2.0%,"No
"
10783,SERPINC1,10,10,440,2.3%,"No
"
10784,XRN1,47,41,440,9.3%,"No
"
10785,PCID2,10,10,440,2.3%,"No
"
10786,ZBBX,73,59,440,13.4%,"No
"
10787,ZFHX3,70,60,440,13.6%,"Yes
"
10788,RETREG1,3,3,440,0.7%,"No
"
10789,DDX28,8,7,440,1.6%,"No
"
10790,CCSER2,18,18,440,4.1%,"No
"
10791,MINDY1,6,6,440,1.4%,"No
"
10792,DIPK2B,14,14,440,3.2%,"No
"
10793,FBXW5,11,11,440,2.5%,"No
"
10794,CCDC7,25,21,440,4.8%,"No
"
10795,ATF1,9,8,440,1.8%,"Yes
"
10796,MIOS,11,10,440,2.3%,"No
"
10797,CACNA2D3,110,82,440,18.6%,"No
"
10798,ZNF419,14,13,440,3.0%,"No
"
10799,ATF3,4,4,440,0.9%,"No
"
10800,ANKIB1,23,22,440,5.0%,"No
"
10801,METTL2B,9,9,440,2.0%,"No
"
10802,ATF4,13,13,440,3.0%,"No
"
10803,SPIN2A,1,1,440,0.2%,"No
"
10804,ECHDC3,4,4,440,0.9%,"No
"
10805,THSD7B,274,157,440,35.7%,"No
"
10806,ETAA1,12,11,440,2.5%,"Yes
"
10807,MBNL3,6,6,440,1.4%,"No
"
10808,CLIP4,30,26,440,5.9%,"No
"
10809,ELMOD2,5,4,440,0.9%,"No
"
10810,LMAN1L,19,16,440,3.6%,"No
"
10811,VGF,9,9,440,2.0%,"No
"
10812,VHL,5,5,440,1.1%,"Yes
"
10813,ADAM7,108,80,440,18.2%,"No
"
10814,ZFAND6,5,5,440,1.1%,"No
"
10815,TMEM183A,3,3,440,0.7%,"No
"
10816,VIL1,43,40,440,9.1%,"No
"
10817,FADD,1,1,440,0.2%,"No
"
10818,SNAP23,1,1,440,0.2%,"No
"
10819,TRPV1,19,19,440,4.3%,"No
"
10820,VPREB1,11,11,440,2.5%,"No
"
10821,TNFRSF6B,6,6,440,1.4%,"No
"
10822,VRK2,11,11,440,2.5%,"No
"
10823,MTMR1,19,18,440,4.1%,"No
"
10824,VRK1,10,10,440,2.3%,"No
"
10825,MPDZ,42,32,440,7.3%,"No
"
10826,NAPG,4,3,440,0.7%,"No
"
10827,NAPA,4,4,440,0.9%,"No
"
10828,LCORL,5,5,440,1.1%,"No
"
10829,ATIC,9,9,440,2.0%,"Yes
"
10830,ATM,50,42,440,9.5%,"Yes
"
10831,RERE,45,38,440,8.6%,"No
"
10832,ATOH1,10,10,440,2.3%,"No
"
10833,ATP1A1,14,13,440,3.0%,"Yes
"
10834,ATP1A2,41,30,440,6.8%,"No
"
10835,ATP1A3,55,45,440,10.2%,"No
"
10836,ATP12A,39,28,440,6.4%,"No
"
10837,VLDLR,10,9,440,2.0%,"No
"
10838,BEST1,7,7,440,1.6%,"No
"
10839,RIPK2,7,7,440,1.6%,"No
"
10840,RPE,2,2,440,0.5%,"No
"
10841,VWF,126,89,440,20.2%,"No
"
10842,TNFRSF18,7,7,440,1.6%,"No
"
10843,RPL3,4,4,440,0.9%,"No
"
10844,WARS1,14,14,440,3.2%,"No
"
10845,RPE65,32,32,440,7.3%,"No
"
10846,RPL4,9,9,440,2.0%,"No
"
10847,ZAN,123,98,440,22.3%,"No
"
10848,RGS9,34,32,440,7.3%,"No
"
10849,RPL3L,9,9,440,2.0%,"No
"
10850,WAS,13,13,440,3.0%,"Yes
"
10851,DLK1,13,13,440,3.0%,"No
"
10852,MATN4,29,26,440,5.9%,"No
"
10853,RPL5,15,13,440,3.0%,"Yes
"
10854,WIPF1,22,19,440,4.3%,"No
"
10855,RGS11,10,10,440,2.3%,"No
"
10856,CNIH2,2,2,440,0.5%,"No
"
10857,ATP1A4,31,28,440,6.4%,"No
"
10858,ATP1B1,7,7,440,1.6%,"No
"
10859,RIOK3,9,9,440,2.0%,"No
"
10860,ATP1B2,7,7,440,1.6%,"No
"
10861,ATP1B3,7,7,440,1.6%,"No
"
10862,FXYD2,1,1,440,0.2%,"No
"
10863,ATP2A1,31,30,440,6.8%,"No
"
