,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
5459,THOC2,1,1,494,0.2%,"No
"
5460,ADAMTSL3,2,2,494,0.4%,"No
"
5461,OSGIN1,1,1,494,0.2%,"No
"
5462,ANKRD50,1,1,494,0.2%,"No
"
5463,DNMT3L,1,1,494,0.2%,"No
"
5464,TRBV4-2,1,1,494,0.2%,"No
"
5465,PKN3,2,1,494,0.2%,"No
"
5466,DENND11,2,2,494,0.4%,"No
"
5467,DSE,1,1,494,0.2%,"No
"
5468,DDX59,1,1,494,0.2%,"No
"
5469,IL22RA2,1,1,494,0.2%,"No
"
5470,LYPLAL1,1,1,494,0.2%,"No
"
5471,SEMA4C,3,3,494,0.6%,"No
"
5472,TMEM260,3,3,494,0.6%,"No
"
5473,YTHDF1,1,1,494,0.2%,"No
"
5474,FOCAD,1,1,494,0.2%,"No
"
5475,EXOSC9,1,1,494,0.2%,"No
"
5476,LY9,3,3,494,0.6%,"No
"
5477,EXOSC10,2,2,494,0.4%,"No
"
5478,DNAAF5,1,1,494,0.2%,"No
"
5479,CD180,2,2,494,0.4%,"No
"
5480,PMS2,1,1,494,0.2%,"Yes
"
5481,SELENON,2,2,494,0.4%,"No
"
5482,LY75,4,4,494,0.8%,"No
"
5483,PRRX1,1,1,494,0.2%,"Yes
"
5484,VN1R1,2,1,494,0.2%,"No
"
5485,PIFO,1,1,494,0.2%,"No
"
5486,LYN,1,1,494,0.2%,"Yes
"
5487,SH2D1A,1,1,494,0.2%,"Yes
"
5488,CERS2,2,2,494,0.4%,"No
"
5489,MCOLN2,1,1,494,0.2%,"No
"
5490,ATP8B2,5,4,494,0.8%,"No
"
5491,TRHDE,3,3,494,0.6%,"No
"
5492,NRBP1,2,2,494,0.4%,"No
"
5493,DMGDH,1,1,494,0.2%,"No
"
5494,ATP10A,1,1,494,0.2%,"No
"
5495,DPP7,1,1,494,0.2%,"No
"
5496,PDZRN4,2,2,494,0.4%,"No
"
5497,GLT8D2,1,1,494,0.2%,"No
"
5498,BCAM,2,2,494,0.4%,"No
"
5499,LIME1,1,1,494,0.2%,"No
"
5500,CDCA3,1,1,494,0.2%,"No
"
5501,CHTF8,1,1,494,0.2%,"Yes
"
5502,APH1B,1,1,494,0.2%,"No
"
5503,PYROXD2,1,1,494,0.2%,"No
"
5504,DUS2,1,1,494,0.2%,"No
"
5505,MXD3,2,1,494,0.2%,"No
"
5506,M6PR,1,1,494,0.2%,"No
"
5507,TMEM161A,2,2,494,0.4%,"No
"
5508,CAPRIN1,1,1,494,0.2%,"No
"
5509,TIMM22,3,3,494,0.6%,"No
"
5510,NBR1,1,1,494,0.2%,"No
"
5511,ABCA13,14,12,494,2.4%,"No
"
5512,ADGRA3,5,5,494,1.0%,"No
"
5513,NME7,1,1,494,0.2%,"No
"
5514,CFAP276,2,2,494,0.4%,"No
"
5515,PYCR2,1,1,494,0.2%,"No
"
5516,SLC26A9,1,1,494,0.2%,"No
"
5517,ATXN7L2,2,2,494,0.4%,"No
"
5518,SEC61A1,1,1,494,0.2%,"No
"
5519,TACSTD2,1,1,494,0.2%,"No
"
5520,GMPPB,3,3,494,0.6%,"No
"
5521,EPCAM,1,1,494,0.2%,"Yes
"
5522,EPN1,2,2,494,0.4%,"No
"
5523,HAUS4,1,1,494,0.2%,"No
"
5524,NT5C3B,1,1,494,0.2%,"No
"
5525,DUSP19,1,1,494,0.2%,"No
"
5526,RHBDL2,1,1,494,0.2%,"No
"
5527,MIB2,1,1,494,0.2%,"No
"
5528,EXD3,1,1,494,0.2%,"No
"
5529,TRMT10C,1,1,494,0.2%,"No
"
5530,MAD2L1,2,2,494,0.4%,"No
"
5531,RP1L1,6,6,494,1.2%,"No
"
5532,SMAD2,2,2,494,0.4%,"Yes
"
5533,COMMD4,1,1,494,0.2%,"No
"
5534,SMAD3,1,1,494,0.2%,"Yes
"
5535,SMAD4,7,5,494,1.0%,"Yes
"
5536,PANX3,3,2,494,0.4%,"No
"
5537,GPR132,1,1,494,0.2%,"No
"
5538,POC1B,3,3,494,0.6%,"No
"
5539,TRBV6-6,1,1,494,0.2%,"No
"
5540,TRBV6-1,2,2,494,0.4%,"No
"
5541,ARHGAP12,2,2,494,0.4%,"No
"
5542,MAB21L1,2,1,494,0.2%,"No
"
5543,RPA4,2,2,494,0.4%,"No
"
5544,DPEP1,1,1,494,0.2%,"No
"
5545,TCERG1L,1,1,494,0.2%,"No
"
5546,PCDHB1,3,3,494,0.6%,"No
"
5547,ASB15,1,1,494,0.2%,"No
"
5548,DPYSL2,2,2,494,0.4%,"No
"
5549,DPYS,1,1,494,0.2%,"No
"
5550,PLVAP,1,1,494,0.2%,"No
"
5551,ASB12,1,1,494,0.2%,"No
"
5552,DPYD,2,2,494,0.4%,"No
"
5553,DNAJC28,1,1,494,0.2%,"No
"
5554,DPT,1,1,494,0.2%,"No
"
5555,DPP6,3,3,494,0.6%,"No
"
5556,DPP4,2,2,494,0.4%,"No
"
5557,DPH2,1,1,494,0.2%,"No
"
5558,MBD3,2,2,494,0.4%,"No
"
5559,LPCAT2,1,1,494,0.2%,"No
"
5560,DPH1,2,2,494,0.4%,"No
"
5561,ADAM22,1,1,494,0.2%,"No
"
5562,EPPK1,9,6,494,1.2%,"No
"
5563,OR2M3,4,4,494,0.8%,"No
"
5564,SNX15,1,1,494,0.2%,"No
"
5565,ST8SIA5,1,1,494,0.2%,"No
"
5566,MAG,1,1,494,0.2%,"No
"
5567,OR2T10,1,1,494,0.2%,"No
"
5568,METTL6,1,1,494,0.2%,"No
"
5569,SMAD5,1,1,494,0.2%,"No
"
5570,ABCC12,4,3,494,0.6%,"No
"
5571,SMAD6,2,2,494,0.4%,"No
"
5572,SMAD7,1,1,494,0.2%,"No
"
5573,EEF2K,4,4,494,0.8%,"No
"
5574,SMAD9,1,1,494,0.2%,"No
"
5575,FAM216A,1,1,494,0.2%,"No
"
5576,OR2T12,3,3,494,0.6%,"No
"
5577,SLC26A3,1,1,494,0.2%,"No
"
5578,DR1,2,1,494,0.2%,"No
"
5579,COMMD8,2,2,494,0.4%,"No
"
5580,DRG2,1,1,494,0.2%,"No
"
5581,PARP16,2,2,494,0.4%,"No
"
5582,FAM120C,2,2,494,0.4%,"No
"
5583,DRD5,1,1,494,0.2%,"No
"
5584,GARIN6,1,1,494,0.2%,"No
"
5585,DRD4,1,1,494,0.2%,"No
"
5586,CCER1,2,2,494,0.4%,"No
"
5587,DRD3,3,3,494,0.6%,"No
"
5588,ODAM,1,1,494,0.2%,"No
"
5589,DRD2,1,1,494,0.2%,"No
"
5590,RMC1,3,3,494,0.6%,"No
"
5591,TATDN3,1,1,494,0.2%,"No
"
5592,HOOK2,4,3,494,0.6%,"No
"
5593,HCFC2,2,2,494,0.4%,"No
"
5594,UBIAD1,2,2,494,0.4%,"No
"
5595,ATN1,1,1,494,0.2%,"No
"
5596,ARID3A,1,1,494,0.2%,"Yes
"
5597,PRKAG3,1,1,494,0.2%,"No
"
5598,SSH3,3,2,494,0.4%,"No
"
5599,DSG2,2,2,494,0.4%,"No
"
5600,DSG1,1,1,494,0.2%,"No
"
5601,EEF2KMT,4,4,494,0.8%,"No
"
5602,RTP5,2,2,494,0.4%,"No
"
5603,DSCAM,5,4,494,0.8%,"No
"
5604,DSC3,2,2,494,0.4%,"No
"
5605,DSC1,2,2,494,0.4%,"No
"
5606,GATD1,2,1,494,0.2%,"No
"
5607,OR6K6,3,3,494,0.6%,"No
"
5608,OR6N1,1,1,494,0.2%,"No
"
5609,EPYC,1,1,494,0.2%,"No
"
5610,TTC12,1,1,494,0.2%,"No
"
5611,ANKK1,3,3,494,0.6%,"No
"
5612,DSP,6,6,494,1.2%,"No
"
5613,INTS11,1,1,494,0.2%,"No
"
5614,TMEM132A,2,2,494,0.4%,"No
"
5615,BANP,1,1,494,0.2%,"No
"
5616,SLC35F6,1,1,494,0.2%,"No
"
5617,SLC25A38,1,1,494,0.2%,"No
"
5618,DTNB,2,2,494,0.4%,"No
"
5619,DTNA,2,2,494,0.4%,"No
"
5620,SLC26A2,2,2,494,0.4%,"No
"
5621,TBX10,1,1,494,0.2%,"No
"
5622,OR2A12,2,2,494,0.4%,"No
"
5623,OR10X1,1,1,494,0.2%,"No
"
5624,OR10Z1,4,4,494,0.8%,"No
"
5625,NMRK1,1,1,494,0.2%,"No
"
5626,DUSP1,1,1,494,0.2%,"No
"
5627,C2ORF42,1,1,494,0.2%,"No
"
5628,ECM2,2,1,494,0.2%,"No
"
5629,DTYMK,1,1,494,0.2%,"No
"
5630,DTX1,4,3,494,0.6%,"Yes
"
5631,CLN6,1,1,494,0.2%,"No
"
5632,ZNF770,3,3,494,0.6%,"No
"
5633,ACSM5,2,2,494,0.4%,"No
"
5634,PLBD2,1,1,494,0.2%,"No
"
5635,CZIB,1,1,494,0.2%,"No
"
5636,DUSP7,1,1,494,0.2%,"No
"
5637,ULK4,3,3,494,0.6%,"No
"
5638,DUSP6,1,1,494,0.2%,"No
"
5639,CHD5,7,6,494,1.2%,"No
"
5640,SIPA1L1,8,5,494,1.0%,"No
"
5641,SS18L1,1,1,494,0.2%,"Yes
"
5642,HDGFL2,2,2,494,0.4%,"No
"
5643,L3HYPDH,1,1,494,0.2%,"No
"
5644,HFM1,7,6,494,1.2%,"No
"
5645,PLEKHG3,5,3,494,0.6%,"No
"
5646,CYSLTR2,1,1,494,0.2%,"Yes
"
5647,PRRC2B,5,3,494,0.6%,"No
"
5648,OSBPL3,3,3,494,0.6%,"No
"
5649,PLEKHA8,2,2,494,0.4%,"No
"
5650,ANO2,2,2,494,0.4%,"No
"
5651,PIGO,3,3,494,0.6%,"No
"
5652,DUSP8,4,4,494,0.8%,"No
"
5653,ATRNL1,2,2,494,0.4%,"No
"
5654,ZNF451,1,1,494,0.2%,"No
"
5655,TIGAR,1,1,494,0.2%,"No
"
5656,PSRC1,4,4,494,0.8%,"No
"
5657,DYRK1A,2,2,494,0.4%,"No
"
5658,DVL3,1,1,494,0.2%,"No
"
5659,DVL2,4,3,494,0.6%,"No
"
5660,PLAAT1,1,1,494,0.2%,"No
"
5661,RAB25,1,1,494,0.2%,"No
"
5662,GTPBP3,1,1,494,0.2%,"No
"
5663,ZNF695,1,1,494,0.2%,"No
"
5664,SETBP1,4,3,494,0.6%,"Yes
"
5665,UBXN7,1,1,494,0.2%,"No
"
5666,CAMK1D,1,1,494,0.2%,"No
"
5667,LRRTM2,1,1,494,0.2%,"No
"
5668,TRPC7,2,2,494,0.4%,"No
"
5669,CNTNAP2,2,2,494,0.4%,"No
"
5670,LTN1,4,4,494,0.8%,"No
"
5671,E2F1,1,1,494,0.2%,"No
"
5672,GPR183,1,1,494,0.2%,"No
"
5673,TOR1B,1,1,494,0.2%,"No
"
5674,RPAP1,2,2,494,0.4%,"No
"
5675,LRIG1,3,3,494,0.6%,"No
"
5676,LPAR5,1,1,494,0.2%,"No
"
5677,STK39,1,1,494,0.2%,"No
"
5678,NUP107,4,3,494,0.6%,"No
"
5679,UPF2,3,2,494,0.4%,"No
"
5680,FBXO15,1,1,494,0.2%,"No
"
5681,E4F1,2,1,494,0.2%,"No
"
5682,UTP20,6,5,494,1.0%,"No
"
5683,RHBG,1,1,494,0.2%,"No
"
5684,RRP7A,1,1,494,0.2%,"No
"
5685,SPATS2L,1,1,494,0.2%,"No
"
5686,MRPL47,2,2,494,0.4%,"No
"
5687,FCRL4,2,2,494,0.4%,"Yes
"
5688,FCRL5,4,3,494,0.6%,"No
"
5689,UNC119B,1,1,494,0.2%,"No
"
5690,NSMF,1,1,494,0.2%,"No
"
5691,TENM4,3,3,494,0.6%,"No
"
5692,CD248,3,3,494,0.6%,"No
"
5693,E2F3,1,1,494,0.2%,"Yes
"
5694,POLL,1,1,494,0.2%,"No
"
5695,PM20D1,1,1,494,0.2%,"No
"
5696,EBF1,1,1,494,0.2%,"Yes
"
5697,OR2T4,1,1,494,0.2%,"No
"
5698,ECH1,1,1,494,0.2%,"No
"
5699,ATP13A1,2,2,494,0.4%,"No
"
5700,HOGA1,2,2,494,0.4%,"No
"
5701,FAM174B,1,1,494,0.2%,"No
"
5702,CNDP1,3,3,494,0.6%,"No
"
5703,SGSM3,2,2,494,0.4%,"No
"
5704,RGL3,3,2,494,0.4%,"No
"
5705,FAM167B,1,1,494,0.2%,"No
"
5706,MAN1C1,1,1,494,0.2%,"No
"
5707,CBX2,1,1,494,0.2%,"No
"
5708,PTCD1,1,1,494,0.2%,"No
"
5709,ELOVL3,1,1,494,0.2%,"No
"
5710,ECE1,3,3,494,0.6%,"No
"
5711,FAM151A,1,1,494,0.2%,"No
"
5712,PHF21B,2,2,494,0.4%,"No
"
5713,TRAV26-1,2,2,494,0.4%,"No
"
5714,OBP2B,1,1,494,0.2%,"No
"
5715,TNRC6A,1,1,494,0.2%,"No
"
5716,TRAV25,1,1,494,0.2%,"No
"
5717,SLC2A8,1,1,494,0.2%,"No
"
5718,RTN4,1,1,494,0.2%,"No
"
5719,SQOR,1,1,494,0.2%,"No
"
5720,TOX3,3,2,494,0.4%,"No
"
5721,TRAV26-2,1,1,494,0.2%,"No
"
5722,SLC39A2,1,1,494,0.2%,"No
"
5723,PAK5,3,3,494,0.6%,"Yes
"
5724,PCDH11X,6,6,494,1.2%,"No
"
5725,RNPEPL1,1,1,494,0.2%,"No
"
5726,DONSON,2,2,494,0.4%,"No
"
5727,TRIM51,4,4,494,0.8%,"No
"
5728,TCF7L1,1,1,494,0.2%,"No
"
5729,RPS4Y2,1,1,494,0.2%,"No
"
5730,EDA,1,1,494,0.2%,"No
"
5731,TRAV29DV5,1,1,494,0.2%,"No
"
5732,SRPRB,1,1,494,0.2%,"No
"
5733,ECT2,1,1,494,0.2%,"No
"
5734,RHOD,2,2,494,0.4%,"No
"
5735,SCYL3,1,1,494,0.2%,"No
"
5736,CRACR2A,1,1,494,0.2%,"No
"
5737,ECHS1,1,1,494,0.2%,"No
"
5738,RALGAPB,3,2,494,0.4%,"No
"
5739,ENOPH1,1,1,494,0.2%,"No
"
5740,ZNF577,1,1,494,0.2%,"No
"
5741,PLD5,1,1,494,0.2%,"No
"
5742,ROPN1B,1,1,494,0.2%,"No
"
5743,C2CD3,2,2,494,0.4%,"No
"
5744,NLRC4,1,1,494,0.2%,"No
"
5745,UBE2S,1,1,494,0.2%,"No
"
5746,FSCN3,5,4,494,0.8%,"No
"
5747,SLC44A2,2,2,494,0.4%,"No
"
5748,TKFC,1,1,494,0.2%,"No
"
5749,TRAV17,1,1,494,0.2%,"No
"
5750,BICRA,2,2,494,0.4%,"No
"
5751,SMURF1,1,1,494,0.2%,"No
"
5752,HTATSF1,2,2,494,0.4%,"No
"
5753,NOP53,1,1,494,0.2%,"No
"
5754,ZZZ3,2,2,494,0.4%,"No
"
5755,USP30,2,2,494,0.4%,"No
"
5756,PRPF19,2,2,494,0.4%,"No
"
5757,LYZL6,1,1,494,0.2%,"No
"
5758,PILRA,1,1,494,0.2%,"No
"
5759,PILRB,1,1,494,0.2%,"No
"
5760,GOLIM4,1,1,494,0.2%,"No
"
5761,TMEM63C,1,1,494,0.2%,"No
"
5762,P2RY10,1,1,494,0.2%,"No
"
5763,TRAV18,1,1,494,0.2%,"No
"
5764,LMCD1,1,1,494,0.2%,"No
"
5765,PHTF2,1,1,494,0.2%,"No
"
5766,B3GNT9,3,3,494,0.6%,"No
"
5767,BAZ2B,4,4,494,0.8%,"No
"
5768,JPH2,2,2,494,0.4%,"No
"
5769,SPAG17,3,3,494,0.6%,"No
"
5770,MOXD1,3,3,494,0.6%,"No
"
5771,ZNF638,3,3,494,0.6%,"No
"
5772,PACSIN1,2,2,494,0.4%,"No
"
5773,ABHD17C,1,1,494,0.2%,"No
"
5774,SLITRK4,2,2,494,0.4%,"No
"
5775,PAXBP1,1,1,494,0.2%,"No
"
5776,ORMDL3,1,1,494,0.2%,"No
"
5777,LRP12,6,4,494,0.8%,"No
"
5778,OVOL2,1,1,494,0.2%,"No
"
5779,STRN3,1,1,494,0.2%,"No
"
5780,JAM2,1,1,494,0.2%,"No
"
5781,GJC2,2,2,494,0.4%,"No
"
5782,RBMS3,1,1,494,0.2%,"No
"
5783,ZNF71,2,2,494,0.4%,"No
"
5784,ORMDL1,2,2,494,0.4%,"No
"
5785,RPRD1B,1,1,494,0.2%,"No
"
5786,MDFIC,1,1,494,0.2%,"No
"
5787,PELI2,2,2,494,0.4%,"No
"
5788,SGF29,1,1,494,0.2%,"No
"
5789,PSAT1,1,1,494,0.2%,"No
"
5790,PELI1,1,1,494,0.2%,"No
"
5791,ZNF77,1,1,494,0.2%,"No
"
5792,ZNF544,1,1,494,0.2%,"No
"
5793,SALL4,3,2,494,0.4%,"Yes
"
5794,ZNF462,5,5,494,1.0%,"No
"
5795,ASPHD2,1,1,494,0.2%,"No
"
5796,TMEM132E,4,4,494,0.8%,"No
"
5797,ZNFX1,9,6,494,1.2%,"No
"
5798,KMT5C,1,1,494,0.2%,"No
"
5799,SLFNL1,1,1,494,0.2%,"No
"
5800,ABHD11,1,1,494,0.2%,"No
"
5801,STOML2,2,1,494,0.2%,"No
"
5802,RAB33B,1,1,494,0.2%,"No
"
5803,ZNF517,1,1,494,0.2%,"No
"
5804,TRAV36DV7,1,1,494,0.2%,"No
"
5805,UBQLN2,1,1,494,0.2%,"No
"
5806,CORO1B,1,1,494,0.2%,"No
"
5807,TRAV38-1,1,1,494,0.2%,"No
"
5808,VARS2,3,3,494,0.6%,"No
"
5809,RAB30,1,1,494,0.2%,"No
"
5810,CAMK1G,2,2,494,0.4%,"No
"
5811,UBQLN1,1,1,494,0.2%,"No
"
5812,PUS7L,3,2,494,0.4%,"No
"
5813,CRTC2,1,1,494,0.2%,"No
"
5814,PMFBP1,1,1,494,0.2%,"No
"
5815,A1CF,8,6,494,1.2%,"No
"
5816,ZMIZ1,3,3,494,0.6%,"No
"
5817,INO80B,1,1,494,0.2%,"No
"
5818,MAGEC3,2,2,494,0.4%,"No
"
5819,SF3B5,1,1,494,0.2%,"No
"
5820,CCDC70,1,1,494,0.2%,"No
"
5821,GSG1,1,1,494,0.2%,"No
"
5822,ADPGK,1,1,494,0.2%,"No
"
5823,LAX1,1,1,494,0.2%,"No
"
5824,CYP2W1,1,1,494,0.2%,"No
"
5825,NSD3,3,3,494,0.6%,"Yes
"
5826,MKS1,2,2,494,0.4%,"No
"
5827,ANKRD37,1,1,494,0.2%,"No
"
5828,WDR31,1,1,494,0.2%,"No
"
5829,SLC44A3,1,1,494,0.2%,"No
"
5830,KHDRBS3,3,2,494,0.4%,"No
"
5831,CELF2,3,3,494,0.6%,"No
"
5832,SULT1C3,2,2,494,0.4%,"No
"
5833,ZNF618,1,1,494,0.2%,"No
"
5834,RALGAPA1,3,2,494,0.4%,"No
"
5835,YKT6,1,1,494,0.2%,"No
"
5836,STAC2,1,1,494,0.2%,"No
"
5837,DMRT2,4,4,494,0.8%,"No
"
5838,SVOPL,3,1,494,0.2%,"No
"
5839,CRACDL,1,1,494,0.2%,"No
"
5840,KRTAP12-1,1,1,494,0.2%,"No
"
5841,FARS2,2,2,494,0.4%,"No
"
5842,KLF1,1,1,494,0.2%,"No
"
5843,CTCF,2,2,494,0.4%,"Yes
"
5844,CXCR6,1,1,494,0.2%,"No
"
5845,CD226,2,2,494,0.4%,"No
"
5846,TSBP1,1,1,494,0.2%,"No
"
5847,GPR141,2,2,494,0.4%,"No
"
5848,LEFTY1,1,1,494,0.2%,"No
"
5849,PYHIN1,4,4,494,0.8%,"No
"
5850,NFATC2IP,1,1,494,0.2%,"No
"
5851,POSTN,6,5,494,1.0%,"No
"
5852,RASL10A,1,1,494,0.2%,"No
"
5853,ANGPTL5,1,1,494,0.2%,"No
"
5854,ADPRHL1,1,1,494,0.2%,"No
"
5855,SPATA45,1,1,494,0.2%,"No
"
5856,ZNF233,1,1,494,0.2%,"No
"
5857,TSGA13,2,2,494,0.4%,"No
"
5858,EXOC5,1,1,494,0.2%,"No
"
5859,LRGUK,2,2,494,0.4%,"No
"
5860,IGF2BP1,3,3,494,0.6%,"No
"
5861,IGF2BP2,1,1,494,0.2%,"No
"
5862,PPP1R15B,1,1,494,0.2%,"No
"
5863,P3H4,1,1,494,0.2%,"No
"
5864,ZNF587,2,2,494,0.4%,"No
"
5865,CLEC18B,3,2,494,0.4%,"No
"
5866,SPTA1,25,23,494,4.7%,"No
"
5867,SPRR3,1,1,494,0.2%,"No
"
5868,TRIM3,1,1,494,0.2%,"No
"
5869,SPAG5,2,1,494,0.2%,"No
"
5870,SPTAN1,3,2,494,0.4%,"No
"
5871,HEXIM1,1,1,494,0.2%,"No
"
5872,FAM104A,1,1,494,0.2%,"No
"
5873,STAMBP,1,1,494,0.2%,"No
"
5874,RBCK1,3,3,494,0.6%,"No
"
5875,TGOLN2,1,1,494,0.2%,"No
"
5876,TIFAB,2,2,494,0.4%,"No
"
5877,CTAGE9,2,2,494,0.4%,"No
"
5878,SPRR2E,1,1,494,0.2%,"No
"
5879,PTPN22,1,1,494,0.2%,"No
"
5880,SPRR2D,1,1,494,0.2%,"No
"
5881,PDLIM5,3,3,494,0.6%,"No
"
5882,SPRR2F,1,1,494,0.2%,"No
"
5883,ST6GALNAC2,1,1,494,0.2%,"No
"
5884,SREBF1,2,1,494,0.2%,"No
"
5885,AOPEP,1,1,494,0.2%,"No
"
5886,ARHGEF39,2,2,494,0.4%,"No
"
5887,OR6C76,2,2,494,0.4%,"No
"
5888,OR6C70,1,1,494,0.2%,"No
"
5889,ZNF341,1,1,494,0.2%,"No
"
5890,ZNF382,2,2,494,0.4%,"No
"
5891,AKR1D1,1,1,494,0.2%,"No
"
5892,TMEM87B,2,2,494,0.4%,"No
"
5893,ZNF366,3,3,494,0.6%,"No
"
5894,TRIM16,1,1,494,0.2%,"No
"
5895,IVNS1ABP,2,2,494,0.4%,"No
"
5896,TXNIP,3,3,494,0.6%,"No
"
5897,SPTBN1,7,5,494,1.0%,"No
"
5898,SPTB,3,3,494,0.6%,"No
"
5899,CBLN3,1,1,494,0.2%,"No
"
5900,SQLE,1,1,494,0.2%,"No
"
5901,SPTBN2,4,4,494,0.8%,"No
"
5902,ARID3B,2,2,494,0.4%,"Yes
"
5903,SRI,2,2,494,0.4%,"No
"
5904,SDSL,2,2,494,0.4%,"No
"
5905,AMMECR1L,1,1,494,0.2%,"No
"
5906,INTS1,3,3,494,0.6%,"No
"
5907,SRP54,1,1,494,0.2%,"No
"
5908,PBXIP1,1,1,494,0.2%,"No
"
5909,EIF4E3,1,1,494,0.2%,"No
"
5910,CORO6,1,1,494,0.2%,"No
"
5911,ARHGEF37,1,1,494,0.2%,"No
"
5912,SREBF2,2,2,494,0.4%,"No
"
5913,ARGFX,1,1,494,0.2%,"No
"
5914,SRM,1,1,494,0.2%,"No
"
5915,SRMS,2,2,494,0.4%,"No
"
5916,SRP19,1,1,494,0.2%,"No
"
5917,SRP14,2,2,494,0.4%,"No
"
5918,PNLDC1,2,2,494,0.4%,"No
"
5919,MSGN1,2,2,494,0.4%,"No
"
5920,PNN,1,1,494,0.2%,"No
"
5921,SSB,1,1,494,0.2%,"No
"
5922,FIBCD1,2,2,494,0.4%,"No
"
5923,NXF3,1,1,494,0.2%,"No
"
5924,SLC49A4,4,3,494,0.6%,"No
"
5925,TMEM209,2,2,494,0.4%,"No
"
5926,PNMT,1,1,494,0.2%,"No
"
5927,CDC42EP3,1,1,494,0.2%,"No
"
5928,MYDGF,2,2,494,0.4%,"No
"
5929,ZNF287,3,3,494,0.6%,"No
"
5930,SENP7,3,3,494,0.6%,"No
"
5931,JPH3,1,1,494,0.2%,"No
"
5932,RITA1,1,1,494,0.2%,"No
"
5933,CBX8,1,1,494,0.2%,"No
"
5934,RCN3,1,1,494,0.2%,"No
"
5935,ASPHD1,2,2,494,0.4%,"No
"
5936,OR1A2,1,1,494,0.2%,"No
"
5937,SRPK1,1,1,494,0.2%,"No
"
5938,PNLIP,3,3,494,0.6%,"No
"
5939,PNLIPRP1,1,1,494,0.2%,"No
"
5940,USP16,1,1,494,0.2%,"No
"
5941,RO60,4,4,494,0.8%,"No
"
5942,PCNX4,4,4,494,0.8%,"No
"
5943,SSTR1,4,3,494,0.6%,"No
"
5944,MRPS25,1,1,494,0.2%,"No
"
5945,ACTR6,1,1,494,0.2%,"No
"
5946,SSTR3,2,2,494,0.4%,"No
"
5947,NOM1,3,2,494,0.4%,"No
"
5948,POLA1,1,1,494,0.2%,"No
"
5949,SSTR2,1,1,494,0.2%,"No
"
5950,OTOS,1,1,494,0.2%,"No
"
5951,NAA20,2,2,494,0.4%,"No
"
5952,SEPTIN5,1,1,494,0.2%,"Yes
"
5953,SEPTIN4,2,2,494,0.4%,"No
"
5954,SSR3,1,1,494,0.2%,"No
"
5955,SSRP1,5,4,494,0.8%,"No
"
5956,SS18,1,1,494,0.2%,"Yes
"
5957,POLR2A,6,4,494,0.8%,"No
"
5958,ZNF519,1,1,494,0.2%,"No
"
5959,MAGEA1,1,1,494,0.2%,"No
"
5960,POLR2B,4,4,494,0.8%,"No
"
5961,DENND2B,3,3,494,0.6%,"No
"
5962,KCTD3,1,1,494,0.2%,"No
"
5963,GTSF1L,1,1,494,0.2%,"No
"
5964,RLIM,2,2,494,0.4%,"No
"
5965,IRAK4,2,2,494,0.4%,"No
"
5966,RTL1,1,1,494,0.2%,"No
"
5967,SSTR5,2,2,494,0.4%,"No
"
5968,POLD1,2,1,494,0.2%,"Yes
"
5969,SSTR4,2,2,494,0.4%,"No
"
5970,POLD2,1,1,494,0.2%,"No
"
5971,POLE,5,4,494,0.8%,"Yes
"
5972,POLG,2,2,494,0.4%,"Yes
"
5973,OR6B3,1,1,494,0.2%,"No
"
5974,TMEM201,1,1,494,0.2%,"No
"
5975,ZBTB9,2,2,494,0.4%,"No
"
5976,MAGEA11,1,1,494,0.2%,"No
"
5977,STAT2,2,2,494,0.4%,"Yes
"
5978,MDGA2,4,4,494,0.8%,"No
"
5979,MAGEA12,1,1,494,0.2%,"No
"
5980,POLRMT,1,1,494,0.2%,"No
"
5981,STAT1,1,1,494,0.2%,"Yes
"
5982,POMC,2,2,494,0.4%,"No
"
5983,STAT4,5,5,494,1.0%,"Yes
"
5984,MAGEB2,2,2,494,0.4%,"No
"
5985,PON1,1,1,494,0.2%,"No
"
5986,STAT3,5,5,494,1.0%,"Yes
"
5987,ZFP57,2,2,494,0.4%,"No
"
5988,BNIP5,1,1,494,0.2%,"No
"
5989,CHCHD2,2,2,494,0.4%,"No
"
5990,INSIG2,1,1,494,0.2%,"No
"
5991,A4GNT,1,1,494,0.2%,"No
"
5992,MAGEA4,2,2,494,0.4%,"No
"
5993,POLR2E,1,1,494,0.2%,"No
"
5994,CERCAM,1,1,494,0.2%,"No
"
5995,MAGEA6,2,2,494,0.4%,"No
"
5996,MRNIP,2,2,494,0.4%,"No
"
5997,STAC,2,2,494,0.4%,"No
"
5998,FYB2,1,1,494,0.2%,"No
"
5999,MAGEA10,2,2,494,0.4%,"No
"
6000,FAM217A,1,1,494,0.2%,"No
"
6001,HSPA13,1,1,494,0.2%,"No
"
6002,POU2F1,2,2,494,0.4%,"No
"
6003,MAN1A1,1,1,494,0.2%,"No
"
6004,POU2F2,2,2,494,0.4%,"No
"
6005,MAN2A2,4,4,494,0.8%,"No
"
6006,SULT1E1,2,2,494,0.4%,"No
"
6007,MAN2C1,3,3,494,0.6%,"No
"
6008,MAN2A1,4,3,494,0.6%,"No
"
6009,ELOVL4,1,1,494,0.2%,"No
"
6010,SAMD11,1,1,494,0.2%,"No
"
6011,SLC45A2,2,2,494,0.4%,"No
"
6012,MRTO4,1,1,494,0.2%,"No
"
